Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
3077,0.15247,0.01082,0.01248,0.06194,0.48599,0.00587
3078,0.15247,0.01081,0.01262,0.06182,0.48609,0.0057
3079,0.15254,0.01087,0.01257,0.0619,0.48626,0.00543
3080,0.15265,0.01094,0.01246,0.06212,0.48636,0.00538
3081,0.15274,0.01094,0.01246,0.06239,0.48628,0.00562
3082,0.15275,0.01093,0.0126,0.06266,0.48613,0.00592
3083,0.15265,0.01101,0.0128,0.0629,0.4862,0.00599
3084,0.1524,0.01115,0.013,0.06302,0.48655,0.00585
3085,0.15205,0.01117,0.01321,0.06308,0.48697,0.0058
3086,0.15174,0.01094,0.01336,0.06324,0.48726,0.00591
3087,0.15162,0.01059,0.01335,0.06351,0.48741,0.00603
3088,0.15168,0.01034,0.01315,0.06383,0.48739,0.00616
3089,0.15183,0.0102,0.01289,0.0642,0.48721,0.00646
3090,0.152,0.01007,0.01281,0.06468,0.48693,0.00698
3091,0.15209,0.00989,0.01299,0.06517,0.48668,0.00759
3092,0.15205,0.00973,0.01326,0.06546,0.4866,0.00818
3093,0.15191,0.00967,0.0135,0.06545,0.48658,0.00885
3094,0.15175,0.00968,0.01374,0.06528,0.48638,0.00981
3095,0.15157,0.00967,0.01402,0.06529,0.48593,0.01115
3096,0.15137,0.00966,0.01433,0.06566,0.48554,0.01288
3097,0.15125,0.00977,0.0147,0.06619,0.48556,0.01488
3098,0.15132,0.00992,0.01517,0.06664,0.48606,0.01697
3099,0.15151,0.00998,0.01564,0.06683,0.48686,0.01894
3100,0.15159,0.00996,0.01593,0.06657,0.48778,0.02081
3101,0.15148,0.00993,0.01597,0.06571,0.48867,0.02272
3102,0.15135,0.00981,0.0159,0.06438,0.48943,0.02482
3103,0.15135,0.00956,0.01581,0.06285,0.49009,0.02708
3104,0.15139,0.00931,0.01573,0.06112,0.49082,0.02927
3105,0.15131,0.00918,0.01569,0.05905,0.49187,0.031
3106,0.15114,0.00917,0.01575,0.05666,0.49343,0.03203
3107,0.151,0.00916,0.01605,0.05423,0.49553,0.0325
3108,0.15093,0.00914,0.01662,0.05198,0.49804,0.03277
3109,0.15085,0.00914,0.01728,0.05002,0.50091,0.03294
3110,0.15073,0.00916,0.01783,0.0485,0.50419,0.03285
3111,0.15063,0.00909,0.01813,0.0477,0.50777,0.03235
3112,0.15069,0.00895,0.01815,0.04779,0.51136,0.03155
3113,0.1509,0.00884,0.01797,0.04848,0.51469,0.03065
3114,0.15107,0.00887,0.01777,0.04917,0.51776,0.02979
3115,0.15103,0.00905,0.01775,0.0496,0.52053,0.02903
3116,0.15083,0.00928,0.01797,0.05,0.52278,0.02838
3117,0.15065,0.00937,0.01839,0.05073,0.52434,0.02784
3118,0.15057,0.00921,0.01887,0.05185,0.52527,0.02735
3119,0.15058,0.00892,0.01925,0.05303,0.52573,0.02684
3120,0.15059,0.00876,0.01956,0.05398,0.52591,0.02625
3121,0.15059,0.00876,0.02,0.05468,0.52589,0.02549
3122,0.15065,0.00886,0.02068,0.05545,0.52562,0.02446
3123,0.15088,0.00896,0.02144,0.05659,0.52506,0.02318
3124,0.15119,0.00902,0.02195,0.05811,0.52429,0.02185
3125,0.15139,0.00906,0.02205,0.0596,0.52362,0.02073
3126,0.15139,0.00907,0.02191,0.0606,0.52328,0.01989
3127,0.15127,0.00907,0.02184,0.06095,0.52327,0.01919
3128,0.15122,0.00907,0.022,0.06092,0.52352,0.01854
3129,0.15148,0.00902,0.0225,0.06098,0.52391,0.01804
3130,0.15214,0.00892,0.02349,0.06132,0.52428,0.01789
3131,0.15297,0.00887,0.02504,0.06167,0.52449,0.01813
3132,0.1536,0.00893,0.02709,0.06186,0.52458,0.01862
3133,0.15396,0.00907,0.02947,0.06205,0.52476,0.01916
3134,0.15426,0.00918,0.03206,0.06255,0.52518,0.01958
3135,0.15472,0.00924,0.03486,0.06359,0.52586,0.0198
3136,0.15539,0.00933,0.03796,0.06502,0.52674,0.01972
3137,0.1562,0.00964,0.04152,0.06622,0.52768,0.01932
3138,0.15702,0.01038,0.04563,0.06651,0.52851,0.01861
3139,0.1577,0.0117,0.05038,0.06573,0.52907,0.01769
3140,0.15821,0.0136,0.05599,0.06442,0.52933,0.01674
3141,0.15872,0.0161,0.06279,0.06335,0.52945,0.01589
3142,0.15946,0.01927,0.07108,0.06286,0.52968,0.01511
3143,0.16036,0.02342,0.08104,0.06267,0.53017,0.01437
3144,0.16117,0.02897,0.09275,0.0623,0.53087,0.01369
3145,0.16211,0.03626,0.10614,0.06159,0.53157,0.01312
3146,0.16387,0.04529,0.12088,0.06081,0.53216,0.01266
3147,0.16693,0.05587,0.1365,0.06025,0.53259,0.01237
3148,0.17121,0.06798,0.15265,0.0599,0.53276,0.0123
3149,0.17615,0.08183,0.16903,0.05957,0.53266,0.01245
3150,0.18109,0.09757,0.18543,0.05925,0.53247,0.0127
3151,0.18549,0.11512,0.20184,0.05913,0.5323,0.01301
3152,0.18899,0.13439,0.21831,0.0593,0.5321,0.01331
3153,0.19136,0.15542,0.23487,0.05963,0.53177,0.01346
3154,0.19262,0.17821,0.25156,0.05988,0.53131,0.01334
3155,0.19321,0.20263,0.26848,0.05994,0.53078,0.01311
3156,0.19376,0.22838,0.28561,0.05976,0.53031,0.01308
3157,0.19464,0.25514,0.30266,0.05929,0.53009,0.01339
3158,0.19582,0.2827,0.31906,0.05869,0.53025,0.01387
3159,0.19723,0.31085,0.3345,0.05832,0.53066,0.01429
3160,0.19889,0.33936,0.34932,0.05829,0.531,0.01456
3161,0.20077,0.36807,0.36423,0.05846,0.53108,0.01461
3162,0.20266,0.39707,0.37958,0.05873,0.53104,0.01443
3163,0.20429,0.42667,0.39515,0.05909,0.53102,0.01414
3164,0.20554,0.45702,0.41039,0.05944,0.5311,0.01376
3165,0.20657,0.48785,0.42477,0.05968,0.53125,0.01325
3166,0.20768,0.5188,0.43806,0.05992,0.53134,0.01264
3167,0.20892,0.54986,0.45027,0.06034,0.5313,0.01203
3168,0.21011,0.58134,0.46136,0.06093,0.53113,0.01142
