Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
2208,0.16487,-0.01716,0.01552,0.04443,0.4602,0.0112
2209,0.16494,-0.0173,0.01577,0.04446,0.46032,0.01104
2210,0.16497,-0.01734,0.01598,0.04448,0.4605,0.01083
2211,0.16502,-0.01732,0.01614,0.04456,0.46066,0.01066
2212,0.16504,-0.01721,0.01621,0.04459,0.46083,0.01053
2213,0.16499,-0.01704,0.01623,0.0445,0.46093,0.01048
2214,0.16489,-0.01694,0.01623,0.04436,0.46085,0.01059
2215,0.16479,-0.01694,0.0162,0.0442,0.46059,0.01082
2216,0.16475,-0.01702,0.01609,0.04403,0.46035,0.01102
2217,0.16479,-0.01714,0.01597,0.0438,0.46033,0.01111
2218,0.16485,-0.0172,0.01595,0.04354,0.46046,0.01118
2219,0.16488,-0.01719,0.01602,0.04333,0.4605,0.01136
2220,0.16492,-0.01717,0.01609,0.04329,0.46039,0.01163
2221,0.16502,-0.01721,0.01619,0.04344,0.46032,0.01185
2222,0.16518,-0.01732,0.01637,0.04364,0.46045,0.01202
2223,0.16532,-0.01741,0.01662,0.0438,0.46072,0.01225
2224,0.1654,-0.01741,0.01686,0.04397,0.46093,0.01262
2225,0.16546,-0.01742,0.01703,0.04428,0.46097,0.01316
2226,0.16557,-0.01759,0.01718,0.0447,0.46083,0.0139
2227,0.16571,-0.0179,0.01732,0.04519,0.46062,0.01488
2228,0.16583,-0.01821,0.01742,0.04581,0.46043,0.01613
2229,0.16589,-0.01839,0.01746,0.04666,0.46027,0.01768
2230,0.16588,-0.01839,0.0175,0.04774,0.46006,0.01947
2231,0.16589,-0.01827,0.0176,0.04902,0.45978,0.02139
2232,0.16599,-0.01816,0.01769,0.0506,0.45953,0.0232
2233,0.1662,-0.0182,0.01772,0.05234,0.45943,0.02481
2234,0.16642,-0.01841,0.01776,0.0538,0.45951,0.02633
2235,0.16651,-0.01867,0.018,0.05463,0.45973,0.02789
2236,0.16638,-0.01887,0.01851,0.0549,0.46004,0.0295
2237,0.16613,-0.019,0.01917,0.05507,0.46048,0.03101
2238,0.16598,-0.01911,0.01973,0.05556,0.46116,0.03226
2239,0.1661,-0.01926,0.02004,0.05636,0.46221,0.03321
2240,0.16641,-0.0194,0.02018,0.05727,0.46358,0.03391
2241,0.16669,-0.01944,0.02029,0.05819,0.46519,0.03447
2242,0.16682,-0.01938,0.02049,0.05912,0.46703,0.03494
2243,0.16683,-0.01928,0.02085,0.06006,0.46919,0.03529
2244,0.16682,-0.01925,0.02138,0.06114,0.47159,0.03545
2245,0.16682,-0.01937,0.02196,0.06258,0.4741,0.03535
2246,0.1668,-0.01957,0.02241,0.06433,0.47667,0.03492
2247,0.16671,-0.01967,0.02261,0.06608,0.47931,0.03425
2248,0.16657,-0.01964,0.02264,0.06755,0.48201,0.03349
2249,0.16645,-0.0196,0.02266,0.06878,0.48463,0.03263
2250,0.16637,-0.0197,0.02285,0.07001,0.48701,0.03154
2251,0.16627,-0.01985,0.02323,0.07152,0.48896,0.03027
2252,0.16608,-0.01986,0.02366,0.07325,0.49052,0.0291
2253,0.16589,-0.0196,0.02398,0.07502,0.49196,0.0282
2254,0.16581,-0.01919,0.02412,0.07683,0.4936,0.02742
2255,0.16581,-0.01895,0.02419,0.07898,0.49536,0.0265
2256,0.16587,-0.01902,0.02432,0.08171,0.49684,0.02526
2257,0.16598,-0.01927,0.02458,0.08491,0.49761,0.02374
2258,0.16616,-0.0195,0.02489,0.08813,0.49761,0.02206
2259,0.16644,-0.01963,0.02524,0.09098,0.49718,0.0204
2260,0.16693,-0.0197,0.02573,0.09324,0.49682,0.01889
2261,0.16764,-0.01969,0.02651,0.09479,0.49678,0.01769
2262,0.16837,-0.01948,0.0277,0.09553,0.49698,0.0169
2263,0.16884,-0.0191,0.02937,0.09567,0.49723,0.01648
2264,0.16904,-0.0187,0.03162,0.09555,0.49745,0.01633
2265,0.16923,-0.01838,0.03445,0.09543,0.49774,0.0163
2266,0.16973,-0.01808,0.03781,0.09533,0.49816,0.01619
2267,0.17067,-0.01762,0.04175,0.09514,0.49864,0.01588
2268,0.17194,-0.01678,0.04653,0.09472,0.49904,0.01542
2269,0.17315,-0.01537,0.05246,0.09396,0.49927,0.01509
2270,0.17403,-0.01331,0.05984,0.09286,0.4994,0.01516
2271,0.17475,-0.01052,0.06885,0.09156,0.4996,0.01557
2272,0.17581,-0.0068,0.07956,0.09027,0.50003,0.01591
2273,0.17763,-0.00182,0.09191,0.08925,0.50063,0.01585
2274,0.18023,0.00477,0.10569,0.08879,0.50108,0.01543
2275,0.1834,0.01332,0.12064,0.08896,0.50117,0.01491
2276,0.18706,0.02407,0.13653,0.08955,0.50101,0.01446
2277,0.19124,0.03719,0.15315,0.09023,0.50089,0.01413
2278,0.19615,0.05257,0.17017,0.09078,0.50098,0.01402
2279,0.2019,0.06979,0.18726,0.09105,0.50109,0.01431
2280,0.20807,0.08845,0.20416,0.09087,0.50101,0.0151
2281,0.21371,0.10863,0.2206,0.0904,0.50086,0.01601
2282,0.21806,0.13066,0.23646,0.09013,0.50083,0.01634
2283,0.22114,0.15466,0.25205,0.09041,0.5009,0.01592
2284,0.2237,0.18034,0.26783,0.09107,0.50083,0.01535
2285,0.2264,0.20729,0.28382,0.09164,0.5006,0.01525
2286,0.22935,0.23537,0.29948,0.09188,0.50049,0.01559
2287,0.23222,0.26441,0.31424,0.0919,0.50075,0.01581
2288,0.23466,0.29398,0.32799,0.09185,0.50135,0.01562
2289,0.23654,0.32371,0.34109,0.0919,0.502,0.01526
2290,0.23796,0.3536,0.35425,0.09223,0.50242,0.01509
2291,0.2394,0.38397,0.36806,0.09292,0.50259,0.01525
