Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
3504,0.1548,-0.00408,0.01132,0.04528,0.47157,0.00478
3505,0.15466,-0.00418,0.0114,0.04553,0.47159,0.00482
3506,0.15449,-0.00406,0.0114,0.04553,0.47159,0.00484
3507,0.15429,-0.00379,0.01136,0.04536,0.47152,0.00495
3508,0.15414,-0.00349,0.01128,0.04527,0.47142,0.00515
3509,0.15411,-0.00324,0.01111,0.04549,0.47142,0.00525
3510,0.1542,-0.00313,0.0109,0.04605,0.47154,0.00517
3511,0.15432,-0.00317,0.01081,0.04662,0.47171,0.00501
3512,0.15436,-0.00328,0.01088,0.0468,0.47187,0.00487
3513,0.1542,-0.00333,0.011,0.04649,0.47192,0.0048
3514,0.1539,-0.00331,0.01105,0.04601,0.47177,0.00491
3515,0.1537,-0.00338,0.01097,0.04582,0.47152,0.00515
3516,0.15378,-0.00361,0.01084,0.04604,0.47137,0.00539
3517,0.15404,-0.0039,0.01078,0.04635,0.47133,0.00558
3518,0.1542,-0.00416,0.01089,0.04633,0.47123,0.00587
3519,0.15415,-0.00441,0.01113,0.04592,0.47096,0.00638
3520,0.15399,-0.00463,0.01137,0.04554,0.4706,0.0071
3521,0.15391,-0.00474,0.01144,0.04563,0.47027,0.00791
3522,0.154,-0.00468,0.01138,0.04622,0.47002,0.00884
3523,0.15416,-0.00459,0.01137,0.04693,0.46975,0.01007
3524,0.15428,-0.0046,0.01149,0.04744,0.46936,0.01164
3525,0.15434,-0.00467,0.01163,0.04777,0.46892,0.01338
3526,0.15441,-0.00465,0.01166,0.04808,0.46869,0.01508
3527,0.15451,-0.00456,0.01161,0.0483,0.46876,0.01683
3528,0.15454,-0.0046,0.01172,0.04823,0.46899,0.01895
3529,0.1544,-0.00491,0.01216,0.04789,0.46917,0.02155
3530,0.15419,-0.00539,0.01283,0.0475,0.46935,0.02446
3531,0.15409,-0.00574,0.01344,0.04707,0.46977,0.02737
3532,0.15415,-0.00586,0.01385,0.04643,0.47067,0.03004
3533,0.15431,-0.00586,0.01416,0.04548,0.47211,0.03227
3534,0.15448,-0.00587,0.01446,0.04422,0.47411,0.03395
3535,0.1546,-0.00584,0.01472,0.04276,0.47667,0.03508
3536,0.15465,-0.00575,0.0149,0.04136,0.47978,0.03572
3537,0.15463,-0.00577,0.01507,0.0403,0.4834,0.03585
3538,0.15456,-0.00596,0.01524,0.03967,0.48739,0.03543
3539,0.15441,-0.00621,0.01537,0.03936,0.4916,0.03462
3540,0.15418,-0.00631,0.0154,0.03933,0.4959,0.03374
3541,0.15394,-0.00626,0.01548,0.03968,0.50026,0.03304
3542,0.15379,-0.00621,0.01576,0.04041,0.50463,0.03243
3543,0.1538,-0.00629,0.01617,0.04114,0.50898,0.03163
3544,0.15392,-0.00647,0.01648,0.04157,0.51315,0.03056
3545,0.15409,-0.00663,0.01659,0.04168,0.51698,0.02952
3546,0.15425,-0.00672,0.01658,0.04168,0.52036,0.02876
3547,0.1543,-0.00668,0.01655,0.04186,0.52327,0.02822
3548,0.15413,-0.00653,0.01647,0.04247,0.52581,0.02761
3549,0.15378,-0.00629,0.01623,0.04337,0.52805,0.02677
3550,0.15341,-0.00601,0.01576,0.04409,0.52998,0.02568
3551,0.1532,-0.00575,0.01515,0.04443,0.53143,0.02435
3552,0.15319,-0.00552,0.01462,0.04476,0.53213,0.02286
3553,0.15325,-0.00527,0.01443,0.04545,0.5319,0.02133
3554,0.15326,-0.00496,0.01458,0.0464,0.53095,0.0198
3555,0.15324,-0.00461,0.01497,0.04731,0.52977,0.0183
3556,0.15323,-0.00427,0.01558,0.04795,0.52885,0.01698
3557,0.15314,-0.00393,0.01652,0.04836,0.52843,0.01604
3558,0.1529,-0.00364,0.01782,0.04869,0.52852,0.01553
3559,0.1527,-0.00347,0.01941,0.04896,0.52904,0.0153
3560,0.15283,-0.00338,0.02115,0.04917,0.52987,0.01516
3561,0.15329,-0.00321,0.02296,0.04942,0.5308,0.01505
3562,0.15387,-0.00291,0.02488,0.04978,0.53165,0.01504
3563,0.15454,-0.00261,0.02702,0.0501,0.53227,0.01523
3564,0.15541,-0.00244,0.02962,0.05018,0.53263,0.01558
3565,0.15648,-0.00226,0.03299,0.04991,0.53287,0.01599
3566,0.15752,-0.00169,0.03746,0.04932,0.53318,0.0163
3567,0.15827,-0.00049,0.04337,0.04855,0.5336,0.01642
3568,0.15874,0.00145,0.05097,0.04781,0.53412,0.01634
3569,0.15903,0.00429,0.06036,0.04727,0.53476,0.01601
3570,0.15914,0.00834,0.07161,0.04688,0.5355,0.0154
3571,0.15922,0.01388,0.08479,0.04653,0.53627,0.01459
3572,0.15971,0.02115,0.09975,0.04631,0.5369,0.01367
3573,0.16118,0.03031,0.11605,0.04633,0.5372,0.01276
3574,0.16391,0.04154,0.1331,0.04653,0.53711,0.01197
3575,0.16755,0.05499,0.15046,0.04671,0.53689,0.01139
3576,0.17132,0.07064,0.16812,0.04674,0.53684,0.01111
3577,0.17456,0.08838,0.18645,0.04658,0.53699,0.01124
3578,0.17685,0.10817,0.20571,0.04639,0.53719,0.01178
3579,0.17781,0.13015,0.2255,0.04643,0.53726,0.01234
3580,0.17727,0.15432,0.24513,0.04661,0.53708,0.01238
3581,0.17578,0.18037,0.26415,0.04659,0.53659,0.01187
3582,0.17433,0.20797,0.28263,0.04627,0.53585,0.01152
3583,0.17333,0.23685,0.30073,0.0458,0.53504,0.01205
3584,0.17243,0.2668,0.31826,0.04527,0.53448,0.01333
3585,0.17122,0.29742,0.33492,0.04475,0.53439,0.01451
3586,0.16993,0.3282,0.35075,0.04427,0.53457,0.01504
3587,0.16916,0.35893,0.36606,0.04388,0.53478,0.01499
3588,0.16914,0.38987,0.3811,0.04375,0.53498,0.01465
3589,0.16962,0.42135,0.39596,0.0439,0.53526,0.01416
3590,0.17047,0.45335,0.41046,0.04413,0.53549,0.01362
3591,0.17202,0.48557,0.42421,0.04431,0.53541,0.01322
3592,0.17452,0.51782,0.43689,0.04459,0.53495,0.01308
3593,0.17765,0.55023,0.44848,0.04516,0.53442,0.01303
3594,0.18069,0.58302,0.45929,0.04602,0.53422,0.01284
3595,0.18326,0.61635,0.46967,0.04699,0.53445,0.01257
3596,0.18551,0.65038,0.47986,0.04797,0.53484,0.01243
3597,0.18765,0.68562,0.4898,0.0489,0.53511,0.0125
3598,0.18984,0.72275,0.49926,0.04977,0.53526,0.01275
3599,0.19227,0.76224,0.50834,0.05055,0.53534,0.01325
3600,0.19495,0.80414,0.51811,0.05116,0.53535,0.01405
3601,0.19755,0.84823,0.53034,0.05156,0.53525,0.01498
3602,0.19963,0.89405,0.54635,0.05184,0.53506,0.01573
3603,0.20083,0.94106,0.56588,0.05213,0.53501,0.01604
3604,0.20095,0.9891,0.58758,0.05243,0.53545,0.0159
3605,0.20026,1.03809,0.61071,0.05275,0.53647,0.01547
3606,0.19913,1.08761,0.63571,0.05304,0.53782,0.015
3607,0.19735,1.13732,0.66337,0.05323,0.5391,0.0148
3608,0.19431,1.18733,0.69418,0.05343,0.54,0.01501
3609,0.18984,1.23765,0.72852,0.0537,0.54042,0.01557
3610,0.18427,1.28766,0.76663,0.05398,0.54048,0.01617
3611,0.1778,1.3363,0.8082,0.05429,0.54039,0.0165
3612,0.17025,1.38252,0.85196,0.05466,0.54033,0.0165
3613,0.16177,1.4257,0.89553,0.05492,0.54043,0.01641
3614,0.15335,1.46525,0.93546,0.05494,0.54078,0.01646
3615,0.14638,1.49993,0.96751,0.05491,0.54127,0.01668
3616,0.14137,1.52838,0.98828,0.05516,0.54169,0.01704
3617,0.13793,1.55049,0.99762,0.05578,0.54201,0.01752
3618,0.13616,1.56765,0.99875,0.05649,0.54236,0.01809
3619,0.13671,1.58172,0.99588,0.0569,0.54279,0.01864
3620,0.13921,1.59392,0.99216,0.05684,0.54316,0.0191
3621,0.14206,1.60463,0.98912,0.05654,0.54323,0.01948
3622,0.1442,1.61397,0.98703,0.05631,0.54296,0.0197
3623,0.14636,1.62256,0.98552,0.05622,0.54252,0.0195
3624,0.14989,1.63138,0.98414,0.05615,0.54212,0.01873
3625,0.15523,1.64104,0.98266,0.05607,0.54189,0.01766
3626,0.16156,1.65094,0.98115,0.05606,0.54176,0.01675
3627,0.16722,1.65954,0.97972,0.05625,0.54157,0.01619
3628,0.17069,1.66549,0.97829,0.05666,0.54119,0.01582
3629,0.17223,1.66823,0.97646,0.05706,0.54075,0.01528
3630,0.17398,1.6679,0.97328,0.05711,0.54055,0.0144
3631,0.17774,1.66537,0.96743,0.05683,0.54061,0.01333
3632,0.18364,1.66191,0.95764,0.0565,0.54071,0.01242
3633,0.19098,1.65842,0.9426,0.05623,0.54071,0.01189
3634,0.19929,1.65446,0.92101,0.05599,0.54062,0.01185
3635,0.20829,1.64794,0.89237,0.05578,0.5404,0.01229
3636,0.2175,1.63643,0.85762,0.05566,0.54004,0.01296
3637,0.22655,1.619,0.81869,0.05556,0.53967,0.01354
3638,0.23573,1.5964,0.7776,0.05531,0.53933,0.01387
3639,0.24547,1.56959,0.73584,0.0549,0.53895,0.0141
3640,0.25525,1.53871,0.69425,0.05454,0.53853,0.0144
3641,0.26401,1.50355,0.65319,0.05451,0.53823,0.0148
3642,0.271,1.46451,0.6131,0.05484,0.53817,0.01516
3643,0.276,1.42269,0.57478,0.05521,0.53834,0.01539
3644,0.27907,1.37915,0.53893,0.05533,0.5386,0.01561
3645,0.28068,1.33435,0.50564,0.05522,0.5388,0.01596
3646,0.28149,1.28823,0.47456,0.05497,0.53877,0.01647
3647,0.2821,1.24062,0.44547,0.05455,0.53836,0.01706
3648,0.28284,1.19152,0.41863,0.05383,0.53766,0.01754
3649,0.28366,1.14104,0.3946,0.05294,0.53696,0.01768
3650,0.28405,1.0895,0.37388,0.05235,0.53654,0.01742
3651,0.28336,1.03755,0.35651,0.05243,0.5364,0.01698
3652,0.28113,0.98604,0.34203,0.05282,0.53641,0.01674
3653,0.27758,0.93549,0.32988,0.05291,0.53636,0.01684
3654,0.27349,0.88599,0.31974,0.05249,0.53614,0.01703
3655,0.2697,0.8376,0.31143,0.05169,0.53579,0.01697
3656,0.26643,0.79043,0.30455,0.05066,0.53546,0.01666
3657,0.26317,0.74444,0.29876,0.04936,0.53518,0.01645
3658,0.25916,0.69952,0.29419,0.04788,0.53493,0.01658
3659,0.254,0.65594,0.29122,0.04652,0.53472,0.01693
3660,0.24785,0.61429,0.28972,0.04561,0.53462,0.01712
3661,0.24122,0.57483,0.28885,0.04521,0.53457,0.01692
3662,0.23471,0.53738,0.28773,0.04505,0.53444,0.01646
3663,0.22854,0.50165,0.28597,0.04476,0.53417,0.016
3664,0.22237,0.46742,0.28364,0.0442,0.53388,0.01568
