Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1502,-6.45585,0.59502,-0.36867,0.29027,1.5427,-0.13901,-16.47267,-5.75239,-2.7355,4.81307,4.49343,-1.42946,0.26051,-0.19762,-0.09245,0.89744,0.27873,0.05375,-16.21596,-1.04741,-7.61756,36.58989,17.52486,-8.43049,5.3164,0.52313,-1.77721,3.32173,1.01908,0.20624,-0.07187,1.1989,-0.28361,0.57755,1.39522,-0.43515,-0.02462,0.14495,0.00535,0.26983,0.24895,0.00194
1503,-6.09251,1.83495,-0.97068,2.19975,-0.4723,-0.31907,-17.81971,7.68171,-3.13038,11.23992,-4.4307,-3.00564,0.19373,-0.23213,-0.07818,1.0547,0.01257,-0.06161,-11.03336,7.76286,-10.74329,45.04338,9.20299,0.7146,5.76574,-0.43073,-2.04265,7.42897,3.39691,2.69752,0.34226,0.67967,-0.38266,-1.12864,0.62582,-1.06729,0.09314,0.01779,-0.03512,0.10054,0.21745,-0.10176
1504,-6.65058,2.12802,-0.95498,2.26288,-1.8862,-0.32355,-19.46836,12.09136,-1.77322,15.83845,-9.43318,-3.30364,-0.01289,-0.29571,-0.0629,0.9104,-0.19799,-0.13994,-4.18609,9.03186,-10.48937,49.24788,4.10063,6.99808,2.53237,-0.60814,-0.00287,7.81035,2.85908,2.77362,0.99489,-1.18276,-0.02869,-0.3483,0.62281,-0.64416,0.1927,-0.2606,-0.02182,0.09683,0.10448,-0.03985
1505,-6.07912,0.66022,-0.06084,1.73898,-2.44239,-0.26607,-15.01043,1.44242,0.68812,20.70719,-11.36625,-3.15806,-0.09677,-0.28454,-0.05652,0.62801,-0.21353,-0.16867,11.1196,-8.21311,-8.12115,43.26381,6.41925,-0.39511,-0.99554,0.129,2.00879,2.96241,0.08498,0.06419,0.91411,-2.12514,0.39889,2.88321,1.52819,0.78444,0.05574,-0.29713,0.02698,0.38117,0.03291,0.1838
1506,-3.71612,-1.85179,1.19869,1.21208,-1.17331,-0.15401,-2.42496,-14.37731,3.0251,20.81704,-7.08679,-2.30425,0.10003,-0.31016,-0.04238,0.41374,-0.0636,-0.08464,26.26297,-27.10675,-2.30356,31.86052,11.50072,-14.40741,-1.50815,1.32776,1.54004,-2.4474,-2.67819,-2.85547,-0.50071,-0.36055,0.44696,5.57825,2.37547,1.9272,-0.36541,0.14417,0.07029,0.65104,0.08514,0.32684
1507,-1.79078,-2.85247,1.54933,0.71747,2.02394,0.03126,8.54433,-19.08586,3.25402,13.1171,3.77678,-0.48119,0.38012,-0.39249,-0.00092,0.42755,0.11353,0.10492,25.53176,-25.00503,4.19778,20.28079,20.90057,-21.8956,1.3755,1.95989,-1.77056,-2.41689,-3.9091,-3.10764,-2.7319,3.47036,-0.07179,5.24055,2.18585,1.77072,-0.83178,0.83061,0.07207,0.58319,0.14832,0.24676
1508,-2.71812,-0.91254,0.39072,0.27022,4.6231,0.20975,6.80619,-8.03009,0.52079,3.63309,12.58586,1.4714,0.4368,-0.41354,0.04578,0.61819,0.18352,0.22945,8.35754,-3.27705,5.84373,13.12515,31.81819,-15.31727,3.69942,1.13125,-4.2482,3.06216,-3.49745,-0.68385,-3.74744,5.17044,-0.4437,2.20823,0.97621,0.49272,-0.87237,0.93357,0.08783,0.20176,0.09882,-0.00622
1509,-5.36062,1.83892,-1.09004,-0.20879,4.2337,0.26874,-4.33299,5.99953,-2.65281,-0.65786,12.70269,2.60101,0.24491,-0.35817,0.07838,0.75387,0.13792,0.15472,-8.63316,18.80139,3.32555,13.45836,34.30376,0.1867,2.16505,-0.69768,-3.13794,8.14551,-2.30141,1.53909,-2.00059,2.66656,-0.29639,-0.57964,0.08264,-0.80252,-0.26599,0.22063,0.09361,-0.11094,0.05284,-0.23496
1510,-6.6499,2.14551,-1.18055,0.15132,1.60507,0.11266,-13.20098,7.46592,-3.07451,2.3284,7.39881,2.38019,0.0757,-0.34523,0.10697,0.75207,0.06647,-0.04564,-11.72762,23.84923,0.48276,23.29812,26.1413,9.52213,-0.8443,-1.55544,-0.73454,8.11345,-1.48606,1.09386,1.02669,-0.53683,-0.42536,-0.41148,0.84892,-1.04669,0.45002,-0.38864,-0.05672,-0.00566,0.19623,-0.22522
1511,-6.71469,-0.54899,0.39156,2.01867,-0.69193,-0.18392,-17.01542,-4.57759,-0.90543,10.48328,2.70554,1.00632,0.08159,-0.45817,0.09465,0.70176,0.01347,-0.18367,-5.37536,8.5648,-2.60887,45.01845,16.71738,5.80044,-0.08763,-0.5895,0.18624,4.08421,-1.37446,-0.96717,2.67601,-1.68726,-0.91405,1.64079,2.33984,-0.32756,0.55052,-0.36615,-0.27864,0.30254,0.37824,-0.01901
1512,-7.75136,-3.10093,1.87763,2.99626,-1.10943,-0.28518,-19.63452,-15.09196,1.03222,15.53832,0.59049,-0.30414,0.10555,-0.57689,0.00829,0.64831,-0.03418,-0.14167,-4.24366,-10.38301,-5.59971,68.64876,16.26825,-1.45657,5.10422,0.59814,-0.22818,1.31794,-0.92877,-1.6032,3.0108,-1.58748,-1.01466,2.28881,2.51446,0.17567,0.16465,-0.06915,-0.32498,0.31135,0.33645,0.08621
