Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
2868,0.013,0.22358,0.01629,0.01441,0.5566,0.02747
2869,0.01305,0.22365,0.01644,0.01448,0.55653,0.02717
2870,0.01311,0.22362,0.01656,0.01434,0.55653,0.02697
2871,0.0132,0.22349,0.01663,0.01396,0.55658,0.02695
2872,0.01333,0.22326,0.01662,0.01337,0.5567,0.02718
2873,0.01348,0.22299,0.01653,0.01269,0.55689,0.02777
2874,0.01365,0.22272,0.01635,0.01207,0.55716,0.02882
2875,0.01381,0.22248,0.01613,0.01167,0.55752,0.03044
2876,0.0139,0.22231,0.01592,0.01159,0.55797,0.0328
2877,0.01393,0.22221,0.01578,0.01189,0.55855,0.03607
2878,0.0139,0.22215,0.01569,0.01258,0.55927,0.04045
2879,0.01386,0.22206,0.01566,0.01355,0.56016,0.04613
2880,0.01386,0.2219,0.01563,0.01466,0.56121,0.05329
2881,0.0139,0.22164,0.01556,0.01574,0.5623,0.062
2882,0.01398,0.22134,0.01545,0.01661,0.56328,0.07224
2883,0.01407,0.2211,0.01531,0.01711,0.56396,0.08391
2884,0.01415,0.22098,0.01519,0.01715,0.56419,0.09683
2885,0.01419,0.221,0.01515,0.0168,0.56393,0.11085
2886,0.01423,0.22112,0.0152,0.01629,0.56327,0.12579
2887,0.01426,0.22126,0.01537,0.01593,0.56241,0.14148
2888,0.01429,0.22139,0.01564,0.01605,0.56161,0.15776
2889,0.01432,0.22148,0.01598,0.01688,0.56116,0.17446
2890,0.01435,0.22159,0.01636,0.01848,0.56132,0.19148
2891,0.01436,0.22179,0.01671,0.02078,0.56234,0.20874
2892,0.01432,0.22209,0.01698,0.02371,0.56448,0.22606
2893,0.01422,0.22251,0.01714,0.02725,0.56797,0.2432
2894,0.01411,0.22299,0.01715,0.03149,0.57299,0.25992
2895,0.01401,0.2235,0.01704,0.03655,0.57973,0.27604
2896,0.01396,0.22403,0.01681,0.04256,0.58832,0.29152
2897,0.01392,0.22458,0.01649,0.04959,0.59889,0.30637
2898,0.01386,0.22518,0.01609,0.0576,0.61158,0.32067
2899,0.01375,0.22579,0.01563,0.06648,0.62653,0.33453
2900,0.01361,0.2264,0.01516,0.07602,0.64384,0.34814
2901,0.01348,0.22695,0.01472,0.08605,0.66353,0.36168
2902,0.0134,0.2274,0.01437,0.09637,0.68556,0.37534
2903,0.01338,0.22776,0.01413,0.10682,0.70981,0.38928
2904,0.0134,0.22807,0.014,0.11725,0.73614,0.40368
2905,0.01342,0.22838,0.01394,0.12754,0.76434,0.41878
2906,0.01343,0.22878,0.01389,0.13764,0.79418,0.43486
2907,0.01341,0.22933,0.01381,0.14757,0.82538,0.45212
2908,0.01338,0.23002,0.0137,0.15735,0.85769,0.4707
2909,0.01336,0.23076,0.01359,0.16699,0.89083,0.49059
2910,0.01337,0.23142,0.01352,0.17641,0.92453,0.51173
2911,0.01339,0.23194,0.01351,0.18547,0.95848,0.53405
2912,0.01337,0.23231,0.01356,0.19402,0.99233,0.55746
2913,0.01327,0.2326,0.01367,0.20194,1.02564,0.58187
2914,0.01307,0.23293,0.01383,0.2092,1.058,0.60712
2915,0.0128,0.23337,0.01402,0.21584,1.0891,0.63304
2916,0.0125,0.23396,0.01424,0.22191,1.11878,0.65942
2917,0.01224,0.23469,0.01448,0.22742,1.14694,0.68597
2918,0.01203,0.23552,0.01474,0.23237,1.17352,0.7123
2919,0.01188,0.23638,0.01502,0.23673,1.19852,0.73797
2920,0.01176,0.23723,0.0153,0.24046,1.22196,0.7626
2921,0.01167,0.23805,0.01555,0.24342,1.244,0.78593
2922,0.01157,0.23883,0.01577,0.24531,1.26487,0.80771
2923,0.01143,0.23954,0.01596,0.24571,1.28495,0.82772
2924,0.01124,0.24013,0.01614,0.24423,1.30459,0.84564
2925,0.01099,0.24056,0.0163,0.24082,1.32398,0.86115
2926,0.01067,0.24087,0.01645,0.23581,1.34304,0.87392
2927,0.01033,0.24108,0.0166,0.22982,1.36141,0.88371
2928,0.01002,0.24124,0.01672,0.22354,1.37864,0.89039
2929,0.00979,0.24136,0.01684,0.21756,1.39431,0.89398
2930,0.00966,0.24146,0.01696,0.21238,1.40819,0.89471
2931,0.00963,0.24155,0.01709,0.20842,1.42021,0.89299
2932,0.00965,0.24166,0.01724,0.20598,1.4304,0.88943
2933,0.00966,0.24184,0.0174,0.20511,1.43884,0.88475
2934,0.00959,0.24214,0.01757,0.20545,1.44562,0.8798
2935,0.0094,0.24257,0.01775,0.20623,1.45097,0.87528
2936,0.00913,0.24307,0.01791,0.20653,1.45522,0.87162
2937,0.00885,0.24355,0.01802,0.2057,1.45873,0.8688
2938,0.00867,0.24392,0.018,0.20368,1.46171,0.86648
