	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
7818	-26.86226	-29.18201	669.18903	-2.23673	153.17218	671.22772
7819	-26.80986	-29.21495	669.34668	-2.20532	153.43262	671.71521
7820	-26.76214	-29.24841	669.51111	-2.17287	153.67703	672.16046
7821	-26.71893	-29.28249	669.68219	-2.13949	153.90550	672.56360
7822	-26.68015	-29.31717	669.86017	-2.10535	154.11778	672.92426
7823	-26.64561	-29.35255	670.04504	-2.07054	154.31398	673.24292
7824	-26.61514	-29.38868	670.23700	-2.03522	154.49416	673.51971
7825	-26.58854	-29.42563	670.43610	-1.99950	154.65842	673.75488
7826	-26.56566	-29.46346	670.64258	-1.96356	154.80675	673.94855
7827	-26.54631	-29.50220	670.85614	-1.92756	154.93913	674.10083
7828	-26.53032	-29.54194	671.07715	-1.89164	155.05571	674.21210
7829	-26.51749	-29.58276	671.30573	-1.85592	155.15657	674.28241
7830	-26.50764	-29.62470	671.54193	-1.82058	155.24173	674.31201
7831	-26.50062	-29.66781	671.78571	-1.78577	155.31117	674.30109
7832	-26.49623	-29.71215	672.03723	-1.75162	155.36507	674.24988
7833	-26.49428	-29.75784	672.29663	-1.71827	155.40356	674.15881
7834	-26.49461	-29.80492	672.56384	-1.68589	155.42682	674.02820
7835	-26.49703	-29.85343	672.83881	-1.65462	155.43501	673.85858
7836	-26.50137	-29.90346	673.12158	-1.62461	155.42836	673.65033
7837	-26.50745	-29.95512	673.41241	-1.59599	155.40701	673.40381
7838	-26.51508	-30.00845	673.71124	-1.56892	155.37114	673.11938
7839	-26.52410	-30.06350	674.01776	-1.54355	155.32098	672.79779
7840	-26.53432	-30.12035	674.33228	-1.52002	155.25670	672.43921
7841	-26.54556	-30.17908	674.65479	-1.49848	155.17847	672.04419
7842	-26.55769	-30.23980	674.98541	-1.47902	155.08646	671.61279
7843	-26.57054	-30.30250	675.32385	-1.46178	154.98100	671.14618
7844	-26.58397	-30.36728	675.67023	-1.44686	154.86224	670.64459
7845	-26.59783	-30.43427	676.02472	-1.43435	154.73036	670.10828
7846	-26.61198	-30.50347	676.38702	-1.42438	154.58563	669.53790
7847	-26.62625	-30.57494	676.75702	-1.41706	154.42838	668.93451
7848	-26.64051	-30.64876	677.13489	-1.41249	154.25873	668.29816
7849	-26.65461	-30.72506	677.52075	-1.41078	154.07681	667.62903
7850	-26.66840	-30.80386	677.91443	-1.41203	153.88293	666.92804
7851	-26.68174	-30.88515	678.31561	-1.41628	153.67751	666.19617
7852	-26.69450	-30.96902	678.72443	-1.42357	153.46062	665.43365
7853	-26.70658	-31.05556	679.14111	-1.43394	153.23242	664.64069
7854	-26.71781	-31.14475	679.56525	-1.44741	152.99327	663.81818
7855	-26.72808	-31.23659	679.99670	-1.46401	152.74359	662.96735
7856	-26.73725	-31.33117	680.43555	-1.48377	152.48349	662.08844
7857	-26.74520	-31.42857	680.88202	-1.50675	152.21306	661.18134
7858	-26.75179	-31.52874	681.33539	-1.53295	151.93286	660.24780
7859	-26.75691	-31.63175	681.79602	-1.56240	151.64301	659.28790
7860	-26.76043	-31.73760	682.26367	-1.59502	151.34377	658.30237
7861	-26.76225	-31.84634	682.73859	-1.63075	151.03528	657.29132
7862	-26.76226	-31.95790	683.22040	-1.66948	150.71799	656.25598
7863	-26.76037	-32.07221	683.70868	-1.71110	150.39236	655.19757
7864	-26.75645	-32.18933	684.20361	-1.75554	150.05852	654.11639
7865	-26.75040	-32.30930	684.70532	-1.80274	149.71654	653.01239
7866	-26.74212	-32.43204	685.21338	-1.85258	149.36693	651.88696
7867	-26.73150	-32.55750	685.72754	-1.90494	149.01015	650.74133
7868	-26.71843	-32.68571	686.24786	-1.95976	148.64629	649.57568
7869	-26.70284	-32.81672	686.77448	-2.01689	148.27545	648.38983
7870	-26.68464	-32.95045	687.30713	-2.07613	147.89810	647.18524
7871	-26.66379	-33.08679	687.84540	-2.13727	147.51469	645.96301
7872	-26.64019	-33.22580	688.38940	-2.20016	147.12534	644.72327
7873	-26.61377	-33.36752	688.93951	-2.26466	146.73003	643.46582
7874	-26.58445	-33.51186	689.49518	-2.33055	146.32932	642.19208
7875	-26.55218	-33.65872	690.05597	-2.39763	145.92365	640.90326
7876	-26.51687	-33.80815	690.62231	-2.46575	145.51312	639.59937
7877	-26.47846	-33.96012	691.19391	-2.53472	145.09798	638.28094
7878	-26.43689	-34.11470	691.77112	-2.60437	144.67827	636.94794
7879	-26.39217	-34.27171	692.35333	-2.67440	144.25468	635.60211
7880	-26.34426	-34.43120	692.94061	-2.74463	143.82726	634.24341
7881	-26.29310	-34.59325	693.53351	-2.81488	143.39601	632.87152
7882	-26.23868	-34.75775	694.13141	-2.88489	142.96146	631.48773
7883	-26.18102	-34.92458	694.73413	-2.95439	142.52408	630.09332
7884	-26.12005	-35.09382	695.34186	-3.02320	142.08388	628.68805
7885	-26.05571	-35.26554	695.95496	-3.09114	141.64087	627.27167
7886	-25.98802	-35.43964	696.57300	-3.15796	141.19557	625.84540
7887	-25.91702	-35.61596	697.19568	-3.22343	140.74843	624.41052
7888	-25.84271	-35.79460	697.82330	-3.28740	140.29942	622.96661
7889	-25.76506	-35.97561	698.45618	-3.34972	139.84851	621.51331
7890	-25.68414	-36.15886	699.09399	-3.41017	139.39615	620.05176
7891	-25.60002	-36.34422	699.73633	-3.46854	138.94278	618.58319
7892	-25.51266	-36.53176	700.38367	-3.52466	138.48840	617.10730
7893	-25.42206	-36.72156	701.03613	-3.57839	138.03297	615.62354
7894	-25.32833	-36.91336	701.69324	-3.62948	137.57719	614.13403
7895	-25.23144	-37.10726	702.35516	-3.67778	137.12102	612.63824
7896	-25.13146	-37.30320	703.02203	-3.72319	136.66460	611.13660
7897	-25.02839	-37.50129	703.69415	-3.76562	136.20781	609.62842
7898	-24.92234	-37.70136	704.37115	-3.80493	135.75105	608.11487
7899	-24.81345	-37.90329	705.05280	-3.84100	135.29472	606.59692
7900	-24.70171	-38.10715	705.73932	-3.87374	134.83870	605.07410
7901	-24.58713	-38.31303	706.43115	-3.90308	134.38287	603.54578
7902	-24.46982	-38.52078	707.12799	-3.92887	133.92764	602.01318
7903	-24.34991	-38.73026	707.82941	-3.95101	133.47339	600.47717
7904	-24.22742	-38.94154	708.53577	-3.96942	133.01997	598.93732
7905	-24.10237	-39.15471	709.24762	-3.98407	132.56728	597.39294
7906	-23.97492	-39.36962	709.96442	-3.99493	132.11554	595.84497
7907	-23.84525	-39.58612	710.68579	-4.00198	131.66513	594.29456
7908	-23.71340	-39.80429	711.41211	-4.00521	131.21584	592.74084
7909	-23.57940	-40.02421	712.14380	-4.00461	130.76750	591.18323
7910	-23.44341	-40.24573	712.88043	-4.00014	130.32040	589.62268
7911	-23.30561	-40.46869	713.62164	-3.99179	129.87488	588.06030
7912	-23.16604	-40.69318	714.36780	-3.97956	129.43074	586.49524
7913	-23.02480	-40.91916	715.11884	-3.96342	128.98804	584.92780
7914	-22.88194	-41.14672	715.87518	-3.94344	128.54652	583.35718
7915	-22.73773	-41.37554	716.63586	-3.91972	128.10666	581.78516
7916	-22.59223	-41.60571	717.40112	-3.89231	127.66818	580.21106
7917	-22.44548	-41.83731	718.17145	-3.86128	127.23086	578.63409
7918	-22.29769	-42.07016	718.94623	-3.82673	126.79489	577.05530
7919	-22.14907	-42.30408	719.72491	-3.78875	126.36050	575.47559
7920	-21.99965	-42.53917	720.50806	-3.74740	125.92745	573.89423
7921	-21.84950	-42.77548	721.29572	-3.70274	125.49547	572.31049
7922	-21.69880	-43.01285	722.08752	-3.65487	125.06477	570.72534
7923	-21.54778	-43.25109	722.88281	-3.60395	124.63551	569.13971
7924	-21.39647	-43.49028	723.68195	-3.55008	124.20741	567.55304
7925	-21.24491	-43.73050	724.48511	-3.49337	123.78013	565.96436
7926	-21.09331	-43.97155	725.29181	-3.43398	123.35384	564.37488
7927	-20.94187	-44.21326	726.10126	-3.37208	122.92870	562.78546
7928	-20.79064	-44.45569	726.91382	-3.30777	122.50441	561.19543
7929	-20.63966	-44.69893	727.72974	-3.24115	122.08064	559.60406
7930	-20.48921	-44.94265	728.54810	-3.17243	121.65779	558.01318
7931	-20.33933	-45.18694	729.36896	-3.10170	121.23555	556.42206
7932	-20.19015	-45.43174	730.19232	-3.02913	120.81382	554.83105
7933	-20.04169	-45.67712	731.01825	-2.95485	120.39223	553.23926
7934	-19.89415	-45.92290	731.84607	-2.87907	119.97095	551.64789
7935	-19.74771	-46.16889	732.67517	-2.80199	119.55006	550.05804
7936	-19.60242	-46.41516	733.50574	-2.72374	119.12925	548.46906
7937	-19.45832	-46.66179	734.33795	-2.64445	118.70815	546.88013
7938	-19.31558	-46.90860	735.17133	-2.56433	118.28690	545.29260
7939	-19.17441	-47.15540	736.00494	-2.48359	117.86561	543.70734
7940	-19.03483	-47.40226	736.83911	-2.40235	117.44394	542.12384
7941	-18.89684	-47.64926	737.67413	-2.32073	117.02156	540.54132
7942	-18.76060	-47.89622	738.50909	-2.23893	116.59857	538.96112
7943	-18.62624	-48.14295	739.34338	-2.15715	116.17509	537.38434
7944	-18.49377	-48.38954	740.17725	-2.07551	115.75081	535.81030
7945	-18.36318	-48.63605	741.01074	-1.99412	115.32533	534.23853
7946	-18.23462	-48.88232	741.84332	-1.91319	114.89880	532.67010
7947	-18.10822	-49.12813	742.67413	-1.83291	114.47135	531.10614
7948	-17.98400	-49.37359	743.50336	-1.75341	114.04261	529.54614
7949	-17.86201	-49.61864	744.33081	-1.67482	113.61249	527.99036
7950	-17.74219	-49.86335	745.15662	-1.59725	113.18064	526.43817
7951	-17.62470	-50.10742	745.97961	-1.52089	112.74747	524.89160
7952	-17.50947	-50.35093	746.79999	-1.44583	112.31265	523.35016
7953	-17.39645	-50.59394	747.61792	-1.37215	111.87587	521.81329
7954	-17.28571	-50.83629	748.43262	-1.30002	111.43724	520.28198
7955	-17.17732	-51.07779	749.24347	-1.22960	110.99696	518.75757
7956	-17.07122	-51.31852	750.05054	-1.16096	110.55468	517.23938
7957	-16.96737	-51.55856	750.85394	-1.09420	110.11007	515.72693
7958	-16.86582	-51.79773	751.65314	-1.02947	109.66331	514.22131
7959	-16.76659	-52.03585	752.44720	-0.96690	109.21457	512.72363
7960	-16.66957	-52.27302	753.23639	-0.90652	108.76358	511.23331
7961	-16.57467	-52.50933	754.02087	-0.84839	108.31007	509.74982
7962	-16.48187	-52.74460	754.79993	-0.79262	107.85419	508.27417
7963	-16.39120	-52.97867	755.57288	-0.73932	107.39618	506.80753
7964	-16.30253	-53.21164	756.33972	-0.68854	106.93574	505.34927
7965	-16.21579	-53.44357	757.10071	-0.64034	106.47258	503.89890
7966	-16.13102	-53.67418	757.85474	-0.59484	106.00715	502.45825
7967	-16.04811	-53.90356	758.60187	-0.55209	105.53917	501.02676
7968	-15.96699	-54.13171	759.34198	-0.51210	105.06866	499.60458
7969	-15.88754	-54.35876	760.07513	-0.47484	104.59538	498.19107
7970	-15.80973	-54.58458	760.80066	-0.44033	104.11959	496.78723
7971	-15.73353	-54.80905	761.51807	-0.40859	103.64159	495.39386
7972	-15.65882	-55.03230	762.22748	-0.37958	103.16113	494.01038
7973	-15.58548	-55.25446	762.92908	-0.35330	102.67797	492.63614
7974	-15.51347	-55.47541	763.62219	-0.32975	102.19240	491.27206
7975	-15.44277	-55.69501	764.30621	-0.30894	101.70470	489.91904
7976	-15.37324	-55.91342	764.98138	-0.29084	101.21464	488.57642
7977	-15.30480	-56.13079	765.64783	-0.27536	100.72202	487.24353
7978	-15.23739	-56.34703	766.30499	-0.26242	100.22718	485.92105
7979	-15.17101	-56.56209	766.95233	-0.25195	99.73047	484.60986
7980	-15.10553	-56.77612	767.59021	-0.24383	99.23170	483.30917
7981	-15.04086	-56.98929	768.21863	-0.23798	98.73067	482.01828
7982	-14.97697	-57.20154	768.83704	-0.23431	98.22772	480.73807
7983	-14.91382	-57.41278	769.44519	-0.23274	97.72324	479.46902
7984	-14.85130	-57.62319	770.04303	-0.23316	97.21699	478.21063
7985	-14.78936	-57.83281	770.63049	-0.23548	96.70908	476.96283
7986	-14.72790	-58.04182	771.20764	-0.23956	96.19933	475.72495
7987	-14.66694	-58.25006	771.77399	-0.24525	95.68845	474.49817
7988	-14.60638	-58.45772	772.32947	-0.25240	95.17628	473.28183
7989	-14.54614	-58.66499	772.87445	-0.26086	94.66266	472.07513
7990	-14.48621	-58.87180	773.40845	-0.27048	94.14800	470.87866
7991	-14.42655	-59.07813	773.93109	-0.28111	93.63271	469.69312
7992	-14.36707	-59.28415	774.44250	-0.29259	93.11665	468.51758
7993	-14.30771	-59.49005	774.94293	-0.30479	92.59964	467.35147
7994	-14.24842	-59.69578	775.43201	-0.31755	92.08211	466.19528
7995	-14.18921	-59.90130	775.90930	-0.33071	91.56449	465.04956
7996	-14.13000	-60.10677	776.37524	-0.34414	91.04665	463.91339
7997	-14.07072	-60.31237	776.82990	-0.35769	90.52847	462.78610
7998	-14.01136	-60.51807	777.27319	-0.37122	90.01038	461.66812
7999	-13.95192	-60.72379	777.70471	-0.38457	89.49281	460.55988
8000	-13.89232	-60.92973	778.12476	-0.39760	88.97563	459.46066
8001	-13.83249	-61.13604	778.53351	-0.41016	88.45874	458.36957
8002	-13.77245	-61.34258	778.93060	-0.42211	87.94283	457.28775
8003	-13.71214	-61.54950	779.31610	-0.43332	87.42778	456.21442
8004	-13.65154	-61.75687	779.69019	-0.44369	86.91374	455.14935
8005	-13.59060	-61.96482	780.05310	-0.45316	86.40055	454.09177
8006	-13.52933	-62.17329	780.40454	-0.46165	85.88863	453.04205
8007	-13.46776	-62.38220	780.74445	-0.46909	85.37840	452.00052
8008	-13.40583	-62.59170	781.07312	-0.47539	84.86973	450.96649
8009	-13.34350	-62.80195	781.39075	-0.48050	84.36246	449.93906
8010	-13.28079	-63.01287	781.69720	-0.48433	83.85702	448.91864
8011	-13.21771	-63.22439	781.99237	-0.48681	83.35381	447.90561
8012	-13.15422	-63.43665	782.27649	-0.48789	82.85269	446.89917
8013	-13.09032	-63.64981	782.54980	-0.48758	82.35349	445.89844
8014	-13.02606	-63.86377	782.81226	-0.48591	81.85658	444.90375
8015	-12.96151	-64.07846	783.06378	-0.48294	81.36232	443.91541
8016	-12.89668	-64.29401	783.30475	-0.47869	80.87054	442.93250
8017	-12.83154	-64.51054	783.53528	-0.47319	80.38106	441.95425
8018	-12.76617	-64.72801	783.75531	-0.46649	79.89424	440.98096
8019	-12.70065	-64.94630	783.96503	-0.45862	79.41047	440.01276
8020	-12.63495	-65.16556	784.16449	-0.44962	78.92954	439.04895
8021	-12.56913	-65.38581	784.35388	-0.43954	78.45155	438.08920
8022	-12.50319	-65.60719	784.53345	-0.42850	77.97630	437.13269
8023	-12.43730	-65.82944	784.70325	-0.41665	77.50431	436.18011
8024	-12.37147	-66.05273	784.86346	-0.40413	77.03537	435.23074
8025	-12.30573	-66.27715	785.01434	-0.39107	76.56925	434.28366
8026	-12.24020	-66.50259	785.15613	-0.37762	76.10625	433.33908
8027	-12.17497	-66.72892	785.28876	-0.36394	75.64665	432.39728
8028	-12.11007	-66.95630	785.41254	-0.35015	75.19023	431.45737
8029	-12.04554	-67.18484	785.52771	-0.33639	74.73676	430.51852
8030	-11.98149	-67.41441	785.63446	-0.32282	74.28654	429.58102
8031	-11.91801	-67.64487	785.73285	-0.30962	73.83978	428.64502
8032	-11.85514	-67.87630	785.82312	-0.29695	73.39624	427.70987
8033	-11.79292	-68.10880	785.90552	-0.28501	72.95564	426.77478
8034	-11.73144	-68.34223	785.98029	-0.27397	72.51824	425.84000
8035	-11.67083	-68.57639	786.04736	-0.26403	72.08424	424.90585
8036	-11.61110	-68.81142	786.10712	-0.25535	71.65337	423.97153
8037	-11.55229	-69.04737	786.15979	-0.24812	71.22542	423.03629
8038	-11.49455	-69.28399	786.20544	-0.24252	70.80081	422.10098
8039	-11.43791	-69.52135	786.24426	-0.23873	70.37930	421.16479
8040	-11.38241	-69.75936	786.27649	-0.23691	69.96085	420.22763
8041	-11.32805	-69.99809	786.30231	-0.23723	69.54519	419.28873
8042	-11.27493	-70.23732	786.32184	-0.23984	69.13251	418.34857
8043	-11.22311	-70.47681	786.33521	-0.24491	68.72298	417.40747
8044	-11.17259	-70.71664	786.34265	-0.25259	68.31636	416.46478
8045	-11.12340	-70.95682	786.34424	-0.26306	67.91236	415.51981
8046	-11.07560	-71.19715	786.34033	-0.27647	67.51118	414.57300
8047	-11.02927	-71.43742	786.33087	-0.29296	67.11298	413.62466
8048	-10.98441	-71.67765	786.31616	-0.31271	66.71751	412.67416
8049	-10.94101	-71.91788	786.29626	-0.33580	66.32449	411.72095
8050	-10.89910	-72.15787	786.27142	-0.36232	65.93409	410.76547
8051	-10.85871	-72.39738	786.24176	-0.39231	65.54644	409.80817
8052	-10.81982	-72.63640	786.20721	-0.42588	65.16130	408.84860
8053	-10.78242	-72.87496	786.16815	-0.46312	64.77837	407.88608
8054	-10.74654	-73.11285	786.12457	-0.50409	64.39783	406.92108
8055	-10.71220	-73.34978	786.07672	-0.54885	64.01983	405.95422
8056	-10.67939	-73.58580	786.02472	-0.59750	63.64408	404.98483
8057	-10.64811	-73.82079	785.96863	-0.65009	63.27053	404.01288
8058	-10.61833	-74.05478	785.90851	-0.70667	62.89893	403.03787
8059	-10.59007	-74.28738	785.84454	-0.76715	62.52961	402.06097
8060	-10.56329	-74.51866	785.77686	-0.83155	62.16232	401.08151
8061	-10.53798	-74.74863	785.70538	-0.89988	61.79680	400.09906
8062	-10.51413	-74.97705	785.63037	-0.97210	61.43319	399.11426
8063	-10.49173	-75.20369	785.55182	-1.04815	61.07162	398.12753
8064	-10.47076	-75.42858	785.46991	-1.12806	60.71185	397.13849
8065	-10.45120	-75.65173	785.38458	-1.21184	60.35361	396.14655
8066	-10.43303	-75.87295	785.29608	-1.29944	59.99705	395.15228
8067	-10.41624	-76.09200	785.20435	-1.39071	59.64231	394.15634
8068	-10.40079	-76.30894	785.10956	-1.48560	59.28913	393.15826
8069	-10.38665	-76.52383	785.01166	-1.58408	58.93727	392.15753
8070	-10.37380	-76.73647	784.91077	-1.68598	58.58686	391.15485
8071	-10.36221	-76.94667	784.80701	-1.79117	58.23806	390.15085
8072	-10.35185	-77.15447	784.70038	-1.89958	57.89062	389.14499
8073	-10.34269	-77.35992	784.59088	-2.01120	57.54428	388.13687
8074	-10.33470	-77.56271	784.47870	-2.12579	57.19939	387.12769
8075	-10.32786	-77.76289	784.36383	-2.24332	56.85569	386.11691
8076	-10.32214	-77.96043	784.24634	-2.36363	56.51315	385.10474
8077	-10.31750	-78.15542	784.12610	-2.48664	56.17152	384.09073
8078	-10.31392	-78.34774	784.00330	-2.61214	55.83097	383.07562
8079	-10.31137	-78.53725	783.87805	-2.73989	55.49162	382.06000
8080	-10.30981	-78.72406	783.75018	-2.86981	55.15326	381.04352
8081	-10.30923	-78.90823	783.62000	-3.00182	54.81566	380.02573
8082	-10.30958	-79.08965	783.48718	-3.13570	54.47894	379.00735
8083	-10.31085	-79.26820	783.35217	-3.27121	54.14327	377.98904
8084	-10.31300	-79.44395	783.21478	-3.40828	53.80841	376.97043
8085	-10.31602	-79.61706	783.07495	-3.54680	53.47416	375.95105
8086	-10.31990	-79.78741	782.93268	-3.68654	53.14067	374.93164
8087	-10.32460	-79.95495	782.78827	-3.82724	52.80810	373.91290
8088	-10.33014	-80.11980	782.64148	-3.96881	52.47624	372.89447
8089	-10.33648	-80.28208	782.49231	-4.11115	52.14490	371.87582
8090	-10.34362	-80.44173	782.34076	-4.25402	51.81422	370.85779
8091	-10.35153	-80.59868	782.18695	-4.39716	51.48437	369.84097
8092	-10.36020	-80.75304	782.03082	-4.54049	51.15513	368.82504
8093	-10.36963	-80.90485	781.87238	-4.68383	50.82649	367.81012
8094	-10.37982	-81.05424	781.71149	-4.82708	50.49827	366.79578
8095	-10.39075	-81.20113	781.54828	-4.96991	50.17083	365.78333
8096	-10.40245	-81.34564	781.38269	-5.11223	49.84399	364.77231
8097	-10.41492	-81.48794	781.21460	-5.25393	49.51759	363.76239
8098	-10.42816	-81.62801	781.04401	-5.39477	49.19179	362.75424
8099	-10.44215	-81.76582	780.87091	-5.53449	48.86678	361.74863
8100	-10.45693	-81.90152	780.69531	-5.67299	48.54240	360.74509
8101	-10.47249	-82.03526	780.51715	-5.81018	48.21845	359.74326
8102	-10.48883	-82.16702	780.33630	-5.94581	47.89513	358.74384
8103	-10.50596	-82.29684	780.15302	-6.07965	47.57264	357.74756
8104	-10.52390	-82.42487	779.96692	-6.21164	47.25083	356.75394
8105	-10.54268	-82.55128	779.77795	-6.34171	46.92956	355.76263
8106	-10.56230	-82.67610	779.58624	-6.46963	46.60904	354.77435
8107	-10.58276	-82.79934	779.39172	-6.59520	46.28946	353.78973
8108	-10.60408	-82.92120	779.19434	-6.71834	45.97068	352.80841
8109	-10.62630	-83.04179	778.99384	-6.83898	45.65257	351.83002
8110	-10.64941	-83.16113	778.79034	-6.95684	45.33549	350.85577
8111	-10.67342	-83.27934	778.58386	-7.07185	45.01931	349.88522
8112	-10.69836	-83.39651	778.37402	-7.18391	44.70407	348.91858
8113	-10.72424	-83.51282	778.16089	-7.29299	44.38968	347.95541
8114	-10.75106	-83.62827	777.94452	-7.39891	44.07633	346.99646
8115	-10.77882	-83.74287	777.72479	-7.50154	43.76427	346.04224
8116	-10.80753	-83.85680	777.50146	-7.60083	43.45338	345.09253
8117	-10.83723	-83.97018	777.27460	-7.69674	43.14352	344.14691
8118	-10.86790	-84.08305	777.04388	-7.78913	42.83495	343.20599
8119	-10.89955	-84.19544	776.80969	-7.87784	42.52787	342.27045
8120	-10.93219	-84.30747	776.57159	-7.96284	42.22217	341.33994
8121	-10.96582	-84.41928	776.32947	-8.04412	41.91777	340.41409
8122	-11.00042	-84.53085	776.08337	-8.12159	41.61491	339.49359
8123	-11.03595	-84.64216	775.83337	-8.19516	41.31382	338.57910
8124	-11.07241	-84.75333	775.57916	-8.26484	41.01442	337.67029
8125	-11.10981	-84.86448	775.32062	-8.33060	40.71662	336.76678
8126	-11.14811	-84.97559	775.05762	-8.39238	40.42067	335.86932
8127	-11.18727	-85.08665	774.79041	-8.45008	40.12681	334.97855
8128	-11.22730	-85.19777	774.51868	-8.50371	39.83493	334.09406
8129	-11.26818	-85.30899	774.24237	-8.55323	39.54514	333.21609
8130	-11.30988	-85.42040	773.96124	-8.59866	39.25735	332.34427
8131	-11.35232	-85.53189	773.67572	-8.63999	38.97197	331.47977
8132	-11.39548	-85.64350	773.38544	-8.67725	38.68892	330.62228
8133	-11.43932	-85.75532	773.09027	-8.71048	38.40813	329.77148
8134	-11.48379	-85.86730	772.79034	-8.73970	38.12985	328.92801
8135	-11.52881	-85.97939	772.48584	-8.76489	37.85432	328.09247
8136	-11.57435	-86.09163	772.17639	-8.78610	37.58146	327.26462
8137	-11.62040	-86.20412	771.86194	-8.80335	37.31122	326.44412
8138	-11.66689	-86.31680	771.54260	-8.81668	37.04383	325.63165
8139	-11.71373	-86.42959	771.21857	-8.82611	36.77953	324.82773
8140	-11.76090	-86.54255	770.88959	-8.83174	36.51825	324.03210
8141	-11.80837	-86.65573	770.55566	-8.83363	36.25994	323.24451
8142	-11.85608	-86.76907	770.21686	-8.83184	36.00484	322.46548
8143	-11.90392	-86.88248	769.87347	-8.82645	35.75316	321.69565
8144	-11.95189	-86.99602	769.52515	-8.81751	35.50485	320.93472
8145	-11.99996	-87.10974	769.17200	-8.80510	35.25988	320.18246
8146	-12.04801	-87.22352	768.81421	-8.78928	35.01859	319.43979
8147	-12.09603	-87.33740	768.45166	-8.77013	34.78093	318.70645
8148	-12.14397	-87.45137	768.08447	-8.74775	34.54699	317.98264
8149	-12.19181	-87.56550	767.71240	-8.72223	34.31672	317.26794
8150	-12.23948	-87.67970	767.33582	-8.69371	34.09031	316.56299
8151	-12.28691	-87.79390	766.95490	-8.66231	33.86797	315.86819
8152	-12.33408	-87.90815	766.56964	-8.62812	33.64966	315.18335
8153	-12.38098	-88.02252	766.17975	-8.59124	33.43532	314.50818
8154	-12.42753	-88.13691	765.78552	-8.55179	33.22517	313.84317
8155	-12.47366	-88.25128	765.38733	-8.50992	33.01939	313.18875
8156	-12.51936	-88.36566	764.98499	-8.46570	32.81792	312.54471
8157	-12.56462	-88.48013	764.57837	-8.41927	32.62071	311.91071
8158	-12.60937	-88.59457	764.16779	-8.37078	32.42789	311.28711
8159	-12.65355	-88.70897	763.75354	-8.32041	32.23960	310.67432
8160	-12.69715	-88.82334	763.33557	-8.26828	32.05577	310.07190
8161	-12.74016	-88.93776	762.91376	-8.21450	31.87631	309.47964
8162	-12.78252	-89.05215	762.48834	-8.15924	31.70137	308.89792
8163	-12.82418	-89.16644	762.05969	-8.10269	31.53108	308.32697
8164	-12.86511	-89.28069	761.62781	-8.04494	31.36536	307.76651
8165	-12.90528	-89.39489	761.19263	-7.98616	31.20424	307.21655
8166	-12.94469	-89.50910	760.75415	-7.92643	31.04763	306.67685
8167	-12.98327	-89.62318	760.31281	-7.86596	30.89570	306.14786
8168	-13.02101	-89.73719	759.86859	-7.80486	30.74836	305.62927
8169	-13.05789	-89.85119	759.42126	-7.74323	30.60553	305.12079
8170	-13.09389	-89.96510	758.97125	-7.68122	30.46727	304.62265
8171	-13.12893	-90.07887	758.51898	-7.61903	30.33366	304.13510
8172	-13.16303	-90.19255	758.06409	-7.55674	30.20462	303.65781
8173	-13.19616	-90.30619	757.60663	-7.49446	30.08007	303.19049
8174	-13.22830	-90.41972	757.14679	-7.43235	29.96007	302.73337
8175	-13.25940	-90.53310	756.68512	-7.37057	29.84466	302.28668
8176	-13.28948	-90.64639	756.22131	-7.30921	29.73372	301.85004
8177	-13.31855	-90.75964	755.75537	-7.24834	29.62717	301.42316
8178	-13.34659	-90.87284	755.28748	-7.18811	29.52503	301.00626
8179	-13.37358	-90.98591	754.81799	-7.12869	29.42732	300.59955
8180	-13.39953	-91.09891	754.34692	-7.07014	29.33394	300.20267
8181	-13.42443	-91.21191	753.87402	-7.01255	29.24480	299.81537
8182	-13.44827	-91.32483	753.39990	-6.95612	29.15998	299.43802
8183	-13.47105	-91.43770	752.92438	-6.90090	29.07937	299.07034
8184	-13.49280	-91.55058	752.44769	-6.84700	29.00291	298.71231
8185	-13.51355	-91.66351	751.96954	-6.79446	28.93051	298.36365
8186	-13.53332	-91.77650	751.49023	-6.74340	28.86213	298.02451
8187	-13.55213	-91.88948	751.01025	-6.69391	28.79775	297.69495
8188	-13.57002	-92.00258	750.52942	-6.64606	28.73726	297.37482
8189	-13.58701	-92.11584	750.04742	-6.59990	28.68057	297.06378
8190	-13.60314	-92.22927	749.56464	-6.55553	28.62764	296.76202
8191	-13.61841	-92.34280	749.08160	-6.51306	28.57843	296.46964
8192	-13.63287	-92.45654	748.59796	-6.47254	28.53284	296.18640
8193	-13.64659	-92.57057	748.11359	-6.43398	28.49081	295.91208
