	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
218	0.00000	0.00000	0.37236	0.00000	0.00000	-1.06155
219	0.00000	0.00000	0.37058	0.00000	0.00000	-1.06072
220	0.00000	0.00000	0.36886	0.00000	0.00000	-1.05989
221	0.00000	0.00000	0.36718	0.00000	0.00000	-1.05906
222	0.00000	0.00000	0.36556	0.00000	0.00000	-1.05823
223	0.00000	0.00000	0.36400	0.00000	0.00000	-1.05740
224	0.00000	0.00000	0.36249	0.00000	0.00000	-1.05655
225	0.00000	0.00000	0.36104	0.00000	0.00000	-1.05571
226	0.00000	0.00000	0.35966	0.00000	0.00000	-1.05485
227	0.00000	0.00000	0.35834	0.00000	0.00000	-1.05399
228	0.00000	0.00000	0.35708	0.00000	0.00000	-1.05312
229	0.00000	0.00000	0.35589	0.00000	0.00000	-1.05224
230	0.00000	0.00000	0.35477	0.00000	0.00000	-1.05135
231	0.00000	0.00000	0.35373	0.00000	0.00000	-1.05045
232	0.00000	0.00000	0.35275	0.00000	0.00000	-1.04955
233	0.00000	0.00000	0.35186	0.00000	0.00000	-1.04864
234	0.00000	0.00000	0.35104	0.00000	0.00000	-1.04771
235	0.00000	0.00000	0.35030	0.00000	0.00000	-1.04678
236	0.00000	0.00000	0.34965	0.00000	0.00000	-1.04584
237	0.00000	0.00000	0.34908	0.00000	0.00000	-1.04489
238	0.00000	0.00000	0.34860	0.00000	0.00000	-1.04393
239	0.00000	0.00000	0.34821	0.00000	0.00000	-1.04296
240	0.00000	0.00000	0.34791	0.00000	0.00000	-1.04197
241	0.00000	0.00000	0.34771	0.00000	0.00000	-1.04098
242	0.00000	0.00000	0.34760	0.00000	0.00000	-1.03997
243	0.00000	0.00000	0.34758	0.00000	0.00000	-1.03894
244	0.00000	0.00000	0.34767	0.00000	0.00000	-1.03790
245	0.00000	0.00000	0.34786	0.00000	0.00000	-1.03685
246	0.00000	0.00000	0.34816	0.00000	0.00000	-1.03578
247	0.00000	0.00000	0.34855	0.00000	0.00000	-1.03469
248	0.00000	0.00000	0.34905	0.00000	0.00000	-1.03358
249	0.00000	0.00000	0.34965	0.00000	0.00000	-1.03245
250	0.00000	0.00000	0.35036	0.00000	0.00000	-1.03130
251	0.00000	0.00000	0.35116	0.00000	0.00000	-1.03013
252	0.00000	0.00000	0.35207	0.00000	0.00000	-1.02893
253	0.00000	0.00000	0.35308	0.00000	0.00000	-1.02771
254	0.00000	0.00000	0.35419	0.00000	0.00000	-1.02646
255	0.00000	0.00000	0.35541	0.00000	0.00000	-1.02518
256	0.00000	0.00000	0.35672	0.00000	0.00000	-1.02387
257	0.00000	0.00000	0.35814	0.00000	0.00000	-1.02253
258	0.00000	0.00000	0.35965	0.00000	0.00000	-1.02116
259	0.00000	0.00000	0.36126	0.00000	0.00000	-1.01976
260	0.00000	0.00000	0.36297	0.00000	0.00000	-1.01832
261	0.00000	0.00000	0.36477	0.00000	0.00000	-1.01685
262	0.00000	0.00000	0.36667	0.00000	0.00000	-1.01534
263	0.00000	0.00000	0.36867	0.00000	0.00000	-1.01380
264	0.00000	0.00000	0.37075	0.00000	0.00000	-1.01222
265	0.00000	0.00000	0.37293	0.00000	0.00000	-1.01060
266	0.00000	0.00000	0.37520	0.00000	0.00000	-1.00894
267	0.00000	0.00000	0.37756	0.00000	0.00000	-1.00725
268	0.00000	0.00000	0.38001	0.00000	0.00000	-1.00552
269	0.00000	0.00000	0.38254	0.00000	0.00000	-1.00376
270	0.00000	0.00000	0.38516	0.00000	0.00000	-1.00195
271	0.00000	0.00000	0.38786	0.00000	0.00000	-1.00011
272	0.00000	0.00000	0.39065	0.00000	0.00000	-0.99823
273	0.00000	0.00000	0.39352	0.00000	0.00000	-0.99632
274	0.00000	0.00000	0.39647	0.00000	0.00000	-0.99437
275	0.00000	0.00000	0.39950	0.00000	0.00000	-0.99239
276	0.00000	0.00000	0.40261	0.00000	0.00000	-0.99038
277	0.00000	0.00000	0.40579	0.00000	0.00000	-0.98833
278	0.00000	0.00000	0.40905	0.00000	0.00000	-0.98626
279	0.00000	0.00000	0.41239	0.00000	0.00000	-0.98417
280	0.00000	0.00000	0.41579	0.00000	0.00000	-0.98205
281	0.00000	0.00000	0.41927	0.00000	0.00000	-0.97990
282	0.00000	0.00000	0.42282	0.00000	0.00000	-0.97774
283	0.00000	0.00000	0.42643	0.00000	0.00000	-0.97555
284	0.00000	0.00000	0.43011	0.00000	0.00000	-0.97334
285	0.00000	0.00000	0.43386	0.00000	0.00000	-0.97112
286	0.00000	0.00000	0.43766	0.00000	0.00000	-0.96889
287	0.00000	0.00000	0.44153	0.00000	0.00000	-0.96664
288	0.00000	0.00000	0.44546	0.00000	0.00000	-0.96437
289	0.00000	0.00000	0.44945	0.00000	0.00000	-0.96210
290	0.00000	0.00000	0.45349	0.00000	0.00000	-0.95982
291	0.00000	0.00000	0.45759	0.00000	0.00000	-0.95753
292	0.00000	0.00000	0.46174	0.00000	0.00000	-0.95523
293	0.00000	0.00000	0.46594	0.00000	0.00000	-0.95293
294	0.00000	0.00000	0.47018	0.00000	0.00000	-0.95063
295	0.00000	0.00000	0.47447	0.00000	0.00000	-0.94832
296	0.00000	0.00000	0.47880	0.00000	0.00000	-0.94601
297	0.00000	0.00000	0.48318	0.00000	0.00000	-0.94370
298	0.00000	0.00000	0.48759	0.00000	0.00000	-0.94139
299	0.00000	0.00000	0.49203	0.00000	0.00000	-0.93908
300	0.00000	0.00000	0.49650	0.00000	0.00000	-0.93678
301	0.00000	0.00000	0.50101	0.00000	0.00000	-0.93447
302	0.00000	0.00000	0.50554	0.00000	0.00000	-0.93218
303	0.00000	0.00000	0.51009	0.00000	0.00000	-0.92989
304	0.00000	0.00000	0.51466	0.00000	0.00000	-0.92761
305	0.00000	0.00000	0.51925	0.00000	0.00000	-0.92534
306	0.00000	0.00000	0.52385	0.00000	0.00000	-0.92308
307	0.00000	0.00000	0.52846	0.00000	0.00000	-0.92084
308	0.00000	0.00000	0.53307	0.00000	0.00000	-0.91860
309	0.00000	0.00000	0.53769	0.00000	0.00000	-0.91639
310	0.00000	0.00000	0.54231	0.00000	0.00000	-0.91419
311	0.00000	0.00000	0.54692	0.00000	0.00000	-0.91200
312	0.00000	0.00000	0.55153	0.00000	0.00000	-0.90984
313	0.00000	0.00000	0.55612	0.00000	0.00000	-0.90769
314	0.00000	0.00000	0.56070	0.00000	0.00000	-0.90557
315	0.00000	0.00000	0.56527	0.00000	0.00000	-0.90347
316	0.00000	0.00000	0.56981	0.00000	0.00000	-0.90139
317	0.00000	0.00000	0.57433	0.00000	0.00000	-0.89934
318	0.00000	0.00000	0.57881	0.00000	0.00000	-0.89732
319	0.00000	0.00000	0.58327	0.00000	0.00000	-0.89532
320	0.00000	0.00000	0.58770	0.00000	0.00000	-0.89335
321	0.00000	0.00000	0.59209	0.00000	0.00000	-0.89141
322	0.00000	0.00000	0.59643	0.00000	0.00000	-0.88951
323	0.00000	0.00000	0.60074	0.00000	0.00000	-0.88763
324	0.00000	0.00000	0.60499	0.00000	0.00000	-0.88579
325	0.00000	0.00000	0.60920	0.00000	0.00000	-0.88399
326	0.00000	0.00000	0.61335	0.00000	0.00000	-0.88222
327	0.00000	0.00000	0.61745	0.00000	0.00000	-0.88049
328	0.00000	0.00000	0.62149	0.00000	0.00000	-0.87879
329	0.00000	0.00000	0.62548	0.00000	0.00000	-0.87713
330	0.00000	0.00000	0.62940	0.00000	0.00000	-0.87551
331	0.00000	0.00000	0.63325	0.00000	0.00000	-0.87392
332	0.00000	0.00000	0.63705	0.00000	0.00000	-0.87238
333	0.00000	0.00000	0.64078	0.00000	0.00000	-0.87087
334	0.00000	0.00000	0.64443	0.00000	0.00000	-0.86940
335	0.00000	0.00000	0.64802	0.00000	0.00000	-0.86796
336	0.00000	0.00000	0.65154	0.00000	0.00000	-0.86657
337	0.00000	0.00000	0.65498	0.00000	0.00000	-0.86521
338	0.00000	0.00000	0.65835	0.00000	0.00000	-0.86389
