Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1088,-6.67232,0.0,0.0,-5.68848,0.0,-0.0,-13.62056,-7.45482,8.24489,15.03432,0.85986,-19.47228,-25.07732,-1.49181,0.00035,-18.47493,-3.93583,-0.00047,29.04943,15.32847,9.75415,8.7997,4.60155,-12.26194,31.2692,29.72927,2.54439,51.98675,-14.81515,33.80968,131.03551,0.00034,-87.37356,118.65489,0.00053,101.39532,-6.8524,-14.13552,-0.00709,-5.66343,5.90141,0.00135,-6.52295,-11.30997,9.0119,-29.80377,-13.90898,3.86064,0.08076,1.60014,5.99608
1089,-7.12296,-0.0,0.0,-5.6561,0.0,-0.0,-13.54755,-7.28848,8.27889,15.12689,0.88168,-19.5838,-25.20785,-1.38891,-0.00033,-18.70965,-3.88269,-0.00035,29.11195,15.24936,9.70638,8.89478,4.53084,-12.12447,31.59995,29.71489,2.11482,52.10316,-14.73026,33.90553,130.99469,0.00081,-87.09484,118.57117,-0.00035,101.52202,-6.93111,-13.6534,-0.0051,-5.97614,5.90363,0.00165,-6.63589,-11.36929,8.87011,-29.92626,-13.90852,3.70492,0.14887,1.60021,5.94949
1090,-7.27048,0.0,-0.0,-5.52942,0.0,-0.0,-13.58712,-7.23738,8.21936,15.21732,0.96311,-19.62935,-25.40342,-1.23032,-0.00133,-18.93698,-3.83003,-0.0001,29.20383,15.15319,9.68433,8.96796,4.43186,-12.06511,31.95505,29.7575,1.70368,52.25161,-14.59333,34.0205,130.96367,0.00103,-86.58701,118.44249,-0.00195,101.32822,-6.88462,-13.20059,-0.00269,-6.27185,5.92847,0.00182,-6.78123,-11.41475,8.74792,-30.07916,-13.9029,3.57306,0.18829,1.58774,5.88735
1091,-7.06491,0.0,0.0,-5.25631,0.0,-0.0,-13.76435,-7.29784,8.07097,15.28623,1.07996,-19.577,-25.67998,-1.03634,-0.00233,-19.14313,-3.78171,0.00021,29.32434,15.0482,9.69202,9.00262,4.29914,-12.10835,32.3742,29.83723,1.27198,52.4506,-14.42719,34.15992,130.92831,0.00129,-86.03656,118.26082,-0.00371,100.8928,-6.66452,-12.92287,-0.00144,-6.50193,5.9564,0.00187,-6.93746,-11.45068,8.64388,-30.24146,-13.89557,3.46194,0.18773,1.56093,5.82049
1092,-6.56198,0.0,0.0,-4.84484,0.0,-0.0,-14.08727,-7.43405,7.85333,15.32418,1.19174,-19.42102,-26.05597,-0.84408,-0.00279,-19.33171,-3.73793,0.00043,29.48198,14.95209,9.72789,8.99962,4.13145,-12.24538,32.88436,29.92016,0.77467,52.70113,-14.26357,34.327,130.87035,0.00164,-85.54974,118.02597,-0.00458,100.32417,-6.30418,-12.87035,-0.00167,-6.65241,5.95749,0.00163,-7.08054,-11.49294,8.55071,-30.39089,-13.89825,3.35833,0.15086,1.52225,5.77391
1093,-5.96163,0.0,-0.0,-4.41975,0.0,0.0,-14.5311,-7.60956,7.61498,15.35387,1.25589,-19.21016,-26.55407,-0.7036,-0.00222,-19.52643,-3.68792,0.00042,29.69131,14.89202,9.77271,8.97326,3.9347,-12.41416,33.48904,29.97145,0.18396,52.98338,-14.13411,34.5171,130.77968,0.00179,-85.16389,117.75667,-0.00383,99.76781,-5.88338,-13.0147,-0.0022,-6.71006,5.91789,0.00107,-7.19113,-11.55726,8.46519,-30.50976,-13.92416,3.25282,0.08752,1.47985,5.77794
1094,-5.52874,-0.0,-0.0,-4.16811,-0.0,0.0,-15.05966,-7.79994,7.40681,15.42288,1.24595,-19.02414,-27.20189,-0.65378,-0.00075,-19.75819,-3.61373,0.00016,29.97515,14.89189,9.80061,8.94209,3.71727,-12.53577,34.17195,29.96832,-0.49829,53.26982,-14.06427,34.71857,130.66199,0.00144,-84.90634,117.49306,-0.00196,99.34248,-5.47249,-13.29671,-0.00212,-6.67162,5.83738,0.00035,-7.25661,-11.64913,8.39543,-30.58584,-13.98146,3.15068,0.00572,1.44447,5.84759
1095,-5.44364,-0.0,0.0,-4.21455,0.0,0.0,-15.66617,-7.98183,7.23767,15.57076,1.16419,-18.91351,-28.02887,-0.69829,0.0008,-20.04765,-3.50582,-0.00021,30.36632,14.95802,9.80536,8.92318,3.48202,-12.575,34.91312,29.90809,-1.24916,53.54659,-14.06974,34.91903,130.53702,0.00064,-84.84446,117.28424,-0.00025,99.0977,-5.10005,-13.66499,-0.0017,-6.56187,5.71726,-0.00026,-7.27251,-11.75979,8.35758,-30.61351,-14.06839,3.07042,-0.08937,1.42165,5.97253
1096,-5.72537,0.0,-0.0,-4.54964,0.0,0.0,-16.38403,-8.12773,7.06693,15.80649,1.03453,-18.87038,-29.06142,-0.80674,0.0014,-20.39754,-3.37135,-0.00047,30.89917,15.07567,9.80695,8.92828,3.22137,-12.55723,35.70394,29.80711,-2.04465,53.82627,-14.15032,35.11111,130.42899,-0.00012,-85.07261,117.16685,0.00025,99.06739,-4.75005,-14.08977,-0.00188,-6.41797,5.56497,-0.00055,-7.24587,-11.87082,8.36252,-30.59783,-14.17224,3.02963,-0.19435,1.40475,6.12644
1097,-6.2841,0.0,-0.0,-5.06564,0.0,-0.0,-17.24949,-8.21711,6.83772,16.11272,0.87722,-18.85698,-30.3217,-0.93946,0.00067,-20.79617,-3.22452,-0.00051,31.59791,15.21787,9.82557,8.96096,2.92078,-12.52906,36.54817,29.69137,-2.87287,54.14286,-14.28461,35.29506,130.35474,-0.00032,-85.66346,117.14703,-0.00068,99.31039,-4.37535,-14.55278,-0.00318,-6.27005,5.39828,-0.00046,-7.19464,-11.96465,8.4021,-30.55519,-14.27374,3.02794,-0.30624,1.37663,6.28062
1098,-6.99725,0.0,-0.0,-5.62304,0.0,0.0,-18.25533,-8.23697,6.50287,16.45582,0.6905,-18.84483,-31.83087,-1.06968,-0.00088,-21.22548,-3.07441,-0.00037,32.47258,15.35924,9.85855,9.01682,2.56867,-12.51942,37.45088,29.5851,-3.73351,54.53367,-14.43651,35.47869,130.3175,2e-05,-86.61938,117.19647,-0.00213,99.85031,-3.91837,-15.02989,-0.00511,-6.14663,5.23655,-8e-05,-7.13903,-12.03344,8.44476,-30.50564,-14.35344,3.03931,-0.42094,1.31871,6.40964
1099,-7.71744,-0.0,0.0,-6.06881,0.0,-0.0,-19.33393,-8.16793,6.03009,16.78944,0.46155,-18.82201,-33.61195,-1.1857,-0.00209,-21.67132,-2.92555,-0.00018,33.51716,15.48382,9.89404,9.08512,2.16124,-12.5369,38.40847,29.50419,-4.63172,55.02026,-14.57451,35.67545,130.30885,0.00042,-87.81401,117.26767,-0.00286,100.58399,-3.34873,-15.48116,-0.0061,-6.08968,5.0982,0.00032,-7.09214,-12.07924,8.44525,-30.46339,-14.39566,3.02102,-0.53692,1.21582,6.49622
1100,-8.29955,-0.0,-0.0,-6.26277,0.0,-0.0,-20.35464,-7.98683,5.42142,17.07047,0.1924,-18.78939,-35.6897,-1.28636,-0.00122,-22.134,-2.78234,-9e-05,34.71101,15.584,9.93039,9.15416,1.6978,-12.57634,39.40952,29.45428,-5.57622,55.60129,-14.68894,35.89991,130.3161,0.00038,-88.99058,117.31901,-0.00263,101.30957,-2.7106,-15.85762,-0.00484,-6.1304,5.02337,0.00045,-7.05968,-12.10718,8.3661,-30.43544,-14.39062,2.93623,-0.65963,1.05316,6.53884
1101,-8.71118,-0.0,-0.0,-6.16489,0.0,0.0,-21.12304,-7.69078,4.74445,17.29013,-0.09083,-18.76807,-38.08753,-1.3858,0.00346,-22.6311,-2.64657,-0.00026,36.03315,15.65488,9.96114,9.2229,1.17453,-12.61394,40.44481,29.43139,-6.57806,56.26188,-14.79276,36.16098,130.32788,-0.00019,-89.91048,117.33205,-0.00213,101.86819,-2.10569,-16.12613,-0.00189,-6.22914,5.0927,0.00065,-7.04737,-12.12017,8.19909,-30.42777,-14.33775,2.77618,-0.79655,0.81544,6.5512
1102,-9.06017,-0.0,-0.0,-5.87035,0.0,-0.0,-21.42246,-7.31856,4.11955,17.48231,-0.34965,-18.79503,-40.81683,-1.50933,0.01156,-23.18772,-2.51639,-0.00069,37.47353,15.68948,9.95916,9.30418,0.5849,-12.61265,41.51507,29.42547,-7.6413,56.98948,-14.90754,36.4577,130.33412,-0.001,-90.47372,117.30942,-0.0018,102.23239,-1.60905,-16.28811,0.00108,-6.27294,5.38686,0.00211,-7.06481,-12.11831,7.97146,-30.44928,-14.24771,2.56614,-0.95143,0.49352,6.55147
