Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2547,-4e-05,0.00032,-0.00024,-0.00163,0.0126,-0.01178,0.03736,-0.01951,-0.32846,-0.0097,0.00511,0.00187,-0.0001,0.00046,-0.00137,-0.00137,-0.00073,-0.00074,0.0094,-0.00583,0.00123,0.01338,-0.00517,0.00155,-0.00726,0.00382,-0.00209,0.00033,-0.00978,-0.01293,0.08465,0.01894,-0.00852,-0.00167,0.00191,-0.00456,-0.00245,-0.00204,-0.00246,-0.00245,-0.00204,-0.00246,-6e-05,0.0,-2e-05,-0.10596,-0.00799,-0.01322,0.00676,0.00691,-0.00189,-0.00113,-0.00084,0.00116,-0.00113,-0.00084,0.00116,-1e-05,-1e-05,0.0,-0.15345,-0.45755,-0.64999
2548,-0.00016,0.00033,-0.00041,-0.00734,0.01271,-0.02055,0.02357,-0.01104,-0.31309,-0.00921,0.00694,0.00244,-0.00093,-0.00069,-0.00365,-0.00068,-0.00126,-0.0014,0.00557,-0.00368,-0.00029,0.01156,-0.00137,0.00062,-0.00313,0.00283,-0.00086,-0.00112,-0.01165,-0.0151,0.10987,0.02249,0.00725,0.00177,0.00243,-0.00315,-0.00495,-0.00132,-0.00224,-0.00495,-0.00132,-0.00224,-5e-05,0.0,-1e-05,-0.10093,0.00357,-0.01038,0.00724,0.00496,-0.00193,-0.00088,-0.00096,0.00153,-0.00088,-0.00096,0.00153,-1e-05,-2e-05,0.0,-0.04915,-0.54486,-0.50871
2549,-0.00027,0.00025,-0.00049,-0.01305,0.00979,-0.02448,0.03953,-0.02609,-0.3841,-0.00873,0.00784,0.00129,-0.00396,-0.0009,-0.00559,-6e-05,-0.00152,-0.00127,0.00209,-0.00268,-0.00075,0.00937,6e-05,-0.00031,0.00013,0.00099,7e-05,-5e-05,-0.0103,-0.0188,0.13726,0.01307,0.01714,0.00147,0.00187,-0.00219,-0.00608,-0.00042,-0.00182,-0.00608,-0.00042,-0.00182,-4e-05,0.0,-1e-05,-0.10441,0.00721,-0.00468,0.00652,0.00107,-0.00125,-0.0005,-0.00057,0.00087,-0.0005,-0.00057,0.00087,-1e-05,-1e-05,0.0,0.26189,-0.5963,-0.53108
2550,-0.00029,-0.0,-0.00039,-0.0144,-0.00036,-0.01956,0.05409,-0.03828,-0.46472,-0.00645,0.00744,-0.00106,-0.007,0.00059,-0.00583,-0.00032,-0.00136,-0.00041,-0.00082,-0.00186,0.00223,0.00767,-0.00301,-0.00091,-8e-05,-0.00038,-0.0004,0.00269,-0.00647,-0.02084,0.16523,-0.00089,0.0136,-0.00387,-0.00124,-0.00116,-0.00517,0.0002,-0.0015,-0.00517,0.0002,-0.0015,-5e-05,1e-05,-1e-05,-0.11258,0.0015,-0.00168,0.005,-0.00289,-0.00054,-2e-05,9e-05,-0.00051,-2e-05,9e-05,-0.00051,-1e-05,0.0,-0.0,0.67203,-0.51602,-0.56154
2551,-0.00026,-0.00039,-0.00017,-0.01356,-0.01557,-0.00893,0.05421,-0.04827,-0.49241,-0.00262,0.00654,-0.00255,-0.00803,0.00226,-0.00454,-0.00106,-0.00081,0.00033,-0.00109,0.0005,0.00602,0.00616,-0.00733,-0.00193,-0.00199,-0.00137,-0.00158,0.00414,-0.00339,-0.02012,0.18431,-0.00872,0.00533,-0.01088,-0.00481,-0.00014,-0.00305,-5e-05,-0.00177,-0.00305,-5e-05,-0.00177,-6e-05,2e-05,-2e-05,-0.11845,-0.00815,-0.00472,0.00399,-0.00529,-0.00047,0.00043,0.00054,-0.00145,0.00043,0.00054,-0.00145,0.0,1e-05,-0.0,0.94278,-0.19859,-0.56111
2552,-0.00019,-0.00061,-1e-05,-0.01031,-0.02422,-0.00143,0.05111,-0.06346,-0.47635,0.00045,0.00603,-0.00154,-0.007,0.00161,-0.00352,-0.00125,-0.00026,-1e-05,0.00406,0.00303,0.00546,0.00503,-0.00763,-0.003,-0.0025,-0.00204,-0.00172,0.00328,-0.00331,-0.01797,0.18237,-0.01291,0.00017,-0.01337,-0.00469,-0.00116,-0.00133,-0.00127,-0.00249,-0.00133,-0.00127,-0.00249,-6e-05,2e-05,-3e-05,-0.11726,-0.01179,-0.01328,0.00422,-0.00528,-0.00137,0.00055,0.0006,-0.00143,0.00055,0.0006,-0.00143,1e-05,1e-05,-0.0,0.89441,0.27896,-0.63353
2553,-2e-05,-0.00045,-7e-05,-0.00166,-0.01752,-0.00425,0.0557,-0.0723,-0.46302,0.00116,0.00612,0.00127,-0.00553,-0.00153,-0.00387,-0.00089,-0.00019,-0.00137,0.01289,0.00236,-0.00017,0.0048,-0.00338,-0.00263,-0.00097,-0.00185,-0.00039,0.00218,-0.00464,-0.01681,0.16172,-0.02125,-0.00669,-0.00892,-0.0004,-0.0052,-0.00065,-0.00259,-0.00298,-0.00065,-0.00259,-0.00298,-4e-05,1e-05,-2e-05,-0.11235,-0.00515,-0.02092,0.0057,-0.00338,-0.00261,-8e-05,0.00035,-0.00088,-8e-05,0.00035,-0.00088,2e-05,1e-05,-0.0,0.58699,0.64117,-0.82868
2554,0.00017,-7e-05,-0.00029,0.00855,-0.00256,-0.01496,0.07324,-0.06557,-0.46136,0.00035,0.00624,0.00333,-0.00483,-0.00415,-0.00469,-0.00076,-0.00048,-0.00253,0.01913,-0.00191,-0.00564,0.00514,0.00021,-0.00064,0.001,-0.00066,0.00064,0.00253,-0.0039,-0.01855,0.14087,-0.03143,-0.02353,-0.00243,0.00372,-0.01007,-4e-05,-0.00314,-0.00274,-4e-05,-0.00314,-0.00274,-3e-05,-0.0,-2e-05,-0.10814,0.00414,-0.02113,0.00731,-0.0012,-0.00307,-0.00142,-3e-05,-0.00025,-0.00142,-3e-05,-0.00025,2e-05,0.0,0.0,0.28923,0.68221,-1.03988
2555,0.00021,0.00014,-0.00049,0.01081,0.00579,-0.02465,0.10889,-0.05482,-0.44027,-0.00013,0.00598,0.00271,-0.00444,-0.00344,-0.0048,-0.00102,-0.00053,-0.00254,0.01983,-0.00625,-0.00655,0.0055,-0.00087,0.00092,0.00194,0.00055,-0.00015,0.00362,-0.00032,-0.02263,0.12973,-0.03661,-0.04306,2e-05,0.0044,-0.01257,0.00123,-0.00287,-0.00203,0.00123,-0.00287,-0.00203,-3e-05,0.0,-1e-05,-0.10087,0.00561,-0.01821,0.00669,0.00054,-0.00278,-0.00247,-0.00044,0.00026,-0.00247,-0.00044,0.00026,1e-05,-0.0,0.0,0.22607,0.49734,-1.14705
