Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
915,-0.00017,-0.00043,0.00026,-0.00788,-0.01845,0.01421,0.13134,0.1601,-0.09341,0.0042,-0.00066,0.0008,-0.00397,-0.00056,-0.0028,-0.00133,9e-05,-0.00134,0.02075,-0.00747,-0.0009,-0.01768,0.00598,0.00756,-0.0021,-0.00056,0.00203,-0.00208,-0.00486,-0.008,-0.00491,-0.01248,-0.02053,-0.00946,-0.00364,-0.00137,-0.00035,0.00093,0.00039,-0.00035,0.00093,0.00039,2e-05,-0.0,0.0,-0.32782,0.01445,0.03055,0.06588,0.00575,-0.01434,0.01058,0.00053,-0.0036,0.01058,0.00053,-0.0036,6e-05,1e-05,-2e-05,-1.09348,0.02916,-0.43972
916,-0.00019,-0.00027,0.0002,-0.00909,-0.01186,0.0106,0.13718,0.16124,-0.07631,0.00659,0.00111,0.001,-0.00344,0.00124,-0.00272,-0.00069,0.00012,-0.00078,0.01599,-0.00767,-0.00023,-0.01884,0.00511,0.00741,-0.00223,0.00133,0.0009,-0.00768,-0.00648,-0.00751,0.00407,-0.0006,-0.01702,-0.01209,-0.0072,0.00049,8e-05,0.00097,0.00041,8e-05,0.00097,0.00041,1e-05,1e-05,0.0,-0.34062,0.02073,0.03725,0.06769,0.00265,-0.01443,0.00949,0.0004,-0.00388,0.00949,0.0004,-0.00388,3e-05,1e-05,-2e-05,-1.35989,-0.13281,-0.40008
917,-0.00019,8e-05,-4e-05,-0.00952,0.00379,-0.00222,0.11136,0.10974,-0.0976,0.00655,0.00188,-0.0005,-0.00238,0.00354,-0.00131,0.0005,0.00069,0.00036,0.01118,-0.00579,-0.00137,-0.0179,0.00687,0.00694,-0.00224,0.00252,0.00073,-0.01218,-0.00808,-0.00847,-0.00283,-0.01325,-0.01482,-0.01129,-0.00424,-0.00037,8e-05,0.0004,0.00052,8e-05,0.0004,0.00052,-1e-05,1e-05,0.0,-0.35113,0.02511,0.03274,0.06619,-0.00022,-0.01484,0.00959,1e-05,-0.00538,0.00959,1e-05,-0.00538,3e-05,1e-05,-2e-05,-1.37026,-0.23873,-0.48751
918,-0.0001,0.00034,-0.00029,-0.00557,0.01572,-0.0154,0.06736,0.04549,-0.18804,0.00399,0.00107,-0.00296,-0.00088,0.00485,0.00045,0.00133,0.00104,0.00139,0.00659,-0.00218,-0.00262,-0.01541,0.00936,0.00561,-0.00271,0.00289,0.00117,-0.01389,-0.00725,-0.01147,-0.00883,-0.04426,-0.02568,-0.01054,0.0016,-0.00423,-0.00032,-0.00029,0.00058,-0.00032,-0.00029,0.00058,-1e-05,-0.0,0.0,-0.36602,0.01982,0.02177,0.06275,-0.00119,-0.0151,0.01002,-0.00064,-0.00758,0.01002,-0.00064,-0.00758,6e-05,1e-05,-3e-05,-1.22214,-0.32223,-0.67165
919,8e-05,0.00036,-0.00039,0.00349,0.01657,-0.02049,0.04612,0.00982,-0.31781,0.00143,-0.00094,-0.0049,0.00039,0.00476,0.00177,0.00131,0.00071,0.00203,0.00209,0.00171,-0.00254,-0.01122,0.01018,0.00402,-0.00318,0.003,0.00167,-0.01059,-0.00571,-0.01514,-0.00344,-0.06902,-0.03444,-0.01205,0.00587,-0.00717,-0.00036,-0.00086,0.00033,-0.00036,-0.00086,0.00033,-1e-05,-1e-05,0.0,-0.37721,0.0093,0.00403,0.05692,0.0008,-0.01528,0.00991,-0.00145,-0.00895,0.00991,-0.00145,-0.00895,8e-05,0.0,-3e-05,-1.09443,-0.38353,-0.84218
920,0.00025,0.0002,-0.00031,0.01249,0.00895,-0.01582,0.06744,0.01013,-0.4014,-2e-05,-0.00244,-0.00548,0.00058,0.00401,0.00226,0.00084,0.00014,0.00224,-0.00168,0.00455,-0.00105,-0.00564,0.00832,0.00252,-0.00288,0.00321,0.00158,-0.00318,-0.00671,-0.01725,0.00675,-0.06724,-0.0224,-0.01458,0.00705,-0.00586,0.0005,-0.00134,-0.00034,0.0005,-0.00134,-0.00034,-1e-05,-1e-05,-0.0,-0.37386,0.01057,-0.01316,0.04894,0.00355,-0.01547,0.0093,-0.00242,-0.00878,0.0093,-0.00242,-0.00878,6e-05,-1e-05,-3e-05,-1.1041,-0.39881,-0.8655
921,0.00023,2e-05,-0.00013,0.01144,0.00087,-0.00652,0.10866,0.024,-0.3887,-0.00221,-0.00148,-0.00515,-0.00039,0.00345,0.00125,0.00054,-9e-05,0.00177,-0.00331,0.00534,0.00047,-0.0001,0.00463,0.00067,-0.00186,0.00328,0.00064,0.00357,-0.01038,-0.01674,0.01187,-0.04515,0.00335,-0.01626,0.00647,-0.00181,0.00145,-0.00162,-0.00109,0.00145,-0.00162,-0.00109,-2e-05,0.0,-0.0,-0.35351,0.02966,-0.01103,0.04126,0.0033,-0.01462,0.0084,-0.00337,-0.00774,0.0084,-0.00337,-0.00774,3e-05,-3e-05,-2e-05,-1.21695,-0.38318,-0.7027
922,-5e-05,-4e-05,-1e-05,-0.00215,-0.00166,-0.0001,0.13076,0.03178,-0.33146,-0.0058,0.0015,-0.00461,-0.00188,0.00311,-0.0011,0.00051,7e-05,0.00061,-0.00264,0.0038,0.00044,0.00404,0.00073,-0.00186,-0.00068,0.00254,-0.00069,0.00577,-0.01385,-0.01445,0.00767,-0.02689,0.02171,-0.01636,0.00582,0.00118,0.00126,-0.0014,-0.00146,0.00126,-0.0014,-0.00146,-1e-05,-0.0,-0.0,-0.32261,0.05175,0.01455,0.0347,-0.00124,-0.01179,0.00744,-0.00368,-0.00675,0.00744,-0.00368,-0.00675,2e-05,-4e-05,-2e-05,-1.35882,-0.40677,-0.47194
923,-0.00031,-1e-05,-1e-05,-0.01517,0.00037,-0.00036,0.11467,0.03268,-0.3225,-0.00823,0.00371,-0.00415,-0.0034,0.00283,-0.00304,0.00031,0.0003,-0.00042,-0.0021,0.0017,-0.00113,0.00659,-0.00186,-0.00464,0.00038,0.00074,-0.00165,0.00285,-0.01421,-0.01244,0.00053,-0.02686,0.02462,-0.01608,0.00522,0.00179,0.00014,-0.00069,-0.00149,0.00014,-0.00069,-0.00149,0.0,-1e-05,-0.0,-0.29131,0.0601,0.0385,0.02611,-0.00793,-0.00816,0.00739,-0.00285,-0.00598,0.00739,-0.00285,-0.00598,4e-05,-3e-05,-2e-05,-1.52646,-0.52822,-0.33139
