Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1489,1e-05,-8e-05,-0.0002,0.00055,-0.00305,-0.01032,0.06147,0.14186,0.03235,-0.00358,5e-05,-0.00126,0.00373,0.00067,-0.00103,0.00038,0.00109,-0.00172,2e-05,0.00157,0.00283,-0.00694,-0.00069,0.00038,-0.00017,-0.00213,0.0001,0.00921,-0.00414,0.00348,0.03167,-0.00251,-0.00079,0.02522,-0.00243,-0.00023,0.00076,0.0003,0.00081,0.00076,0.0003,0.00081,1e-05,1e-05,0.0,0.1813,0.00451,0.01618,0.01236,0.00331,0.00299,-0.00651,-0.00039,0.00169,-0.00651,-0.00039,0.00169,-0.0,0.0,1e-05,2.89901,1.83585,-0.31008
1490,5e-05,3e-05,-0.00024,0.00264,0.00129,-0.01241,-0.00215,0.14124,0.02,-0.00519,-0.00196,-0.0023,0.00324,0.00107,0.00079,4e-05,5e-05,-0.00014,-0.00198,0.00366,0.00375,-0.0074,-0.00028,-0.00024,-0.00205,-0.00111,3e-05,0.00471,-0.00349,0.00119,0.04738,-0.02506,-0.00797,0.02711,0.00204,-0.00343,-0.00022,0.00128,0.00023,-0.00022,0.00128,0.00023,2e-05,1e-05,0.0,0.17075,0.00274,0.01424,0.01578,0.00263,0.00209,-0.00675,-0.00013,0.00205,-0.00675,-0.00013,0.00205,-0.0,1e-05,1e-05,2.93215,1.60009,-0.30408
1491,0.00012,0.0002,-0.00016,0.00569,0.00808,-0.00772,-0.07901,0.1078,0.02438,-0.00637,-0.00333,-0.00295,-1e-05,0.0009,0.00182,0.0001,-0.00039,0.00145,-0.00079,0.00499,0.00402,-0.00692,0.00104,0.00073,-0.00316,0.001,0.00026,0.00191,-0.00304,-0.00362,0.05033,-0.0308,-0.00422,0.02792,0.00826,-0.0053,-0.00026,0.00125,0.00019,-0.00026,0.00125,0.00019,1e-05,1e-05,0.0,0.15005,0.01677,0.00271,0.01767,0.00419,-0.00034,-0.00606,-0.00032,0.00217,-0.00606,-0.00032,0.00217,-2e-05,-0.0,1e-05,3.0247,1.56338,-0.35686
1492,0.00018,0.00034,4e-05,0.00874,0.01337,0.00209,-0.13151,0.07936,0.01541,-0.00716,-0.00461,-0.00391,-0.00314,0.00025,0.00133,0.00019,-0.00025,0.0018,0.00143,0.0043,0.00391,-0.00702,0.00154,0.00239,-0.00193,0.00265,-8e-05,0.00359,-0.00227,-0.00857,0.04921,-0.01834,0.00458,0.02668,0.01151,-0.00492,0.0003,0.00047,0.00017,0.0003,0.00047,0.00017,-0.0,1e-05,0.0,0.13283,0.02784,-0.00888,0.01625,0.00603,-0.00202,-0.00514,-0.00081,0.00196,-0.00514,-0.00081,0.00196,-4e-05,-1e-05,1e-05,3.18827,1.56884,-0.47976
1493,0.0002,0.00034,0.00023,0.00965,0.0131,0.01188,-0.12118,0.08293,-0.03123,-0.00661,-0.00706,-0.00534,-0.00303,-0.00062,0.00022,-0.00014,-0.00027,0.0008,0.00052,0.00241,0.00404,-0.00709,0.00041,0.00348,0.00017,0.00253,-0.0006,0.00638,-0.0005,-0.01064,0.06015,-0.00366,0.00092,0.02293,0.00997,-0.00443,0.00057,-0.00031,-0.00024,0.00057,-0.00031,-0.00024,-1e-05,1e-05,-0.0,0.12976,0.01882,-0.01055,0.01258,0.00526,-0.00133,-0.00511,-0.00111,0.00103,-0.00511,-0.00111,0.00103,-4e-05,-2e-05,0.0,3.33606,1.44223,-0.5937
1494,0.00014,0.00019,0.00028,0.00686,0.00717,0.01442,-0.05949,0.09915,-0.09698,-0.00477,-0.00926,-0.00649,-0.00047,-0.00073,-0.00021,-0.00062,-0.00035,-0.00032,-0.00322,0.00079,0.00431,-0.00586,-0.00159,0.00317,0.00105,0.00095,-0.00069,0.00601,0.00142,-0.01038,0.08441,0.00419,-0.01745,0.01848,0.00649,-0.00544,0.00029,-0.00085,-0.00078,0.00029,-0.00085,-0.00078,-1e-05,-1e-05,-0.0,0.14008,0.00031,-0.00357,0.00756,0.00147,0.0008,-0.0056,-0.0011,-0.00078,-0.0056,-0.0011,-0.00078,-2e-05,-1e-05,-0.0,3.35658,1.24072,-0.65143
1495,4e-05,2e-05,0.00014,0.00174,0.00054,0.00695,0.01217,0.10089,-0.14927,-0.00343,-0.00825,-0.00667,0.00136,0.00066,0.00025,-0.00081,-8e-05,-0.00043,-0.00551,-9e-05,0.00377,-0.00399,-0.0028,0.00174,0.0003,-0.00036,-0.00049,0.0027,0.00135,-0.00911,0.10317,0.01203,-0.03105,0.01636,0.00458,-0.00642,1e-05,-0.00128,-0.00105,1e-05,-0.00128,-0.00105,-1e-05,-2e-05,-0.0,0.15756,-0.00406,0.00116,0.0003,-0.00311,0.00224,-0.00502,-0.00102,-0.00271,-0.00502,-0.00102,-0.00271,-1e-05,-0.0,-1e-05,3.23949,1.10197,-0.67516
1496,-3e-05,-4e-05,-0.00011,-0.00171,-0.00153,-0.00555,0.06729,0.08487,-0.17186,-0.00239,-0.00415,-0.00564,0.00183,0.00282,0.0008,-0.00065,0.0004,0.00015,-0.00452,-0.00052,0.00207,-0.00341,-0.00208,0.00052,-0.00123,-0.00031,-0.00018,-0.00138,-0.00028,-0.0054,0.10026,0.02677,-0.0245,0.01682,0.00421,-0.00512,0.00011,-0.00155,-0.00103,0.00011,-0.00155,-0.00103,-1e-05,-2e-05,-0.0,0.17305,0.01016,-0.00388,-0.00916,-0.00634,0.00209,-0.00313,-0.00106,-0.00369,-0.00313,-0.00106,-0.00369,-2e-05,-0.0,-1e-05,3.01656,1.0464,-0.64385
1497,1e-05,5e-05,-0.00032,0.00036,0.00205,-0.01605,0.09248,0.06826,-0.16559,0.0012,-0.00078,-0.00362,0.00285,0.00385,0.00103,-0.00021,0.00067,0.00037,-0.00291,-0.00049,0.00015,-0.00442,0.0002,0.00044,-0.00282,0.00048,0.00054,-0.00523,0.00039,0.001,0.07943,0.04237,-0.00424,0.01681,0.00319,-0.0017,0.00047,-0.00137,-0.00096,0.00047,-0.00137,-0.00096,-2e-05,-1e-05,-0.0,0.17328,0.0236,-0.01622,-0.01844,-0.00772,0.00118,-0.00155,-0.00123,-0.0033,-0.00155,-0.00123,-0.0033,-3e-05,-1e-05,-1e-05,2.63598,1.00513,-0.50215
