	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
262	0.13878	0.06367	0.05307	0.13243	0.46806	0.01492
263	0.13790	0.06365	0.05180	0.13247	0.46826	0.01467
264	0.13708	0.06355	0.05056	0.13243	0.46840	0.01437
265	0.13641	0.06351	0.04946	0.13206	0.46842	0.01413
266	0.13578	0.06369	0.04841	0.13145	0.46839	0.01400
267	0.13501	0.06408	0.04731	0.13097	0.46843	0.01390
268	0.13401	0.06452	0.04622	0.13074	0.46856	0.01383
269	0.13292	0.06485	0.04527	0.13062	0.46878	0.01385
270	0.13198	0.06500	0.04444	0.13052	0.46903	0.01391
271	0.13128	0.06502	0.04361	0.13041	0.46921	0.01396
272	0.13068	0.06505	0.04264	0.13029	0.46920	0.01401
273	0.13006	0.06517	0.04152	0.13017	0.46904	0.01407
274	0.12936	0.06535	0.04037	0.13002	0.46885	0.01419
275	0.12864	0.06551	0.03932	0.12983	0.46872	0.01434
276	0.12797	0.06560	0.03837	0.12957	0.46862	0.01452
277	0.12733	0.06565	0.03747	0.12927	0.46852	0.01462
278	0.12665	0.06579	0.03655	0.12909	0.46841	0.01450
279	0.12592	0.06600	0.03568	0.12913	0.46829	0.01416
280	0.12524	0.06616	0.03498	0.12928	0.46813	0.01387
281	0.12470	0.06622	0.03435	0.12942	0.46796	0.01382
282	0.12433	0.06626	0.03363	0.12956	0.46784	0.01396
283	0.12402	0.06631	0.03276	0.12971	0.46780	0.01411
284	0.12375	0.06632	0.03188	0.12986	0.46782	0.01418
285	0.12363	0.06617	0.03110	0.12991	0.46788	0.01420
286	0.12372	0.06580	0.03036	0.12981	0.46791	0.01419
287	0.12384	0.06530	0.02962	0.12963	0.46790	0.01416
288	0.12379	0.06486	0.02899	0.12948	0.46780	0.01414
289	0.12354	0.06460	0.02852	0.12935	0.46768	0.01418
290	0.12320	0.06453	0.02809	0.12910	0.46758	0.01429
291	0.12290	0.06461	0.02752	0.12862	0.46751	0.01450
292	0.12270	0.06476	0.02680	0.12808	0.46745	0.01479
293	0.12267	0.06487	0.02604	0.12782	0.46743	0.01489
294	0.12286	0.06486	0.02533	0.12797	0.46746	0.01461
295	0.12308	0.06482	0.02464	0.12826	0.46753	0.01407
296	0.12304	0.06484	0.02400	0.12838	0.46761	0.01361
297	0.12265	0.06491	0.02354	0.12825	0.46762	0.01346
298	0.12211	0.06501	0.02322	0.12804	0.46751	0.01353
299	0.12175	0.06506	0.02286	0.12791	0.46732	0.01360
300	0.12171	0.06498	0.02239	0.12790	0.46710	0.01355
301	0.12187	0.06474	0.02190	0.12790	0.46692	0.01349
302	0.12208	0.06442	0.02141	0.12785	0.46681	0.01349
303	0.12226	0.06409	0.02090	0.12767	0.46680	0.01353
304	0.12240	0.06383	0.02035	0.12737	0.46683	0.01358
305	0.12252	0.06366	0.01974	0.12709	0.46676	0.01370
306	0.12261	0.06352	0.01908	0.12702	0.46657	0.01388
307	0.12263	0.06331	0.01847	0.12720	0.46638	0.01393
308	0.12263	0.06299	0.01802	0.12746	0.46630	0.01366
309	0.12266	0.06270	0.01771	0.12761	0.46638	0.01314
310	0.12275	0.06259	0.01737	0.12765	0.46658	0.01264
311	0.12283	0.06264	0.01691	0.12771	0.46677	0.01231
312	0.12283	0.06271	0.01644	0.12777	0.46688	0.01222
313	0.12275	0.06266	0.01613	0.12781	0.46690	0.01231
314	0.12271	0.06243	0.01593	0.12787	0.46684	0.01249
315	0.12280	0.06204	0.01576	0.12798	0.46665	0.01264
316	0.12303	0.06157	0.01563	0.12804	0.46637	0.01267
317	0.12324	0.06125	0.01562	0.12798	0.46615	0.01256
