	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
244	1.54314	-8.38593	111.93468	-4.02103	44.98773	333.39001
245	1.56864	-8.39234	111.96212	-4.03537	45.00152	333.54703
246	1.59413	-8.39919	111.99203	-4.04992	45.01490	333.70352
247	1.61960	-8.40648	112.02441	-4.06470	45.02787	333.85962
248	1.64507	-8.41419	112.05923	-4.07970	45.04042	334.01517
249	1.67053	-8.42231	112.09656	-4.09494	45.05255	334.17017
250	1.69599	-8.43084	112.13636	-4.11043	45.06425	334.32449
251	1.72145	-8.43977	112.17863	-4.12618	45.07553	334.47821
252	1.74692	-8.44909	112.22341	-4.14220	45.08638	334.63120
253	1.77240	-8.45878	112.27068	-4.15850	45.09679	334.78345
254	1.79788	-8.46885	112.32045	-4.17509	45.10675	334.93488
255	1.82339	-8.47927	112.37272	-4.19197	45.11628	335.08554
256	1.84891	-8.49006	112.42747	-4.20915	45.12537	335.23529
257	1.87444	-8.50119	112.48470	-4.22665	45.13404	335.38422
258	1.90001	-8.51267	112.54441	-4.24445	45.14229	335.53214
259	1.92559	-8.52449	112.60658	-4.26257	45.15011	335.67911
260	1.95120	-8.53664	112.67122	-4.28101	45.15751	335.82513
261	1.97685	-8.54912	112.73832	-4.29979	45.16451	335.97018
262	2.00252	-8.56191	112.80786	-4.31890	45.17110	336.11411
263	2.02823	-8.57502	112.87984	-4.33834	45.17729	336.25699
264	2.05397	-8.58843	112.95425	-4.35813	45.18310	336.39874
265	2.07976	-8.60214	113.03107	-4.37825	45.18853	336.53937
266	2.10558	-8.61614	113.11027	-4.39871	45.19359	336.67883
267	2.13145	-8.63042	113.19184	-4.41951	45.19830	336.81720
268	2.15737	-8.64497	113.27576	-4.44063	45.20268	336.95432
269	2.18333	-8.65980	113.36202	-4.46209	45.20673	337.09024
270	2.20934	-8.67488	113.45058	-4.48387	45.21047	337.22491
271	2.23540	-8.69022	113.54145	-4.50599	45.21391	337.35834
272	2.26152	-8.70580	113.63459	-4.52843	45.21706	337.49048
273	2.28769	-8.72162	113.72997	-4.55118	45.21994	337.62134
274	2.31391	-8.73768	113.82758	-4.57424	45.22257	337.75095
275	2.34019	-8.75396	113.92736	-4.59758	45.22497	337.87924
276	2.36652	-8.77047	114.02930	-4.62120	45.22715	338.00623
277	2.39291	-8.78719	114.13336	-4.64508	45.22913	338.13190
278	2.41935	-8.80412	114.23952	-4.66922	45.23093	338.25629
279	2.44585	-8.82127	114.34773	-4.69359	45.23257	338.37936
280	2.47241	-8.83861	114.45798	-4.71819	45.23407	338.50110
281	2.49902	-8.85614	114.57022	-4.74300	45.23544	338.62152
282	2.52569	-8.87387	114.68443	-4.76801	45.23669	338.74063
283	2.55241	-8.89179	114.80061	-4.79320	45.23785	338.85840
284	2.57917	-8.90990	114.91868	-4.81854	45.23892	338.97488
285	2.60599	-8.92819	115.03865	-4.84404	45.23994	339.09003
286	2.63285	-8.94666	115.16048	-4.86965	45.24090	339.20389
287	2.65975	-8.96531	115.28416	-4.89538	45.24184	339.31644
288	2.68670	-8.98413	115.40965	-4.92120	45.24276	339.42773
289	2.71368	-9.00313	115.53692	-4.94709	45.24368	339.53769
290	2.74070	-9.02230	115.66595	-4.97303	45.24461	339.64636
291	2.76776	-9.04164	115.79671	-4.99902	45.24557	339.75375
292	2.79484	-9.06114	115.92919	-5.02501	45.24658	339.85986
293	2.82195	-9.08082	116.06337	-5.05100	45.24765	339.96472
294	2.84908	-9.10066	116.19923	-5.07696	45.24878	340.06830
295	2.87624	-9.12067	116.33675	-5.10288	45.25000	340.17062
296	2.90340	-9.14083	116.47591	-5.12872	45.25132	340.27167
297	2.93059	-9.16117	116.61670	-5.15447	45.25275	340.37149
298	2.95778	-9.18166	116.75909	-5.18012	45.25431	340.47009
299	2.98498	-9.20231	116.90305	-5.20563	45.25601	340.56744
300	3.01218	-9.22313	117.04860	-5.23098	45.25785	340.66357
301	3.03939	-9.24410	117.19569	-5.25617	45.25985	340.75848
302	3.06661	-9.26522	117.34432	-5.28116	45.26202	340.85214
303	3.09383	-9.28650	117.49449	-5.30594	45.26437	340.94464
304	3.12106	-9.30794	117.64616	-5.33048	45.26690	341.03592
305	3.14830	-9.32952	117.79933	-5.35477	45.26962	341.12601
306	3.17554	-9.35125	117.95397	-5.37878	45.27255	341.21490
307	3.20279	-9.37313	118.11008	-5.40250	45.27569	341.30261
308	3.23005	-9.39515	118.26765	-5.42591	45.27905	341.38913
309	3.25732	-9.41731	118.42666	-5.44898	45.28263	341.47449
310	3.28459	-9.43961	118.58707	-5.47171	45.28646	341.55869
311	3.31188	-9.46204	118.74892	-5.49407	45.29052	341.64166
312	3.33918	-9.48459	118.91216	-5.51606	45.29484	341.72351
313	3.36649	-9.50727	119.07678	-5.53764	45.29941	341.80417
314	3.39381	-9.53006	119.24275	-5.55882	45.30425	341.88364
315	3.42114	-9.55297	119.41010	-5.57957	45.30936	341.96191
316	3.44849	-9.57598	119.57877	-5.59987	45.31475	342.03900
317	3.47586	-9.59909	119.74878	-5.61971	45.32042	342.11493
318	3.50324	-9.62229	119.92008	-5.63908	45.32639	342.18964
319	3.53064	-9.64558	120.09267	-5.65797	45.33265	342.26318
320	3.55805	-9.66895	120.26650	-5.67636	45.33920	342.33548
321	3.58549	-9.69238	120.44158	-5.69424	45.34605	342.40659
322	3.61293	-9.71588	120.61787	-5.71160	45.35321	342.47647
323	3.64040	-9.73942	120.79533	-5.72843	45.36067	342.54517
324	3.66788	-9.76301	120.97397	-5.74471	45.36845	342.61252
325	3.69537	-9.78664	121.15373	-5.76043	45.37653	342.67868
326	3.72288	-9.81029	121.33462	-5.77560	45.38493	342.74359
327	3.75041	-9.83395	121.51656	-5.79019	45.39364	342.80722
328	3.77794	-9.85763	121.69953	-5.80422	45.40266	342.86954
329	3.80549	-9.88129	121.88347	-5.81768	45.41196	342.93060
330	3.83303	-9.90494	122.06836	-5.83058	45.42157	342.99039
331	3.86057	-9.92857	122.25411	-5.84293	45.43145	343.04889
332	3.88811	-9.95215	122.44070	-5.85471	45.44162	343.10605
333	3.91564	-9.97569	122.62807	-5.86594	45.45206	343.16187
334	3.94316	-9.99917	122.81620	-5.87661	45.46277	343.21640
335	3.97066	-10.02257	123.00501	-5.88673	45.47374	343.26959
336	3.99814	-10.04590	123.19447	-5.89630	45.48495	343.32141
337	4.02558	-10.06914	123.38448	-5.90535	45.49639	343.37189
338	4.05298	-10.09227	123.57500	-5.91386	45.50806	343.42102
339	4.08032	-10.11529	123.76597	-5.92187	45.51992	343.46872
340	4.10761	-10.13818	123.95731	-5.92937	45.53199	343.51501
341	4.13482	-10.16094	124.14897	-5.93638	45.54423	343.55991
342	4.16194	-10.18355	124.34087	-5.94291	45.55663	343.60333
343	4.18898	-10.20601	124.53297	-5.94896	45.56919	343.64532
344	4.21592	-10.22829	124.72520	-5.95456	45.58189	343.68585
345	4.24275	-10.25040	124.91747	-5.95970	45.59470	343.72491
346	4.26946	-10.27231	125.10974	-5.96443	45.60760	343.76245
347	4.29604	-10.29403	125.30192	-5.96874	45.62059	343.79849
348	4.32249	-10.31553	125.49393	-5.97266	45.63364	343.83301
349	4.34879	-10.33682	125.68572	-5.97621	45.64671	343.86600
350	4.37494	-10.35787	125.87722	-5.97941	45.65982	343.89737
351	4.40093	-10.37868	126.06834	-5.98228	45.67291	343.92725
352	4.42675	-10.39925	126.25902	-5.98482	45.68598	343.95547
353	4.45239	-10.41955	126.44919	-5.98707	45.69901	343.98212
354	4.47785	-10.43958	126.63879	-5.98904	45.71198	344.00714
355	4.50312	-10.45934	126.82774	-5.99076	45.72485	344.03061
356	4.52820	-10.47882	127.01601	-5.99225	45.73762	344.05243
357	4.55307	-10.49802	127.20354	-5.99354	45.75027	344.07263
358	4.57774	-10.51694	127.39024	-5.99465	45.76276	344.09125
359	4.60220	-10.53556	127.57604	-5.99560	45.77509	344.10825
360	4.62645	-10.55388	127.76093	-5.99642	45.78723	344.12366
361	4.65048	-10.57190	127.94482	-5.99713	45.79915	344.13745
362	4.67428	-10.58961	128.12766	-5.99775	45.81085	344.14966
363	4.69785	-10.60702	128.30937	-5.99830	45.82229	344.16022
364	4.72119	-10.62412	128.48996	-5.99882	45.83347	344.16925
365	4.74430	-10.64091	128.66937	-5.99930	45.84436	344.17670
366	4.76717	-10.65739	128.84760	-5.99978	45.85494	344.18262
367	4.78981	-10.67357	129.02455	-6.00027	45.86520	344.18695
368	4.81221	-10.68944	129.20020	-6.00080	45.87513	344.18976
