L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-9.356630000000001,4.304790000000001,-29.201770000000007,0.8851400000000001,1.91431,-76.82380000000002,-6.121360000000001,2.49204,-29.393630000000005,1.16024,0.7392100000000001,-76.83017000000002,-6.121360000000001,2.49204,-29.393630000000005,1.16024,0.7392200000000001,-76.83017000000002,3.5597000000000003,3.8111200000000003,-34.66024000000001,-9.926920000000003,15.141560000000004,-53.80599000000001,24.946050000000003,-9.509010000000002,-33.83733,8.925820000000002,-3.122850000000001,-57.031680000000016,-2.958540000000001,3.6306300000000005,-45.35855000000001,-3.2478700000000003,4.734940000000001,-39.88026,-18.360070000000004,1.3488300000000002,-28.068070000000006,-38.8567,11.795020000000001,-25.687330000000003,33.061290000000014,1.9660500000000003,-40.85119000000001,22.53332,-32.30369000000001,-4.651840000000001,171.59897000000004,-30.902180000000005,-68.73055000000001,139.64133000000007,11.442280000000002,135.42413000000002,157.61137000000002,-30.377680000000005,-75.4698,143.27858,2.01231,134.66609
-10.001676688676271,4.735353779924008,-29.373597666202304,0.20013966247860554,2.44533134806469,-77.50415635262384,-7.942402242470954,3.5756322804542804,-29.52283053155277,0.5239751293991222,0.9841393130293179,-77.5138323293067,-7.942393239769779,3.575633488268427,-29.52283053155277,0.5239661499658896,0.9841469159825398,-77.5138323293067,2.4488635207952614,4.405382802350896,-34.00076705425486,-10.281633946330464,15.66327866554106,-54.562024259637674,26.448515294155776,-10.344843946499875,-33.021748160019044,9.118817355041985,-3.9297470617776296,-57.89784298882074,-2.5281644160457732,3.872788579886901,-45.613422760100384,-2.5180470008801894,5.018697850090592,-40.17300979704614,-17.510462198381973,1.3262247871910735,-28.17549473712792,-37.98693413525215,11.811438459559714,-25.798196499535518,34.13502221864014,2.024872430519647,-41.14737962375372,22.810179764678278,-33.016526473171226,-5.598101176994387,173.30998535573397,-30.883721941389915,-69.6847082928432,140.47095984642579,11.207208186237997,136.79179126228993,157.3756923074401,-30.388692485668745,-77.35016602028934,142.97629398352728,2.481208813392874,136.17704564883599
-15.006563735398815,7.297492439858675,-29.113506233226108,-0.17405106103347032,3.087115459382905,-78.30647742316751,-12.496745579058816,5.900550496544276,-29.402016882947596,0.21339733498072722,1.2151637642555213,-78.32102617588825,-12.496746213119957,5.900551816862453,-29.402016882947596,0.21339665627437357,1.2151738464430004,-78.32102617588825,0.644114689174414,5.162511693551436,-32.77172537208011,-10.586745275658881,16.205422003028477,-55.224800367960654,29.683632020469066,-11.67266471337859,-31.54487989260633,9.147843408479643,-4.789517352571263,-58.5711711099029,-1.8156750875253174,4.201334203621761,-46.01412826011614,-1.8047703694394064,5.277175000704155,-40.53493403535067,-16.614139746214853,1.2188630258784197,-28.105656890959057,-37.09484550446017,11.686441179931652,-25.769749246220105,35.3663334572407,2.0196548690118172,-41.804023382095764,23.37706887574189,-33.7708187361852,-6.090135385821924,175.55711808441308,-31.057804763661828,-69.76064084709651,141.54202673439227,11.446008017434366,137.3838448963661,157.8078524334415,-30.765861348389908,-78.27196987933607,143.84599687001474,2.655582065240025,136.77102115731788
-23.54813399718521,11.053434886611198,-28.2379245366212,-0.5243372646781335,3.6162533621611654,-78.82009076127977,-19.2528353325161,8.744481111632615,-28.97686021258721,-0.034039392479799216,1.135150221556506,-78.84041761394126,-19.25282824424502,8.744477822108712,-28.97686021258721,-0.034047790290189055,1.1351602779752457,-78.84041761394126,-1.7449885645471341,6.2385916918836255,-31.10826692767997,-10.906821429227907,16.88379843235175,-55.0399755740368,34.51984187725917,-13.466320468957456,-29.456722318482623,9.088223916446289,-5.590892435204352,-58.28028987257513,-0.6494628483144277,4.460711133430261,-46.23292125183401,-1.2970486421474698,5.49367371306094,-40.66749704046384,-15.749212324899819,1.020208619698467,-28.080774201979295,-36.219963616626,11.491626202980953,-25.816900013424522,36.964394408707726,1.9470148056393477,-42.442607179467466,24.385634352425804,-34.37598521471738,-5.904126398466387,171.72550361804386,-31.11613131220973,-67.93550299880292,142.70663740931374,12.093626904454005,137.12964601049302,159.44419689060922,-31.428353391244478,-76.96514807512702,144.93278998065756,2.8767117720172144,136.4752042542312
-30.15229961765236,14.157943160745514,-27.59934559502137,-0.6625706344592971,3.885995308725496,-79.14679558404055,-24.70399483527334,11.305941519803469,-28.80131634659355,-0.10489075890336154,0.9762548462696898,-79.1704652679295,-24.703994857614983,11.305941405848793,-28.80131634659355,-0.10489072856126404,0.9762643255465606,-79.1704652679295,-4.857559059742834,7.764705258246621,-29.598506512697497,-11.372248427345149,17.592578107073983,-54.82215870961911,40.391988382988174,-15.501180083669986,-27.547825978189344,9.014218215194914,-6.351958555568997,-58.0012057384996,0.8185338149642299,4.686195264382382,-46.26578774792214,-1.0813087747516117,5.874344451089165,-40.68351443104383,-15.131444882069365,0.8044058519172159,-28.190307885905103,-35.568014317545035,11.327703070182809,-25.998513222897373,38.70313855833301,1.8926863928010396,-42.83667965103589,25.69323052210441,-35.08452247942385,-5.873152673411667,-191.4659176582954,-30.882842249799584,-67.45609599818681,144.12106860446852,12.618015398895896,135.65734438713463,161.40460184273547,-32.51951388104608,-77.14643069785636,144.93655755919775,4.804539761681463,135.26211018318725
-30.710769705471332,13.833873016618714,-26.680171011959516,-0.5409469137495536,3.3667553113737805,-79.44649435463727,-27.06436854560331,12.015434982216632,-27.496122504762603,-0.1673539527622038,1.3615966785971512,-79.46190522669608,-27.064368547377768,12.015434973303709,-27.496122504762603,-0.1673539700461629,1.3616069234216708,-79.46190522669608,-8.44030511853073,9.589179312299303,-28.011728412080515,-12.105570774187411,18.237324271879167,-55.2007009623457,46.83055574784334,-17.683624761733483,-25.255018082544705,8.92205124365442,-7.19518287025386,-58.47955622222297,2.633649406165612,4.884423144985397,-46.16473765701436,-0.8500126720126545,6.392321113329146,-40.50347334226502,-14.675080990354946,0.8538206541002568,-28.532683129318613,-35.05532549436357,11.493393064938527,-26.308257515580454,40.56797795727215,1.7611407243169763,-43.59240801176074,27.612724465285506,-36.13659488829127,-5.2751349285727205,-177.346769249167,-30.847126138309132,-68.4119603113567,145.60106777976338,13.588275106646565,134.54072261132478,163.88707508511408,-33.7137434307798,-78.7227380970574,145.6849174002405,7.264830420980773,134.35277377163536
-26.7458195677856,11.174181255336865,-24.776276528598302,-0.6143676082402737,2.836461698386816,-79.52530405184591,-26.439112817246446,11.0350530288904,-24.835382316314902,-0.4637970225172283,2.0224967929733575,-79.53168899091771,-26.439112815286776,11.035053029300125,-24.835382316314902,-0.46379565544421114,2.0224961847477805,-79.53168899091771,-11.66715830450928,11.185012246319717,-26.27739832746092,-13.032665353363651,18.837954299841734,-55.33213384165894,53.66222861899413,-19.85319037646476,-21.898943864626794,8.724697172930592,-8.016779968513996,-58.699346554450244,4.690080893419158,5.1828635580090685,-45.890423556893765,-0.32943374578685036,6.8751763742502705,-40.31070832958703,-14.278345980186698,1.3946954599886707,-28.75932148142093,-34.65802281785787,12.079315400509442,-26.332833938924896,42.69885267226435,1.4662975178435342,-44.85287558651977,30.075533525041973,-37.36588513635869,-3.7508673231495044,-173.08503402151172,-31.10150630592955,-68.23000867435748,147.18469088732581,15.353734372389484,133.97345684409612,167.52675574991187,-35.03556713408689,-78.7299496136685,147.8802279495185,8.671194719533762,133.63951774782328
-20.843030679553515,9.033060450684513,-22.21098904926846,-1.006831758292289,2.747540682925732,-79.40290929627001,-22.3723171159971,9.645460592554025,-21.962782425854144,-0.9465597973357249,2.425658249955611,-79.40563497766625,-22.372317185395143,9.645460592544344,-21.962782425854144,-0.9465586960964841,2.4256693447999385,-79.40563497766625,-13.638827784762334,12.13476988699705,-24.98816447115982,-14.063729568733423,19.498015817838358,-54.50902719230987,60.85485731357955,-21.662240557793492,-18.66287931889781,8.399070669574222,-8.757439821278703,-57.77473910027103,6.903491232600828,5.494803484068005,-45.621333456831415,0.32466935457538815,7.228469059929366,-40.24385957684195,-13.858538484097389,2.328567280579711,-29.019806014586074,-34.264805087778015,13.045373896501333,-26.249451374990738,45.21727308578677,1.1141235785968213,-45.98988716759272,32.56357259268354,-38.82811181230802,-2.04568842641501,-169.83087000815345,-31.3971756406889,-63.55815857083304,148.87709211444866,17.51776726501334,134.6329443533337,171.7612134050705,-36.57198515828416,-73.80973928259189,149.20725559087288,9.519958602718612,134.27811379611944
-14.014908792472314,7.4354967905339375,-18.25491991778003,-1.2878631757484575,2.4292331895419803,-79.63858621717213,-15.608439366629359,7.953174084281415,-18.041554514173797,-1.3327377655493766,2.674405772756942,-79.6365892017364,-15.60843824728901,7.953174084281522,-18.041554514173797,-1.3327474745187915,2.6744157620735094,-79.6365892017364,-13.63160459138928,12.295902994213918,-24.14469073518063,-15.260692632475148,20.259010773573316,-54.006788299451955,68.48714752579279,-22.967884310380896,-15.432789573346525,8.056114194429853,-9.548530117146488,-57.27503859584462,9.475011430804303,5.35453871037288,-45.921450858171454,0.8533317454300242,7.649427394910161,-40.198955643459925,-13.610534364114184,3.050856567461875,-29.21837456770984,-34.04190115092812,13.791480704464314,-26.181487930607208,47.73067722487785,0.6863641229931294,-47.389772150024356,35.18239087800231,-40.49149068883508,-0.2159498060659275,-166.48824712958296,-31.849620297145584,-55.03671674717453,150.14806978720173,19.590651288970577,137.09320183870258,173.96698735732153,-37.25852757219945,-65.73261027610702,149.98214336263206,10.88910690724154,136.80858857245758
