Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
909,0.16619,0.18628,0.08118,0.82053,-0.82797,0.17636,-1.73682,0.19175,0.74776,1.30945,0.23852,0.15282,-1.08784,0.10965,0.72615,1.18475,0.47085,0.1287,-0.24082,0.08856,0.60879,0.44969,0.2123,0.38447,0.46361,0.22185,0.36052,0.48061,0.25545,0.36901,-0.12475,0.20066,0.02695,-0.14603,0.03505,-0.02809,-0.12031,0.28441,-0.08188,-0.10203,-0.06628,-0.04765,-0.00623,0.17317,-0.9752,-0.05148,-0.0165,-0.03676,0.89699,-0.04208,-3.32152,-0.04866,-0.01285,-0.03136,0.93423,-0.0265,-3.39003
910,0.16535,0.14794,0.08798,0.54373,-0.72033,0.25328,-1.50949,0.3017,0.61817,1.09109,0.28471,0.15441,-0.94735,0.1969,0.61388,1.02148,0.46021,0.12581,-0.21407,0.13753,0.54571,0.43596,0.2648,0.42795,0.4534,0.26683,0.41285,0.42305,0.19853,0.36857,-0.10836,0.07327,0.08011,-0.0896,-0.06146,-0.01311,-0.0433,0.2502,-0.1132,-0.05725,-0.10879,-0.03747,0.07519,0.32927,-1.13081,-0.02677,-0.01104,-0.03627,0.69195,-0.03179,-2.60063,-0.02521,-0.00632,-0.02697,0.71217,-0.08214,-2.60131
911,0.16536,0.1354,0.07322,0.40173,-0.62508,0.33314,-1.23277,0.40905,0.44485,0.92302,0.2525,0.09782,-0.77593,0.30115,0.44847,0.88354,0.46946,0.07396,-0.18575,0.21239,0.44143,0.42641,0.30764,0.43463,0.43567,0.30815,0.42742,0.35399,0.15797,0.34938,-0.04538,0.02364,0.08841,-0.02927,-0.09878,-0.01531,0.00375,0.2575,-0.14499,-0.03698,-0.1396,-0.04271,0.15467,0.40402,-1.17191,-0.00337,-0.01224,-0.03483,0.60058,0.03492,-2.25781,-0.00275,-0.00724,-0.02367,0.60951,-0.00308,-2.24892
912,0.14099,0.14377,0.01819,0.38833,-0.5212,0.39682,-0.89492,0.48524,0.22742,0.7754,0.18593,-0.02219,-0.52574,0.38938,0.24583,0.74156,0.48525,-0.02457,-0.09622,0.28815,0.30139,0.42307,0.33055,0.40018,0.41984,0.32839,0.40574,0.25034,0.15463,0.29588,-0.00594,0.02903,0.03796,-0.02012,-0.09195,-0.02546,0.00669,0.28097,-0.24472,-0.03082,-0.14708,-0.05284,0.17811,0.40866,-1.18879,0.03212,-0.01468,-0.03301,0.60781,-0.01024,-2.35089,0.03209,-0.01103,-0.02418,0.62887,-0.00688,-2.39063
913,0.08652,0.16392,-0.05189,0.39669,-0.39641,0.43605,-0.53581,0.47643,0.0558,0.62918,0.13467,-0.14499,-0.23861,0.40915,0.09072,0.59755,0.4909,-0.12878,0.02122,0.33252,0.1576,0.42335,0.34092,0.34407,0.41533,0.32908,0.36767,0.1079,0.19757,0.21039,-0.0301,0.0465,-0.02108,-0.06085,-0.07717,-0.02592,-0.01745,0.29556,-0.36698,-0.02319,-0.14073,-0.05548,0.15592,0.39925,-1.22459,0.07333,-0.00816,-0.03309,0.60652,-0.11134,-2.50887,0.07302,-0.00673,-0.02924,0.64615,-0.09446,-2.59668
914,0.03561,0.17402,-0.098,0.36876,-0.24147,0.41131,-0.19559,0.44369,-0.09012,0.51172,0.10649,-0.2191,-0.01327,0.40964,-0.03047,0.50409,0.45668,-0.20669,0.08521,0.36573,0.02533,0.42183,0.34756,0.30461,0.41972,0.32452,0.34074,-0.00543,0.25271,0.13654,-0.10078,0.03533,-0.03741,-0.10927,-0.08884,-0.00764,-0.03415,0.27221,-0.43766,-0.00674,-0.15206,-0.04376,0.147,0.38922,-1.28393,0.093,-0.01133,-0.03335,0.53616,-0.14666,-2.44956,0.09309,-0.01099,-0.03262,0.58531,-0.15836,-2.54798
915,0.02813,0.15433,-0.10536,0.3264,-0.07939,0.33588,0.11165,0.47548,-0.29893,0.44329,0.0947,-0.26236,0.11293,0.44639,-0.15894,0.48507,0.37064,-0.26457,0.0848,0.39815,-0.05155,0.41281,0.35141,0.30402,0.42124,0.3246,0.33804,-0.01423,0.26419,0.12757,-0.16239,-0.01801,-0.00859,-0.12773,-0.13509,0.0245,-0.01615,0.20706,-0.46015,0.01452,-0.19006,-0.01767,0.1785,0.36806,-1.38355,0.06439,-0.03885,-0.02754,0.41143,-0.06372,-2.27373,0.06528,-0.03736,-0.02485,0.45812,-0.11045,-2.35343
916,0.06318,0.11108,-0.08968,0.28839,0.04943,0.281,0.38424,0.53661,-0.50329,0.39304,0.09303,-0.31634,0.19551,0.49045,-0.26316,0.48394,0.25686,-0.31247,0.08813,0.41001,-0.05688,0.3915,0.35121,0.3287,0.41042,0.32942,0.34775,0.06112,0.2208,0.18705,-0.17095,-0.09262,0.02914,-0.10922,-0.19836,0.05398,0.03817,0.13587,-0.48696,0.03176,-0.22723,0.01076,0.22643,0.34186,-1.52851,-0.0042,-0.06885,-0.01646,0.28169,0.07266,-2.1502,-0.0032,-0.06539,-0.00886,0.31493,0.01392,-2.19608
917,0.10255,0.07129,-0.07908,0.23319,0.12203,0.25229,0.60656,0.57366,-0.63847,0.30024,0.07895,-0.38637,0.27604,0.51906,-0.34877,0.4167,0.15587,-0.33542,0.12803,0.40114,-0.05623,0.36166,0.34901,0.34964,0.39227,0.33556,0.34827,0.12411,0.17131,0.26123,-0.13317,-0.15602,0.04288,-0.07179,-0.25148,0.06456,0.1102,0.0882,-0.53254,0.04292,-0.24057,0.02323,0.27684,0.30863,-1.68912,-0.06354,-0.07464,-0.01249,0.18181,0.16658,-2.11282,-0.06325,-0.0703,-0.0017,0.19485,0.11901,-2.11553
