Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1173,0.25982,-0.0037,-0.04241,0.31352,-0.6098,0.19013,-0.23712,0.32695,0.43231,0.27006,-0.07955,-0.26223,-0.13805,0.29759,0.53719,0.37986,0.18054,-0.22867,0.1601,0.32632,0.33612,0.37616,0.25622,0.31617,0.38747,0.24173,0.32983,0.30864,0.21062,0.21494,0.25374,-0.21319,0.00966,0.17193,-0.20715,0.0071,0.36094,-0.14895,-0.31116,0.03961,-0.12245,-0.00167,0.20762,-0.25566,-1.48218,-0.04474,-0.04329,-0.02698,0.15667,-0.93605,-2.86681,-0.04187,-0.03668,-0.01855,0.20207,-0.9869,-2.91156
1174,0.22548,-0.01263,-0.05902,0.16377,-0.42263,0.12751,0.18942,0.27288,0.30908,0.13777,-0.00767,-0.23315,0.09608,0.30122,0.39634,0.27714,0.16964,-0.18464,0.28496,0.32875,0.27146,0.37279,0.30607,0.2756,0.36206,0.29099,0.30316,0.24361,0.19693,0.21626,0.1749,-0.24669,-0.00543,0.17963,-0.1897,-0.01244,0.29009,-0.2006,-0.35418,0.13051,-0.08824,-0.01684,0.19158,-0.3452,-1.54756,0.02502,-0.01815,-0.04101,0.01311,-0.86999,-2.68075,0.02375,-0.01274,-0.03114,0.06054,-0.9356,-2.7265
1175,0.21174,-0.00152,-0.07669,0.14899,-0.21202,0.00461,0.61175,0.19681,0.26188,0.12943,0.06223,-0.27323,0.39586,0.26661,0.27567,0.24429,0.1822,-0.17872,0.45908,0.29435,0.23613,0.34638,0.3553,0.26356,0.33082,0.34171,0.29162,0.22088,0.20089,0.23419,0.0857,-0.23931,-0.02249,0.15897,-0.15237,-0.01249,0.24812,-0.20291,-0.42315,0.18714,-0.07172,-0.01911,0.213,-0.36808,-1.68389,0.07213,-0.01115,-0.03984,-0.02078,-0.87721,-2.72177,0.06688,-0.00856,-0.03131,0.02376,-0.94659,-2.76871
1176,0.20601,0.01886,-0.10119,0.11726,-0.00226,-0.10075,0.87949,0.20968,0.20424,0.10241,0.13749,-0.33929,0.54611,0.27844,0.12178,0.18982,0.22368,-0.22224,0.51645,0.27796,0.17264,0.30155,0.38645,0.27607,0.29663,0.37738,0.29142,0.22444,0.22165,0.24902,0.03602,-0.21884,-0.03002,0.13184,-0.13014,0.01086,0.24443,-0.16824,-0.51022,0.20702,-0.06676,-0.00142,0.2297,-0.36664,-1.86549,0.08677,-0.00579,-0.02126,-0.01271,-1.09173,-3.09532,0.07852,-0.00666,-0.01596,0.02467,-1.13854,-3.15201
1177,0.18392,0.02424,-0.12263,-0.07565,0.20277,-0.14984,0.94333,0.27065,0.09624,-0.06425,0.21149,-0.36365,0.49184,0.30798,0.00262,0.04949,0.24853,-0.27607,0.40735,0.27606,0.12179,0.27434,0.39847,0.29543,0.28055,0.3947,0.29695,0.19941,0.22986,0.25809,0.03705,-0.21918,-0.02387,0.1198,-0.15062,0.03384,0.25775,-0.1238,-0.5778,0.20072,-0.07393,0.01764,0.21365,-0.39108,-2.03683,0.07126,0.00352,-0.00278,-0.07716,-1.42119,-3.5808,0.06242,0.00107,0.00049,-0.04634,-1.4344,-3.65467
1178,0.14147,0.00366,-0.12965,-0.37434,0.35838,-0.12955,0.8463,0.33473,-0.07235,-0.33244,0.25539,-0.34242,0.40568,0.32904,-0.07252,-0.13964,0.19819,-0.31056,0.25481,0.27472,0.10904,0.28492,0.40176,0.31302,0.29432,0.40193,0.30727,0.11788,0.19045,0.27406,0.05921,-0.24584,-0.00574,0.12808,-0.2041,0.03952,0.26711,-0.07757,-0.60047,0.19138,-0.09504,0.02294,0.17551,-0.4194,-2.16823,0.0442,0.00698,0.00234,-0.23877,-1.65818,-3.87721,0.03744,0.00619,0.00678,-0.21197,-1.65185,-3.96657
1179,0.10007,-0.02549,-0.12877,-0.53453,0.39248,-0.09221,0.67482,0.40513,-0.31341,-0.49407,0.20364,-0.34231,0.42479,0.35806,-0.16365,-0.24295,0.05258,-0.32335,0.17563,0.27439,0.10697,0.30754,0.40367,0.33142,0.32046,0.40698,0.31921,0.02518,0.12047,0.29327,0.05653,-0.26636,0.01748,0.13797,-0.24761,0.02886,0.26096,-0.02348,-0.58813,0.19053,-0.12187,0.01347,0.1447,-0.42112,-2.2659,0.02982,0.00181,-0.00398,-0.43307,-1.73982,-3.96105,0.02699,0.00505,0.00408,-0.40924,-1.73026,-4.06038
1180,0.07856,-0.03915,-0.13935,-0.35903,0.315,-0.12347,0.57629,0.48471,-0.59006,-0.38159,0.02419,-0.41591,0.52404,0.39575,-0.28012,-0.16956,-0.14765,-0.32347,0.1773,0.27266,0.08832,0.3027,0.39989,0.35225,0.33087,0.40807,0.32387,-0.01953,0.07751,0.28569,-0.00235,-0.24472,0.03222,0.11966,-0.24377,0.01014,0.23927,0.02675,-0.57518,0.18965,-0.14049,-0.00621,0.15099,-0.43343,-2.33487,0.04306,-0.00372,-0.01726,-0.572,-1.7961,-3.94623,0.04483,0.00338,-0.00639,-0.55242,-1.78771,-4.04986
1181,0.07663,-0.03494,-0.172,0.06842,0.25028,-0.22413,0.70119,0.54227,-0.77746,-0.09546,-0.20908,-0.53967,0.64631,0.41644,-0.3701,-0.00134,-0.32024,-0.32206,0.22484,0.26537,0.04359,0.26795,0.38433,0.36783,0.3191,0.3987,0.31554,-0.01115,0.08725,0.23543,-0.09786,-0.18815,0.02649,0.06528,-0.20535,-0.00586,0.21923,0.04848,-0.60475,0.17779,-0.15287,-0.02841,0.20062,-0.49393,-2.38341,0.07398,-0.00763,-0.03701,-0.60939,-1.90864,-3.87492,0.07919,0.00056,-0.027,-0.59595,-1.90008,-3.97491
