Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3504,0.29546,0.191,0.00562,0.0443,0.71883,0.00978,0.25958,0.15531,0.0101,0.04734,0.66837,0.01482,0.29377,0.13376,0.01681,0.03096,0.67307,0.02328,0.15497,-0.00406,0.02003,0.04488,0.47114,0.01218
3505,0.29543,0.19086,0.00559,0.04438,0.71885,0.0098,0.25951,0.15517,0.00973,0.04741,0.66839,0.01484,0.2937,0.13362,0.01644,0.03098,0.67308,0.02319,0.15485,-0.00413,0.02011,0.04509,0.47116,0.01223
3506,0.29552,0.19081,0.00553,0.04446,0.71882,0.00983,0.25953,0.15516,0.00939,0.04744,0.66837,0.01505,0.29368,0.13358,0.01622,0.03099,0.67307,0.02335,0.15466,-0.00399,0.02011,0.04507,0.47115,0.01224
3507,0.29565,0.19084,0.0055,0.04448,0.71875,0.0098,0.25959,0.15526,0.00932,0.04743,0.66831,0.0151,0.2937,0.13364,0.01624,0.03099,0.67301,0.02342,0.15445,-0.00371,0.02008,0.04491,0.47108,0.01235
3508,0.29575,0.19095,0.00555,0.04445,0.71868,0.00959,0.25966,0.15542,0.00959,0.04741,0.66824,0.01485,0.29374,0.13374,0.01645,0.03099,0.67297,0.0232,0.1543,-0.00342,0.01999,0.04483,0.471,0.01255
3509,0.29585,0.19107,0.00567,0.04443,0.71868,0.00919,0.25977,0.15557,0.0101,0.04743,0.66825,0.0146,0.29385,0.13382,0.01676,0.03101,0.67298,0.02293,0.15429,-0.00323,0.01982,0.04504,0.47101,0.01266
3510,0.29601,0.1911,0.00582,0.04451,0.71875,0.00883,0.25996,0.15563,0.01059,0.04755,0.66837,0.01461,0.29403,0.13382,0.0171,0.03106,0.67306,0.02285,0.15438,-0.00316,0.01962,0.04556,0.47113,0.01257
3511,0.2962,0.19101,0.00595,0.0447,0.71889,0.00872,0.26014,0.15555,0.01073,0.04775,0.66853,0.01472,0.29419,0.13373,0.01725,0.0312,0.67319,0.02284,0.1545,-0.00321,0.01952,0.04608,0.47129,0.01241
3512,0.29634,0.19085,0.00594,0.04495,0.71906,0.00885,0.26023,0.1554,0.01048,0.04798,0.66868,0.0147,0.29427,0.13359,0.0171,0.03141,0.67334,0.02278,0.15453,-0.0033,0.01959,0.04624,0.47144,0.01226
3513,0.2964,0.19066,0.00578,0.04517,0.71917,0.00909,0.26023,0.15524,0.01008,0.04816,0.66873,0.01446,0.29425,0.13341,0.01676,0.03164,0.67344,0.02263,0.15437,-0.00332,0.01972,0.04597,0.4715,0.0122
3514,0.29643,0.19045,0.00567,0.04531,0.71912,0.00937,0.26019,0.15508,0.00978,0.04828,0.66861,0.01398,0.29419,0.1332,0.01641,0.03184,0.67338,0.02227,0.15409,-0.00329,0.01976,0.04555,0.47137,0.01231
3515,0.2964,0.19028,0.00574,0.04535,0.71896,0.00956,0.26012,0.15493,0.00967,0.04834,0.66839,0.01343,0.2941,0.13301,0.01625,0.03195,0.67322,0.02178,0.1539,-0.00336,0.01968,0.04539,0.47116,0.01256
3516,0.29629,0.1902,0.00594,0.04527,0.71885,0.0096,0.26004,0.15481,0.00971,0.04833,0.66826,0.01324,0.29404,0.13293,0.01632,0.03192,0.67309,0.02154,0.15397,-0.00359,0.01956,0.0456,0.47102,0.0128
3517,0.29619,0.19018,0.00612,0.0451,0.71878,0.00953,0.26,0.15472,0.00983,0.04822,0.66823,0.0135,0.29403,0.13291,0.01651,0.03175,0.67302,0.02172,0.15421,-0.00388,0.0195,0.04587,0.47098,0.01298
3518,0.2961,0.1901,0.00629,0.04495,0.71865,0.00948,0.25995,0.15459,0.00995,0.04806,0.66813,0.01381,0.29401,0.13282,0.01665,0.03157,0.6729,0.02198,0.15437,-0.00415,0.0196,0.04583,0.47088,0.01327
3519,0.29602,0.1899,0.0065,0.04488,0.71841,0.00951,0.25987,0.15437,0.01,0.04796,0.66788,0.01375,0.29395,0.1326,0.01659,0.0315,0.6727,0.02198,0.15434,-0.0044,0.01984,0.04546,0.47063,0.01379
3520,0.29596,0.18963,0.00674,0.04492,0.71811,0.00957,0.25978,0.1541,0.00995,0.04798,0.66754,0.01335,0.29388,0.1323,0.01636,0.03161,0.67244,0.02169,0.15422,-0.00463,0.02008,0.04513,0.47031,0.01451
3521,0.29606,0.1894,0.00689,0.04507,0.71784,0.00957,0.25984,0.15389,0.00988,0.04818,0.66725,0.01296,0.29394,0.13206,0.01619,0.03188,0.6722,0.02141,0.15416,-0.00475,0.02015,0.04528,0.47002,0.01533
3522,0.29635,0.18931,0.00695,0.04533,0.71762,0.00947,0.26009,0.15384,0.00989,0.04854,0.66703,0.01286,0.29415,0.13198,0.01629,0.03227,0.67201,0.02135,0.15423,-0.00468,0.02009,0.0459,0.46982,0.01626
3523,0.29662,0.18932,0.00699,0.04571,0.71735,0.00931,0.26034,0.15388,0.01002,0.04898,0.66678,0.01297,0.29436,0.13202,0.0166,0.0327,0.67179,0.02143,0.15436,-0.00457,0.02008,0.04661,0.46959,0.01749
3524,0.29671,0.18933,0.00709,0.04611,0.71695,0.00914,0.26043,0.15389,0.01015,0.0494,0.66641,0.01313,0.29444,0.13205,0.01686,0.03309,0.67146,0.0215,0.15446,-0.00457,0.0202,0.0471,0.46925,0.01906
3525,0.29663,0.18935,0.00715,0.04646,0.71648,0.00898,0.26038,0.15389,0.01023,0.04973,0.66598,0.01342,0.29441,0.13207,0.01694,0.03341,0.6711,0.02171,0.15451,-0.00464,0.02035,0.04741,0.46887,0.0208
3526,0.29652,0.18949,0.00708,0.04669,0.71618,0.00885,0.26031,0.154,0.01028,0.04996,0.66574,0.01401,0.29436,0.1322,0.01693,0.03362,0.6709,0.02226,0.1546,-0.00463,0.02037,0.04772,0.46867,0.0225
3527,0.29638,0.18976,0.00689,0.04684,0.71616,0.00885,0.26022,0.15423,0.0103,0.0501,0.66581,0.0148,0.2943,0.13247,0.01693,0.03376,0.671,0.02302,0.1547,-0.00453,0.02033,0.04794,0.46878,0.02426
3528,0.29613,0.1899,0.00664,0.04697,0.71631,0.00904,0.26003,0.15433,0.01019,0.05019,0.66601,0.01541,0.29414,0.13263,0.01688,0.03387,0.67128,0.02363,0.15472,-0.00456,0.02044,0.04788,0.46906,0.02637
3529,0.29584,0.18969,0.00642,0.0472,0.71645,0.00931,0.25976,0.15409,0.00994,0.05036,0.66613,0.01552,0.29389,0.13245,0.0167,0.03408,0.67154,0.02373,0.15459,-0.00484,0.02087,0.04758,0.46934,0.02897
3530,0.29564,0.18921,0.00643,0.04766,0.71655,0.00941,0.25954,0.15361,0.00967,0.0507,0.66617,0.01517,0.29367,0.13201,0.01649,0.03446,0.67178,0.02333,0.15439,-0.00527,0.02154,0.0472,0.46964,0.03188
3531,0.29558,0.18883,0.00678,0.04823,0.71681,0.00928,0.25945,0.15323,0.00965,0.05109,0.66639,0.01484,0.29359,0.13164,0.01654,0.03486,0.67221,0.02287,0.15429,-0.00559,0.02216,0.04675,0.47019,0.03478
3532,0.29563,0.18875,0.00737,0.04868,0.7175,0.00919,0.25949,0.15313,0.00997,0.05133,0.66709,0.01495,0.29362,0.13156,0.01698,0.03508,0.67307,0.02281,0.15434,-0.00569,0.02256,0.04608,0.47119,0.03744
3533,0.29567,0.18884,0.0079,0.04897,0.71876,0.00945,0.25955,0.1532,0.01044,0.05137,0.66837,0.01548,0.29367,0.13166,0.01758,0.03512,0.6745,0.02323,0.15447,-0.00568,0.02287,0.0451,0.4727,0.03967
3534,0.29568,0.18893,0.00811,0.04932,0.72064,0.01015,0.25959,0.15327,0.01077,0.0514,0.67025,0.01626,0.29371,0.13178,0.01802,0.03519,0.67652,0.02397,0.15461,-0.00568,0.02318,0.04384,0.47473,0.04134
3535,0.29571,0.18902,0.00807,0.04993,0.72314,0.01119,0.25964,0.15335,0.01084,0.05159,0.67272,0.0172,0.29376,0.13189,0.01819,0.03545,0.67914,0.02493,0.15472,-0.00563,0.02343,0.0424,0.4773,0.04248
3536,0.2958,0.18907,0.00801,0.05064,0.72625,0.01253,0.25972,0.15341,0.01079,0.05188,0.67579,0.01831,0.29383,0.13196,0.01822,0.03581,0.68233,0.0261,0.15477,-0.00553,0.02362,0.04103,0.4804,0.04312
3537,0.29592,0.18895,0.00808,0.051,0.72996,0.0142,0.25981,0.15332,0.01081,0.05195,0.67945,0.01959,0.2939,0.13185,0.01827,0.03593,0.68603,0.02744,0.15475,-0.00553,0.02378,0.03997,0.48397,0.04325
3538,0.29606,0.1886,0.00819,0.05061,0.73413,0.01617,0.25991,0.153,0.01089,0.05152,0.68356,0.02099,0.29398,0.1315,0.01834,0.03549,0.69009,0.02888,0.15467,-0.00573,0.02396,0.03934,0.48789,0.04284
3539,0.2962,0.18814,0.00816,0.04957,0.73858,0.01831,0.26,0.1526,0.01087,0.05063,0.68796,0.02243,0.29404,0.13105,0.01831,0.03457,0.69435,0.03036,0.15453,-0.00597,0.02408,0.03901,0.49201,0.04203
3540,0.2963,0.18779,0.00793,0.04821,0.74312,0.02039,0.26004,0.15232,0.01077,0.04954,0.69245,0.02375,0.29405,0.13071,0.01821,0.03343,0.69866,0.03172,0.15431,-0.00606,0.02411,0.03896,0.49624,0.04115
3541,0.2963,0.18763,0.00761,0.04675,0.74765,0.02206,0.26001,0.15222,0.01077,0.04847,0.69695,0.02471,0.29399,0.13058,0.01822,0.03231,0.70297,0.03271,0.15406,-0.006,0.02419,0.03931,0.50053,0.04046
3542,0.29621,0.1876,0.0074,0.04522,0.75215,0.02308,0.25992,0.15223,0.01095,0.04741,0.70143,0.02517,0.29389,0.13058,0.01843,0.03118,0.70727,0.03319,0.15392,-0.00595,0.02447,0.04002,0.50486,0.03985
3543,0.29607,0.18761,0.00739,0.04361,0.75657,0.02343,0.25981,0.15222,0.01116,0.04629,0.70587,0.0252,0.2938,0.13061,0.01867,0.03,0.71152,0.03323,0.15393,-0.00602,0.02488,0.04075,0.50917,0.03904
3544,0.29592,0.18762,0.00748,0.04189,0.76078,0.02322,0.2597,0.15219,0.01117,0.045,0.7101,0.02496,0.29372,0.13064,0.01875,0.02867,0.71558,0.03301,0.15404,-0.00618,0.02519,0.04118,0.51331,0.03798
3545,0.29577,0.1877,0.00747,0.03993,0.76461,0.02245,0.2596,0.15219,0.01093,0.04345,0.71397,0.0244,0.29364,0.13073,0.01864,0.02707,0.71929,0.03248,0.1542,-0.00632,0.0253,0.04129,0.51712,0.03694
3546,0.29562,0.18784,0.00727,0.03758,0.76794,0.02098,0.2595,0.15227,0.01059,0.04156,0.71734,0.02329,0.29356,0.13089,0.01845,0.02514,0.72252,0.03136,0.15434,-0.00637,0.02528,0.04129,0.5205,0.03618
