	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
	L_TO_ANGLE	L_TO_ANGLE	L_TO_ANGLE	R_TO_ANGLE	R_TO_ANGLE	R_TO_ANGLE	L_FT_ANGLE	L_FT_ANGLE	L_FT_ANGLE	R_FT_ANGLE	R_FT_ANGLE	R_FT_ANGLE	L_FT_SHADOW_ANGLE	L_FT_SHADOW_ANGLE	L_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	L_SK_ANGLE	L_SK_ANGLE	L_SK_ANGLE	R_SK_ANGLE	R_SK_ANGLE	R_SK_ANGLE	L_TH_ANGLE	L_TH_ANGLE	L_TH_ANGLE	R_TH_ANGLE	R_TH_ANGLE	R_TH_ANGLE	PELVIS_ANGLE	PELVIS_ANGLE	PELVIS_ANGLE	TRUNK_ANGLE	TRUNK_ANGLE	TRUNK_ANGLE	HEAD_ANGLE	HEAD_ANGLE	HEAD_ANGLE	HEAD_SHADOW_ANGLE	HEAD_SHADOW_ANGLE	HEAD_SHADOW_ANGLE	L_AR_ANGLE	L_AR_ANGLE	L_AR_ANGLE	R_AR_ANGLE	R_AR_ANGLE	R_AR_ANGLE	L_FA_ANGLE	L_FA_ANGLE	L_FA_ANGLE	R_FA_ANGLE	R_FA_ANGLE	R_FA_ANGLE	L_HA_ANGLE	L_HA_ANGLE	L_HA_ANGLE	R_HA_ANGLE	R_HA_ANGLE	R_HA_ANGLE
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-4.34263	2.06518	-34.83862	1.44483	5.93874	-88.57684	1.95374	-2.32153	-34.82451	1.62787	-1.44700	-88.58403	1.95374	-2.32154	-34.82451	1.62787	-1.44699	-88.58403	10.55160	0.18781	-48.29488	-5.55311	8.52376	-72.96103	13.96738	-2.16123	-48.27072	-5.08038	5.86058	-73.01248	-6.51590	4.53949	-56.12940	3.30664	-3.70027	-47.86357	0.65003	-8.18073	-38.40151	-16.66493	5.77230	-38.77093	44.14027	-13.10444	-35.07341	32.30386	-30.64691	-3.60215	177.87361	-19.79702	-78.68545	146.78386	10.14425	144.07037	157.87878	-9.51726	-81.74729	154.73347	-5.58340	142.65405
2	-5.40824	2.73872	-34.75485	1.16372	7.10642	-88.76637	2.20735	-2.55623	-34.76701	1.35074	-1.60834	-88.77537	2.20736	-2.55623	-34.76701	1.35074	-1.60833	-88.77537	10.57622	0.11991	-48.95982	-5.42192	8.50489	-72.49184	13.87860	-2.10076	-48.93736	-5.13991	5.96721	-72.51653	-6.45757	4.38538	-56.12776	3.27418	-3.73866	-47.84122	0.87674	-8.11279	-37.97716	-16.54071	5.71176	-38.34761	44.27261	-13.08753	-34.95305	32.55434	-30.80885	-3.71391	177.80748	-19.80486	-77.15353	147.00792	10.09610	143.62932	157.39389	-9.99093	-80.38372	154.61510	-5.32458	142.26199
3	-4.94487	2.81748	-35.09056	1.22344	6.48331	-88.94302	2.19037	-2.20708	-35.12865	1.36968	-1.46636	-88.94945	2.19038	-2.20708	-35.12865	1.36968	-1.46636	-88.94945	10.66494	0.11103	-48.31988	-5.36291	8.43226	-72.77074	13.83784	-2.16615	-48.29139	-5.17933	5.94778	-72.78183	-6.73874	4.87977	-56.17367	3.26463	-3.71184	-47.87683	0.93418	-7.90196	-37.74860	-16.54335	5.84503	-38.06705	44.05423	-12.70022	-34.78753	32.66238	-30.82648	-3.48326	177.51031	-19.89635	-77.24073	146.96683	10.26005	142.80357	158.77757	-9.26962	-80.06728	154.98651	-5.02431	141.44341
4	-3.59734	1.96067	-35.26760	0.89502	4.68618	-88.74606	1.93153	-1.95312	-35.26797	1.01633	-0.86398	-88.75011	1.93153	-1.95312	-35.26797	1.01633	-0.86398	-88.75011	10.59125	0.06368	-47.91992	-5.30842	8.40722	-72.64285	13.88178	-2.11621	-47.89370	-5.26568	5.98119	-72.63432	-6.49588	4.30875	-56.12949	3.22549	-3.75520	-47.65764	0.38552	-7.76997	-37.87983	-17.06536	6.00995	-38.15190	43.81173	-12.59011	-34.59030	32.61161	-30.83515	-3.33026	177.35144	-19.71541	-75.73815	146.66278	10.28184	141.66356	158.88324	-9.76443	-78.64732	154.40631	-4.62715	140.36574
5	-4.54978	2.84650	-34.99869	0.89526	5.94053	-88.48124	2.41519	-2.04201	-35.04769	1.08520	-1.24050	-88.48904	2.41519	-2.04201	-35.04769	1.08520	-1.24050	-88.48904	10.44043	-0.05175	-48.04193	-5.44072	8.45680	-72.18875	13.91026	-2.16873	-48.01425	-5.31922	5.97682	-72.19054	-6.57277	4.54816	-55.62280	3.09197	-3.80536	-47.49824	0.23569	-7.73605	-37.90353	-17.21070	6.04935	-38.16420	43.82843	-12.67234	-34.43950	32.61660	-30.81322	-3.04732	177.31337	-19.55605	-78.11088	146.34270	10.38350	143.93286	158.95839	-10.05131	-81.10260	154.35277	-4.14272	142.58058
6	-4.73518	3.18472	-34.81602	1.06082	6.26371	-88.62853	2.71593	-2.01324	-34.89238	1.24185	-1.31775	-88.63636	2.71593	-2.01324	-34.89238	1.24185	-1.31774	-88.63636	10.33510	0.01437	-48.01514	-5.57481	8.47970	-72.39055	14.03181	-2.29375	-47.98559	-5.18843	5.92586	-72.42995	-6.89057	4.77873	-55.46666	3.11879	-3.76342	-47.38625	0.38346	-7.91287	-37.85255	-17.06937	5.86552	-38.16907	44.01310	-12.62304	-34.46773	32.85085	-30.41914	-2.82563	177.38785	-19.67325	-79.57293	146.63222	10.44740	143.00108	157.69934	-10.49796	-82.91470	154.43771	-4.50303	141.63843
7	-5.85888	3.48435	-34.85537	1.08224	7.22905	-88.89955	2.60858	-2.43453	-34.93319	1.24969	-1.51907	-88.90792	2.60858	-2.43453	-34.93319	1.24969	-1.51907	-88.90792	10.32225	0.06435	-48.54762	-5.47654	8.57842	-72.28317	14.04441	-2.33586	-48.51848	-5.24835	5.86726	-72.29778	-6.87975	4.79499	-55.33731	3.15677	-3.72541	-47.30497	0.32756	-8.15990	-37.59885	-17.17727	5.55445	-38.00283	44.08951	-12.68319	-34.47574	33.41777	-29.88391	-2.80201	177.39259	-19.68977	-81.49860	147.25435	10.23726	143.52808	156.85478	-11.09695	-85.22743	154.82404	-5.13716	142.14928
8	-5.05222	2.91111	-35.12766	0.62891	6.89978	-88.76572	2.24128	-2.23282	-35.17093	0.81003	-1.53397	-88.77423	2.24129	-2.23282	-35.17093	0.81003	-1.53397	-88.77423	10.44456	0.06541	-48.51704	-5.33703	8.52080	-72.37951	13.91434	-2.26911	-48.48748	-5.32456	5.91178	-72.36415	-6.66471	4.61765	-55.57031	3.05269	-3.77869	-47.19710	0.38385	-8.16110	-37.32793	-17.18409	5.47250	-37.74629	44.22086	-12.57556	-34.41530	33.65683	-29.98260	-2.83486	177.42096	-19.74753	-81.05904	147.40227	10.20354	142.70871	157.43401	-10.42450	-84.46531	155.15550	-5.43824	141.33276
9	-7.04527	3.38484	-34.65772	0.46976	8.08239	-88.57454	2.07611	-2.94184	-34.69311	0.72263	-2.12661	-88.58772	2.07611	-2.94184	-34.69311	0.72263	-2.12661	-88.58772	10.43046	0.05989	-49.02066	-5.26950	8.50925	-71.29253	13.89143	-2.31776	-48.98981	-5.42679	5.94667	-71.25259	-6.64831	4.55085	-55.41959	3.02148	-3.85164	-47.05797	0.30311	-8.15804	-37.19827	-17.29501	5.43665	-37.62246	44.34624	-12.38550	-34.39246	33.62424	-30.22682	-2.82442	177.36295	-19.93082	-80.00904	147.36888	10.33387	143.20796	157.49213	-9.33973	-83.03285	154.83430	-5.48861	141.78867
10	-5.39081	2.99516	-34.84107	0.49694	5.83568	-88.48259	2.25599	-2.34173	-34.88479	0.68967	-1.45727	-88.48997	2.25599	-2.34173	-34.88479	0.68967	-1.45726	-88.48997	10.35325	0.00150	-48.22593	-5.41540	8.44872	-71.51352	13.95966	-2.29407	-48.19540	-5.41825	6.01074	-71.49751	-6.49372	4.38586	-55.17052	3.11318	-3.79862	-46.94007	0.36786	-8.31132	-37.04366	-17.26170	5.24425	-37.52256	44.50374	-12.37377	-33.94867	33.64505	-30.01080	-2.65730	177.17647	-19.69921	-77.30415	147.49107	10.45299	142.20862	157.19748	-10.68354	-80.69064	153.54703	-4.77682	140.88188
11	-5.05585	3.24856	-34.75093	0.85731	5.01696	-88.57825	2.56672	-2.05686	-34.83040	1.00769	-1.05225	-88.58347	2.56672	-2.05686	-34.83040	1.00769	-1.05225	-88.58347	10.32554	-0.03753	-48.31026	-5.53531	8.36970	-71.45611	13.92396	-2.25589	-48.28103	-5.40926	6.06258	-71.45998	-6.16939	4.24813	-55.30186	3.08712	-3.72750	-46.85062	0.83775	-8.30908	-36.90615	-16.82360	5.20513	-37.39168	44.49433	-12.68220	-33.86670	33.55329	-29.88270	-2.47697	176.99716	-19.55099	-79.10492	147.43929	10.59515	142.84018	158.30177	-10.43180	-82.26910	153.53473	-3.86807	141.55142
12	-5.26156	3.51968	-34.73705	0.84825	5.31208	-88.51026	2.72605	-2.04025	-34.84046	1.02106	-1.34603	-88.51625	2.72605	-2.04026	-34.84046	1.02106	-1.34603	-88.51625	10.28524	-0.03885	-48.37072	-5.53260	8.36992	-71.64386	13.91786	-2.25338	-48.34219	-5.40191	6.03713	-71.64822	-6.31644	4.59771	-55.50991	3.02419	-3.79101	-46.80488	0.96165	-8.05499	-36.73283	-16.74670	5.39511	-37.15000	44.33208	-12.46972	-33.92880	33.33373	-30.01201	-2.49067	177.03796	-19.61045	-80.53716	147.27916	10.67672	142.08488	158.67543	-10.35158	-83.66132	153.61435	-4.21212	140.75848
13	-4.38220	2.59290	-34.77921	0.63101	4.72129	-88.76757	2.44358	-2.15671	-34.80524	0.75791	-1.18647	-88.77149	2.44359	-2.15671	-34.80524	0.75791	-1.18647	-88.77149	10.26206	-0.07772	-48.31506	-5.53538	8.38046	-71.86283	13.91714	-2.14548	-48.29111	-5.37647	6.07555	-71.87174	-6.45728	4.43941	-55.47704	3.02171	-3.89150	-46.85459	0.85104	-8.17726	-36.60814	-16.88238	5.24106	-37.06929	44.30109	-12.32919	-34.12594	33.41940	-30.18072	-2.33866	177.05417	-19.85001	-82.47083	147.13939	10.79617	141.49353	158.58319	-10.17997	-85.61111	153.57294	-4.66340	140.11456
14	-6.13058	2.36151	-34.46926	1.02907	4.99368	-88.85307	1.92578	-3.17432	-34.41196	1.15266	-1.19037	-88.85718	1.92578	-3.17432	-34.41196	1.15266	-1.19036	-88.85718	10.28709	-0.06815	-49.18737	-5.65284	8.46804	-71.18249	13.78070	-2.07612	-49.16618	-5.44153	5.95379	-71.19594	-6.17623	4.27850	-55.50452	3.03962	-3.85748	-46.78206	0.40350	-8.43347	-36.75846	-17.28845	5.04226	-37.28983	44.32447	-12.53030	-34.24030	33.96578	-29.96601	-1.99498	176.93149	-19.93670	-84.02530	147.27617	10.82573	141.91345	158.83740	-9.07864	-86.81569	153.51897	-4.60857	140.52913
15	-5.75589	2.57631	-34.42491	1.07210	5.20147	-88.73083	1.96320	-2.72291	-34.41500	1.21194	-1.12229	-88.73582	1.96320	-2.72291	-34.41500	1.21194	-1.12229	-88.73582	10.33058	-0.06822	-48.51241	-5.77115	8.44358	-71.62778	13.84869	-2.21909	-48.48380	-5.34755	5.89305	-71.67165	-6.66921	4.67735	-55.23494	3.05027	-3.73217	-46.43225	0.06237	-8.37552	-36.73080	-17.63749	5.08914	-37.24597	44.60612	-12.58676	-34.23569	34.08450	-29.95702	-1.84638	177.11191	-19.95936	-81.58656	147.22400	10.88372	141.43924	157.71664	-8.85159	-84.43163	153.29500	-4.67942	140.05240
16	-4.64431	2.34001	-34.55391	0.95004	4.89232	-88.53327	1.90759	-2.17893	-34.56313	1.09851	-0.91533	-88.53843	1.90759	-2.17893	-34.56313	1.09851	-0.91532	-88.53843	10.34148	-0.13675	-47.90245	-5.75675	8.37139	-71.76502	13.86042	-2.24805	-47.87014	-5.40558	5.94379	-71.79976	-6.62694	4.60651	-54.99303	3.05767	-3.71358	-46.28984	0.10611	-8.35666	-36.51311	-17.64412	5.04154	-37.03425	44.64795	-12.50547	-34.07829	33.78814	-30.03754	-1.80535	177.02872	-19.91844	-84.34007	146.87271	10.93600	144.17886	157.71182	-8.01997	-86.96899	153.85094	-4.90447	142.66949
17	-4.35666	2.22161	-34.81635	1.38231	4.98534	-88.91943	1.94064	-2.16353	-34.81955	1.49115	-0.79415	-88.92342	1.94064	-2.16354	-34.81955	1.49115	-0.79415	-88.92342	10.33815	-0.15532	-47.99402	-5.70380	8.35602	-71.85400	13.88152	-2.23003	-47.96273	-5.46705	5.95102	-71.87266	-6.54734	4.43119	-54.94841	3.02010	-3.70298	-46.40701	0.49844	-8.34542	-36.25895	-17.30999	4.97545	-36.79042	44.48168	-12.29537	-33.40629	33.64317	-29.92388	-1.83368	176.63519	-19.50181	-82.60109	146.83221	10.90661	144.06885	158.45650	-9.94978	-85.62176	153.37399	-4.45314	142.62526
18	-5.20648	2.15772	-34.62365	1.69461	5.23814	-88.96492	1.89992	-2.75334	-34.58663	1.80467	-0.86384	-88.96913	1.89993	-2.75334	-34.58663	1.80467	-0.86384	-88.96913	10.31151	-0.15713	-47.85695	-5.78134	8.29402	-71.61816	13.87283	-2.22055	-47.82599	-5.50131	6.04627	-71.64450	-6.58267	4.50506	-54.76938	2.93628	-3.67670	-46.46284	0.68156	-8.31360	-36.09254	-17.16544	4.95533	-36.62332	44.45924	-12.20725	-33.15995	33.71475	-29.62814	-1.85487	176.42247	-19.41358	-82.57707	146.99622	10.78931	143.83398	158.81630	-10.40714	-85.63991	153.68100	-4.49035	142.41064
19	-5.75715	2.40603	-34.70467	1.49421	5.52622	-88.82818	1.90733	-2.90848	-34.67098	1.63064	-1.15710	-88.83338	1.90733	-2.90848	-34.67098	1.63064	-1.15710	-88.83338	10.34955	-0.05447	-47.82470	-5.86207	8.28922	-71.71101	13.84119	-2.32047	-47.78973	-5.46571	6.04251	-71.75395	-6.73445	4.82744	-54.66227	3.02667	-3.62873	-46.34673	-0.06856	-8.49490	-36.31416	-17.86051	4.84982	-36.88850	44.61028	-12.17042	-33.12057	33.81094	-29.33117	-2.03477	176.56891	-19.39748	-78.72887	147.37552	10.60743	141.99817	158.60611	-10.09183	-81.68172	153.53423	-4.29796	140.68523
20	-6.94469	2.79274	-34.64503	1.42973	6.80016	-88.74775	2.08129	-3.45417	-34.59275	1.61417	-1.66446	-88.75603	2.08129	-3.45417	-34.59275	1.61417	-1.66445	-88.75603	10.28783	-0.03537	-48.73332	-5.83016	8.35994	-71.40392	13.81451	-2.33219	-48.70058	-5.49816	5.97709	-71.43613	-6.87374	4.95470	-54.63647	3.04692	-3.61053	-46.32001	-0.19820	-8.60744	-36.29729	-17.99110	4.73757	-36.90706	44.76090	-12.08510	-33.33604	33.97451	-29.26723	-2.11420	176.80771	-19.60276	-79.54547	147.66315	10.55907	143.91890	157.44443	-9.67191	-82.58450	153.22340	-4.19200	142.61186
21	-3.83588	1.16016	-35.05850	1.09585	4.16842	-88.56413	1.38833	-2.50456	-34.99714	1.22567	-1.01705	-88.56770	1.38833	-2.50457	-34.99714	1.22567	-1.01704	-88.56770	10.37631	-0.10835	-47.99010	-5.87954	8.29621	-71.94753	13.70189	-2.25972	-47.95575	-5.55623	6.04501	-71.98023	-6.63585	4.71348	-54.55147	2.87273	-3.60135	-46.32049	0.54610	-8.49952	-35.87950	-17.34418	4.71372	-36.47927	44.67694	-11.96633	-33.48508	34.01647	-29.33765	-1.93942	176.79041	-19.77313	-79.79523	147.58704	10.71061	144.60394	157.31319	-9.71930	-82.87579	153.84473	-4.39537	143.20630
22	-5.72561	2.03429	-34.85399	1.53289	6.61718	-88.82047	1.54113	-3.02868	-34.79079	1.69879	-1.46436	-88.82794	1.54113	-3.02868	-34.79079	1.69879	-1.46435	-88.82794	10.42228	-0.19742	-48.26652	-5.97618	8.35825	-71.32787	13.69850	-2.25756	-48.23112	-5.56259	6.01984	-71.37228	-6.71383	4.80247	-54.33133	2.74385	-3.55744	-46.21495	0.73105	-8.48577	-35.69312	-17.20150	4.67011	-36.29903	44.73415	-11.89052	-33.39571	33.98981	-29.32522	-1.73729	176.69038	-19.81146	-80.74685	147.65857	10.95981	143.18074	158.06059	-10.25464	-83.89318	153.48335	-4.82201	141.73798
23	-6.15011	2.79024	-34.49480	1.64408	6.85059	-88.83593	2.06068	-2.86320	-34.48956	1.81549	-1.61267	-88.84378	2.06069	-2.86320	-34.48956	1.81549	-1.61266	-88.84378	10.41847	-0.29256	-47.80482	-6.00954	8.29522	-71.47785	13.67337	-2.25065	-47.76733	-5.52420	6.06471	-71.53356	-6.73369	5.07605	-54.34399	2.77812	-3.54463	-46.07419	0.41251	-8.64570	-35.94888	-17.45846	4.59567	-36.58981	44.93649	-12.12684	-33.41738	34.17908	-29.08961	-1.75554	176.70921	-19.80768	-82.61390	147.97298	10.88884	142.22371	158.62579	-10.13407	-85.68297	152.34065	-4.53984	140.90250
24	-7.34585	3.10968	-34.30364	1.76187	7.66255	-88.93094	2.31073	-3.49372	-34.27114	1.93647	-1.73150	-88.94000	2.31073	-3.49373	-34.27114	1.93647	-1.73149	-88.94000	10.35559	-0.25179	-48.47205	-5.99733	8.27299	-71.14490	13.67122	-2.23355	-48.43764	-5.48006	6.02381	-71.20448	-6.96578	5.28964	-54.44990	2.78178	-3.56791	-46.09283	0.34513	-8.72620	-35.84407	-17.54754	4.48724	-36.51569	44.93684	-12.04990	-33.49445	34.32620	-28.93158	-1.68792	176.75038	-19.90045	-82.48713	148.03401	10.83627	141.99828	159.18051	-10.36378	-85.54243	151.15079	-3.59883	140.85750
25	-5.31818	1.74555	-34.64638	1.28453	6.69441	-88.84626	1.74864	-3.13745	-34.56035	1.44684	-1.38901	-88.85380	1.74865	-3.13745	-34.56035	1.44684	-1.38901	-88.85380	10.35608	-0.25286	-48.39940	-6.02472	8.23884	-71.35899	13.58432	-2.18301	-48.36619	-5.51418	5.99309	-71.41752	-6.72071	5.02684	-54.66940	2.84534	-3.48009	-46.24999	0.33628	-8.68329	-35.74949	-17.57873	4.49933	-36.41322	44.88449	-11.94794	-33.89384	34.24616	-29.02919	-1.40200	176.94563	-20.20669	-81.20926	147.59445	10.99273	144.86836	158.34276	-9.16678	-84.05216	151.73279	-4.24730	143.54536
26	-3.36461	0.31843	-34.96921	0.64194	4.37642	-88.78157	0.97439	-2.71233	-34.87849	0.75305	-0.85468	-88.78499	0.97440	-2.71234	-34.87849	0.75305	-0.85467	-88.78499	10.53490	-0.32788	-47.80770	-5.96467	8.26132	-71.65373	13.46691	-2.11082	-47.77326	-5.58245	5.95902	-71.69373	-6.52048	4.75837	-54.77235	2.86421	-3.49168	-46.27633	0.25725	-8.72834	-35.69113	-17.66980	4.43871	-36.37207	44.62992	-12.17022	-33.99270	34.00267	-29.20875	-1.58603	176.89886	-20.07286	-79.77911	147.43541	10.93623	145.64313	157.93460	-9.66554	-82.78838	151.95686	-4.08738	144.31419
