	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
1224	-4.84342	0.00000	0.00000	-3.17065	-0.00000	0.00000	-0.47891	-8.15506	3.24313	12.55146	5.62344	-22.45887	-9.27858	-0.20395	-0.00000	-14.68314	-2.15062	0.00000	19.74698	4.36192	2.81840	3.13401	-5.48550	-19.48819	32.19684	18.01154	-1.18998	48.76617	0.83049	38.78476	130.65894	-0.00000	-107.11942	118.22722	-0.00000	116.44846	-3.53324	-12.58275	0.00000	-13.78942	5.70263	0.00000	1.46895	-6.17821	13.46212	-20.49835	-10.78342	10.18039	9.65732	-4.07232	11.30561
1225	-4.10550	-0.00000	0.00000	-2.71871	0.00000	-0.00000	-0.71454	-7.80425	2.99745	12.56579	6.46323	-22.60645	-9.11303	-0.29136	-0.00000	-14.53658	-2.31660	0.00000	19.75298	4.54868	3.25755	3.21326	-5.30407	-19.28558	32.50284	18.32255	-1.46946	49.15313	0.83581	38.95097	130.47929	-0.00000	-105.28156	117.87009	0.00000	113.14249	-4.42942	-12.36069	-0.00000	-14.58030	4.86568	0.00000	1.51719	-6.32378	12.94220	-20.49487	-10.72488	9.63712	9.69235	-4.04877	11.45970
1226	-4.38908	0.00000	-0.00000	-3.02803	0.00000	-0.00000	-0.67649	-7.54345	3.15804	12.75933	6.24313	-22.65176	-9.14793	-0.36321	0.00000	-14.37130	-2.26610	0.00000	19.90899	4.69632	2.82811	3.12805	-5.04783	-19.60543	32.49148	18.56043	-1.46983	49.25721	0.87466	38.88203	130.13033	0.00000	-104.84512	118.08846	0.00000	113.42636	-4.69399	-11.74564	-0.00000	-13.95911	5.43674	-0.00000	1.59954	-6.55925	12.83842	-20.43601	-10.90450	9.44988	9.72154	-4.04890	10.92792
1227	-6.88590	0.00000	0.00000	-6.63200	0.00000	0.00000	-0.15511	-8.31123	4.54738	13.91536	5.56437	-23.86428	-9.04711	-0.53115	0.00000	-14.39642	-2.15145	0.00000	19.83570	4.87032	1.90947	3.16758	-4.84263	-18.53926	32.26854	18.57167	-1.54374	49.09266	0.75348	38.77297	130.28972	0.00000	-105.40657	118.19525	0.00000	113.83633	-4.49118	-11.87956	-0.00000	-13.99189	6.14988	-0.00000	1.45390	-6.47987	12.57878	-20.59217	-10.73412	9.23678	9.80329	-4.05706	11.12927
1228	-5.02633	0.00000	0.00000	-5.36494	-0.00000	-0.00000	-0.56249	-7.66116	3.94727	13.64379	5.89506	-22.47911	-8.83677	-0.46935	0.00000	-14.21433	-2.54252	0.00000	19.78137	4.87255	2.45643	3.20748	-4.82883	-20.15260	32.14297	18.61639	-1.62857	48.79010	0.80258	38.96588	130.66676	0.00000	-102.56091	117.72430	0.00000	118.21160	-5.88507	-12.06663	0.00000	-13.75239	5.99234	0.00000	1.17739	-6.29592	12.22789	-20.87712	-10.43270	8.97824	9.97777	-4.02946	11.16943
1229	-4.26080	0.00000	-0.00000	-3.16664	0.00000	-0.00000	-0.52994	-7.30998	3.74815	12.93857	5.14744	-22.29405	-8.71349	-0.49306	0.00000	-13.91341	-2.49994	-0.00000	19.36059	4.88873	2.49748	2.82430	-4.79822	-20.21958	31.98474	18.86561	-1.00590	48.86365	0.96282	39.13401	130.87015	0.00000	-100.96633	117.30323	0.00000	116.18157	-4.81091	-12.03467	0.00000	-12.95918	3.32359	0.00000	1.13381	-6.09108	12.33217	-20.90034	-10.28175	9.15408	9.74579	-3.97388	11.01622
1230	-6.64066	0.00000	0.00000	-4.54000	0.00000	-0.00000	-0.31392	-7.32889	3.64212	13.08538	4.54392	-23.27829	-8.64737	-0.47826	-0.00000	-13.79944	-2.14406	-0.00000	19.41375	4.99185	2.29526	2.78352	-4.63528	-19.34351	32.29514	18.97215	-0.88131	49.08481	0.94321	39.13490	130.66866	-0.00000	-102.84335	117.36840	0.00000	115.32861	-4.47125	-11.54360	-0.00000	-13.18547	3.24130	-0.00000	1.12101	-6.05481	12.39447	-20.90685	-10.27137	9.22627	9.71873	-3.82335	10.78465
1231	-5.57432	-0.00000	-0.00000	-4.25687	0.00000	0.00000	-0.78740	-7.20922	2.95156	13.23271	5.14640	-22.57768	-8.44244	-0.35937	-0.00000	-13.74960	-2.34229	-0.00000	19.41258	4.92671	2.83392	2.85224	-4.70989	-19.95199	32.64451	19.15748	-1.00641	49.03342	0.94104	39.19375	130.19327	-0.00000	-102.96264	117.32865	0.00000	115.15253	-4.75653	-11.06738	-0.00000	-13.95105	4.24972	-0.00000	0.85030	-6.12010	12.16684	-21.19583	-10.24696	8.98815	9.92643	-3.92241	10.86161
1232	-9.28197	0.00000	-0.00000	-7.23142	0.00000	0.00000	-0.10806	-7.30914	4.19847	14.04092	4.99382	-24.48340	-8.30287	-0.57342	-0.00000	-13.69532	-2.01660	-0.00000	19.24483	5.16165	2.28910	2.79344	-4.53553	-17.93823	32.74303	19.33685	-0.92639	48.83991	1.22141	39.12976	130.11331	-0.00000	-103.09992	117.38093	0.00000	114.93417	-3.93008	-11.45338	-0.00000	-11.85912	4.01670	0.00000	0.60278	-6.25044	12.20815	-21.44977	-10.38318	8.97711	9.96461	-3.87765	10.97519
1233	-6.86775	-0.00000	0.00000	-5.05877	0.00000	0.00000	-0.64218	-6.47519	4.02374	13.11240	4.74758	-23.70851	-8.10915	-0.70180	0.00000	-13.09350	-2.21187	0.00000	19.05462	5.39927	2.25043	2.35053	-4.10611	-18.85770	32.88654	19.41610	-0.95369	48.90138	1.37588	39.12559	130.24458	-0.00000	-102.58426	117.59697	0.00000	114.69512	-4.63425	-12.54652	-0.00000	-11.28605	3.47487	0.00000	0.88310	-6.33383	12.75525	-21.14159	-10.66453	9.45798	9.65114	-3.75133	10.45536
1234	-7.05135	0.00000	-0.00000	-4.78394	0.00000	0.00000	-0.80628	-6.91096	4.44286	13.11293	4.95882	-23.22129	-7.70424	-0.62914	-0.00000	-12.88272	-2.13459	-0.00000	18.92105	5.48711	2.91376	2.53218	-4.19610	-18.66277	33.03590	19.53990	-1.00240	49.01576	1.27167	39.03644	130.43579	0.00000	-104.05498	117.65493	0.00000	112.86546	-5.04415	-13.45809	-0.00000	-10.10427	2.96475	0.00000	1.33395	-6.01804	12.95917	-20.65560	-10.44772	9.76955	9.75146	-3.87539	10.84741
1235	-4.92281	0.00000	0.00000	-2.78133	0.00000	-0.00000	-1.57145	-6.98851	3.86208	12.81489	5.22512	-22.13739	-7.48020	-0.38644	0.00000	-12.72184	-2.19040	0.00000	18.89099	5.58226	3.45164	2.52575	-4.08946	-19.62644	33.05369	19.59735	-0.73697	49.14871	1.28707	39.44078	130.52272	0.00000	-103.78367	117.45412	0.00000	112.96382	-4.99114	-13.73131	-0.00000	-12.52328	4.27314	0.00000	1.33600	-5.65486	12.86897	-20.63483	-10.07736	9.82312	9.78607	-3.70023	10.66397
1236	-5.31656	-0.00000	-0.00000	-2.94468	0.00000	0.00000	-1.81509	-7.19829	3.83641	12.84127	5.15476	-22.03540	-7.27971	-0.28597	0.00000	-12.46804	-2.24777	-0.00000	18.90417	5.70333	3.33530	2.43505	-3.80427	-19.94395	33.04732	19.39257	-0.76850	49.13500	1.32141	39.75099	130.45439	0.00000	-106.72173	117.31870	0.00000	113.72525	-4.73053	-13.20470	-0.00000	-15.17606	3.67027	0.00000	1.07725	-5.75708	12.71521	-20.91036	-10.11489	9.64015	9.90644	-3.51846	10.31719
1237	-7.10579	-0.00000	-0.00000	-4.51847	0.00000	-0.00000	-1.64141	-7.81194	4.42564	13.52936	5.22531	-22.40211	-6.93107	-0.20551	-0.00000	-12.49310	-2.12608	-0.00000	18.65511	5.52787	3.03455	2.32643	-3.96884	-19.49592	33.14410	19.22726	-1.04657	49.16617	1.13840	39.57621	130.60924	0.00000	-102.37553	117.45372	0.00000	110.25449	-5.17565	-12.16535	0.00000	-13.52853	3.30478	-0.00000	0.61242	-6.29472	12.33060	-21.43581	-10.46992	9.07492	9.90526	-3.77593	10.41022
1238	-6.11541	0.00000	0.00000	-4.29889	-0.00000	-0.00000	-1.87786	-7.53643	4.15776	13.57035	5.75521	-21.76770	-6.63634	-0.19129	-0.00000	-12.37670	-2.30612	-0.00000	18.50935	5.62443	3.29635	2.31790	-3.89412	-20.12335	33.29662	19.24201	-1.42856	49.18732	1.17232	39.61763	131.01297	-0.00000	-103.32212	117.35670	0.00000	112.52003	-5.33175	-12.97738	-0.00000	-12.53779	4.03541	0.00000	0.52767	-6.35194	12.03057	-21.54240	-10.41095	8.77203	9.87536	-3.82971	10.54561
1239	-8.18826	0.00000	0.00000	-5.53395	0.00000	-0.00000	-1.72425	-7.98334	4.37525	13.89533	5.68521	-22.81425	-6.41914	-0.24779	0.00000	-12.02966	-2.08505	-0.00000	18.55686	5.90527	3.01598	2.32202	-3.61877	-19.12729	33.72051	19.35360	-1.50836	49.20114	1.29109	39.61978	131.08398	0.00000	-100.97288	117.36588	0.00000	110.44158	-5.50028	-13.40697	0.00000	-12.81684	3.35533	-0.00000	0.96196	-6.02977	11.85437	-21.09657	-10.04658	8.73005	9.89146	-3.77910	10.58015
1240	-7.70136	0.00000	0.00000	-4.93409	-0.00000	0.00000	-2.03696	-8.36790	4.50981	13.43367	4.91832	-22.02284	-6.15999	-0.21233	-0.00000	-11.70965	-2.25690	0.00000	18.59704	6.26562	3.17338	2.53768	-3.27943	-19.23861	33.85867	19.33168	-1.35769	48.99201	1.23647	39.75233	130.98973	0.00000	-100.22056	117.67515	0.00000	106.55357	-5.70859	-13.92876	-0.00000	-13.91375	2.41429	0.00000	0.92407	-6.07618	11.97775	-21.13033	-10.13567	8.82785	10.15321	-3.51137	10.91647
1241	-9.69576	0.00000	0.00000	-5.97292	0.00000	0.00000	-1.35666	-8.67875	5.12214	13.60591	4.49741	-21.85454	-6.04848	-0.29988	-0.00000	-11.55830	-2.41967	0.00000	18.83265	6.78460	2.90416	2.85338	-2.73017	-19.18252	33.48318	19.09307	-1.03680	48.79449	1.32689	39.97702	130.88712	0.00000	-101.55802	118.02328	0.00000	112.26342	-5.38560	-13.24804	0.00000	-12.88558	5.57917	-0.00000	0.37622	-6.14333	12.18295	-21.67052	-10.27451	8.99437	10.64057	-3.05474	10.88723
1242	-8.87862	0.00000	0.00000	-5.58446	0.00000	0.00000	-1.53291	-9.03405	5.38270	13.45856	4.17546	-21.57728	-6.04465	-0.25397	-0.00000	-11.39974	-2.30465	-0.00000	18.72508	6.79891	3.01359	2.60866	-2.69468	-19.33084	33.27197	18.90247	-0.82894	48.99251	1.48099	39.94069	130.80049	0.00000	-100.80352	117.76567	0.00000	106.49223	-5.86240	-11.84243	-0.00000	-11.77704	3.95416	-0.00000	0.28372	-6.12684	11.96245	-21.77499	-10.17691	8.79419	10.49565	-3.07654	10.69855
1243	-8.53493	0.00000	-0.00000	-6.37658	-0.00000	-0.00000	-1.89713	-8.29712	4.93013	13.54086	4.22993	-21.52491	-5.91944	-0.30236	-0.00000	-11.05844	-2.06278	0.00000	19.06644	6.97014	3.08116	2.73200	-2.54334	-19.56632	33.41477	18.73951	-0.86231	49.01509	1.51248	39.91360	130.74928	0.00000	-100.99633	117.59309	-0.00000	106.02771	-5.76778	-11.67445	0.00000	-13.07146	1.87091	-0.00000	0.75566	-6.19240	11.97213	-21.30692	-10.24128	8.77823	10.68983	-3.03750	10.58689
1244	-8.15477	0.00000	-0.00000	-6.15084	0.00000	0.00000	-2.29857	-8.44533	5.53960	13.56199	4.34893	-21.99814	-5.54961	-0.15974	0.00000	-10.69079	-1.65805	-0.00000	18.69422	6.93145	2.80234	2.34246	-2.64247	-18.80016	33.54561	18.48170	-1.09689	49.05284	1.24694	39.81382	130.75665	0.00000	-104.38714	117.65746	0.00000	107.56779	-5.94059	-12.89060	0.00000	-13.41899	1.41755	0.00000	1.10222	-6.43316	12.05283	-20.97218	-10.49454	8.76185	10.41516	-3.00243	10.77735
1245	-8.15622	0.00000	0.00000	-5.50778	0.00000	-0.00000	-2.31910	-8.54433	6.23145	13.77937	5.27886	-22.03920	-5.41777	-0.24032	0.00000	-10.53601	-1.56385	-0.00000	18.44894	6.97094	2.73797	2.10164	-2.74771	-18.70504	33.57587	18.10109	-1.39528	49.12540	1.06586	39.91964	131.01848	-0.00000	-101.99588	117.64329	-0.00000	110.55967	-6.31319	-13.99920	0.00000	-14.28661	0.85837	-0.00000	1.09756	-6.76604	11.93197	-21.00731	-10.75784	8.52129	10.21955	-3.01372	10.92403
1246	-7.55955	-0.00000	-0.00000	-4.79315	0.00000	0.00000	-2.52010	-7.84443	5.89826	13.68653	5.66859	-21.61376	-5.59182	-0.44044	-0.00000	-10.40900	-1.73330	0.00000	18.61029	7.33457	2.72237	2.05834	-2.40563	-19.12358	33.44319	17.94547	-1.49976	49.17136	1.22827	40.08089	131.24329	-0.00000	-102.88728	117.86417	0.00000	111.19177	-6.10057	-14.29953	-0.00000	-13.42400	2.48005	0.00000	0.99546	-6.71739	11.65481	-21.12153	-10.60916	8.28042	10.24112	-2.86058	10.62751
1247	-7.61284	0.00000	-0.00000	-4.64569	0.00000	0.00000	-2.56873	-7.38055	6.20161	13.57460	5.46681	-21.05304	-5.39059	-0.65782	0.00000	-10.19738	-1.88186	-0.00000	18.48166	7.64134	2.96745	2.19613	-2.25641	-18.95591	33.26805	18.33307	-1.13636	49.16169	1.67061	40.39511	131.46216	-0.00000	-102.33553	117.85686	0.00000	110.83205	-6.24732	-14.13898	0.00000	-13.08453	3.30970	0.00000	1.25248	-6.15328	11.77020	-20.81917	-10.12960	8.60414	10.34938	-2.82914	10.86341
1248	-8.53324	-0.00000	0.00000	-4.75180	0.00000	-0.00000	-2.43628	-7.70947	6.68557	13.41100	4.73606	-21.27936	-5.37116	-0.76911	0.00000	-9.83832	-1.88770	-0.00000	18.18691	7.90065	2.57073	1.83767	-1.93294	-18.43062	33.17444	18.55304	-0.90712	49.22225	1.67766	40.54803	131.49037	0.00000	-102.39572	117.65562	0.00000	106.90524	-6.11943	-14.35494	0.00000	-13.66002	2.11634	0.00000	1.40206	-5.91317	12.16472	-20.63030	-10.05436	9.06505	9.96335	-2.71106	10.80398
1249	-8.81358	0.00000	-0.00000	-5.33934	0.00000	-0.00000	-2.66898	-8.97272	6.86840	13.51760	3.57926	-21.27894	-5.22300	-0.52074	0.00000	-9.51969	-1.59041	0.00000	18.26252	7.72805	2.46078	1.73599	-1.99188	-18.42889	33.45861	18.47053	-1.10802	49.21493	1.43954	40.27383	131.03120	-0.00000	-99.58244	117.83575	-0.00000	106.57333	-7.28625	-13.45187	-0.00000	-12.82270	1.20962	-0.00000	1.16048	-6.15688	11.88542	-20.90476	-10.17598	8.71062	9.91945	-2.81393	10.80392
1250	-7.45702	0.00000	0.00000	-5.21237	0.00000	0.00000	-3.15349	-9.57595	6.60479	13.40224	3.48762	-20.86255	-5.17474	-0.16918	-0.00000	-9.29680	-1.50052	0.00000	18.52843	7.75240	2.64594	1.79653	-1.81987	-19.00254	33.48982	18.26110	-1.23225	49.20551	1.43060	40.24631	131.20282	-0.00000	-98.80006	118.22964	0.00000	111.56322	-7.45563	-13.80805	-0.00000	-12.44609	2.35433	0.00000	0.97342	-6.37985	11.41234	-21.13356	-10.20577	8.18271	10.00017	-2.71509	10.45980
1251	-8.51628	-0.00000	0.00000	-6.84894	-0.00000	-0.00000	-2.63062	-8.69590	7.13891	13.77194	4.14782	-20.62519	-5.30844	-0.35214	0.00000	-9.15100	-1.72153	-0.00000	19.14900	8.21765	2.27089	2.31535	-1.35307	-19.42517	33.29570	18.01787	-1.41229	49.30105	1.47313	40.45750	131.69913	0.00000	-101.27077	118.15392	-0.00000	108.11685	-7.72501	-15.75070	0.00000	-13.31937	1.17707	0.00000	0.89088	-6.51377	11.26722	-21.23305	-10.27555	7.99571	10.50724	-2.45024	10.21933
1252	-8.33034	0.00000	-0.00000	-6.52403	-0.00000	0.00000	-2.86743	-8.64623	7.20926	13.57941	4.13386	-20.32199	-5.16429	-0.30544	0.00000	-8.81042	-1.75462	0.00000	19.23033	8.50366	2.15911	2.22876	-0.94461	-19.51279	33.03229	18.15567	-1.14061	49.22679	1.39738	40.62661	131.86040	0.00000	-102.47388	117.87333	0.00000	106.58431	-7.45496	-16.34549	0.00000	-13.60894	0.08896	0.00000	0.70945	-6.59370	10.94944	-21.43655	-10.23064	7.66792	10.60063	-2.17486	10.04620
1253	-7.94676	0.00000	0.00000	-5.55123	-0.00000	-0.00000	-3.04558	-9.24994	7.39168	13.15724	3.38227	-19.83401	-4.96048	-0.11888	-0.00000	-8.69021	-1.61184	0.00000	18.79095	8.73517	2.26166	1.94278	-0.76528	-19.05194	33.17666	18.43492	-0.86501	49.37793	1.21575	40.48470	131.51776	-0.00000	-100.71961	117.88550	-0.00000	107.28522	-7.85092	-14.60402	-0.00000	-14.06314	1.06647	0.00000	0.97346	-6.81988	10.55952	-21.20739	-10.29401	7.21675	10.14435	-1.96057	10.41951
1254	-7.99103	0.00000	0.00000	-5.54403	0.00000	0.00000	-2.92753	-9.59774	7.68250	13.32274	3.62973	-19.99760	-5.07533	0.06936	0.00000	-8.49344	-1.62064	-0.00000	18.75619	8.85661	2.23341	1.81945	-0.57464	-18.91203	33.62179	18.27435	-1.19614	49.55886	1.20174	40.26275	131.35001	0.00000	-101.54268	117.95554	-0.00000	108.32582	-7.61422	-14.39427	0.00000	-14.38208	1.50368	-0.00000	1.34724	-6.79903	10.53634	-20.83331	-10.26601	7.20308	9.85977	-1.86917	10.62232
1255	-9.41822	0.00000	-0.00000	-6.68776	0.00000	0.00000	-2.41087	-9.49646	8.42095	13.91059	4.14422	-20.95559	-5.22803	-0.00469	0.00000	-8.31391	-1.43249	-0.00000	18.66766	8.92930	1.78772	1.55694	-0.51210	-18.04193	33.69793	18.09642	-1.68677	49.41235	1.21036	40.23732	131.42390	0.00000	-101.27138	117.95021	-0.00000	108.78707	-7.93260	-14.38601	-0.00000	-14.42213	1.00733	0.00000	1.33801	-6.62650	10.29791	-20.84224	-10.01686	7.04650	9.71515	-1.83444	10.75909
1256	-8.61951	-0.00000	0.00000	-6.00181	0.00000	0.00000	-2.75047	-9.08958	8.09425	13.62736	3.90340	-20.57527	-5.27137	-0.01646	0.00000	-8.11988	-1.26090	0.00000	18.94634	9.10532	1.81229	1.65682	-0.38302	-18.24007	33.74663	17.83914	-1.99336	49.35122	1.02360	40.32459	131.50555	0.00000	-101.20383	118.08593	0.00000	109.53012	-8.82719	-15.10039	-0.00000	-14.84900	1.39692	-0.00000	1.27183	-6.80631	9.77451	-20.94406	-9.98695	6.48881	9.83075	-1.66550	10.69842
1257	-10.11931	0.00000	-0.00000	-7.42085	0.00000	0.00000	-2.81055	-9.23611	8.40379	13.68513	3.36627	-20.69273	-5.26771	0.22008	-0.00000	-7.86681	-0.93011	-0.00000	19.43693	9.16803	1.54202	1.94685	-0.29193	-18.04429	33.64266	17.69826	-1.57671	49.31311	1.02583	40.68789	131.50192	0.00000	-100.12069	118.18913	0.00000	112.31738	-7.11462	-14.53049	-0.00000	-15.69820	3.33020	-0.00000	1.18701	-7.05256	9.85367	-21.04206	-10.24463	6.46810	10.14582	-1.51700	10.48171
1258	-9.58270	-0.00000	0.00000	-7.44534	0.00000	0.00000	-3.20000	-9.38165	8.20245	13.44459	3.11973	-20.94759	-5.26082	0.47444	-0.00000	-7.49879	-0.73382	0.00000	19.36460	9.29161	1.64438	1.62003	-0.03219	-17.71406	33.66950	17.56086	-1.65567	49.40793	1.14340	40.40062	131.57419	0.00000	-98.09756	118.06522	0.00000	104.04687	-7.81130	-14.49409	0.00000	-13.88265	-0.70760	0.00000	1.29982	-6.94065	10.34691	-20.89942	-10.32612	6.97173	9.88786	-1.38384	10.35658
1259	-9.03669	0.00000	0.00000	-7.47671	0.00000	-0.00000	-3.28404	-9.84869	8.19536	13.36795	3.36092	-20.86490	-5.34011	0.53829	0.00000	-7.26665	-0.81546	0.00000	19.18081	9.54412	1.74044	1.24958	0.34250	-17.74207	33.93180	17.34598	-1.95764	49.66079	1.36426	40.22543	131.47733	0.00000	-103.09762	117.98421	0.00000	100.95318	-6.63499	-15.14891	-0.00000	-14.26149	-0.83719	-0.00000	1.61123	-6.91644	10.22236	-20.59210	-10.25698	6.86468	9.41652	-1.22199	10.40357
1260	-6.00850	0.00000	0.00000	-5.18187	-0.00000	-0.00000	-4.05994	-9.59699	7.55830	12.79804	4.12844	-19.20004	-5.30401	0.59245	-0.00000	-7.14117	-1.04932	0.00000	19.41887	9.80591	2.09189	1.40776	0.58990	-19.06141	33.71895	17.66289	-1.70502	49.88767	1.63777	40.35402	131.41615	0.00000	-102.80161	117.75533	0.00000	104.95507	-6.82880	-14.56504	0.00000	-13.75777	0.79171	0.00000	1.54356	-7.07118	9.90638	-20.68450	-10.28166	6.51015	9.49309	-1.07371	10.28963
1261	-9.17335	0.00000	-0.00000	-7.32710	-0.00000	-0.00000	-3.41126	-9.36952	8.58342	13.54105	4.35484	-19.33645	-5.30885	0.82227	0.00000	-7.16746	-0.84166	-0.00000	19.61842	9.69884	1.49275	1.63542	0.44625	-18.54968	33.46350	17.99368	-1.41324	49.86163	1.26987	40.73985	131.35576	-0.00000	-101.48046	117.91557	0.00000	109.88462	-7.32871	-14.03739	0.00000	-13.80883	2.25656	0.00000	1.48595	-6.98708	10.11581	-20.72707	-10.28241	6.73804	9.72799	-1.01176	10.43483
1262	-9.38456	0.00000	0.00000	-7.79603	0.00000	-0.00000	-3.67460	-8.52688	8.12545	13.59377	4.04775	-19.06758	-5.45817	1.20993	0.00000	-7.03037	-0.69244	-0.00000	19.97694	9.47902	1.55958	1.72908	0.47372	-18.75790	33.55438	17.69499	-1.43005	49.77282	1.03308	40.66701	131.18204	-0.00000	-100.29740	118.06154	0.00000	110.43478	-6.88734	-13.05128	-0.00000	-13.88742	2.37234	-0.00000	1.37696	-6.89272	9.95994	-20.83660	-10.13656	6.62873	9.85291	-0.92968	10.39032
1263	-8.18153	-0.00000	0.00000	-6.76834	0.00000	0.00000	-3.84278	-8.51339	7.84339	13.29750	4.00954	-18.69121	-5.71708	1.16310	0.00000	-6.68450	-0.65408	0.00000	20.28318	9.59630	1.50636	1.62368	0.74003	-19.72827	33.53392	17.27756	-1.65860	49.78330	1.14555	40.28893	131.21532	0.00000	-103.70308	118.15497	-0.00000	107.59943	-6.12724	-13.53846	-0.00000	-12.52708	1.75057	0.00000	1.36796	-6.93761	9.57880	-20.86503	-10.03501	6.25573	9.86319	-0.86339	10.06693
