	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
31	0.00000	0.00000	-1.01520	0.00000	0.00000	-0.52460
32	0.00000	0.00000	-1.01436	0.00000	0.00000	-0.52430
33	0.00000	0.00000	-1.01354	0.00000	0.00000	-0.52411
34	0.00000	0.00000	-1.01274	0.00000	0.00000	-0.52403
35	0.00000	0.00000	-1.01196	0.00000	0.00000	-0.52404
36	0.00000	0.00000	-1.01120	0.00000	0.00000	-0.52416
37	0.00000	0.00000	-1.01046	0.00000	0.00000	-0.52437
38	0.00000	0.00000	-1.00974	0.00000	0.00000	-0.52467
39	0.00000	0.00000	-1.00905	0.00000	0.00000	-0.52507
40	0.00000	0.00000	-1.00838	0.00000	0.00000	-0.52555
41	0.00000	0.00000	-1.00772	0.00000	0.00000	-0.52612
42	0.00000	0.00000	-1.00709	0.00000	0.00000	-0.52677
43	0.00000	0.00000	-1.00648	0.00000	0.00000	-0.52750
44	0.00000	0.00000	-1.00589	0.00000	0.00000	-0.52831
45	0.00000	0.00000	-1.00532	0.00000	0.00000	-0.52919
46	0.00000	0.00000	-1.00477	0.00000	0.00000	-0.53015
47	0.00000	0.00000	-1.00425	0.00000	0.00000	-0.53117
48	0.00000	0.00000	-1.00374	0.00000	0.00000	-0.53226
49	0.00000	0.00000	-1.00325	0.00000	0.00000	-0.53341
50	0.00000	0.00000	-1.00278	0.00000	0.00000	-0.53462
51	0.00000	0.00000	-1.00233	0.00000	0.00000	-0.53589
52	0.00000	0.00000	-1.00189	0.00000	0.00000	-0.53721
53	0.00000	0.00000	-1.00148	0.00000	0.00000	-0.53859
54	0.00000	0.00000	-1.00108	0.00000	0.00000	-0.54002
55	0.00000	0.00000	-1.00070	0.00000	0.00000	-0.54149
56	0.00000	0.00000	-1.00033	0.00000	0.00000	-0.54300
57	0.00000	0.00000	-0.99998	0.00000	0.00000	-0.54456
58	0.00000	0.00000	-0.99965	0.00000	0.00000	-0.54615
59	0.00000	0.00000	-0.99933	0.00000	0.00000	-0.54779
60	0.00000	0.00000	-0.99903	0.00000	0.00000	-0.54945
61	0.00000	0.00000	-0.99874	0.00000	0.00000	-0.55115
62	0.00000	0.00000	-0.99847	0.00000	0.00000	-0.55287
63	0.00000	0.00000	-0.99821	0.00000	0.00000	-0.55462
64	0.00000	0.00000	-0.99797	0.00000	0.00000	-0.55640
65	0.00000	0.00000	-0.99774	0.00000	0.00000	-0.55819
66	0.00000	0.00000	-0.99752	0.00000	0.00000	-0.56001
67	0.00000	0.00000	-0.99732	0.00000	0.00000	-0.56184
68	0.00000	0.00000	-0.99713	0.00000	0.00000	-0.56369
69	0.00000	0.00000	-0.99695	0.00000	0.00000	-0.56555
70	0.00000	0.00000	-0.99679	0.00000	0.00000	-0.56742
71	0.00000	0.00000	-0.99664	0.00000	0.00000	-0.56930
72	0.00000	0.00000	-0.99650	0.00000	0.00000	-0.57118
73	0.00000	0.00000	-0.99638	0.00000	0.00000	-0.57307
74	0.00000	0.00000	-0.99627	0.00000	0.00000	-0.57496
75	0.00000	0.00000	-0.99617	0.00000	0.00000	-0.57685
76	0.00000	0.00000	-0.99609	0.00000	0.00000	-0.57875
77	0.00000	0.00000	-0.99602	0.00000	0.00000	-0.58064
78	0.00000	0.00000	-0.99597	0.00000	0.00000	-0.58253
79	0.00000	0.00000	-0.99592	0.00000	0.00000	-0.58441
80	0.00000	0.00000	-0.99589	0.00000	0.00000	-0.58630
81	0.00000	0.00000	-0.99588	0.00000	0.00000	-0.58817
82	0.00000	0.00000	-0.99587	0.00000	0.00000	-0.59004
83	0.00000	0.00000	-0.99588	0.00000	0.00000	-0.59190
84	0.00000	0.00000	-0.99590	0.00000	0.00000	-0.59375
85	0.00000	0.00000	-0.99593	0.00000	0.00000	-0.59559
86	0.00000	0.00000	-0.99598	0.00000	0.00000	-0.59742
87	0.00000	0.00000	-0.99603	0.00000	0.00000	-0.59924
88	0.00000	0.00000	-0.99610	0.00000	0.00000	-0.60105
89	0.00000	0.00000	-0.99617	0.00000	0.00000	-0.60285
90	0.00000	0.00000	-0.99626	0.00000	0.00000	-0.60464
91	0.00000	0.00000	-0.99636	0.00000	0.00000	-0.60641
92	0.00000	0.00000	-0.99646	0.00000	0.00000	-0.60818
93	0.00000	0.00000	-0.99658	0.00000	0.00000	-0.60993
94	0.00000	0.00000	-0.99671	0.00000	0.00000	-0.61167
95	0.00000	0.00000	-0.99684	0.00000	0.00000	-0.61339
96	0.00000	0.00000	-0.99698	0.00000	0.00000	-0.61510
97	0.00000	0.00000	-0.99713	0.00000	0.00000	-0.61678
98	0.00000	0.00000	-0.99728	0.00000	0.00000	-0.61846
99	0.00000	0.00000	-0.99744	0.00000	0.00000	-0.62011
100	0.00000	0.00000	-0.99761	0.00000	0.00000	-0.62174
101	0.00000	0.00000	-0.99778	0.00000	0.00000	-0.62335
102	0.00000	0.00000	-0.99796	0.00000	0.00000	-0.62493
103	0.00000	0.00000	-0.99815	0.00000	0.00000	-0.62650
104	0.00000	0.00000	-0.99834	0.00000	0.00000	-0.62804
105	0.00000	0.00000	-0.99853	0.00000	0.00000	-0.62955
106	0.00000	0.00000	-0.99874	0.00000	0.00000	-0.63104
107	0.00000	0.00000	-0.99895	0.00000	0.00000	-0.63250
108	0.00000	0.00000	-0.99916	0.00000	0.00000	-0.63393
109	0.00000	0.00000	-0.99938	0.00000	0.00000	-0.63533
110	0.00000	0.00000	-0.99961	0.00000	0.00000	-0.63670
111	0.00000	0.00000	-0.99985	0.00000	0.00000	-0.63804
112	0.00000	0.00000	-1.00009	0.00000	0.00000	-0.63935
113	0.00000	0.00000	-1.00034	0.00000	0.00000	-0.64062
114	0.00000	0.00000	-1.00059	0.00000	0.00000	-0.64187
115	0.00000	0.00000	-1.00086	0.00000	0.00000	-0.64308
116	0.00000	0.00000	-1.00112	0.00000	0.00000	-0.64426
117	0.00000	0.00000	-1.00140	0.00000	0.00000	-0.64541
118	0.00000	0.00000	-1.00168	0.00000	0.00000	-0.64653
119	0.00000	0.00000	-1.00196	0.00000	0.00000	-0.64762
120	0.00000	0.00000	-1.00225	0.00000	0.00000	-0.64867
121	0.00000	0.00000	-1.00254	0.00000	0.00000	-0.64970
122	0.00000	0.00000	-1.00284	0.00000	0.00000	-0.65069
123	0.00000	0.00000	-1.00314	0.00000	0.00000	-0.65165
124	0.00000	0.00000	-1.00344	0.00000	0.00000	-0.65259
125	0.00000	0.00000	-1.00375	0.00000	0.00000	-0.65349
126	0.00000	0.00000	-1.00405	0.00000	0.00000	-0.65437
127	0.00000	0.00000	-1.00435	0.00000	0.00000	-0.65522
128	0.00000	0.00000	-1.00466	0.00000	0.00000	-0.65604
129	0.00000	0.00000	-1.00496	0.00000	0.00000	-0.65683
130	0.00000	0.00000	-1.00525	0.00000	0.00000	-0.65760
131	0.00000	0.00000	-1.00554	0.00000	0.00000	-0.65834
132	0.00000	0.00000	-1.00583	0.00000	0.00000	-0.65906
133	0.00000	0.00000	-1.00611	0.00000	0.00000	-0.65975
134	0.00000	0.00000	-1.00639	0.00000	0.00000	-0.66042
135	0.00000	0.00000	-1.00665	0.00000	0.00000	-0.66107
136	0.00000	0.00000	-1.00691	0.00000	0.00000	-0.66170
137	0.00000	0.00000	-1.00715	0.00000	0.00000	-0.66231
138	0.00000	0.00000	-1.00739	0.00000	0.00000	-0.66290
139	0.00000	0.00000	-1.00761	0.00000	0.00000	-0.66346
140	0.00000	0.00000	-1.00781	0.00000	0.00000	-0.66401
141	0.00000	0.00000	-1.00801	0.00000	0.00000	-0.66453
142	0.00000	0.00000	-1.00818	0.00000	0.00000	-0.66504
143	0.00000	0.00000	-1.00834	0.00000	0.00000	-0.66552
144	0.00000	0.00000	-1.00849	0.00000	0.00000	-0.66598
145	0.00000	0.00000	-1.00861	0.00000	0.00000	-0.66642
146	0.00000	0.00000	-1.00872	0.00000	0.00000	-0.66684
147	0.00000	0.00000	-1.00881	0.00000	0.00000	-0.66724
148	0.00000	0.00000	-1.00887	0.00000	0.00000	-0.66761
149	0.00000	0.00000	-1.00891	0.00000	0.00000	-0.66796
150	0.00000	0.00000	-1.00893	0.00000	0.00000	-0.66830
151	0.00000	0.00000	-1.00892	0.00000	0.00000	-0.66861
152	0.00000	0.00000	-1.00888	0.00000	0.00000	-0.66890
153	0.00000	0.00000	-1.00882	0.00000	0.00000	-0.66916
154	0.00000	0.00000	-1.00873	0.00000	0.00000	-0.66941
155	0.00000	0.00000	-1.00860	0.00000	0.00000	-0.66964
156	0.00000	0.00000	-1.00845	0.00000	0.00000	-0.66984
157	0.00000	0.00000	-1.00826	0.00000	0.00000	-0.67003
158	0.00000	0.00000	-1.00803	0.00000	0.00000	-0.67020
159	0.00000	0.00000	-1.00777	0.00000	0.00000	-0.67035
160	0.00000	0.00000	-1.00747	0.00000	0.00000	-0.67049
161	0.00000	0.00000	-1.00713	0.00000	0.00000	-0.67061
162	0.00000	0.00000	-1.00674	0.00000	0.00000	-0.67071
163	0.00000	0.00000	-1.00631	0.00000	0.00000	-0.67080
164	0.00000	0.00000	-1.00584	0.00000	0.00000	-0.67088
165	0.00000	0.00000	-1.00532	0.00000	0.00000	-0.67095
166	0.00000	0.00000	-1.00476	0.00000	0.00000	-0.67101
167	0.00000	0.00000	-1.00416	0.00000	0.00000	-0.67105
168	0.00000	0.00000	-1.00351	0.00000	0.00000	-0.67109
169	0.00000	0.00000	-1.00282	0.00000	0.00000	-0.67112
170	0.00000	0.00000	-1.00209	0.00000	0.00000	-0.67114
171	0.00000	0.00000	-1.00132	0.00000	0.00000	-0.67116
172	0.00000	0.00000	-1.00052	0.00000	0.00000	-0.67117
173	0.00000	0.00000	-0.99967	0.00000	0.00000	-0.67118
174	0.00000	0.00000	-0.99879	0.00000	0.00000	-0.67118
175	0.00000	0.00000	-0.99788	0.00000	0.00000	-0.67118
176	0.00000	0.00000	-0.99693	0.00000	0.00000	-0.67118
177	0.00000	0.00000	-0.99596	0.00000	0.00000	-0.67119
178	0.00000	0.00000	-0.99496	0.00000	0.00000	-0.67120
179	0.00000	0.00000	-0.99393	0.00000	0.00000	-0.67121
180	0.00000	0.00000	-0.99288	0.00000	0.00000	-0.67123
181	0.00000	0.00000	-0.99181	0.00000	0.00000	-0.67126
182	0.00000	0.00000	-0.99072	0.00000	0.00000	-0.67130
183	0.00000	0.00000	-0.98962	0.00000	0.00000	-0.67136
184	0.00000	0.00000	-0.98850	0.00000	0.00000	-0.67142
185	0.00000	0.00000	-0.98737	0.00000	0.00000	-0.67150
186	0.00000	0.00000	-0.98623	0.00000	0.00000	-0.67159
187	0.00000	0.00000	-0.98508	0.00000	0.00000	-0.67170
188	0.00000	0.00000	-0.98394	0.00000	0.00000	-0.67182
189	0.00000	0.00000	-0.98279	0.00000	0.00000	-0.67196
190	0.00000	0.00000	-0.98164	0.00000	0.00000	-0.67212
191	0.00000	0.00000	-0.98049	0.00000	0.00000	-0.67230
192	0.00000	0.00000	-0.97935	0.00000	0.00000	-0.67250
193	0.00000	0.00000	-0.97822	0.00000	0.00000	-0.67272
194	0.00000	0.00000	-0.97710	0.00000	0.00000	-0.67296
195	0.00000	0.00000	-0.97599	0.00000	0.00000	-0.67322
196	0.00000	0.00000	-0.97490	0.00000	0.00000	-0.67350
197	0.00000	0.00000	-0.97383	0.00000	0.00000	-0.67380
198	0.00000	0.00000	-0.97278	0.00000	0.00000	-0.67413
199	0.00000	0.00000	-0.97175	0.00000	0.00000	-0.67448
200	0.00000	0.00000	-0.97075	0.00000	0.00000	-0.67485
201	0.00000	0.00000	-0.96978	0.00000	0.00000	-0.67524
202	0.00000	0.00000	-0.96883	0.00000	0.00000	-0.67566
203	0.00000	0.00000	-0.96792	0.00000	0.00000	-0.67610
204	0.00000	0.00000	-0.96703	0.00000	0.00000	-0.67656
205	0.00000	0.00000	-0.96618	0.00000	0.00000	-0.67705
206	0.00000	0.00000	-0.96535	0.00000	0.00000	-0.67756
207	0.00000	0.00000	-0.96456	0.00000	0.00000	-0.67809
208	0.00000	0.00000	-0.96380	0.00000	0.00000	-0.67865
209	0.00000	0.00000	-0.96308	0.00000	0.00000	-0.67923
210	0.00000	0.00000	-0.96239	0.00000	0.00000	-0.67983
211	0.00000	0.00000	-0.96174	0.00000	0.00000	-0.68045
212	0.00000	0.00000	-0.96112	0.00000	0.00000	-0.68110
213	0.00000	0.00000	-0.96054	0.00000	0.00000	-0.68178
214	0.00000	0.00000	-0.95999	0.00000	0.00000	-0.68247
215	0.00000	0.00000	-0.95948	0.00000	0.00000	-0.68319
216	0.00000	0.00000	-0.95900	0.00000	0.00000	-0.68394
217	0.00000	0.00000	-0.95857	0.00000	0.00000	-0.68470
218	0.00000	0.00000	-0.95817	0.00000	0.00000	-0.68550
219	0.00000	0.00000	-0.95780	0.00000	0.00000	-0.68631
220	0.00000	0.00000	-0.95748	0.00000	0.00000	-0.68715
221	0.00000	0.00000	-0.95719	0.00000	0.00000	-0.68801
222	0.00000	0.00000	-0.95694	0.00000	0.00000	-0.68889
223	0.00000	0.00000	-0.95673	0.00000	0.00000	-0.68979
224	0.00000	0.00000	-0.95656	0.00000	0.00000	-0.69071
225	0.00000	0.00000	-0.95642	0.00000	0.00000	-0.69165
226	0.00000	0.00000	-0.95632	0.00000	0.00000	-0.69261
227	0.00000	0.00000	-0.95626	0.00000	0.00000	-0.69359
228	0.00000	0.00000	-0.95624	0.00000	0.00000	-0.69458
229	0.00000	0.00000	-0.95625	0.00000	0.00000	-0.69560
230	0.00000	0.00000	-0.95631	0.00000	0.00000	-0.69662
231	0.00000	0.00000	-0.95639	0.00000	0.00000	-0.69767
232	0.00000	0.00000	-0.95652	0.00000	0.00000	-0.69873
233	0.00000	0.00000	-0.95667	0.00000	0.00000	-0.69981
234	0.00000	0.00000	-0.95687	0.00000	0.00000	-0.70091
235	0.00000	0.00000	-0.95709	0.00000	0.00000	-0.70202
236	0.00000	0.00000	-0.95735	0.00000	0.00000	-0.70315
237	0.00000	0.00000	-0.95764	0.00000	0.00000	-0.70429
238	0.00000	0.00000	-0.95797	0.00000	0.00000	-0.70545
239	0.00000	0.00000	-0.95833	0.00000	0.00000	-0.70662
240	0.00000	0.00000	-0.95872	0.00000	0.00000	-0.70781
241	0.00000	0.00000	-0.95914	0.00000	0.00000	-0.70901
242	0.00000	0.00000	-0.95960	0.00000	0.00000	-0.71023
243	0.00000	0.00000	-0.96009	0.00000	0.00000	-0.71146
244	0.00000	0.00000	-0.96062	0.00000	0.00000	-0.71271
245	0.00000	0.00000	-0.96118	0.00000	0.00000	-0.71397
246	0.00000	0.00000	-0.96177	0.00000	0.00000	-0.71524
247	0.00000	0.00000	-0.96240	0.00000	0.00000	-0.71653
248	0.00000	0.00000	-0.96306	0.00000	0.00000	-0.71783
249	0.00000	0.00000	-0.96376	0.00000	0.00000	-0.71914
250	0.00000	0.00000	-0.96449	0.00000	0.00000	-0.72046
251	0.00000	0.00000	-0.96526	0.00000	0.00000	-0.72179
252	0.00000	0.00000	-0.96606	0.00000	0.00000	-0.72313
253	0.00000	0.00000	-0.96690	0.00000	0.00000	-0.72448
254	0.00000	0.00000	-0.96777	0.00000	0.00000	-0.72584
255	0.00000	0.00000	-0.96868	0.00000	0.00000	-0.72721
256	0.00000	0.00000	-0.96962	0.00000	0.00000	-0.72858
257	0.00000	0.00000	-0.97060	0.00000	0.00000	-0.72996
258	0.00000	0.00000	-0.97161	0.00000	0.00000	-0.73135
259	0.00000	0.00000	-0.97266	0.00000	0.00000	-0.73275
260	0.00000	0.00000	-0.97373	0.00000	0.00000	-0.73415
261	0.00000	0.00000	-0.97484	0.00000	0.00000	-0.73556
262	0.00000	0.00000	-0.97598	0.00000	0.00000	-0.73697
263	0.00000	0.00000	-0.97714	0.00000	0.00000	-0.73838
264	0.00000	0.00000	-0.97834	0.00000	0.00000	-0.73980
265	0.00000	0.00000	-0.97956	0.00000	0.00000	-0.74122
266	0.00000	0.00000	-0.98081	0.00000	0.00000	-0.74264
267	0.00000	0.00000	-0.98209	0.00000	0.00000	-0.74407
268	0.00000	0.00000	-0.98339	0.00000	0.00000	-0.74550
269	0.00000	0.00000	-0.98472	0.00000	0.00000	-0.74694
270	0.00000	0.00000	-0.98608	0.00000	0.00000	-0.74838
271	0.00000	0.00000	-0.98745	0.00000	0.00000	-0.74982
272	0.00000	0.00000	-0.98885	0.00000	0.00000	-0.75127
273	0.00000	0.00000	-0.99027	0.00000	0.00000	-0.75272
274	0.00000	0.00000	-0.99171	0.00000	0.00000	-0.75417
275	0.00000	0.00000	-0.99318	0.00000	0.00000	-0.75563
276	0.00000	0.00000	-0.99466	0.00000	0.00000	-0.75708
277	0.00000	0.00000	-0.99616	0.00000	0.00000	-0.75854
278	0.00000	0.00000	-0.99768	0.00000	0.00000	-0.76001
279	0.00000	0.00000	-0.99922	0.00000	0.00000	-0.76148
280	0.00000	0.00000	-1.00078	0.00000	0.00000	-0.76295
281	0.00000	0.00000	-1.00235	0.00000	0.00000	-0.76442
282	0.00000	0.00000	-1.00394	0.00000	0.00000	-0.76589
283	0.00000	0.00000	-1.00555	0.00000	0.00000	-0.76737
284	0.00000	0.00000	-1.00717	0.00000	0.00000	-0.76885
285	0.00000	0.00000	-1.00880	0.00000	0.00000	-0.77033
286	0.00000	0.00000	-1.01045	0.00000	0.00000	-0.77181
287	0.00000	0.00000	-1.01212	0.00000	0.00000	-0.77329
288	0.00000	0.00000	-1.01379	0.00000	0.00000	-0.77477
289	0.00000	0.00000	-1.01548	0.00000	0.00000	-0.77625
290	0.00000	0.00000	-1.01718	0.00000	0.00000	-0.77773
291	0.00000	0.00000	-1.01889	0.00000	0.00000	-0.77921
292	0.00000	0.00000	-1.02061	0.00000	0.00000	-0.78070
293	0.00000	0.00000	-1.02234	0.00000	0.00000	-0.78218
294	0.00000	0.00000	-1.02408	0.00000	0.00000	-0.78367
295	0.00000	0.00000	-1.02584	0.00000	0.00000	-0.78516
296	0.00000	0.00000	-1.02760	0.00000	0.00000	-0.78665
297	0.00000	0.00000	-1.02938	0.00000	0.00000	-0.78815
298	0.00000	0.00000	-1.03116	0.00000	0.00000	-0.78966
299	0.00000	0.00000	-1.03296	0.00000	0.00000	-0.79116
300	0.00000	0.00000	-1.03476	0.00000	0.00000	-0.79268
301	0.00000	0.00000	-1.03657	0.00000	0.00000	-0.79420
302	0.00000	0.00000	-1.03840	0.00000	0.00000	-0.79572
303	0.00000	0.00000	-1.04023	0.00000	0.00000	-0.79726
304	0.00000	0.00000	-1.04206	0.00000	0.00000	-0.79879
305	0.00000	0.00000	-1.04391	0.00000	0.00000	-0.80033
306	0.00000	0.00000	-1.04576	0.00000	0.00000	-0.80188
307	0.00000	0.00000	-1.04762	0.00000	0.00000	-0.80343
308	0.00000	0.00000	-1.04948	0.00000	0.00000	-0.80498
309	0.00000	0.00000	-1.05135	0.00000	0.00000	-0.80654
310	0.00000	0.00000	-1.05322	0.00000	0.00000	-0.80810
311	0.00000	0.00000	-1.05510	0.00000	0.00000	-0.80966
312	0.00000	0.00000	-1.05698	0.00000	0.00000	-0.81123
313	0.00000	0.00000	-1.05886	0.00000	0.00000	-0.81279
314	0.00000	0.00000	-1.06074	0.00000	0.00000	-0.81435
315	0.00000	0.00000	-1.06262	0.00000	0.00000	-0.81590
316	0.00000	0.00000	-1.06451	0.00000	0.00000	-0.81746
317	0.00000	0.00000	-1.06639	0.00000	0.00000	-0.81900
318	0.00000	0.00000	-1.06826	0.00000	0.00000	-0.82054
319	0.00000	0.00000	-1.07014	0.00000	0.00000	-0.82208
320	0.00000	0.00000	-1.07202	0.00000	0.00000	-0.82359
321	0.00000	0.00000	-1.07389	0.00000	0.00000	-0.82510
322	0.00000	0.00000	-1.07577	0.00000	0.00000	-0.82659
323	0.00000	0.00000	-1.07764	0.00000	0.00000	-0.82807
324	0.00000	0.00000	-1.07952	0.00000	0.00000	-0.82952
325	0.00000	0.00000	-1.08139	0.00000	0.00000	-0.83095
326	0.00000	0.00000	-1.08327	0.00000	0.00000	-0.83237
327	0.00000	0.00000	-1.08514	0.00000	0.00000	-0.83375
328	0.00000	0.00000	-1.08702	0.00000	0.00000	-0.83511
329	0.00000	0.00000	-1.08890	0.00000	0.00000	-0.83644
330	0.00000	0.00000	-1.09079	0.00000	0.00000	-0.83775
331	0.00000	0.00000	-1.09268	0.00000	0.00000	-0.83902
332	0.00000	0.00000	-1.09457	0.00000	0.00000	-0.84026
333	0.00000	0.00000	-1.09647	0.00000	0.00000	-0.84147
334	0.00000	0.00000	-1.09837	0.00000	0.00000	-0.84265
335	0.00000	0.00000	-1.10028	0.00000	0.00000	-0.84379
336	0.00000	0.00000	-1.10220	0.00000	0.00000	-0.84489
337	0.00000	0.00000	-1.10413	0.00000	0.00000	-0.84596
338	0.00000	0.00000	-1.10606	0.00000	0.00000	-0.84699
339	0.00000	0.00000	-1.10800	0.00000	0.00000	-0.84798
340	0.00000	0.00000	-1.10994	0.00000	0.00000	-0.84894
341	0.00000	0.00000	-1.11190	0.00000	0.00000	-0.84986
342	0.00000	0.00000	-1.11386	0.00000	0.00000	-0.85074
343	0.00000	0.00000	-1.11582	0.00000	0.00000	-0.85159
344	0.00000	0.00000	-1.11780	0.00000	0.00000	-0.85239
345	0.00000	0.00000	-1.11978	0.00000	0.00000	-0.85316
346	0.00000	0.00000	-1.12176	0.00000	0.00000	-0.85390
347	0.00000	0.00000	-1.12376	0.00000	0.00000	-0.85460
348	0.00000	0.00000	-1.12576	0.00000	0.00000	-0.85526
349	0.00000	0.00000	-1.12776	0.00000	0.00000	-0.85589
350	0.00000	0.00000	-1.12977	0.00000	0.00000	-0.85649
351	0.00000	0.00000	-1.13179	0.00000	0.00000	-0.85705
352	0.00000	0.00000	-1.13381	0.00000	0.00000	-0.85758
353	0.00000	0.00000	-1.13584	0.00000	0.00000	-0.85808
354	0.00000	0.00000	-1.13788	0.00000	0.00000	-0.85856
355	0.00000	0.00000	-1.13992	0.00000	0.00000	-0.85900
356	0.00000	0.00000	-1.14196	0.00000	0.00000	-0.85942
357	0.00000	0.00000	-1.14401	0.00000	0.00000	-0.85981
358	0.00000	0.00000	-1.14606	0.00000	0.00000	-0.86018
359	0.00000	0.00000	-1.14813	0.00000	0.00000	-0.86052
360	0.00000	0.00000	-1.15019	0.00000	0.00000	-0.86084
361	0.00000	0.00000	-1.15226	0.00000	0.00000	-0.86114
362	0.00000	0.00000	-1.15434	0.00000	0.00000	-0.86143
363	0.00000	0.00000	-1.15642	0.00000	0.00000	-0.86169
364	0.00000	0.00000	-1.15851	0.00000	0.00000	-0.86194
365	0.00000	0.00000	-1.16060	0.00000	0.00000	-0.86217
366	0.00000	0.00000	-1.16270	0.00000	0.00000	-0.86239
367	0.00000	0.00000	-1.16481	0.00000	0.00000	-0.86260
368	0.00000	0.00000	-1.16692	0.00000	0.00000	-0.86280
369	0.00000	0.00000	-1.16903	0.00000	0.00000	-0.86299
370	0.00000	0.00000	-1.17115	0.00000	0.00000	-0.86317
371	0.00000	0.00000	-1.17328	0.00000	0.00000	-0.86334
372	0.00000	0.00000	-1.17541	0.00000	0.00000	-0.86352
373	0.00000	0.00000	-1.17754	0.00000	0.00000	-0.86368
374	0.00000	0.00000	-1.17968	0.00000	0.00000	-0.86385
375	0.00000	0.00000	-1.18182	0.00000	0.00000	-0.86402
376	0.00000	0.00000	-1.18397	0.00000	0.00000	-0.86418
377	0.00000	0.00000	-1.18611	0.00000	0.00000	-0.86435
378	0.00000	0.00000	-1.18826	0.00000	0.00000	-0.86453
379	0.00000	0.00000	-1.19041	0.00000	0.00000	-0.86470
380	0.00000	0.00000	-1.19257	0.00000	0.00000	-0.86489
381	0.00000	0.00000	-1.19472	0.00000	0.00000	-0.86508
382	0.00000	0.00000	-1.19688	0.00000	0.00000	-0.86528
383	0.00000	0.00000	-1.19903	0.00000	0.00000	-0.86548
384	0.00000	0.00000	-1.20119	0.00000	0.00000	-0.86570
385	0.00000	0.00000	-1.20336	0.00000	0.00000	-0.86592
386	0.00000	0.00000	-1.20552	0.00000	0.00000	-0.86616
387	0.00000	0.00000	-1.20769	0.00000	0.00000	-0.86640
388	0.00000	0.00000	-1.20986	0.00000	0.00000	-0.86665
389	0.00000	0.00000	-1.21204	0.00000	0.00000	-0.86692
