	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
558	10.31235	5.05441	-2.47197	-16.08465	-1.38514	0.72212	-11.79272	6.83261	-5.15653	-29.22800	-6.76149	-0.59288	6.61892	60.11047	-7.13317	-9.35181	15.82161	1.54746	-29.19627	1.96146	-6.91409	-46.22815	176.35739	78.39351	15.65181	-23.17854	56.32206	4.08870	-15.13529	-11.14099	18.27649	-0.31395	44.56211	9.11040	0.95498	-0.55629	8.39763	-3.69720	9.72543	1.57502	-0.26400	0.54030
559	1.37295	4.93921	-0.36582	-15.31099	5.15473	2.50071	-34.68577	-4.56217	1.48030	-28.93970	8.20038	-0.11254	5.74813	57.83879	-7.01859	-7.13363	14.95697	2.51683	-33.09371	-0.81431	7.69537	-191.91850	-96.83041	-7.97860	-142.41330	-80.43293	-29.44531	0.98478	-4.87937	-0.20475	-157.36526	100.82171	-58.67548	2.99001	5.11203	-5.53080	-23.30712	30.79626	-13.91135	0.40310	0.67504	-0.26606
560	11.31208	3.26032	-3.12424	-8.26753	6.97447	2.29605	33.19454	2.13914	-3.17714	-10.85336	0.31201	1.78349	4.62958	56.64920	-6.97479	-6.55588	15.11068	2.98183	82.93750	3.33778	-0.79876	0.78970	-92.58377	-63.46600	-3.15708	6.81868	-17.04268	-1.62988	-1.60113	1.46311	0.19216	-1.44091	-4.71131	-1.11625	1.54772	0.03734	-3.95081	2.60918	-1.07891	-0.60638	1.03142	-0.46601
561	9.49930	-3.08514	-2.23164	-18.30247	4.62417	2.61974	24.86231	-1.84719	-4.10185	-28.50421	-6.09896	0.11327	4.64480	57.15840	-6.86245	-8.23511	15.48093	2.11831	55.63800	-0.33767	-13.55179	1.73707	-68.61553	-23.69630	2.23654	12.83157	4.94540	-1.36817	-13.39536	7.32486	2.75269	0.46816	2.94392	0.66448	-2.72651	5.16664	-1.72777	0.68813	2.76404	-0.23739	-0.32808	0.65731
562	0.52441	-1.81217	0.40831	-10.51060	1.54394	-1.33156	-26.16549	3.96843	3.55220	-3.62527	28.62289	0.87806	5.31718	54.17842	-6.44941	-9.00660	13.42649	0.71904	-18.12860	47.59431	13.46513	-29.71717	-70.28156	45.97035	-16.48351	-27.03472	29.84058	0.37655	-16.85522	1.81582	-24.86673	4.87447	8.22062	3.13358	-2.39466	1.57283	-2.92777	-0.62514	2.95189	0.29493	-0.89976	0.32845
563	0.90259	6.78164	-1.15781	-12.52178	17.27270	3.43765	-3.94732	3.20254	-1.87488	-10.72565	37.91534	11.34584	4.97289	56.50410	-6.42404	-9.44344	16.96790	2.52029	15.79423	40.80093	24.25737	-92.26357	-54.87886	46.98040	1.29232	-12.94041	5.39681	5.17124	-12.48069	-1.25781	-4.98741	-4.18226	-15.37356	6.85064	-1.13660	-1.94246	1.35580	-2.47086	-2.08458	1.34658	-0.65998	-0.42585
564	7.94878	7.77802	-2.44290	-16.77918	6.09742	2.91740	13.47914	39.13956	-8.86600	-36.22937	-10.28141	-0.47686	4.84839	54.60693	-5.56813	-8.57524	16.10231	2.66657	10.69067	44.41408	-26.40272	-114.29268	-8.60477	16.05541	14.64361	8.32472	-3.80980	0.54775	-3.68048	1.78382	9.37760	-1.94234	-29.52594	0.52331	2.11486	-2.74076	2.87496	0.08198	-4.38501	-0.54792	0.53872	-0.60532
565	-0.38218	2.02534	-0.22756	-5.65496	-6.80986	-1.74728	-8.41567	7.07037	0.68218	8.23270	-30.58274	-12.49100	4.22014	52.00225	-5.81946	-7.36165	13.40574	2.12727	56.15204	-19.21070	-20.81779	-11.87925	-36.38686	-35.63156	3.32417	-1.93498	-18.24464	-3.11189	-0.75742	8.63249	2.89604	4.42671	-12.98394	-4.13927	-1.05168	2.06243	1.39060	2.24082	-3.96439	-1.19703	0.07427	0.14446
566	-0.33686	-2.08982	0.31915	-7.34678	10.50448	1.97295	-13.99591	-0.05662	0.87475	-1.36990	27.63841	7.29881	4.08097	52.14737	-5.52516	-8.21243	14.91452	2.69242	29.05671	46.56138	5.82799	37.70460	1.62626	-3.98109	-4.96146	-11.20698	6.51320	3.90700	-2.90601	-2.61983	-5.30372	3.19986	18.90427	4.78746	1.19445	0.50760	-1.58674	0.13645	2.02360	1.21233	0.35648	0.16622
567	4.34239	2.40863	-1.04111	-14.40179	10.54555	3.81351	-11.47646	13.64867	-3.24453	-37.49746	30.01930	12.63333	3.37481	50.73711	-5.05947	-8.33700	14.65990	2.82629	-44.03891	59.09002	10.80547	-97.95643	89.92396	22.49240	0.00851	-3.29744	13.04129	5.61911	-11.17242	-3.50234	-4.20658	-0.91425	2.48776	7.47029	0.32872	1.86750	-1.44298	-0.53809	-0.51504	1.53412	-0.24630	0.64604
568	4.26163	3.60320	-0.80730	-21.97658	15.41678	5.59915	0.91301	10.41769	-2.20205	-49.63062	-0.28254	0.22258	3.39591	49.98360	-4.61529	-9.22464	16.40038	3.87024	-12.15159	7.28062	-5.95071	8.40903	8.60525	-13.82793	-4.29028	-4.21313	-7.46631	-0.11705	-16.10145	-8.96291	-3.33033	-0.51491	-1.48983	2.66416	0.34014	-0.06400	-0.65047	-0.23447	-1.06390	-0.30388	-0.13130	-0.06450
569	-0.30839	-4.00541	0.55225	-15.44009	5.55508	2.40222	-8.37920	-13.99752	0.29807	-26.64820	-13.67155	-3.59795	2.73397	47.33647	-4.35941	-8.57359	14.81281	2.86413	12.01707	-25.47869	-5.22423	65.14180	-88.76557	-11.98395	-8.70903	-8.93707	-20.48798	1.20505	-7.12827	-0.98646	-7.59125	0.35391	-6.89545	1.01744	3.77749	-4.83786	-0.89192	0.20471	-0.27303	-0.11974	1.00813	-1.10120
570	-0.00313	4.19352	-0.26781	-4.35529	-5.70131	-1.81971	5.00962	7.59663	-1.32147	24.78056	-19.14756	-1.29935	2.32094	46.79281	-4.20363	-8.97617	13.14500	1.28027	97.35056	6.70636	-5.66126	-36.56533	-51.64274	0.65477	-4.85584	-7.65284	-22.34581	1.92604	2.27635	15.57664	-3.79344	-0.09041	-10.35227	-1.71547	-0.12134	-0.80526	-0.32199	0.42403	-1.49852	-0.11838	-0.03184	-0.12663
571	-4.82234	4.43814	0.46018	-10.85743	12.64622	2.30248	-12.41788	8.25716	0.87618	-16.59486	29.58423	2.98023	1.64849	44.86157	-4.21827	-8.52831	13.87327	2.65756	15.29230	51.55736	4.53318	-11.62999	0.01294	-16.01965	0.60021	-5.96395	-18.58253	0.46513	-1.02118	8.41822	4.33400	1.28155	-1.64317	-0.71507	-2.81321	3.58098	1.70746	0.54979	-0.57048	-0.07799	-0.61797	0.69204
572	-1.06935	0.24679	-0.09595	-14.21156	19.43277	4.01559	-4.38737	4.30164	1.23645	-28.53172	41.36774	2.00265	0.91608	44.02909	-4.36386	-8.21944	14.45489	3.41475	-13.76847	58.82634	1.30702	-25.98457	22.13657	0.72490	8.71099	-9.71210	19.66978	3.52245	-14.26928	-5.02898	-2.98012	0.97632	8.92597	5.41377	-0.46191	2.60873	0.77033	-0.17280	2.83816	0.67177	0.12919	0.17505
573	-2.12598	0.92827	2.06318	-25.19233	4.65476	1.66704	-28.91284	-14.36052	4.49052	-17.34451	-13.36526	-3.15215	2.63661	44.88281	-2.59647	-10.10524	13.41166	1.39666	13.08242	-26.26254	-7.99757	-62.45829	0.39683	11.79125	7.99933	-0.12669	31.82704	4.54812	-5.05881	-1.58001	0.83350	0.79605	20.13802	4.41159	2.75255	-1.28873	0.12846	-1.08557	5.55409	0.84638	0.67088	-0.30255
574	-8.14439	1.36892	1.15349	-15.44273	2.74430	1.85163	-33.91117	3.11844	1.28418	-31.36534	10.65390	8.38274	-0.12189	41.51825	-3.53946	-7.81114	12.21202	1.89754	-36.35490	48.29175	13.52138	-60.73341	1.30820	16.51987	-2.27457	-3.66448	15.38074	-1.69176	-0.86499	4.61776	-3.81324	4.03300	22.88784	-3.04126	-1.26451	0.28757	-1.93861	-0.64070	5.02176	-0.79446	-0.91177	0.52522
575	6.26772	4.71916	0.47394	-13.14391	10.25151	2.91406	19.67782	-22.33848	2.28702	-18.76824	-14.60822	-0.51766	2.15615	44.21042	-2.13699	-10.35553	14.61134	2.88839	29.08350	-46.73554	2.61353	35.67564	-2.96410	-4.45523	-2.46919	-13.09948	-21.82836	3.61715	-9.63600	-7.53227	-5.58430	-3.11302	-14.87881	4.58270	2.30571	-1.07498	-0.66589	-0.06992	-4.37004	0.44290	0.26817	-0.18527
576	-9.71523	-2.12589	2.91907	-13.61631	8.06811	2.34537	-20.31278	-19.13835	8.21661	-14.70107	12.64862	2.22495	0.69375	40.49816	-2.73822	-8.57250	12.46084	2.76128	17.44065	11.00062	14.45543	61.82701	-110.50597	-13.90288	-0.89942	-6.40948	-25.77441	4.84655	-12.25408	-6.74128	-5.71817	-11.51717	-40.14478	5.79385	1.28520	-0.06840	-0.56423	-1.15718	-9.12704	0.81239	0.32581	-0.26583
577	-2.68627	5.99841	2.10257	-12.02456	21.55480	3.70372	-15.79817	-0.46331	5.37319	12.83353	43.38599	6.45284	1.59769	42.40887	-1.82018	-10.17588	14.28562	2.88837	63.84605	66.91328	9.68698	-174.15517	-57.94236	21.25599	9.67993	3.24227	22.55599	3.94469	-9.46586	8.70682	-9.52548	-3.88970	-14.55187	-0.94139	2.69459	-3.02630	-1.26970	-0.36003	-3.69832	0.07368	0.84191	-0.66675
578	-0.68702	8.05029	0.65808	-9.91160	6.44168	0.67630	-5.00716	28.72713	-3.28598	6.93930	10.73488	1.60888	0.32792	39.37433	-1.65589	-8.82290	11.60997	1.53821	53.98797	70.28493	-12.29735	-146.58727	-0.91785	19.58827	9.45647	-0.31926	19.88393	3.85878	-4.31131	21.94357	-4.27779	4.07312	5.26267	-3.79946	-0.71507	0.88715	0.24501	1.10003	-0.13173	-0.74849	0.09177	0.20764
579	-3.26618	2.17935	2.15131	-27.17159	2.90810	2.08074	-22.82991	-18.75254	1.70566	-81.11969	-27.76792	-3.92389	0.07786	39.87812	-1.03477	-10.25316	12.82202	1.90655	-102.40610	-42.45159	-10.47686	56.08973	59.22184	17.05342	-3.96959	-14.77082	24.32113	4.75079	-2.09900	3.39240	-12.60820	12.23879	47.41495	4.24082	0.27963	3.31050	-1.80536	0.86251	12.59051	0.80987	-0.07839	0.87975
580	-5.47593	-1.81430	3.82635	-23.69588	8.77309	2.30099	-20.47401	-30.20430	8.07325	-36.48869	3.62179	0.73697	0.43004	38.62521	-0.48175	-10.43328	12.23821	1.89561	-28.46526	-12.62696	9.48811	120.76940	4.36483	14.32165	-6.16900	-14.98510	-3.56687	2.86523	-18.46094	-6.36850	-3.86144	3.71299	24.57207	3.09399	-1.27489	1.68417	-0.51665	0.22296	9.03478	-0.03318	-0.99383	0.51763
581	-4.46488	6.88004	2.75010	-19.44857	16.97645	2.81625	8.05476	-20.07021	3.84775	-12.22037	52.62711	11.06802	0.31485	39.83964	-0.56592	-10.96597	12.36129	1.58629	50.86528	54.58096	37.83495	84.79114	-98.61614	-42.09697	-1.39809	-5.81168	-66.18086	2.38681	-12.16289	-6.53822	22.86595	-18.25733	-56.07875	1.35766	1.22600	-2.77103	2.86117	-1.62566	-12.62119	-0.22494	-0.03069	-0.70402
582	-0.87572	5.03561	1.91712	-11.02410	13.25509	2.41087	1.60892	17.93592	-1.62615	25.97245	3.16415	1.64680	-0.77639	39.78167	-0.54460	-9.61982	12.12292	2.03956	110.90192	55.56285	-22.32632	-60.76465	-5.18131	-58.66964	3.63876	-9.01542	-40.43468	0.83914	1.78872	1.25140	12.17496	-2.25664	-23.14041	0.85722	-0.71366	0.06583	1.52279	-0.29377	-8.04873	-0.12577	0.26794	-0.44367
583	-6.75876	-2.82415	3.61017	-13.92368	9.28560	1.51295	-40.76349	-35.18065	5.61165	-17.66529	6.61920	0.33583	-1.22034	37.65475	-0.18975	-9.41725	11.01023	1.59482	-29.45586	-7.07956	2.37932	-25.56418	11.82411	-30.13259	-1.56441	-9.76064	-8.38105	4.09149	-5.66899	-0.41514	-3.07051	3.65682	6.55219	3.06393	0.90968	0.74780	-0.65865	-0.43688	-0.48840	0.36055	0.51766	-0.11555
584	-8.33073	2.57946	4.07485	-30.71277	7.58664	1.66468	-29.52107	-26.37130	4.86257	-61.82038	-7.86686	-3.78929	-0.51510	40.27673	0.28898	-11.32060	11.93015	1.33938	-63.66944	-22.24206	-7.38550	-16.11939	-24.40891	0.37746	-2.20702	-2.37979	9.88324	5.43526	-10.07626	7.62863	-6.42550	-3.25211	5.21214	0.56497	-0.96207	0.95094	-1.07447	-0.78564	2.31331	0.37006	-0.55929	0.44213
585	-3.54367	-1.03101	4.30705	-18.54681	6.67912	0.83431	5.52209	-11.84009	6.95735	-22.87694	22.41918	2.58152	-0.75588	37.47372	0.57640	-9.42037	9.93567	1.15150	26.75570	40.85526	13.01109	9.77132	-26.08099	22.49198	12.35224	0.46649	17.52915	9.00064	-11.46467	-0.62478	-4.21928	-6.96812	-3.68346	4.68914	4.34979	-1.88901	-0.13496	-0.36155	0.61149	1.44998	0.68951	-0.16077
586	-9.28990	2.18114	5.79838	-18.02533	14.33746	2.16367	-22.81473	-5.06539	15.79477	-0.86802	19.88173	0.64790	-1.07910	37.42421	0.67236	-10.04804	10.89447	1.55744	21.47928	35.91683	12.43345	22.85558	-66.96598	10.47774	8.28363	-7.87843	6.25003	-4.39671	-0.89131	0.62747	-7.73571	-3.98037	-0.19305	-2.41278	-4.69427	2.92935	-1.46196	-0.51824	0.45235	-1.12783	-1.16357	0.47806
587	-10.26152	2.36419	5.25173	-16.45657	11.85898	2.02998	-42.89592	-4.77739	7.47950	-10.56973	15.73630	6.78472	-1.50169	36.96052	1.33718	-9.46458	9.56069	0.78570	-21.00978	42.16438	6.36804	6.17416	2.43692	-26.43973	-1.41968	-1.05918	-9.62562	4.40930	-0.36887	-2.00783	5.22777	13.93323	11.98555	5.41667	0.81464	1.35255	1.03070	2.84161	2.61540	0.79036	0.17070	0.08612
588	-6.28060	-1.13977	3.69861	-22.02065	1.41225	0.63928	10.52312	-28.11800	-5.55576	-35.07290	-7.17870	4.63953	-2.81552	36.82424	1.50740	-10.20859	9.98695	0.69878	41.18033	-3.39896	4.52814	-28.66535	27.63142	-12.80283	1.99558	-6.90416	-0.68465	6.66240	-8.43357	2.72465	-4.05571	0.59050	3.27329	0.23219	2.83704	-2.41627	-0.25001	0.00803	0.00282	-0.17149	0.81613	-0.60019
589	-3.23092	-6.16245	5.77609	-25.87669	1.76622	-0.41856	-6.96298	-26.60205	5.41304	-51.90757	-13.32489	-6.03118	-1.57986	36.42429	2.50467	-9.76481	9.11093	0.21687	-21.74841	-22.72631	-14.15225	-11.73854	56.17938	-8.99696	5.40208	-20.42857	3.42409	8.09984	-16.40439	0.84198	-15.82494	-9.76171	2.01001	2.60665	0.18548	0.98095	-2.45319	-2.27954	0.20785	0.20897	-0.34938	0.30799
590	-7.97370	-0.63407	6.63606	-23.71839	23.61607	3.71878	-2.27882	-44.39386	15.29740	-15.62937	29.57855	-0.43385	-2.11173	38.38924	1.83934	-10.06755	11.16464	1.64911	54.52726	-3.81125	22.09802	-42.32137	-18.80280	2.28258	2.67714	0.98676	-2.27728	8.13207	-11.35306	7.63492	2.84907	3.26108	0.26987	-1.20912	1.57599	-0.97165	0.83867	1.36491	0.15328	-0.34058	0.31970	-0.07160
591	-17.09074	-7.45810	7.33844	-3.61687	5.62496	0.12743	-60.87925	6.16445	13.45311	-12.02106	38.84515	5.15016	-3.71410	30.51716	1.71364	-4.78515	5.27127	0.49925	-70.86790	96.86582	16.37919	-48.78645	-89.21739	21.03056	-1.91948	3.40067	10.65371	-1.99318	2.51500	0.39997	-3.34154	-7.04551	-1.25529	-1.93259	0.33340	-0.79974	-1.08402	-1.92353	0.48893	-0.72416	0.13770	-0.19430
592	-6.10222	2.86213	5.30836	-26.03563	7.85987	1.67024	9.19791	-20.36175	1.88114	-8.26944	-10.05489	2.72073	-3.00852	39.10027	2.39647	-10.09617	9.81180	0.63428	91.38213	-11.30248	-3.86466	-2.68048	-7.79913	-8.64067	3.17958	-2.61240	-3.93325	-0.68722	-2.51455	-6.83869	4.21085	-7.53926	-8.28082	2.55879	0.56626	0.54092	0.75465	-1.85265	-1.94614	0.03170	0.20564	-0.07811
593	-13.24654	-9.33522	7.75347	-29.44630	-1.05685	-0.70197	-42.89119	-25.93715	9.95975	-56.77752	-20.84148	-4.68474	-3.38235	33.57227	2.87404	-8.27409	7.43540	-0.28196	-82.15335	-22.49060	-11.12739	35.39473	13.76894	-27.44808	3.88723	-12.75396	-13.15522	12.09938	-11.56474	5.09098	0.95421	1.49758	0.43818	3.80855	0.31091	-0.24021	0.42827	0.32481	-0.21131	0.83307	0.07778	-0.26717
594	-11.51035	-3.38056	6.95297	-13.08793	5.10905	-0.19408	-17.28872	-37.67266	13.15177	-16.84000	-2.29324	-4.33220	-4.58963	33.19130	2.39146	-6.86497	7.23766	0.23532	3.44505	-12.17118	15.55372	-15.27595	-54.44074	12.28500	8.46433	-6.94132	2.09459	7.08606	-7.14778	13.11493	-5.71421	-0.18466	2.91549	-3.23559	-3.17480	0.23166	-0.67529	0.45027	0.44610	-0.48985	-1.18246	0.23385
595	-6.80208	-6.29609	6.75278	-13.76017	4.07097	0.14858	7.01794	0.37185	6.37741	-15.64456	21.07422	3.90908	-4.22933	31.61942	2.94312	-5.34693	6.02105	0.22116	51.38606	70.55682	9.36386	-6.31310	0.62603	6.06872	3.54155	4.98057	1.35193	0.24377	-0.10763	-4.92246	2.87165	0.08359	-3.41234	3.29739	1.84818	1.07062	0.32731	0.66242	-0.36037	0.71305	0.28585	0.33177
596	-3.85132	-8.09801	6.20996	-25.78424	10.55460	1.71221	13.14157	-18.23688	4.88574	-56.45589	19.45656	1.36536	-3.65601	33.15693	2.77880	-6.85791	7.05497	0.59281	-5.52106	23.85355	5.33670	14.51364	38.51360	-17.36580	-0.26860	-2.60509	-17.47511	2.74372	-4.48972	-7.69414	12.47004	-4.34130	-14.05873	4.24405	3.57507	0.39624	2.21018	-0.67083	-3.14165	0.45837	0.69937	0.13114
597	-14.21609	-7.52600	8.02100	-18.11006	9.12401	1.30949	-31.34329	-28.51800	11.02395	-14.66791	8.42336	-0.44972	-3.55424	32.23287	2.77247	-6.68757	6.69350	0.69854	-3.12111	3.89392	6.07172	14.21433	-2.20724	13.48322	8.22078	-15.76766	-4.25200	11.59103	-10.63982	3.11340	-3.65442	-9.02243	-1.92529	2.91919	1.35259	0.06088	-0.33165	-2.27234	-0.57427	0.19326	0.06803	-0.03142
598	-9.46053	-1.57099	6.77705	-18.22477	5.75572	0.58124	-39.58799	-25.92095	9.87868	-22.17981	1.82310	1.02412	-3.96082	33.91344	2.79817	-6.87104	6.96458	0.22803	-45.82708	1.60941	3.58647	-15.93448	17.26584	2.13112	14.17469	-17.95361	-0.88561	6.56712	-6.28547	6.03836	-10.00962	3.13092	10.85648	-1.61932	-0.80835	-0.64630	-1.30037	0.49543	1.99979	-0.56938	-0.40855	-0.12975
599	-7.48810	-3.50718	6.41390	-18.00741	3.70376	0.29045	-1.64326	-18.65283	5.25865	-29.02337	12.76265	5.38685	-4.01566	33.08625	2.66759	-5.91441	6.23430	-0.04945	9.99221	33.73830	14.45387	10.94119	-34.93942	-23.24780	5.14954	-6.36717	-4.34361	-3.27360	1.74481	-1.87757	-1.71978	5.87005	4.76003	-2.69624	2.00180	-0.90593	-0.16476	1.66325	0.99793	-1.06245	0.66846	-0.08509
600	-2.09667	-5.27864	6.32532	-22.37979	-0.09500	-1.02101	11.75222	-6.51801	5.75728	-31.98687	-27.89333	-7.09311	-2.95861	33.32895	2.75338	-6.70454	6.00947	-0.40505	16.66737	-26.65466	-16.77938	10.15828	4.69319	-14.37696	1.45761	7.99050	5.55298	4.71907	-11.61125	-10.09757	1.82418	-1.43873	-2.75240	5.73709	1.73319	1.25356	0.29749	-0.05266	-0.58502	0.30525	0.20101	0.13413
601	-8.79628	-12.41579	7.67787	-17.96517	5.32548	0.39413	-23.15456	-22.82603	8.28479	-1.70568	12.16490	0.54939	-3.09144	33.12506	2.29856	-5.41319	5.72587	0.38712	33.08398	26.48224	-1.55452	-48.93038	27.78272	2.22850	11.25847	-1.82215	9.46081	10.82773	-12.73290	1.76622	-4.61074	-6.76567	0.40966	4.81085	-3.83454	1.22063	-0.57817	-1.27985	0.16785	0.91910	-1.17811	-0.12877
602	-12.94876	0.91035	7.00702	-18.63219	16.17299	2.64515	-61.82603	-12.98609	12.27284	-4.55577	31.17855	1.47443	-3.32658	35.21704	1.69008	-6.62451	7.34045	1.37450	-40.23380	47.75680	0.65426	-8.05924	-51.03651	-7.87186	0.56780	-14.59532	-9.31394	11.51076	-5.89865	5.84048	-1.27611	-1.11956	1.69480	-0.58288	1.74937	-2.31771	0.10104	-0.46985	0.23091	0.17117	0.23916	-0.42941
603	-0.67987	0.34491	5.08164	-14.14944	15.77060	3.35213	-6.02049	-6.17043	6.60416	-26.87366	45.13541	7.64402	-3.55577	33.49170	1.91947	-4.70009	6.38258	1.69672	-18.60689	71.93890	21.80511	68.21649	-29.61865	-5.90005	-4.29930	-6.29448	-2.62045	0.05008	6.86965	6.59487	0.11429	-3.41496	0.86506	-0.77377	-0.05141	0.79383	0.00908	-1.00956	0.62068	-0.02581	0.12698	0.24479
604	2.35493	-8.06089	5.08604	-19.84579	1.23744	0.45127	7.28910	-21.39426	5.05839	-60.37368	-13.05552	-0.51666	-3.73399	34.93385	1.53514	-5.63669	7.42807	0.86907	-47.65620	-11.13481	1.00396	45.19861	26.57945	9.94422	1.22514	2.86752	-1.23166	1.65764	1.46042	4.42591	4.61244	-1.19550	-3.44356	2.38513	-1.87051	2.93848	0.38704	0.37097	-0.19413	-0.08089	-0.12841	0.41980
605	-0.68998	-9.42466	7.27021	-19.94895	-11.56321	-4.59635	0.77409	-30.81859	11.80704	0.42244	-50.94403	-11.93041	-1.61694	36.26190	1.98687	-6.13348	4.50142	-2.11874	73.42129	-57.42687	-20.33903	-41.01961	-14.24424	-2.33506	12.07202	-4.49889	-4.17553	9.10075	-12.64410	-4.65565	2.31777	-0.99001	-3.36637	0.17809	3.87417	-1.17621	0.70409	0.16684	-1.16326	-0.88044	0.76803	-0.12783
606	-2.77551	-3.70223	5.46229	-4.06494	2.60198	1.17200	8.78302	-19.56434	3.48195	-2.26497	2.26713	4.53580	-1.95774	36.48653	1.10470	-3.64491	6.51344	1.40534	42.43369	13.99000	16.11919	-27.17058	-15.87080	-35.78039	14.44001	-12.72494	-1.48840	7.73896	-13.28830	-5.07709	-6.26083	-0.23637	3.84446	4.34022	-1.04773	1.06918	-0.46032	-0.51356	0.22273	0.81220	-1.10867	0.29507
607	2.71376	0.03758	4.08958	-24.37499	23.31884	5.74343	-0.99941	-22.53106	2.02191	-37.95359	34.21225	8.98605	-1.68915	39.63338	0.81762	-6.90337	10.06526	2.88789	-30.32030	27.88909	8.48890	-34.57650	39.96338	-14.25176	5.28682	-6.18115	0.45025	1.36474	-2.39744	-3.32533	-4.52859	-0.70176	2.72181	3.11081	0.86703	0.77506	-0.77125	-0.53237	0.58728	1.25808	-0.11892	0.29618
608	-5.83131	2.59304	6.51505	-15.68444	8.19196	1.02014	-55.24202	-5.22599	15.32270	-24.02062	35.74520	3.64065	-1.66049	38.34978	0.66070	-5.15193	7.04029	0.99032	-90.66220	51.28176	14.50281	38.71640	-7.14936	17.22159	0.58705	-0.82357	-6.11187	3.72354	1.75182	6.08735	4.65383	1.36212	-3.42881	-5.04163	2.49600	-1.45416	0.68679	0.40631	-0.87848	-0.77901	0.78472	-0.05182
