Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
2765,0.20516,0.02678,0.01326,-0.0054,0.42158,0.03334
2766,0.20564,0.02644,0.01288,-0.00456,0.42224,0.03789
2767,0.20627,0.02601,0.01257,-0.00383,0.42305,0.04282
2768,0.20689,0.02561,0.01237,-0.00323,0.42403,0.04795
2769,0.20749,0.02532,0.01223,-0.00276,0.42522,0.0529
2770,0.2081,0.02515,0.0121,-0.00241,0.42666,0.05745
2771,0.20867,0.02502,0.01195,-0.00208,0.42835,0.0617
2772,0.20919,0.02485,0.01175,-0.00173,0.43025,0.06591
2773,0.20967,0.02467,0.0115,-0.00142,0.43215,0.07007
2774,0.21,0.02456,0.01126,-0.0012,0.43386,0.07388
2775,0.21008,0.02462,0.01108,-0.0011,0.43535,0.07708
2776,0.20992,0.02485,0.01101,-0.00105,0.43674,0.07973
2777,0.20967,0.02511,0.01104,-0.00101,0.43806,0.08199
2778,0.2094,0.02529,0.0112,-0.00104,0.43927,0.08386
2779,0.20908,0.0254,0.01146,-0.00133,0.44037,0.08513
2780,0.20874,0.02546,0.01175,-0.00195,0.44153,0.08567
2781,0.20851,0.02542,0.01194,-0.00276,0.44293,0.08551
2782,0.20847,0.02526,0.012,-0.00369,0.44468,0.08482
2783,0.2085,0.02504,0.01191,-0.00472,0.4467,0.0837
2784,0.20845,0.02488,0.01172,-0.00578,0.44889,0.08212
2785,0.20835,0.02484,0.01148,-0.00666,0.45114,0.08015
2786,0.20826,0.02483,0.01136,-0.00721,0.45324,0.07801
2787,0.20823,0.02477,0.01147,-0.00745,0.45514,0.07582
2788,0.20818,0.02472,0.0118,-0.00762,0.45699,0.0735
2789,0.20802,0.02478,0.01211,-0.00801,0.45903,0.07096
2790,0.20778,0.02499,0.01218,-0.00866,0.46133,0.06816
2791,0.20751,0.02536,0.012,-0.00943,0.46382,0.06507
2792,0.20727,0.0258,0.01174,-0.01021,0.46636,0.06184
