Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1996,0.2321,0.29401,0.01421,0.14613,0.74005,0.00655,0.18408,0.28274,0.01564,0.12212,0.69784,0.01533,0.19559,0.26412,0.02334,0.1195,0.70702,0.02323,0.01414,0.22162,0.02482,0.02325,0.53741,0.04564
1997,0.2327,0.29346,0.01337,0.14634,0.74008,0.00643,0.18465,0.28236,0.015,0.12229,0.69787,0.0151,0.1961,0.26374,0.02278,0.11971,0.7071,0.02294,0.01452,0.22187,0.0247,0.02341,0.53775,0.04697
1998,0.23339,0.29265,0.0125,0.14659,0.74015,0.00606,0.18529,0.28177,0.01435,0.1225,0.69802,0.01498,0.19668,0.26313,0.02218,0.11999,0.70735,0.02272,0.01491,0.22209,0.02456,0.02354,0.53847,0.04941
1999,0.23407,0.29163,0.01165,0.14682,0.74025,0.00536,0.18592,0.28101,0.01372,0.1227,0.6983,0.01502,0.19723,0.26233,0.02158,0.12029,0.70777,0.02263,0.01525,0.22225,0.02445,0.02373,0.53963,0.05326
2000,0.23466,0.2905,0.01089,0.14694,0.74034,0.00439,0.18647,0.28014,0.01318,0.12286,0.69869,0.01537,0.19769,0.26142,0.02106,0.12058,0.70835,0.02278,0.0155,0.22232,0.02437,0.02408,0.54123,0.05874
2001,0.23511,0.28937,0.01025,0.14689,0.74032,0.00331,0.18687,0.27926,0.01277,0.12295,0.69913,0.0162,0.19801,0.2605,0.02067,0.12079,0.70902,0.02334,0.01564,0.22232,0.02429,0.02464,0.54329,0.06599
2002,0.23542,0.28835,0.00977,0.14664,0.74002,0.00248,0.18715,0.27845,0.0125,0.12295,0.69951,0.01776,0.1982,0.25966,0.02043,0.12093,0.70966,0.02456,0.01567,0.22228,0.02422,0.02538,0.54579,0.07505
2003,0.23561,0.28751,0.00943,0.14625,0.73927,0.0024,0.18731,0.27779,0.01236,0.12289,0.69969,0.02037,0.1983,0.25897,0.02032,0.121,0.71012,0.02676,0.01563,0.22225,0.02413,0.02618,0.54871,0.08584
2004,0.23573,0.28688,0.00925,0.14577,0.73804,0.00369,0.18742,0.2773,0.01234,0.12276,0.6996,0.02439,0.19835,0.25847,0.02034,0.12102,0.71031,0.03036,0.01557,0.22227,0.02404,0.02686,0.55197,0.09815
