Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1663,0.22426,0.2599,0.00753,0.11541,0.74861,0.00742,0.17591,0.25256,0.0142,0.08682,0.70855,0.01092,0.18674,0.23366,0.02218,0.08502,0.71722,0.01957,0.00369,0.20573,0.04321,-0.02908,0.5576,0.02561
1664,0.22417,0.26031,0.00726,0.11585,0.7483,0.00731,0.17591,0.25286,0.01438,0.0871,0.70835,0.01089,0.18688,0.23403,0.02235,0.08536,0.71703,0.01955,0.00416,0.20568,0.04561,-0.02936,0.55787,0.02585
1665,0.22406,0.26066,0.00698,0.11631,0.7479,0.00729,0.17589,0.25312,0.01461,0.08741,0.70807,0.011,0.187,0.23437,0.02256,0.0857,0.71676,0.01966,0.00465,0.20569,0.04813,-0.02967,0.55807,0.02601
1666,0.22397,0.26091,0.00675,0.11669,0.74746,0.00737,0.17589,0.25332,0.01492,0.08765,0.70775,0.01122,0.18713,0.23464,0.02286,0.08596,0.71645,0.01988,0.00514,0.20579,0.05069,-0.02999,0.55818,0.02607
1667,0.22392,0.26107,0.00661,0.1169,0.74708,0.00752,0.17594,0.25348,0.01532,0.08777,0.70744,0.01148,0.18728,0.23485,0.02323,0.08609,0.71614,0.02013,0.00563,0.20598,0.05321,-0.03026,0.55815,0.02602
1668,0.22393,0.26119,0.00659,0.11693,0.74681,0.00769,0.17604,0.25362,0.01579,0.08776,0.70721,0.0117,0.18747,0.23502,0.02366,0.08607,0.7159,0.02036,0.00615,0.20622,0.05564,-0.03044,0.55801,0.02588
1669,0.22401,0.26132,0.00666,0.11684,0.74669,0.00786,0.1762,0.25378,0.01632,0.08769,0.70708,0.01186,0.18771,0.23521,0.02413,0.08596,0.71577,0.02052,0.00671,0.20652,0.05797,-0.0305,0.55783,0.02565
1670,0.22413,0.26154,0.0068,0.11673,0.74668,0.00799,0.17641,0.25402,0.01688,0.0876,0.70704,0.01195,0.188,0.23547,0.02463,0.08585,0.71573,0.0206,0.00731,0.20685,0.06018,-0.03047,0.55768,0.02539
1671,0.22428,0.26192,0.00701,0.11666,0.74674,0.00811,0.17665,0.25438,0.01747,0.08755,0.70707,0.012,0.18831,0.23586,0.02518,0.08576,0.71576,0.02064,0.00795,0.20718,0.06227,-0.03042,0.5576,0.02513
1672,0.22443,0.26246,0.00731,0.11662,0.74682,0.00822,0.17688,0.25487,0.01812,0.08752,0.70714,0.01202,0.18863,0.23639,0.02581,0.0857,0.71584,0.02066,0.00858,0.20751,0.06423,-0.03042,0.55763,0.02492
1673,0.22457,0.26314,0.00778,0.11655,0.74694,0.00832,0.1771,0.25546,0.01887,0.08745,0.70725,0.01202,0.18893,0.23704,0.02655,0.08562,0.71595,0.02065,0.00915,0.20784,0.06601,-0.0305,0.55773,0.02476
1674,0.2247,0.26391,0.00847,0.11638,0.7471,0.00836,0.17729,0.25613,0.01973,0.08728,0.7074,0.01196,0.18919,0.23776,0.02741,0.08545,0.71609,0.0206,0.00964,0.20816,0.06757,-0.03066,0.55787,0.02466
1675,0.22486,0.26474,0.0094,0.11606,0.74733,0.00833,0.17747,0.25683,0.02069,0.08698,0.70761,0.0118,0.18945,0.23851,0.02838,0.08517,0.71628,0.02045,0.01004,0.20844,0.06887,-0.03085,0.55799,0.0246
1676,0.22506,0.26566,0.01054,0.11563,0.74764,0.00821,0.17768,0.25759,0.02172,0.0866,0.70787,0.01154,0.18971,0.23931,0.02943,0.0848,0.71653,0.02021,0.0104,0.20867,0.0699,-0.03098,0.55808,0.02457
1677,0.22534,0.26673,0.01182,0.11517,0.74801,0.00802,0.17794,0.25845,0.02276,0.08623,0.70817,0.01124,0.19004,0.24023,0.03049,0.08443,0.71683,0.01991,0.01078,0.20883,0.07063,-0.031,0.55813,0.02454
1678,0.22569,0.26805,0.0131,0.11481,0.74841,0.00777,0.17827,0.25949,0.02375,0.08596,0.70849,0.01095,0.19044,0.24132,0.03151,0.08415,0.71717,0.0196,0.01122,0.20894,0.07106,-0.03088,0.55818,0.02451
1679,0.22607,0.26963,0.01426,0.11464,0.74876,0.00751,0.17864,0.26075,0.02461,0.08588,0.70879,0.0107,0.1909,0.24264,0.03239,0.08402,0.71748,0.01933,0.01174,0.20907,0.07119,-0.03066,0.55825,0.02444
