Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2868,0.09601,0.29555,1.5358,0.03658,0.60656,0.09477,0.06329,0.24183,0.08418,0.04678,0.54413,0.51093,0.1625,0.30354,0.48494,0.00381,0.38465,0.90094,0.15129,0.25158,0.90288,-0.07617,0.377,1.47587,0.20968,0.16537,1.46618,-0.0968,0.50487,1.22034,0.34508,0.27441,1.23168,0.04302,0.55929,1.42995,0.29358,0.42555,1.43996
2869,0.096,0.29506,1.53553,0.03659,0.6064,0.09455,0.06337,0.24195,0.08428,0.04683,0.54407,0.51073,0.16335,0.30448,0.48473,0.00393,0.3849,0.90088,0.15164,0.25206,0.90259,-0.07557,0.37703,1.47604,0.20976,0.16482,1.466,-0.09581,0.50641,1.22123,0.34569,0.27449,1.2321,0.04408,0.55913,1.43123,0.29415,0.42537,1.44057
2870,0.09605,0.29442,1.53521,0.03653,0.6063,0.0944,0.06349,0.24203,0.08433,0.04689,0.54424,0.51061,0.1641,0.30519,0.48452,0.00409,0.38499,0.90074,0.152,0.25239,0.90233,-0.07483,0.37663,1.4763,0.20994,0.16429,1.4658,-0.09484,0.50795,1.22248,0.34653,0.27458,1.23257,0.04535,0.55888,1.43272,0.2947,0.42506,1.44125
2871,0.09623,0.29361,1.53486,0.03641,0.60633,0.09431,0.06365,0.24208,0.0843,0.04704,0.54469,0.51057,0.16477,0.30566,0.4843,0.00433,0.385,0.90053,0.1524,0.25258,0.90206,-0.07402,0.37584,1.47666,0.21027,0.16378,1.46557,-0.09384,0.50951,1.22405,0.34763,0.27475,1.23312,0.04678,0.5585,1.43447,0.29521,0.42467,1.44206
2872,0.09655,0.29268,1.53449,0.03624,0.60655,0.09434,0.06385,0.24211,0.08417,0.04742,0.54552,0.51068,0.16541,0.3059,0.48402,0.00467,0.38498,0.90028,0.15284,0.25267,0.90176,-0.07323,0.37474,1.47704,0.21073,0.16329,1.46529,-0.09269,0.51108,1.22583,0.349,0.27507,1.23377,0.04833,0.55793,1.43646,0.29568,0.42429,1.44297
2873,0.09698,0.29166,1.5341,0.03609,0.60698,0.09456,0.06409,0.2421,0.08394,0.04816,0.54688,0.51101,0.16603,0.30592,0.48369,0.00509,0.38494,0.90001,0.15332,0.2527,0.90142,-0.07254,0.37344,1.47741,0.21132,0.16277,1.46494,-0.0913,0.5126,1.2277,0.35057,0.27558,1.2345,0.04998,0.55713,1.43865,0.29611,0.42402,1.44397
2874,0.09745,0.29058,1.53371,0.03606,0.60764,0.09509,0.06436,0.24202,0.08363,0.04934,0.5489,0.5117,0.16664,0.30572,0.48331,0.00553,0.3849,0.89974,0.15381,0.25271,0.90107,-0.072,0.372,1.47773,0.21203,0.16221,1.46453,-0.08961,0.51401,1.22954,0.35225,0.27629,1.23531,0.05171,0.55605,1.44098,0.29651,0.42389,1.44504
2875,0.09789,0.28944,1.53332,0.03626,0.60858,0.09605,0.06466,0.24184,0.08329,0.051,0.55172,0.51287,0.16723,0.30533,0.48293,0.00595,0.38484,0.89954,0.15431,0.25274,0.90073,-0.07159,0.37039,1.47801,0.21284,0.16158,1.46405,-0.08764,0.51524,1.23137,0.354,0.27717,1.23617,0.05349,0.5547,1.44343,0.29689,0.42389,1.44615
2876,0.09829,0.28823,1.53292,0.03677,0.60983,0.09755,0.06495,0.24155,0.08297,0.05316,0.55549,0.51465,0.16782,0.30478,0.48257,0.00633,0.38479,0.89944,0.15477,0.25277,0.90044,-0.07124,0.36857,1.47828,0.21373,0.16084,1.46352,-0.08553,0.5163,1.23325,0.35582,0.27814,1.2371,0.05525,0.55312,1.44602,0.2972,0.42394,1.4473
2877,0.09867,0.28695,1.53251,0.03763,0.61148,0.09973,0.06523,0.24115,0.08271,0.05583,0.56036,0.51716,0.16844,0.30412,0.48227,0.00668,0.38478,0.89945,0.15514,0.25279,0.90022,-0.07084,0.3665,1.47853,0.21469,0.15996,1.46294,-0.0834,0.51727,1.23525,0.35776,0.27913,1.23812,0.0569,0.5514,1.44879,0.29741,0.42398,1.44849
2878,0.09911,0.28563,1.53204,0.03883,0.6136,0.1027,0.06547,0.24066,0.08254,0.05899,0.56642,0.5205,0.16911,0.30343,0.48202,0.007,0.38483,0.8996,0.15539,0.25276,0.90004,-0.0703,0.36423,1.47871,0.21574,0.15895,1.46233,-0.08136,0.51825,1.23741,0.35985,0.28009,1.23924,0.05835,0.54957,1.45176,0.29753,0.42393,1.44972
2879,0.0997,0.28434,1.53148,0.04031,0.61622,0.10661,0.06569,0.24011,0.08244,0.06264,0.57372,0.52481,0.16986,0.30278,0.48179,0.00728,0.38493,0.89989,0.15549,0.25265,0.89985,-0.06956,0.36185,1.47878,0.21691,0.15783,1.46173,-0.07946,0.51935,1.23968,0.3621,0.28097,1.24043,0.05957,0.5476,1.45491,0.29763,0.42373,1.45101
2880,0.10048,0.28312,1.53076,0.04197,0.61927,0.1116,0.06585,0.23956,0.08238,0.06676,0.58227,0.53017,0.17074,0.30221,0.48155,0.00752,0.38507,0.90031,0.15542,0.25245,0.89962,-0.06862,0.35945,1.47871,0.21822,0.15666,1.46116,-0.07771,0.52061,1.24202,0.36449,0.28176,1.24168,0.06059,0.54538,1.45814,0.29782,0.42335,1.45235
2881,0.10145,0.28196,1.52985,0.04368,0.62251,0.11778,0.06597,0.23907,0.08232,0.07134,0.59196,0.53669,0.17177,0.30177,0.48124,0.00768,0.38525,0.90085,0.15516,0.25216,0.89928,-0.06754,0.35712,1.4785,0.21965,0.15547,1.46062,-0.07614,0.52203,1.24439,0.36703,0.28245,1.24296,0.06152,0.54276,1.46135,0.29817,0.42277,1.45378
2882,0.10258,0.28083,1.52877,0.0453,0.62558,0.12527,0.06602,0.23872,0.08224,0.07642,0.60263,0.54443,0.17295,0.30149,0.48085,0.00773,0.38545,0.90151,0.15472,0.25186,0.89882,-0.06643,0.35491,1.4782,0.22114,0.15428,1.46009,-0.07476,0.52359,1.24679,0.36969,0.28305,1.24429,0.0624,0.53969,1.46446,0.29868,0.42199,1.45532
2883,0.10378,0.27968,1.52756,0.04672,0.6281,0.13416,0.06602,0.23854,0.08216,0.08199,0.61405,0.55338,0.17425,0.30143,0.48039,0.00763,0.3857,0.90227,0.15415,0.25162,0.89826,-0.06541,0.35283,1.47788,0.22258,0.15303,1.45952,-0.07355,0.52527,1.24925,0.37247,0.28358,1.24573,0.06326,0.53621,1.46745,0.29927,0.42104,1.45698
2884,0.10493,0.27845,1.52627,0.04786,0.62978,0.14449,0.066,0.23856,0.08207,0.08798,0.62594,0.5635,0.17564,0.30167,0.47989,0.00738,0.38603,0.90311,0.1535,0.25156,0.89761,-0.06454,0.35086,1.4776,0.22389,0.15171,1.45885,-0.07245,0.52702,1.25181,0.37536,0.28408,1.24731,0.06412,0.5325,1.47037,0.2998,0.41998,1.45873
2885,0.10596,0.27711,1.52499,0.04868,0.63056,0.15625,0.06598,0.23875,0.08203,0.09426,0.63806,0.57465,0.17711,0.30228,0.47937,0.00703,0.3865,0.90404,0.15282,0.25174,0.89692,-0.06379,0.34895,1.47737,0.22504,0.15033,1.45804,-0.07135,0.52882,1.25452,0.3783,0.28462,1.24901,0.06499,0.52872,1.47329,0.30021,0.41888,1.46056
2886,0.10679,0.27569,1.52373,0.04922,0.63061,0.16934,0.06598,0.23908,0.08205,0.10064,0.65017,0.58667,0.17866,0.30329,0.47884,0.00664,0.38714,0.90506,0.15217,0.25221,0.8962,-0.06309,0.34701,1.47717,0.22603,0.14896,1.45704,-0.07017,0.53063,1.25739,0.38126,0.28524,1.25077,0.06594,0.52504,1.47623,0.30051,0.41778,1.46241
2887,0.1074,0.27422,1.52247,0.04963,0.63027,0.18362,0.066,0.23945,0.08217,0.10697,0.66211,0.59942,0.18035,0.3047,0.47831,0.00626,0.38797,0.90617,0.15162,0.25299,0.89544,-0.06232,0.34502,1.47696,0.22693,0.14773,1.45584,-0.06886,0.53244,1.26039,0.38421,0.28599,1.25246,0.06701,0.52157,1.47918,0.30083,0.41666,1.46424
2888,0.10783,0.27279,1.52116,0.05012,0.62989,0.19893,0.06604,0.23981,0.08237,0.11315,0.67377,0.6128,0.18219,0.30651,0.47775,0.00588,0.38895,0.90736,0.1512,0.2541,0.89463,-0.06145,0.343,1.47667,0.22779,0.14672,1.45445,-0.06747,0.53425,1.26345,0.38719,0.2868,1.25399,0.06828,0.51836,1.482,0.30135,0.41544,1.46603
2889,0.10814,0.27146,1.51972,0.05085,0.62978,0.21511,0.06609,0.24011,0.08264,0.11916,0.68512,0.62677,0.18418,0.3087,0.47712,0.00551,0.39005,0.90856,0.15092,0.25552,0.89372,-0.06047,0.341,1.47624,0.22865,0.14594,1.45292,-0.06609,0.53609,1.26652,0.39026,0.28756,1.25532,0.06977,0.51545,1.48461,0.30217,0.41405,1.46773
2890,0.1084,0.27024,1.51809,0.05197,0.63022,0.23205,0.06618,0.24037,0.08293,0.12499,0.69616,0.64133,0.18626,0.31129,0.4764,0.0051,0.39125,0.90975,0.15077,0.25726,0.89271,-0.0594,0.33908,1.47567,0.22954,0.14532,1.45128,-0.06479,0.53796,1.26954,0.39349,0.28815,1.25651,0.07141,0.51286,1.48695,0.3033,0.41239,1.46937
