Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1088,0.09784,0.28651,1.53829,0.01757,0.61678,0.11605,0.05893,0.22838,0.08237,0.05478,0.57282,0.53304,0.15021,0.27836,0.48664,0.00615,0.37332,0.90348,0.14503,0.2313,0.90527,-0.06069,0.36561,1.48148,0.1993,0.14559,1.47025,-0.10027,0.54889,1.26488,0.38796,0.26316,1.28104,0.02794,0.57458,1.48703,0.31072,0.4062,1.48708
1089,0.09788,0.28597,1.53802,0.01759,0.61682,0.116,0.05893,0.22831,0.0823,0.0555,0.57307,0.53294,0.15092,0.27879,0.48634,0.0062,0.37351,0.90326,0.14503,0.23143,0.90493,-0.06073,0.36523,1.48154,0.19946,0.14525,1.47003,-0.0991,0.54976,1.26579,0.38833,0.26344,1.28142,0.02943,0.57371,1.48794,0.31083,0.40621,1.48755
1090,0.09788,0.28539,1.53776,0.01759,0.61705,0.11615,0.05896,0.22821,0.08223,0.05645,0.57353,0.53303,0.15169,0.27913,0.48605,0.00624,0.37371,0.90309,0.14502,0.23158,0.90461,-0.06057,0.3648,1.48153,0.19965,0.14481,1.46985,-0.09789,0.55072,1.26679,0.38864,0.26383,1.28189,0.031,0.57277,1.48893,0.31092,0.40635,1.4881
1091,0.09787,0.28477,1.53746,0.01763,0.61752,0.11658,0.05903,0.2281,0.08216,0.05764,0.57434,0.53338,0.15251,0.27939,0.48576,0.0063,0.37398,0.90299,0.14503,0.2318,0.9043,-0.0603,0.3643,1.48145,0.19987,0.14426,1.46967,-0.09659,0.55182,1.26792,0.38897,0.26431,1.28247,0.0327,0.57176,1.49003,0.31101,0.40661,1.48874
1092,0.0979,0.28409,1.53708,0.01781,0.61827,0.11732,0.05914,0.22803,0.08208,0.05906,0.57565,0.53406,0.15339,0.27958,0.48546,0.00641,0.37435,0.90297,0.14508,0.23211,0.904,-0.06001,0.36373,1.48131,0.20015,0.14358,1.46947,-0.09517,0.55309,1.26922,0.3894,0.26482,1.28319,0.03455,0.5707,1.49128,0.31115,0.40698,1.48945
1093,0.09803,0.28333,1.53661,0.01821,0.61935,0.11841,0.05924,0.22799,0.082,0.06069,0.57761,0.53512,0.15437,0.27976,0.48516,0.00661,0.37482,0.90301,0.14518,0.23247,0.90369,-0.05979,0.36309,1.48116,0.20051,0.14277,1.4693,-0.09362,0.5545,1.2707,0.38997,0.26526,1.28405,0.03657,0.56957,1.49268,0.31134,0.40737,1.49021
1094,0.09828,0.28246,1.53602,0.01887,0.62074,0.11993,0.0593,0.22796,0.08196,0.0625,0.58033,0.53665,0.15549,0.27995,0.48483,0.00691,0.37533,0.90308,0.14531,0.23282,0.90337,-0.05967,0.36238,1.48104,0.20097,0.14185,1.46916,-0.09197,0.55599,1.27237,0.39068,0.26556,1.28498,0.03871,0.56836,1.49422,0.3116,0.40764,1.49099
1095,0.09865,0.28153,1.53531,0.01983,0.62249,0.12194,0.0593,0.22793,0.08195,0.06452,0.58389,0.53871,0.15677,0.28018,0.48449,0.00726,0.37583,0.90316,0.14546,0.23313,0.903,-0.0596,0.36161,1.48098,0.20153,0.14093,1.46904,-0.09023,0.55752,1.2742,0.39155,0.26574,1.28592,0.04094,0.56703,1.4959,0.31188,0.40768,1.49179
1096,0.0991,0.28057,1.53451,0.02105,0.62459,0.12454,0.05922,0.22785,0.08197,0.06677,0.58832,0.54141,0.15819,0.28045,0.48409,0.0076,0.37627,0.90325,0.14562,0.2334,0.90257,-0.05949,0.3608,1.48094,0.2022,0.14011,1.46887,-0.08839,0.55907,1.27618,0.39261,0.26587,1.28682,0.04326,0.56549,1.49772,0.31217,0.40746,1.49264
1097,0.0996,0.27967,1.53365,0.02247,0.62704,0.12783,0.05909,0.22772,0.08198,0.0693,0.59363,0.54482,0.15973,0.28079,0.48363,0.00787,0.37667,0.90336,0.14576,0.23368,0.90205,-0.05928,0.35991,1.48088,0.20296,0.13948,1.46856,-0.08643,0.56065,1.27831,0.39387,0.26616,1.28768,0.04565,0.56368,1.49965,0.3124,0.40702,1.49359
1098,0.1001,0.27889,1.53276,0.02402,0.62974,0.1319,0.05895,0.22758,0.08194,0.07212,0.59978,0.54901,0.16134,0.2812,0.48307,0.00802,0.37703,0.9035,0.14588,0.23401,0.90143,-0.05893,0.35892,1.48072,0.20381,0.13905,1.46801,-0.08437,0.56229,1.28055,0.39535,0.26679,1.28854,0.04814,0.56155,1.50166,0.31253,0.4065,1.4947
1099,0.10059,0.27824,1.53186,0.02557,0.6325,0.13685,0.05884,0.22747,0.08184,0.07526,0.60675,0.55405,0.16299,0.28174,0.48243,0.00804,0.37739,0.90372,0.14598,0.23446,0.90072,-0.05847,0.35787,1.48042,0.20472,0.13875,1.4672,-0.08223,0.564,1.28289,0.39702,0.26781,1.28949,0.0507,0.55916,1.50369,0.31255,0.40604,1.49597
1100,0.10106,0.27771,1.53094,0.02706,0.63507,0.14274,0.05879,0.22747,0.0817,0.07869,0.61451,0.55999,0.16469,0.28247,0.48173,0.00795,0.37782,0.90404,0.14606,0.23509,0.89995,-0.05798,0.35681,1.47998,0.20566,0.13849,1.46616,-0.08007,0.5658,1.28528,0.39885,0.26914,1.29058,0.05331,0.5566,1.50568,0.31244,0.40569,1.49738
1101,0.10151,0.27724,1.53,0.02846,0.63716,0.14968,0.05882,0.22758,0.08158,0.08241,0.623,0.5669,0.16647,0.28348,0.48102,0.00772,0.37835,0.90449,0.14609,0.23591,0.89913,-0.05751,0.35579,1.47941,0.20658,0.13816,1.46497,-0.07795,0.5677,1.2877,0.40083,0.27056,1.29191,0.05592,0.55398,1.50756,0.3122,0.40543,1.49887
1102,0.10194,0.27673,1.52905,0.02977,0.63855,0.15777,0.05895,0.22778,0.08151,0.08642,0.63215,0.57483,0.16836,0.28482,0.48031,0.00735,0.37904,0.90509,0.146,0.23694,0.89828,-0.05713,0.35487,1.47874,0.20744,0.13772,1.46374,-0.07589,0.56971,1.29015,0.40295,0.27194,1.29352,0.05851,0.55138,1.50935,0.31187,0.40519,1.50046
1103,0.10233,0.27615,1.52809,0.031,0.63918,0.16711,0.05915,0.22804,0.08151,0.09072,0.64184,0.58378,0.17037,0.28651,0.4796,0.0068,0.37989,0.90586,0.14574,0.23816,0.89739,-0.05681,0.35406,1.47804,0.20823,0.1372,1.4625,-0.07388,0.57184,1.29268,0.40521,0.27322,1.29542,0.06108,0.54887,1.5111,0.31147,0.40494,1.50216
