Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1695,0.11043,0.4492,1.52794,0.00267,0.60105,0.0823,0.07628,0.24594,0.10026,0.03863,0.5877,0.50149,0.201,0.34477,0.48619,-0.01234,0.47113,0.90548,0.12477,0.32748,0.90018,-0.05168,0.52483,1.47378,0.21552,0.30058,1.47605,-0.04802,0.68141,1.2339,0.36512,0.42999,1.26136,0.08297,0.70153,1.455,0.29468,0.59506,1.45284
1696,0.11065,0.44726,1.52757,0.00275,0.60087,0.08216,0.07538,0.2466,0.09892,0.03906,0.58779,0.50133,0.20001,0.34395,0.48526,-0.01157,0.47038,0.90511,0.12542,0.32662,0.89954,-0.05139,0.52272,1.47355,0.21647,0.2993,1.4758,-0.04741,0.68047,1.23444,0.366,0.42953,1.26156,0.08323,0.69899,1.45589,0.29402,0.59413,1.45288
1697,0.1109,0.44519,1.52714,0.00278,0.60066,0.08202,0.07434,0.24727,0.09767,0.03969,0.58793,0.50115,0.19907,0.34312,0.48434,-0.0107,0.46953,0.90468,0.12613,0.32563,0.89891,-0.05109,0.52052,1.4733,0.21748,0.29779,1.47544,-0.04678,0.67936,1.23491,0.36709,0.42885,1.26177,0.0836,0.69627,1.45664,0.29337,0.59288,1.45291
1698,0.1111,0.44308,1.52667,0.00274,0.6005,0.08193,0.0733,0.24796,0.09648,0.04052,0.58814,0.50099,0.1981,0.34233,0.48349,-0.00973,0.46855,0.90419,0.12692,0.32447,0.89835,-0.05076,0.51816,1.47298,0.21847,0.2961,1.47497,-0.04616,0.67803,1.2353,0.3684,0.42794,1.262,0.08402,0.69334,1.45726,0.29277,0.59134,1.45294
1699,0.1112,0.44096,1.52613,0.00263,0.60045,0.08191,0.07236,0.24868,0.09535,0.04154,0.58846,0.50088,0.19709,0.34164,0.48273,-0.00866,0.46741,0.90364,0.1278,0.32317,0.89789,-0.05042,0.51557,1.47259,0.21944,0.29424,1.47438,-0.04554,0.67645,1.2356,0.36983,0.42688,1.26224,0.08435,0.69024,1.45783,0.29222,0.58956,1.453
1700,0.11123,0.43878,1.52554,0.00252,0.60052,0.08194,0.07159,0.24941,0.09428,0.04273,0.58893,0.5008,0.19603,0.34106,0.48206,-0.0075,0.46613,0.90303,0.1288,0.32171,0.89751,-0.05004,0.51272,1.47212,0.2204,0.29219,1.47368,-0.04494,0.67465,1.23584,0.3713,0.42574,1.26247,0.08447,0.68706,1.45843,0.29174,0.58759,1.45313
1701,0.11124,0.43647,1.52488,0.00244,0.60069,0.08201,0.07099,0.25007,0.09322,0.04408,0.58962,0.50074,0.19497,0.34053,0.48144,-0.00622,0.46472,0.90232,0.12992,0.32014,0.89719,-0.0496,0.50966,1.47159,0.22136,0.28991,1.47286,-0.04441,0.67266,1.23606,0.37272,0.4246,1.26271,0.08429,0.68392,1.45912,0.29131,0.58548,1.45341
1702,0.11129,0.43394,1.52416,0.00243,0.60092,0.08209,0.07053,0.25061,0.09216,0.04562,0.59057,0.50068,0.19397,0.33996,0.4808,-0.00483,0.46321,0.90147,0.13115,0.31847,0.89684,-0.04905,0.50643,1.47107,0.22231,0.28736,1.47193,-0.04399,0.6705,1.23627,0.37404,0.42345,1.26294,0.08388,0.68091,1.45986,0.29095,0.58321,1.45386
1703,0.11143,0.43112,1.52337,0.00252,0.60118,0.0822,0.07014,0.25094,0.09106,0.04741,0.59185,0.50064,0.19304,0.33927,0.48011,-0.00331,0.46164,0.90047,0.1325,0.31672,0.89642,-0.04842,0.50305,1.47061,0.22322,0.2846,1.47089,-0.04371,0.66817,1.23654,0.37526,0.42222,1.26314,0.08336,0.67798,1.4606,0.29067,0.58072,1.45445
