Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
571,0.09066,0.30368,1.53152,0.02644,0.57315,0.11322,0.05875,0.22564,0.08219,0.06796,0.56696,0.53206,0.15826,0.27088,0.48508,0.00846,0.36443,0.89926,0.15324,0.2285,0.90421,-0.07919,0.36384,1.46839,0.20493,0.16689,1.47327,-0.10373,0.52376,1.23196,0.36742,0.29674,1.26845,0.0224,0.55909,1.45398,0.27612,0.44291,1.46638
572,0.09105,0.30106,1.53077,0.02756,0.57294,0.11705,0.05899,0.22539,0.08214,0.07008,0.57288,0.53584,0.15983,0.27119,0.48463,0.00819,0.36413,0.89914,0.15326,0.2285,0.90371,-0.07885,0.36119,1.46859,0.20521,0.16477,1.47182,-0.10285,0.52412,1.23418,0.36849,0.29624,1.26866,0.02314,0.55568,1.45684,0.2765,0.44057,1.46761
573,0.09152,0.29845,1.52993,0.02847,0.57254,0.12176,0.05923,0.22506,0.08205,0.07245,0.57962,0.54034,0.16144,0.27153,0.48412,0.00781,0.36397,0.8991,0.1532,0.22866,0.90315,-0.07851,0.3587,1.4688,0.20556,0.16277,1.47035,-0.1019,0.52458,1.23641,0.36971,0.29572,1.26886,0.02404,0.55238,1.4596,0.27683,0.4382,1.46873
574,0.0921,0.29585,1.52903,0.02923,0.57195,0.12741,0.05946,0.22468,0.08194,0.07505,0.5871,0.54558,0.16307,0.2719,0.48356,0.00737,0.36399,0.89918,0.15307,0.22899,0.90255,-0.07819,0.35644,1.46904,0.20597,0.16087,1.46885,-0.10093,0.52517,1.23863,0.37109,0.29517,1.26907,0.025,0.54919,1.46227,0.27716,0.43573,1.46981
575,0.09278,0.29331,1.5281,0.0299,0.57121,0.13404,0.05965,0.22428,0.08183,0.07786,0.59518,0.55155,0.16473,0.27231,0.48297,0.0069,0.36418,0.8994,0.15286,0.22945,0.90191,-0.07788,0.35445,1.4693,0.20636,0.15908,1.46732,-0.09997,0.5259,1.24085,0.37262,0.29459,1.26931,0.02597,0.54608,1.46486,0.27757,0.43312,1.47093
576,0.09354,0.29086,1.52711,0.03053,0.57035,0.14163,0.05981,0.22391,0.08172,0.0808,0.60375,0.55822,0.16645,0.27283,0.48234,0.00644,0.36455,0.89975,0.15259,0.23002,0.90123,-0.07752,0.35265,1.46957,0.20672,0.15733,1.46575,-0.09902,0.52675,1.24307,0.37431,0.29395,1.26963,0.02691,0.54301,1.4674,0.27811,0.43036,1.47215
577,0.09432,0.28853,1.52606,0.03113,0.56946,0.15015,0.05993,0.22359,0.08164,0.08376,0.61276,0.56554,0.16827,0.27355,0.48168,0.00599,0.36512,0.90024,0.15226,0.2307,0.90049,-0.07706,0.35094,1.46981,0.20701,0.15557,1.46417,-0.09811,0.52767,1.24531,0.37613,0.29323,1.27009,0.02787,0.53995,1.46987,0.27882,0.42753,1.47349
578,0.09503,0.28632,1.52493,0.0317,0.56868,0.15958,0.06004,0.22335,0.0816,0.08664,0.62214,0.57348,0.17022,0.27452,0.48099,0.00557,0.36592,0.90085,0.15187,0.23154,0.89969,-0.07645,0.34914,1.46998,0.20724,0.15377,1.46262,-0.09723,0.52857,1.24761,0.37801,0.29241,1.27071,0.02891,0.53686,1.47226,0.27965,0.42471,1.47491
579,0.09559,0.28418,1.52371,0.03222,0.56816,0.16992,0.06016,0.22318,0.08163,0.08938,0.6319,0.58207,0.17232,0.27577,0.48028,0.00516,0.36693,0.90158,0.15144,0.23255,0.89883,-0.07568,0.34715,1.47003,0.2074,0.15191,1.46113,-0.09643,0.5294,1.24997,0.3799,0.29153,1.27149,0.03006,0.53372,1.47454,0.28049,0.42202,1.47634
