Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
915,0.22469,0.02988,0.01092,-0.03987,0.48827,0.10884
916,0.22495,0.02988,0.01092,-0.04139,0.49282,0.10374
917,0.2253,0.03008,0.01102,-0.04278,0.49745,0.09863
918,0.22566,0.03031,0.01124,-0.04421,0.50214,0.09342
919,0.22591,0.03047,0.01146,-0.04569,0.50667,0.08814
920,0.22594,0.03064,0.01147,-0.04704,0.51066,0.08289
921,0.22572,0.031,0.01117,-0.04794,0.51393,0.07767
922,0.22539,0.03144,0.01073,-0.04834,0.5166,0.07259
923,0.2251,0.03172,0.01045,-0.04852,0.51878,0.06781
924,0.22482,0.03183,0.01038,-0.04881,0.5203,0.06322
925,0.22446,0.03191,0.01045,-0.04923,0.52097,0.05864
926,0.22397,0.03202,0.01061,-0.04964,0.52073,0.0541
927,0.22337,0.03204,0.01095,-0.05012,0.51961,0.04987
928,0.2227,0.03203,0.01141,-0.0508,0.51766,0.04616
929,0.22199,0.03226,0.0118,-0.05146,0.51514,0.04281
930,0.22125,0.03291,0.01192,-0.05183,0.51272,0.03954
931,0.22046,0.03385,0.01189,-0.05188,0.51104,0.03634
932,0.21963,0.03476,0.01191,-0.05154,0.51021,0.03339
933,0.219,0.03532,0.01213,-0.05056,0.50998,0.03068
934,0.21875,0.0355,0.01257,-0.0487,0.5102,0.02794
935,0.21871,0.03555,0.01313,-0.046,0.51108,0.02491
936,0.21861,0.0358,0.01368,-0.04275,0.51274,0.02164
937,0.21843,0.03629,0.01411,-0.03932,0.51486,0.01855
938,0.21834,0.03682,0.01444,-0.03606,0.51673,0.01596
939,0.21846,0.0371,0.01487,-0.03334,0.51786,0.01386
940,0.21868,0.0371,0.01561,-0.03143,0.51825,0.01199
941,0.21891,0.03696,0.0168,-0.0304,0.51823,0.0103
942,0.21929,0.03673,0.01848,-0.03001,0.51815,0.00901
943,0.22006,0.03652,0.02056,-0.02992,0.51826,0.00829
944,0.22131,0.03647,0.0228,-0.02996,0.51855,0.00804
945,0.22291,0.03659,0.02512,-0.03024,0.51886,0.00809
946,0.22462,0.03673,0.02772,-0.0308,0.51903,0.00833
947,0.22625,0.03675,0.03095,-0.03158,0.51903,0.00872
948,0.22777,0.03664,0.03488,-0.03255,0.51891,0.00924
949,0.22936,0.03659,0.03917,-0.03361,0.51885,0.00981
