Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1781,0.30584,0.13929,0.18151,-0.00239,0.55106,0.00945
1782,0.30571,0.13998,0.18157,-0.00231,0.55086,0.00978
1783,0.30537,0.14044,0.18155,-0.00217,0.55053,0.00981
1784,0.30475,0.14067,0.18162,-0.00211,0.55025,0.00962
1785,0.30413,0.1407,0.18178,-0.00225,0.5502,0.00939
1786,0.30374,0.14055,0.18188,-0.00248,0.5504,0.00925
1787,0.30351,0.14038,0.18181,-0.00255,0.55064,0.00921
1788,0.30328,0.14032,0.18162,-0.0024,0.55065,0.00921
1789,0.30302,0.14031,0.18137,-0.00219,0.55033,0.00927
1790,0.30278,0.14012,0.18104,-0.00204,0.54985,0.00938
1791,0.30258,0.13966,0.18062,-0.00188,0.54949,0.00953
1792,0.30233,0.13905,0.18015,-0.00163,0.54935,0.0097
1793,0.30206,0.13854,0.17974,-0.00145,0.54934,0.00983
1794,0.30203,0.13821,0.17962,-0.00146,0.54936,0.00989
1795,0.30233,0.13793,0.17977,-0.00154,0.54941,0.00985
1796,0.30268,0.13746,0.17986,-0.00144,0.54954,0.00971
1797,0.30279,0.13663,0.17955,-0.00117,0.54966,0.00947
1798,0.30272,0.13542,0.17883,-0.00101,0.54961,0.00913
1799,0.30253,0.13398,0.17794,-0.00112,0.54939,0.00872
1800,0.30202,0.13257,0.17709,-0.00149,0.54925,0.00838
1801,0.30116,0.13129,0.17637,-0.00205,0.54937,0.00821
1802,0.30021,0.13011,0.17577,-0.00268,0.54965,0.00816
1803,0.29922,0.12889,0.17518,-0.00318,0.54981,0.00813
1804,0.29787,0.12746,0.17432,-0.00346,0.54969,0.00806
1805,0.29599,0.12581,0.17304,-0.00364,0.54937,0.00801
1806,0.29392,0.12414,0.17144,-0.00389,0.5491,0.00805
1807,0.29223,0.12263,0.16976,-0.00422,0.54906,0.00813
1808,0.29115,0.1212,0.16816,-0.00451,0.54919,0.00818
1809,0.29048,0.11958,0.1666,-0.00464,0.54932,0.0082
1810,0.28978,0.11765,0.16494,-0.00463,0.54931,0.00826
1811,0.28884,0.11557,0.1631,-0.0046,0.54912,0.00844
1812,0.2879,0.1135,0.16117,-0.00461,0.5488,0.0087
1813,0.2872,0.11143,0.15919,-0.00459,0.54844,0.00892
1814,0.28656,0.10932,0.1571,-0.00456,0.5482,0.00904
1815,0.28562,0.10718,0.15483,-0.00461,0.54821,0.00905
1816,0.2841,0.10487,0.15226,-0.0048,0.54837,0.00908
1817,0.28211,0.10227,0.14934,-0.00508,0.54848,0.00923
1818,0.27995,0.09942,0.14616,-0.00543,0.54849,0.00949
1819,0.27771,0.09649,0.14282,-0.00592,0.54851,0.00976
1820,0.27527,0.0937,0.13927,-0.00654,0.54853,0.00989
1821,0.27268,0.0911,0.13533,-0.00717,0.5485,0.00989
1822,0.27016,0.08858,0.13101,-0.00752,0.54844,0.00983
1823,0.26779,0.08603,0.12661,-0.00738,0.54837,0.00967
1824,0.26541,0.0834,0.12241,-0.00694,0.54825,0.00944
1825,0.26303,0.08069,0.11829,-0.00669,0.54811,0.00931
1826,0.26088,0.07794,0.11402,-0.00688,0.54807,0.00947
1827,0.25905,0.07521,0.10968,-0.00727,0.54818,0.00985
