Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
680,0.1563,0.27901,0.88813,0.11552,0.57152,0.84534,0.4699,0.23401,0.79261,0.00761,0.46007,0.9812,0.40704,0.15476,0.96612,-0.02698,0.39401,1.17675,0.35623,0.15129,1.17452,0.20381,0.37579,1.52251,0.19905,0.32844,1.50553,0.15763,0.28544,1.14205,0.12782,0.20928,0.85214,0.06987,0.34335,0.66233,0.22355,0.1694,0.66836,0.07899,0.48043,0.28713,0.20391,0.11933,0.27574,0.08672,0.5774,0.01871,0.20317,0.09093,0.01488,0.08034,0.58642,0.01819,0.21854,0.08771,0.01423
681,0.15628,0.27955,0.88811,0.11516,0.57483,0.84675,0.47164,0.23736,0.79395,0.00749,0.46222,0.98171,0.40851,0.15693,0.96666,-0.02711,0.3954,1.17695,0.35707,0.15227,1.17462,0.20383,0.37744,1.52197,0.19897,0.33002,1.5052,0.15763,0.28615,1.14195,0.12763,0.20927,0.85217,0.06964,0.34326,0.66232,0.22346,0.16959,0.66838,0.07888,0.48029,0.28707,0.20402,0.11965,0.2758,0.08674,0.57733,0.01863,0.20321,0.09105,0.01496,0.08036,0.58634,0.01811,0.21857,0.08783,0.01427
682,0.15625,0.28002,0.88812,0.11503,0.57849,0.84805,0.47338,0.24107,0.79551,0.00755,0.46485,0.9822,0.40978,0.1593,0.96726,-0.02714,0.39701,1.17716,0.35776,0.15331,1.17471,0.20375,0.37906,1.52153,0.19885,0.33154,1.50507,0.15761,0.28665,1.1419,0.12742,0.20919,0.85223,0.06939,0.34311,0.6623,0.22337,0.16971,0.66844,0.07868,0.48017,0.28703,0.20416,0.11995,0.27593,0.08685,0.57737,0.01863,0.20316,0.09108,0.01507,0.08046,0.58637,0.0181,0.21853,0.08785,0.01432
683,0.15621,0.28038,0.88812,0.11512,0.5821,0.84919,0.47493,0.24486,0.79705,0.00762,0.46764,0.98259,0.41081,0.16175,0.96781,-0.02722,0.39853,1.17723,0.35829,0.15451,1.17474,0.20364,0.3806,1.52115,0.19878,0.33294,1.50511,0.15756,0.28695,1.14182,0.12724,0.20901,0.85226,0.06918,0.34291,0.66224,0.22334,0.16973,0.66854,0.0785,0.48015,0.28702,0.20431,0.12014,0.27609,0.08697,0.57753,0.01874,0.20309,0.09105,0.0152,0.08058,0.58653,0.01819,0.21845,0.08783,0.0144
684,0.15617,0.28068,0.88808,0.1154,0.58539,0.85035,0.47625,0.24836,0.79835,0.0076,0.47019,0.98293,0.41165,0.16413,0.96823,-0.02737,0.39981,1.17715,0.3587,0.15579,1.17465,0.20357,0.382,1.52076,0.19877,0.33418,1.50516,0.15743,0.28713,1.1417,0.12715,0.20878,0.85222,0.06907,0.34273,0.66213,0.22336,0.16965,0.66863,0.07843,0.48019,0.28702,0.20439,0.12018,0.2762,0.08702,0.57769,0.01882,0.20303,0.09101,0.01531,0.08063,0.58669,0.01827,0.2184,0.08781,0.01452
685,0.15614,0.28099,0.88799,0.11579,0.58841,0.85167,0.47747,0.25148,0.79948,0.00746,0.47245,0.9833,0.41236,0.1664,0.96857,-0.02748,0.40098,1.177,0.35902,0.15701,1.17454,0.20355,0.38323,1.52032,0.19873,0.33531,1.50505,0.15723,0.28738,1.14158,0.12711,0.20864,0.85208,0.06906,0.34269,0.66199,0.22343,0.16958,0.66861,0.07851,0.48029,0.28696,0.20442,0.12016,0.2762,0.087,0.57774,0.01875,0.20301,0.09095,0.01536,0.0806,0.58674,0.01823,0.21838,0.08778,0.01462
686,0.15614,0.28138,0.8879,0.11628,0.59143,0.85315,0.47871,0.25448,0.8006,0.00734,0.47467,0.98369,0.41304,0.16858,0.96898,-0.02744,0.4023,1.17683,0.35928,0.15805,1.17452,0.20356,0.38441,1.51985,0.19866,0.33644,1.50474,0.15703,0.28776,1.14154,0.1271,0.20865,0.85189,0.06914,0.34281,0.66185,0.22354,0.16959,0.66847,0.07868,0.48041,0.28686,0.20446,0.12009,0.2761,0.08696,0.57774,0.01862,0.20298,0.09087,0.01537,0.08054,0.58673,0.01811,0.21836,0.08773,0.01469
687,0.1562,0.28182,0.88784,0.11686,0.59466,0.85471,0.48003,0.25763,0.80178,0.00737,0.47705,0.98407,0.41381,0.17075,0.96948,-0.02724,0.40383,1.17663,0.35948,0.159,1.17466,0.20359,0.38572,1.51938,0.19862,0.33773,1.50437,0.15699,0.28818,1.14154,0.12712,0.20876,0.85176,0.06921,0.34292,0.66177,0.22366,0.16963,0.66832,0.07884,0.48049,0.28681,0.20448,0.11995,0.27598,0.08691,0.57777,0.01863,0.2029,0.09077,0.01537,0.08047,0.58674,0.01813,0.21829,0.08766,0.01476
688,0.15633,0.28223,0.88783,0.11748,0.59802,0.8563,0.48138,0.26094,0.80294,0.0076,0.47948,0.98443,0.41469,0.17291,0.97002,-0.02694,0.40541,1.17636,0.35965,0.16001,1.17486,0.20363,0.38725,1.51894,0.19869,0.33923,1.50402,0.15719,0.28853,1.14152,0.12719,0.20884,0.85176,0.06921,0.34287,0.66178,0.22379,0.16966,0.66828,0.07889,0.48048,0.28686,0.20451,0.11978,0.27596,0.08687,0.57784,0.01882,0.20279,0.09068,0.0154,0.08042,0.5868,0.01835,0.21819,0.08761,0.01481
