Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
2874,7.45708,-80.02035,390.17636,17.72636,26.03831,478.7641
2875,11.72418,-74.26649,390.71875,16.22744,31.87179,495.0914
2876,15.26531,-65.96488,385.04883,14.05703,38.98988,517.02649
2877,17.81927,-55.04001,371.37164,11.35043,47.10739,544.00043
2878,19.29767,-41.68335,348.01862,8.47677,55.9657,575.15582
2879,19.72001,-26.59102,314.14474,5.8513,65.41608,609.56714
2880,19.13526,-11.07723,270.5405,3.72638,75.44139,646.6637
2881,17.55578,3.06027,219.79492,2.27425,85.9707,686.01251
2882,15.03269,13.85547,166.17661,1.66826,96.72433,726.76147
2883,11.80514,19.81969,114.8979,1.95375,107.24555,767.34705
2884,8.28137,20.5066,70.77842,2.99242,116.94548,805.50256
2885,4.90409,16.86445,37.04739,4.51165,125.24454,838.66315
2886,2.0642,11.306,14.52509,6.1317,131.80589,864.55133
2887,0.12059,6.22079,1.88628,7.42145,136.55682,881.58185
2888,-0.90462,2.67366,-3.53524,8.00408,139.61569,889.39172
2889,-1.28172,0.64525,-4.6702,7.71048,141.22383,889.17462
2890,-1.29021,-0.22867,-3.75922,6.60624,141.60742,883.18042
2891,-1.14366,-0.41598,-2.23178,5.00733,140.86661,874.07611
2892,-0.9661,-0.27275,-0.84987,3.45471,139.02011,864.38849
2893,-0.81778,-0.02529,0.11737,2.55943,136.10527,855.93329
2894,-0.70861,0.19434,0.66924,2.7454,132.26102,849.52771
2895,-0.62039,0.34563,0.9153,4.05818,127.74866,844.89478
2896,-0.5482,0.41617,0.9713,6.1529,122.93443,841.09814
2897,-0.49061,0.43862,0.94087,8.34679,118.183,837.06952
2898,-0.44417,0.42613,0.88989,9.91317,113.77725,832.10059
2899,-0.41761,0.40156,0.84298,10.39144,109.90248,826.38824
2900,-0.42011,0.3726,0.81817,9.69381,106.66826,820.81097
2901,-0.44905,0.34232,0.80557,8.08687,104.12547,816.02698
2902,-0.49356,0.3195,0.78621,5.97408,102.24727,811.85986
2903,-0.5331,0.31047,0.75975,3.68141,100.85322,807.35419
2904,-0.54465,0.31608,0.73072,1.32062,99.60583,801.27856
2905,-0.52529,0.32764,0.70591,-1.20691,98.04883,792.77594
2906,-0.49111,0.33981,0.68852,-4.00362,95.65889,781.85919
2907,-0.47,0.355,0.67577,-6.9822,92.08692,769.42645
2908,-0.47575,0.3804,0.66802,-9.85897,87.31685,756.72852
2909,-0.50858,0.41991,0.66236,-12.26416,81.65655,744.8866
2910,-0.54756,0.45666,0.66133,-13.9871,75.59906,734.54016
2911,-0.56969,0.47081,0.65728,-15.12627,69.62959,725.81982
2912,-0.57185,0.45527,0.64147,-15.98544,64.07393,718.49664
2913,-0.56512,0.42013,0.61848,-16.93857,59.03245,712.25714
2914,-0.55673,0.381,0.59242,-18.29634,54.45545,707.11487
2915,-0.54238,0.3434,0.5675,-20.16051,50.23336,703.4599
2916,-0.51247,0.30053,0.5406,-22.35138,46.27468,701.7392
2917,-0.46675,0.24709,0.51649,-24.51213,42.52962,702.15845
2918,-0.42662,0.20052,0.49705,-26.32854,38.95618,704.64081
2919,-0.40017,0.18025,0.47806,-27.68762,35.53687,709.04108
2920,-0.38002,0.17743,0.4599,-28.57087,32.32962,715.3808
2921,-0.36259,0.17664,0.44219,-28.99117,29.4927,723.85858
2922,-0.34672,0.17062,0.43003,-29.03481,27.27141,734.59912
2923,-0.34106,0.15893,0.41852,-28.86598,25.90838,747.29401
2924,-0.35294,0.14887,0.40932,-28.68633,25.52399,761.00336
2925,-0.38152,0.14531,0.41786,-28.61886,25.97805,774.27661
2926,-0.41375,0.14051,0.44571,-28.61888,26.93879,785.46808
2927,-0.41863,0.13126,0.48039,-28.50092,28.00757,793.02979
2928,-0.39801,0.12125,0.50397,-28.1459,28.76393,795.85779
2929,-0.37495,0.10961,0.50975,-27.70438,28.84213,793.49963
2930,-0.3542,0.10183,0.49065,-27.61854,28.03868,786.33673
2931,-0.33729,0.09596,0.42936,-28.3833,26.36821,775.70917
2932,-0.33658,0.07963,0.32328,-30.24077,23.95409,763.73425
2933,-0.34315,0.0418,0.18223,-33.0088,21.004,753.07635
2934,-0.33647,-0.01696,0.01958,-36.13487,17.79191,746.45654
2935,-0.31122,-0.07388,-0.12525,-38.88072,14.54018,745.95947
2936,-0.28043,-0.11125,-0.22081,-40.40606,11.42248,752.32904
2937,-0.25503,-0.1297,-0.26563,-40.03407,8.69115,764.80139
2938,-0.23863,-0.14663,-0.26865,-37.57773,6.68834,781.60333
2939,-0.23069,-0.16488,-0.2476,-33.33207,5.73186,800.17297
2940,-0.22837,-0.17992,-0.22137,-28.0139,5.94361,817.58911
2941,-0.22888,-0.19437,-0.2036,-22.5779,7.12321,831.25031
2942,-0.23038,-0.20678,-0.19473,-18.0392,8.74925,839.27704
2943,-0.2307,-0.2172,-0.18803,-15.27287,10.18412,841.06335
