Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
467,0.08569,0.35828,0.88034,0.27941,0.70473,1.1866,0.14711,0.02268,0.828,0.12768,0.64493,1.07641,0.07883,0.08234,0.99789,0.05522,0.58829,1.1299,0.07982,0.16485,1.19187,0.1687,0.43022,1.49632,0.14474,0.39785,1.47513,0.09945,0.37587,1.12465,0.04199,0.32978,0.84327,0.05481,0.43876,0.64826,0.07649,0.2257,0.66513,0.07358,0.50733,0.26979,0.06668,0.17553,0.28118,0.11801,0.58074,0.01488,0.0942,0.14393,0.0223,0.12338,0.59166,0.01515,0.1066,0.13246,0.02094
468,0.08573,0.35769,0.88054,0.28014,0.70459,1.19099,0.14832,0.02304,0.82996,0.12922,0.64666,1.0786,0.07809,0.08221,0.99924,0.05708,0.58977,1.13047,0.07851,0.16447,1.19263,0.16878,0.43015,1.49637,0.14496,0.39774,1.47509,0.09987,0.37518,1.12477,0.0419,0.32924,0.84333,0.05449,0.43792,0.64823,0.07614,0.22483,0.6652,0.07322,0.50661,0.26978,0.06635,0.17396,0.28135,0.11823,0.58083,0.01506,0.09398,0.14279,0.02255,0.12359,0.59176,0.01535,0.1065,0.13147,0.02113
469,0.08578,0.35698,0.8807,0.28086,0.70449,1.1946,0.14959,0.02319,0.83226,0.13032,0.64817,1.08085,0.07714,0.082,1.00072,0.05859,0.59107,1.13116,0.07712,0.16397,1.19347,0.1688,0.43,1.4964,0.14515,0.39752,1.47503,0.10034,0.37427,1.12488,0.04177,0.32858,0.84333,0.05415,0.43694,0.64816,0.07585,0.22393,0.66512,0.07293,0.50574,0.26974,0.06614,0.17259,0.28133,0.11846,0.58086,0.01534,0.09395,0.14188,0.02267,0.1238,0.59179,0.01567,0.10657,0.13067,0.02122
470,0.08578,0.35618,0.88082,0.28165,0.70455,1.19768,0.15073,0.02311,0.83478,0.13132,0.64935,1.08301,0.07608,0.08161,1.00238,0.06007,0.59191,1.13166,0.07574,0.16335,1.19447,0.16879,0.42981,1.4964,0.14528,0.39728,1.47497,0.10074,0.37323,1.12496,0.04156,0.3278,0.84327,0.05382,0.43587,0.64803,0.0755,0.22301,0.665,0.07258,0.50475,0.26964,0.06588,0.17146,0.28124,0.1185,0.58076,0.01562,0.09385,0.14117,0.02269,0.12381,0.59171,0.01601,0.10654,0.13004,0.02122
471,0.08575,0.35533,0.88091,0.28238,0.70466,1.20064,0.15159,0.02287,0.83727,0.13242,0.65023,1.08503,0.07508,0.08094,1.0042,0.06172,0.59243,1.13184,0.07447,0.16251,1.19557,0.1688,0.42959,1.49642,0.14542,0.39701,1.47489,0.10109,0.37214,1.12502,0.04139,0.32695,0.84316,0.05358,0.4348,0.64787,0.07504,0.22207,0.66491,0.07217,0.50379,0.2695,0.06534,0.17053,0.28114,0.11833,0.58059,0.0158,0.09341,0.14061,0.02259,0.12363,0.59155,0.01624,0.10615,0.12954,0.0211
472,0.08573,0.35448,0.88097,0.28275,0.70466,1.20373,0.15224,0.02271,0.83949,0.13349,0.65099,1.08693,0.07432,0.08001,1.00605,0.06327,0.59301,1.13192,0.07345,0.16138,1.19673,0.16876,0.42935,1.49642,0.14561,0.39672,1.47474,0.10145,0.37101,1.12505,0.04132,0.32604,0.84299,0.05346,0.43383,0.6477,0.07458,0.22111,0.66478,0.07177,0.50309,0.26937,0.06449,0.16976,0.28096,0.11813,0.5805,0.01587,0.09268,0.14018,0.02238,0.12341,0.59146,0.01634,0.10545,0.12914,0.02089
473,0.08572,0.35369,0.88094,0.28248,0.70452,1.20693,0.15287,0.02268,0.84138,0.13423,0.65178,1.08868,0.07385,0.07889,1.00781,0.06428,0.59382,1.13214,0.0728,0.16,1.19794,0.16866,0.42908,1.49628,0.14581,0.39637,1.4744,0.10182,0.36985,1.12501,0.04136,0.32513,0.84271,0.05334,0.43304,0.64752,0.07417,0.22023,0.66446,0.07144,0.50275,0.26927,0.06352,0.1692,0.28058,0.11804,0.58059,0.0159,0.09201,0.13988,0.02207,0.12332,0.59155,0.01637,0.10478,0.12884,0.02064
474,0.08567,0.35299,0.88077,0.2815,0.70434,1.2101,0.15365,0.02266,0.84307,0.13446,0.65271,1.09021,0.0736,0.07766,1.00939,0.06473,0.59481,1.13239,0.07245,0.15844,1.19913,0.16857,0.42874,1.49588,0.14605,0.39591,1.47384,0.10214,0.36869,1.12483,0.04135,0.3243,0.8423,0.05315,0.43249,0.64726,0.07371,0.21953,0.66386,0.07122,0.50269,0.2691,0.06258,0.16895,0.2799,0.11813,0.58077,0.01593,0.09168,0.13977,0.02167,0.1234,0.59173,0.01641,0.10444,0.12869,0.02037
475,0.08556,0.35239,0.88045,0.27993,0.70432,1.2132,0.15463,0.02244,0.84466,0.13436,0.65368,1.09143,0.0734,0.0763,1.01073,0.06503,0.59575,1.13236,0.07218,0.15673,1.20012,0.16853,0.42825,1.49528,0.14627,0.39528,1.47318,0.10241,0.36759,1.1245,0.04117,0.32363,0.84179,0.05294,0.43216,0.64693,0.07303,0.21905,0.66307,0.07108,0.50271,0.26883,0.06166,0.16899,0.27901,0.11831,0.58086,0.01596,0.09168,0.13988,0.02117,0.12356,0.59183,0.0165,0.10441,0.12876,0.02003
