Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1677,0.13341,0.29681,0.87019,0.35712,0.61174,1.10705,0.29531,0.01143,0.80832,0.18599,0.53441,1.04967,0.17385,0.04003,0.95416,0.09648,0.47593,1.13507,0.1303,0.08151,1.14834,0.19195,0.30685,1.49494,0.16504,0.27729,1.4732,0.14444,0.29218,1.11634,0.10805,0.29028,0.83182,0.11287,0.41104,0.6405,0.12349,0.1827,0.65376,0.10311,0.50585,0.26736,0.09137,0.1243,0.27167,0.13612,0.58829,0.01481,0.12225,0.08119,0.01618,0.14329,0.59811,0.0153,0.13321,0.06828,0.01553
1678,0.13339,0.29724,0.87022,0.35656,0.6134,1.10981,0.29397,0.01077,0.80849,0.18643,0.53551,1.05073,0.17257,0.03953,0.95444,0.0972,0.47688,1.13509,0.12917,0.08171,1.14849,0.19176,0.30725,1.495,0.16475,0.27785,1.47316,0.14446,0.29263,1.11629,0.10806,0.29082,0.83179,0.11304,0.41146,0.64067,0.12349,0.18323,0.65361,0.10306,0.50591,0.26745,0.09132,0.12451,0.27158,0.13615,0.58855,0.01512,0.12204,0.08136,0.01608,0.14329,0.5984,0.01566,0.13298,0.06845,0.01533
1679,0.13333,0.29756,0.87026,0.35577,0.61492,1.11291,0.29256,0.00992,0.80884,0.18676,0.5365,1.0519,0.17124,0.03889,0.9549,0.09794,0.4777,1.135,0.12807,0.08177,1.14875,0.1915,0.3075,1.49508,0.16449,0.27818,1.47314,0.1445,0.29301,1.11626,0.10796,0.29114,0.83173,0.11307,0.41174,0.64076,0.12344,0.1836,0.65348,0.10295,0.50604,0.26751,0.09134,0.12475,0.27147,0.1362,0.5888,0.01544,0.12215,0.08154,0.01605,0.14333,0.59865,0.01603,0.13309,0.06862,0.01527
1680,0.13323,0.29781,0.87032,0.35551,0.61593,1.11606,0.29108,0.00885,0.80925,0.18713,0.53749,1.05327,0.16988,0.03818,0.95536,0.09879,0.47847,1.1349,0.12707,0.08173,1.14909,0.1913,0.30762,1.49515,0.16435,0.27828,1.47316,0.14446,0.2933,1.11626,0.10783,0.2914,0.8317,0.11304,0.41197,0.64077,0.12329,0.18388,0.65345,0.10283,0.50617,0.2675,0.09136,0.12501,0.27143,0.13616,0.5889,0.01551,0.12246,0.08165,0.01607,0.14327,0.59875,0.01612,0.13339,0.06872,0.01532
1681,0.13317,0.29807,0.8704,0.35608,0.61633,1.11905,0.28951,0.0077,0.80951,0.18769,0.53863,1.05479,0.16854,0.03745,0.95571,0.09982,0.47926,1.13492,0.12619,0.08165,1.14942,0.19117,0.30772,1.49524,0.1643,0.27833,1.47321,0.14445,0.29355,1.11628,0.10778,0.29181,0.83172,0.11308,0.41228,0.64075,0.12305,0.18419,0.65353,0.10273,0.50624,0.26742,0.09135,0.12531,0.2715,0.13597,0.58881,0.01535,0.1228,0.0817,0.01614,0.14309,0.59867,0.01595,0.13371,0.06876,0.01545
1682,0.13318,0.29834,0.8705,0.35686,0.61654,1.12194,0.28771,0.00652,0.80951,0.18833,0.53986,1.05626,0.16721,0.0367,0.956,0.1009,0.48006,1.13512,0.12533,0.0816,1.14973,0.19103,0.3079,1.49533,0.16416,0.27852,1.47328,0.14457,0.29375,1.11631,0.10779,0.29233,0.83178,0.11327,0.41264,0.64072,0.1228,0.18454,0.65367,0.10266,0.50631,0.26732,0.09135,0.12562,0.27162,0.13577,0.58868,0.01517,0.12303,0.08175,0.01626,0.14288,0.59854,0.01577,0.13394,0.06879,0.01563
1683,0.1332,0.29857,0.87059,0.35692,0.61724,1.12483,0.28561,0.00516,0.80935,0.18879,0.54096,1.05755,0.16586,0.03593,0.95632,0.10182,0.48074,1.13544,0.12439,0.0816,1.15007,0.1908,0.30815,1.4954,0.16387,0.27883,1.47334,0.14478,0.29389,1.11634,0.10776,0.29278,0.83184,0.11351,0.41294,0.64067,0.12256,0.18481,0.65383,0.10265,0.50643,0.26723,0.09141,0.12584,0.27176,0.13571,0.58868,0.01514,0.12314,0.08181,0.01642,0.14282,0.59854,0.01575,0.13405,0.06885,0.01583
1684,0.13314,0.2987,0.87069,0.35576,0.6187,1.12792,0.28344,0.00346,0.80923,0.18885,0.54181,1.05868,0.16457,0.0351,0.9567,0.10234,0.48121,1.1357,0.12339,0.08157,1.15044,0.19051,0.30838,1.49548,0.16353,0.27913,1.47342,0.14495,0.29401,1.11639,0.10752,0.29298,0.83191,0.11355,0.41307,0.6406,0.12233,0.1849,0.65394,0.10274,0.50657,0.26716,0.09154,0.12593,0.27184,0.13586,0.58876,0.01523,0.12323,0.08183,0.01658,0.14297,0.59862,0.01587,0.13415,0.06888,0.01603
1685,0.13294,0.29874,0.8708,0.3537,0.62057,1.13144,0.28153,0.00134,0.80931,0.18852,0.54259,1.05977,0.1634,0.03409,0.95711,0.10237,0.48156,1.13572,0.12248,0.08143,1.1508,0.19023,0.30852,1.49562,0.16319,0.27932,1.47354,0.14503,0.29415,1.11652,0.10699,0.29295,0.83197,0.11325,0.41301,0.64051,0.12201,0.18486,0.65394,0.10288,0.5066,0.26709,0.09167,0.12593,0.2718,0.13609,0.58879,0.0153,0.1234,0.08176,0.0167,0.1432,0.59865,0.01595,0.13435,0.06883,0.01622
1686,0.13267,0.29875,0.87092,0.35152,0.62228,1.13566,0.27992,-0.00117,0.80974,0.18813,0.54359,1.06098,0.16224,0.03286,0.95754,0.10216,0.48205,1.13547,0.12179,0.08113,1.15116,0.18998,0.30859,1.49579,0.16291,0.27947,1.47365,0.14506,0.29431,1.11674,0.10633,0.29287,0.83203,0.11278,0.41285,0.64044,0.12156,0.18477,0.6539,0.103,0.50655,0.26704,0.0917,0.12591,0.27171,0.13624,0.58882,0.01528,0.12362,0.08162,0.01676,0.14334,0.59869,0.01591,0.13457,0.0687,0.01635
1687,0.13244,0.29878,0.8711,0.34978,0.62361,1.14069,0.27832,-0.00394,0.81048,0.18807,0.54492,1.06246,0.16091,0.03143,0.95807,0.10223,0.48281,1.1351,0.12133,0.08066,1.15167,0.18983,0.30865,1.49595,0.16273,0.27966,1.47368,0.14509,0.29442,1.11697,0.10579,0.29292,0.83214,0.11247,0.41279,0.64047,0.12104,0.18475,0.65394,0.10314,0.50658,0.26708,0.09159,0.12591,0.27172,0.13627,0.58901,0.01524,0.12377,0.08153,0.01675,0.14336,0.59888,0.01583,0.13471,0.0686,0.01638
1688,0.13231,0.29889,0.87133,0.34836,0.62464,1.14623,0.27648,-0.00678,0.81137,0.18828,0.54637,1.06424,0.15938,0.02992,0.95877,0.10281,0.48377,1.13481,0.12098,0.08005,1.15241,0.18979,0.30873,1.49604,0.16267,0.27989,1.47362,0.14512,0.29448,1.11713,0.10549,0.29318,0.83229,0.11254,0.41297,0.64063,0.1205,0.18484,0.65411,0.10333,0.50681,0.26725,0.09135,0.12593,0.27187,0.13627,0.58939,0.01532,0.12379,0.0816,0.01672,0.14336,0.59927,0.01588,0.13471,0.06865,0.01633
1689,0.13221,0.29906,0.87154,0.34683,0.62553,1.15171,0.27456,-0.0096,0.81227,0.18832,0.54773,1.06623,0.15789,0.02835,0.95965,0.10357,0.48475,1.13476,0.12055,0.07943,1.15326,0.18978,0.30883,1.49605,0.16264,0.28009,1.4735,0.1451,0.29455,1.11716,0.10529,0.29353,0.83242,0.11285,0.41337,0.64087,0.11994,0.18499,0.65427,0.10361,0.50721,0.26749,0.09102,0.12599,0.27202,0.13627,0.58982,0.01551,0.12373,0.08176,0.01668,0.14337,0.59969,0.01608,0.13463,0.06879,0.01624
1690,0.13203,0.29923,0.87165,0.34494,0.62638,1.157,0.273,-0.01242,0.81321,0.18797,0.54896,1.06837,0.1567,0.02661,0.96066,0.10412,0.48572,1.13496,0.12,0.07884,1.15402,0.18969,0.30897,1.496,0.16255,0.28029,1.47337,0.14496,0.29464,1.11708,0.10502,0.29382,0.83243,0.11314,0.41382,0.64104,0.11933,0.18517,0.65424,0.10394,0.50758,0.26765,0.09058,0.12603,0.272,0.1362,0.59008,0.01562,0.12364,0.08184,0.01661,0.1433,0.59995,0.01622,0.13454,0.06887,0.01612
1691,0.13175,0.29933,0.87169,0.34255,0.62738,1.16244,0.27209,-0.0152,0.8142,0.18742,0.55018,1.07063,0.1559,0.02466,0.96168,0.10442,0.48668,1.1353,0.11944,0.07826,1.15456,0.18955,0.30923,1.49598,0.16245,0.28057,1.47329,0.14471,0.29467,1.11698,0.1046,0.29395,0.83233,0.11321,0.41413,0.64108,0.11869,0.1853,0.65403,0.10422,0.50775,0.26765,0.09012,0.12604,0.2718,0.13601,0.59009,0.01554,0.12352,0.08175,0.01649,0.14312,0.59995,0.01617,0.13444,0.0688,0.01601
1692,0.13143,0.29933,0.87174,0.33945,0.62866,1.16843,0.27169,-0.01785,0.81521,0.18679,0.55143,1.073,0.15542,0.02257,0.96266,0.10458,0.48763,1.1357,0.11898,0.07762,1.15496,0.18942,0.30961,1.49609,0.16237,0.28092,1.47339,0.14449,0.29463,1.11698,0.10403,0.29388,0.8322,0.11302,0.41422,0.64102,0.11805,0.1853,0.65379,0.10436,0.50775,0.26757,0.08972,0.12601,0.27155,0.13575,0.58994,0.01533,0.12341,0.08159,0.01634,0.14287,0.5998,0.01597,0.13433,0.06864,0.01587
1693,0.13113,0.29925,0.87188,0.33573,0.63015,1.17488,0.27146,-0.02034,0.81624,0.18598,0.55281,1.07548,0.15515,0.02044,0.9637,0.1047,0.48857,1.13614,0.11869,0.07685,1.15539,0.18932,0.31002,1.49637,0.1623,0.28127,1.47368,0.14446,0.29461,1.11712,0.10338,0.29361,0.83214,0.11264,0.4141,0.64094,0.11743,0.1851,0.65366,0.10441,0.50774,0.26752,0.08945,0.12601,0.27136,0.13549,0.58979,0.01515,0.12334,0.08151,0.01616,0.14261,0.59965,0.01577,0.13425,0.06855,0.01572
1694,0.13094,0.29916,0.87213,0.33199,0.63153,1.18133,0.2711,-0.02283,0.8174,0.18496,0.55441,1.0781,0.15492,0.01831,0.96497,0.10475,0.48962,1.13666,0.11854,0.07595,1.15605,0.18931,0.31032,1.49671,0.16233,0.28153,1.47403,0.14469,0.29464,1.11739,0.10272,0.2932,0.83219,0.11228,0.41386,0.64093,0.11682,0.1848,0.65366,0.10454,0.50782,0.26758,0.08926,0.12608,0.27128,0.13533,0.58971,0.01506,0.12338,0.08155,0.01601,0.14243,0.59958,0.01564,0.13426,0.06857,0.01561
1695,0.13086,0.29907,0.87246,0.3288,0.6323,1.18743,0.27056,-0.02542,0.81878,0.18378,0.55611,1.08088,0.15467,0.01614,0.9665,0.10469,0.49086,1.13732,0.11856,0.07496,1.15703,0.18942,0.31048,1.49701,0.16254,0.28162,1.4743,0.14508,0.29472,1.11774,0.10212,0.29278,0.83232,0.11205,0.41361,0.64099,0.11626,0.18451,0.65376,0.10486,0.50795,0.26775,0.08909,0.1262,0.27128,0.13532,0.58964,0.01508,0.12349,0.08164,0.01597,0.14242,0.59953,0.0156,0.13437,0.06865,0.01562
1696,0.13081,0.29899,0.87285,0.32634,0.63222,1.19327,0.27017,-0.0281,0.82034,0.18259,0.55775,1.08379,0.15455,0.01393,0.96815,0.10456,0.4922,1.13811,0.11878,0.07392,1.15825,0.18956,0.31059,1.49724,0.1629,0.28156,1.47451,0.14548,0.2948,1.11816,0.10151,0.2924,0.83247,0.11186,0.41338,0.64106,0.11576,0.18427,0.6539,0.10531,0.50804,0.26791,0.08892,0.12627,0.27136,0.13548,0.58952,0.01518,0.12365,0.08174,0.01607,0.14256,0.59941,0.01566,0.13454,0.06876,0.01577
1697,0.13075,0.29893,0.87324,0.32436,0.63167,1.19918,0.27034,-0.03092,0.82202,0.18161,0.55932,1.08689,0.15487,0.01168,0.96977,0.10453,0.49358,1.13904,0.11928,0.07282,1.15952,0.18968,0.31079,1.49744,0.16324,0.28152,1.47473,0.14575,0.29486,1.11857,0.10081,0.29211,0.83261,0.11162,0.4133,0.64115,0.11533,0.18409,0.65403,0.10582,0.50819,0.26808,0.08879,0.12622,0.27145,0.13573,0.58932,0.01534,0.12378,0.08181,0.01624,0.1428,0.59922,0.0158,0.13469,0.06885,0.01596
1698,0.1307,0.29894,0.87359,0.32251,0.63143,1.20547,0.27123,-0.03383,0.82376,0.18092,0.56118,1.09021,0.15584,0.00945,0.9713,0.10476,0.4951,1.14011,0.12009,0.07166,1.1607,0.18987,0.31115,1.49762,0.16359,0.28172,1.47495,0.14586,0.2948,1.11882,0.10011,0.292,0.83271,0.11147,0.41355,0.64131,0.11498,0.18401,0.65415,0.1064,0.50854,0.2683,0.08871,0.1261,0.27155,0.13602,0.58915,0.01551,0.12378,0.08182,0.01644,0.14309,0.59906,0.01598,0.1347,0.06887,0.01614
1699,0.13072,0.29905,0.8739,0.3204,0.63205,1.21211,0.27269,-0.03656,0.82543,0.18037,0.56359,1.09376,0.15729,0.00733,0.97274,0.10511,0.49693,1.14131,0.12119,0.07056,1.16179,0.19032,0.31166,1.49775,0.16407,0.2822,1.47509,0.14587,0.29462,1.11885,0.09956,0.29214,0.83282,0.11156,0.41413,0.64159,0.11466,0.18409,0.65427,0.10709,0.50914,0.26861,0.08857,0.12598,0.27169,0.13636,0.58913,0.01569,0.1236,0.08174,0.01661,0.14343,0.59903,0.01617,0.13452,0.06879,0.01628
1700,0.13074,0.29924,0.87419,0.31783,0.63347,1.21877,0.2744,-0.03875,0.82688,0.17975,0.56642,1.09737,0.15889,0.00545,0.97405,0.10538,0.49906,1.14256,0.12258,0.06968,1.16281,0.19104,0.31226,1.49782,0.16475,0.28286,1.47513,0.1458,0.29441,1.11877,0.0991,0.29238,0.83295,0.11178,0.4148,0.64189,0.11425,0.18422,0.6545,0.10779,0.50985,0.26895,0.08834,0.12591,0.27194,0.13674,0.58927,0.01582,0.12332,0.08164,0.01675,0.14382,0.59916,0.01632,0.13424,0.06868,0.01637
1701,0.13066,0.2994,0.87449,0.3148,0.63519,1.22505,0.27633,-0.04018,0.82806,0.17901,0.56927,1.10075,0.1606,0.0039,0.97517,0.10547,0.50128,1.14369,0.12431,0.06903,1.16372,0.19178,0.31292,1.49792,0.16548,0.28355,1.47518,0.14559,0.29427,1.11876,0.0985,0.29246,0.83312,0.11181,0.41524,0.64211,0.11367,0.18423,0.65486,0.10838,0.51043,0.26924,0.08803,0.12588,0.27228,0.13708,0.58943,0.01591,0.12308,0.0816,0.01686,0.14417,0.59932,0.01641,0.13399,0.06865,0.01644
1702,0.13044,0.2995,0.87482,0.31151,0.63663,1.23083,0.2787,-0.04088,0.82902,0.17816,0.57198,1.10367,0.1626,0.00267,0.97605,0.10537,0.50346,1.14457,0.12634,0.06844,1.16444,0.19233,0.31358,1.49805,0.16604,0.28421,1.47531,0.14531,0.29421,1.1189,0.09763,0.29228,0.83332,0.1115,0.41536,0.64222,0.11297,0.18408,0.65528,0.1089,0.51082,0.26947,0.08773,0.12586,0.27266,0.13736,0.58954,0.01599,0.12295,0.08167,0.01699,0.14444,0.59942,0.01648,0.13388,0.06872,0.01652
1703,0.13017,0.29956,0.87511,0.30825,0.63758,1.23614,0.28162,-0.04092,0.82976,0.17709,0.57471,1.10617,0.16507,0.0017,0.97672,0.10511,0.50565,1.14525,0.12853,0.06768,1.16489,0.1926,0.31422,1.49817,0.16634,0.28482,1.47544,0.14508,0.29416,1.1191,0.09652,0.29199,0.83347,0.11103,0.41535,0.64229,0.11219,0.18391,0.65562,0.10948,0.51113,0.26967,0.08743,0.12589,0.27294,0.13764,0.58959,0.01611,0.12296,0.08176,0.01715,0.14474,0.59947,0.0166,0.13388,0.06882,0.01666
1704,0.12996,0.29967,0.87531,0.30531,0.63836,1.24101,0.28501,-0.04035,0.83014,0.17573,0.57768,1.10853,0.16809,0.00092,0.97719,0.1047,0.50803,1.14593,0.13082,0.06672,1.16511,0.19272,0.31488,1.49819,0.16649,0.28545,1.47545,0.145,0.29412,1.11919,0.09536,0.29179,0.83357,0.11065,0.41543,0.64238,0.11137,0.18383,0.65576,0.11019,0.51147,0.26991,0.08711,0.12592,0.27304,0.13798,0.58955,0.01632,0.12303,0.08182,0.01731,0.14509,0.59941,0.01681,0.13395,0.06887,0.01682
1705,0.12981,0.29987,0.8754,0.30276,0.63963,1.24537,0.28872,-0.03916,0.83006,0.17414,0.58097,1.11102,0.17161,0.00035,0.97745,0.10419,0.51074,1.14678,0.13331,0.0657,1.16515,0.19285,0.31561,1.49805,0.16672,0.28614,1.47526,0.14503,0.29414,1.1191,0.09426,0.29172,0.83362,0.11042,0.4157,0.64254,0.1105,0.18381,0.65572,0.11099,0.51189,0.27023,0.08673,0.12588,0.27297,0.13827,0.58935,0.0166,0.12308,0.08184,0.01741,0.14538,0.59922,0.01707,0.134,0.06889,0.01692
1706,0.1297,0.3002,0.87543,0.30053,0.6418,1.24917,0.29271,-0.03731,0.82956,0.17246,0.58448,1.1137,0.17551,0.00015,0.97741,0.10357,0.51371,1.14779,0.13608,0.06491,1.16505,0.1931,0.31646,1.49777,0.16713,0.2869,1.47491,0.14505,0.2943,1.11888,0.09325,0.29172,0.83363,0.11028,0.41617,0.64273,0.10961,0.18379,0.65563,0.1118,0.51247,0.27059,0.08623,0.1258,0.27287,0.13842,0.58905,0.01684,0.12307,0.08192,0.0174,0.14549,0.59895,0.01728,0.13399,0.06897,0.01693
1707,0.12957,0.30067,0.87544,0.29837,0.64475,1.2525,0.29718,-0.0347,0.82877,0.17079,0.58811,1.1164,0.17972,0.00048,0.97699,0.10274,0.51675,1.14889,0.13908,0.06456,1.16472,0.19347,0.31741,1.49743,0.1677,0.28768,1.47455,0.14496,0.29464,1.11863,0.09224,0.29175,0.83359,0.11019,0.41681,0.64291,0.10876,0.18377,0.65562,0.1127,0.51324,0.27098,0.08565,0.12579,0.27284,0.13849,0.5888,0.01697,0.12293,0.08211,0.01736,0.14552,0.59873,0.01738,0.13384,0.06914,0.01687
1708,0.12941,0.30128,0.87544,0.29614,0.64798,1.25545,0.30241,-0.03131,0.82774,0.16916,0.59186,1.11879,0.18444,0.00139,0.97616,0.10167,0.51976,1.14996,0.14238,0.06466,1.16409,0.19389,0.31844,1.49709,0.1683,0.28855,1.47423,0.14472,0.29518,1.11843,0.09108,0.29181,0.83349,0.11009,0.41756,0.64301,0.10792,0.18381,0.65572,0.1138,0.51416,0.27135,0.08505,0.12586,0.27292,0.13861,0.58871,0.01703,0.12268,0.0823,0.01736,0.14562,0.59866,0.01742,0.13355,0.06931,0.01686
