Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1781,-4.53781,7.79034,-0.70765,10.63002,20.20081,2.39875,-11.30133,7.96821,-0.76282,-18.86941,35.33136,9.03619,-6.14207,11.26376,-1.31093,-60.13617,23.24026,7.54056,-61.92639,11.59813,4.17424,66.57082,4.2722,-8.30428,-0.45268,0.14304,-1.42862,3.17526,-4.86441,-0.33553,3.20795,-1.52304,-2.58496,2.87181,-0.29395,0.28175,0.475,-0.13802,-0.35555,0.46575,-0.25792,0.02889
1782,-4.20131,8.39457,-1.13872,11.2097,20.11401,2.53412,-4.86525,3.33401,-2.33035,-12.86457,32.10683,9.56495,-4.99199,9.12069,-0.98112,-62.00529,24.2472,7.62573,-46.03476,-2.59596,4.3468,71.71281,-2.31416,-3.57078,-0.1729,1.86083,0.75021,-0.74174,-3.78465,-0.8475,2.96029,-2.29379,-0.85878,2.72312,-0.50561,0.83996,0.47506,-0.19569,-0.09493,0.36438,-0.25766,0.12893
1783,-3.85958,7.95551,-1.10934,13.25406,18.55194,2.46311,-4.0347,2.3327,-1.99605,-7.51284,29.41694,9.29523,-3.90928,6.97651,-0.68818,-63.78871,25.12973,7.73919,-38.4982,-11.5531,4.09245,67.46983,-11.049,2.92871,1.16371,2.06726,2.00722,-0.38611,-3.35572,-1.57018,2.83857,-2.97842,0.52602,2.90489,0.24482,0.24647,0.41774,-0.20664,0.13833,0.33351,-0.1279,0.06205
1784,-3.90678,6.95706,-0.7244,14.69853,16.96577,2.19147,-8.15238,8.16627,0.11863,-8.3379,30.42139,7.8136,-2.86314,4.74129,-0.50908,-65.3614,26.03366,7.88307,-45.62535,-5.15659,2.92048,65.77714,-17.60861,3.74904,0.93254,1.05521,0.8894,4.44049,-3.55212,-1.52559,2.92419,-2.11948,-0.33747,3.46841,1.24093,-0.84098,0.32725,0.04991,-0.01733,0.34159,0.05133,-0.14436
1785,-4.66609,5.7615,-0.36376,15.01528,17.17132,1.80848,-12.90644,15.06737,1.71501,-12.52349,36.93415,6.368,-1.98579,2.67944,-0.45446,-66.79695,26.91502,8.03586,-59.30544,11.97793,0.32198,73.33997,-28.73889,2.69607,-1.16777,2.06166,0.72692,7.95063,-3.78725,-0.63213,2.94045,-1.74737,-1.16927,3.80383,1.41469,-0.99186,0.2042,0.18177,-0.16853,0.32653,0.11643,-0.22095
1786,-4.29392,3.91018,-0.31514,14.70716,19.67763,1.68687,-12.29575,14.04509,1.00925,-16.56837,46.27122,7.46441,0.10965,-0.64205,-0.17764,-68.19517,27.74923,8.25336,-68.28125,22.19711,0.10786,86.53993,-42.40437,6.2919,-3.44609,6.09348,3.77241,6.07052,-3.69684,0.06598,2.62085,-3.37998,0.38493,3.54071,0.72126,0.01749,0.02654,-0.08969,0.16375,0.30893,0.00622,-0.0295
1787,-3.97019,5.67487,-1.0293,14.63355,22.22028,2.00591,-9.01506,10.66986,-1.73827,-17.54931,50.3028,10.19836,-0.08794,-0.14673,-0.16086,-69.52293,28.56001,8.55051,-67.05134,23.26695,1.69674,92.97839,-39.51819,8.17602,-3.47582,8.10065,6.41112,1.60818,-3.28475,-0.18923,2.08574,-4.89246,2.64926,3.10889,0.12513,0.9305,-0.07909,-0.44344,0.71021,0.34185,-0.12898,0.20822
1788,-3.51717,7.48427,-1.57548,15.35391,21.45139,2.36108,-7.44202,6.96773,-3.39601,-12.21875,43.03659,10.33104,-0.14731,0.30004,-0.06239,-70.8019,29.17276,8.73394,-56.63817,9.97387,0.1424,81.80628,-13.60775,-3.41335,0.7123,2.9609,4.00725,-0.7095,-2.60649,-1.02654,1.57818,-3.93333,2.65981,2.94198,0.2616,0.79638,0.07944,-0.55771,0.80107,0.38803,-0.10276,0.19831
1789,-3.98212,7.3332,-1.46715,16.62784,17.9806,2.33101,-8.34425,6.02433,-3.20118,-1.72589,31.13308,7.2334,-0.09875,0.30266,-0.03074,-72.09299,29.42,8.6779,-40.40725,-5.34074,-6.28964,64.38494,7.23656,-23.97609,7.16561,-5.98812,-2.06995,0.02972,-1.72948,-1.57452,1.43759,-1.6793,0.27607,3.0437,0.8144,0.02334,0.47637,-0.53002,0.21907,0.38874,0.07719,-0.0491
