	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
4769	-33.03479	-79.45122	311.38644	37.64382	52.70163	402.05365
4770	-33.58001	-80.19617	312.50311	38.76143	52.61595	401.92313
4771	-34.11946	-80.93641	313.60315	39.86763	52.52940	401.78281
4772	-34.65359	-81.67222	314.68646	40.96218	52.44215	401.63199
4773	-35.18281	-82.40387	315.75293	42.04485	52.35434	401.46982
4774	-35.70667	-83.13042	316.80075	43.11364	52.26627	401.29581
4775	-36.22586	-83.85254	317.83041	44.16891	52.17804	401.10916
4776	-36.73996	-84.56929	318.84015	45.20869	52.08994	400.90939
4777	-37.24965	-85.28133	319.83041	46.23332	52.00208	400.69559
4778	-37.75449	-85.98774	320.79944	47.24086	51.91474	400.46729
4779	-38.25519	-86.68916	321.74771	48.23159	51.82803	400.22363
4780	-38.75130	-87.38467	322.67343	49.20363	51.74223	399.96423
4781	-39.24324	-88.07455	323.57663	50.15677	51.65749	399.68829
4782	-39.73135	-88.75899	324.45728	51.09097	51.57386	399.39526
4783	-40.21520	-89.43714	325.31418	52.00473	51.49153	399.08524
4784	-40.69541	-90.10957	326.14783	52.89857	51.41051	398.75745
4785	-41.17154	-90.77542	326.95700	53.77102	51.33097	398.41199
4786	-41.64420	-91.43527	327.74222	54.62255	51.25293	398.04819
4787	-42.11296	-92.08826	328.50226	55.45175	51.17656	397.66602
4788	-42.57842	-92.73494	329.23764	56.25905	51.10187	397.26489
4789	-43.04017	-93.37450	329.94720	57.04306	51.02905	396.84482
4790	-43.49854	-94.00712	330.63101	57.80383	50.95811	396.40536
4791	-43.95380	-94.63300	331.28928	58.54154	50.88903	395.94632
4792	-44.40546	-95.25128	331.92123	59.25524	50.82183	395.46823
4793	-44.85405	-95.86248	332.52744	59.94559	50.75644	394.97067
4794	-45.29908	-96.46578	333.10715	60.61167	50.69288	394.45432
4795	-45.74105	-97.06167	333.66089	61.25409	50.63107	393.91864
4796	-46.17950	-97.64935	334.18793	61.87198	50.57103	393.36441
4797	-46.61492	-98.22929	334.68881	62.46590	50.51268	392.79102
4798	-47.04684	-98.80069	335.16284	63.03505	50.45605	392.19919
4799	-47.47552	-99.36372	335.61026	63.57967	50.40107	391.58881
4800	-47.90112	-99.91851	336.03134	64.10018	50.34759	390.95996
4801	-48.32312	-100.46426	336.42572	64.59620	50.29555	390.31378
4802	-48.74192	-101.00143	336.79391	65.06845	50.24474	389.65021
4803	-49.15699	-101.52924	337.13565	65.51662	50.19511	388.97028
4804	-49.56873	-102.04810	337.45135	65.94139	50.14646	388.27390
4805	-49.97661	-102.55726	337.74084	66.34248	50.09872	387.56232
4806	-50.38103	-103.05711	338.00443	66.72050	50.05169	386.83521
4807	-50.78146	-103.54694	338.24197	67.07526	50.00531	386.09390
4808	-51.17807	-104.02686	338.45374	67.40720	49.95940	385.33856
4809	-51.57096	-104.49696	338.64008	67.71690	49.91379	384.56958
4810	-51.95957	-104.95665	338.80109	68.00455	49.86832	383.78864
4811	-52.34421	-105.40626	338.93716	68.27093	49.82277	382.99579
4812	-52.72433	-105.84519	339.04846	68.51624	49.77700	382.19275
4813	-53.10025	-106.27380	339.13541	68.74125	49.73079	381.37949
4814	-53.47142	-106.69145	339.19815	68.94619	49.68401	380.55777
4815	-53.83813	-107.09853	339.23706	69.13179	49.63642	379.72754
4816	-54.19986	-107.49442	339.25232	69.29833	49.58789	378.89059
4817	-54.55669	-107.87924	339.24429	69.44642	49.53822	378.04736
4818	-54.90865	-108.25309	339.21326	69.57667	49.48721	377.19836
4819	-55.25520	-108.61544	339.15948	69.68951	49.43470	376.34552
4820	-55.59658	-108.96659	339.08328	69.78563	49.38049	375.48880
4821	-55.93224	-109.30605	338.98499	69.86548	49.32444	374.63019
4822	-56.26239	-109.63409	338.86481	69.92971	49.26631	373.76971
4823	-56.58652	-109.95024	338.72318	69.97881	49.20598	372.90930
4824	-56.90484	-110.25476	338.56024	70.01341	49.14319	372.04904
4825	-57.21683	-110.54720	338.37646	70.03403	49.07785	371.19077
4826	-57.52251	-110.82763	338.17209	70.04125	49.00974	370.33505
4827	-57.82187	-111.09611	337.94724	70.03561	48.93867	369.48239
4828	-58.11441	-111.35230	337.70255	70.01764	48.86457	368.63470
4829	-58.40027	-111.59641	337.43802	69.98788	48.78721	367.79205
4830	-58.67897	-111.82809	337.15427	69.94688	48.70653	366.95633
4831	-58.95064	-112.04754	336.85132	69.89514	48.62230	366.12756
4832	-59.21481	-112.25445	336.52975	69.83326	48.53445	365.30771
4833	-59.47158	-112.44896	336.18961	69.76172	48.44275	364.49680
4834	-59.72052	-112.63081	335.83154	69.68111	48.34715	363.69675
4835	-59.96159	-112.80006	335.45569	69.59193	48.24748	362.90802
4836	-60.19476	-112.95679	335.06223	69.49458	48.14360	362.13098
4837	-60.41967	-113.10084	334.65195	69.38960	48.03558	361.36731
4838	-60.63639	-113.23241	334.22476	69.27732	47.92324	360.61685
4839	-60.84457	-113.35136	333.78152	69.15829	47.80668	359.88132
4840	-61.04430	-113.45786	333.32217	69.03284	47.68569	359.16061
4841	-61.23521	-113.55178	332.84753	68.90152	47.56036	358.45633
4842	-61.41738	-113.63329	332.35754	68.76463	47.43051	357.76837
4843	-61.59048	-113.70229	331.85303	68.62278	47.29623	357.09839
4844	-61.75446	-113.75887	331.33414	68.47628	47.15741	356.44666
4845	-61.90933	-113.80311	330.80099	68.32535	47.01399	355.81342
4846	-62.05481	-113.83504	330.25452	68.17041	46.86620	355.19980
4847	-62.19099	-113.85477	329.69452	68.01157	46.71392	354.60565
4848	-62.31762	-113.86235	329.12195	67.84924	46.55737	354.03217
4849	-62.43475	-113.85786	328.53665	67.68351	46.39641	353.47919
4850	-62.54216	-113.84140	327.93954	67.51485	46.23128	352.94778
4851	-62.63987	-113.81300	327.33038	67.34330	46.06185	352.43787
4852	-62.72771	-113.77277	326.71024	67.16934	45.88835	351.95053
4853	-62.80563	-113.72079	326.07916	66.99310	45.71075	351.48590
4854	-62.87364	-113.65712	325.43716	66.81462	45.52909	351.04404
4855	-62.93162	-113.58198	324.78543	66.63420	45.34370	350.62561
4856	-62.97961	-113.49540	324.12363	66.45175	45.15453	350.23041
4857	-63.01754	-113.39761	323.45282	66.26757	44.96193	349.85898
4858	-63.04539	-113.28860	322.77283	66.08158	44.76584	349.51126
4859	-63.06312	-113.16867	322.08466	65.89409	44.56661	349.18777
4860	-63.07071	-113.03777	321.38806	65.70498	44.36417	348.88837
4861	-63.06813	-112.89619	320.68417	65.51459	44.15888	348.61359
4862	-63.05536	-112.74399	319.97305	65.32288	43.95080	348.36346
4863	-63.03242	-112.58125	319.25473	65.12976	43.74003	348.13770
4864	-62.99943	-112.40836	318.53046	64.93540	43.52701	347.93646
4865	-62.95640	-112.22533	317.79987	64.73956	43.31175	347.75934
4866	-62.90344	-112.03255	317.06424	64.54243	43.09471	347.60641
4867	-62.84056	-111.82999	316.32315	64.34375	42.87588	347.47726
4868	-62.76788	-111.61808	315.57800	64.14371	42.65572	347.37198
4869	-62.68540	-111.39678	314.82828	63.94209	42.43421	347.29025
4870	-62.59326	-111.16654	314.07535	63.73904	42.21184	347.23206
4871	-62.49150	-110.92742	313.31921	63.53444	41.98871	347.19708
4872	-62.38016	-110.67950	312.55991	63.32804	41.76496	347.18500
4873	-62.25946	-110.42326	311.79865	63.11994	41.54111	347.19547
4874	-62.12940	-110.15865	311.03516	62.90977	41.31717	347.22806
4875	-61.99022	-109.88614	310.27063	62.69766	41.09366	347.28235
4876	-61.84188	-109.60566	309.50467	62.48321	40.87060	347.35806
4877	-61.68466	-109.31773	308.73859	62.26654	40.64851	347.45471
4878	-61.51851	-109.02225	307.97198	62.04728	40.42739	347.57196
4879	-61.34370	-108.71973	307.20612	61.82553	40.20778	347.70932
4880	-61.16027	-108.41026	306.44101	61.60105	39.98981	347.86646
4881	-60.96827	-108.09386	305.67673	61.37355	39.77360	348.04294
4882	-60.76803	-107.77111	304.91455	61.14314	39.55962	348.23807
4883	-60.55950	-107.44187	304.15399	60.90940	39.34790	348.45145
4884	-60.34306	-107.10674	303.39642	60.67244	39.13888	348.68231
4885	-60.11859	-106.76556	302.64142	60.43185	38.93259	348.93042
4886	-59.88651	-106.41891	301.89026	60.18774	38.72950	349.19492
4887	-59.64671	-106.06665	301.14255	59.93969	38.52960	349.47559
4888	-59.39959	-105.70940	300.39960	59.68781	38.33337	349.77155
4889	-59.14519	-105.34716	299.66138	59.43184	38.14092	350.08243
4890	-58.88352	-104.97998	298.92789	59.17152	37.95230	350.40775
4891	-58.61507	-104.60847	298.20035	58.90708	37.76786	350.74655
4892	-58.33971	-104.23243	297.47833	58.63811	37.58752	351.09863
4893	-58.05793	-103.85253	296.76309	58.36486	37.41164	351.46292
4894	-57.76960	-103.46857	296.05417	58.08691	37.24016	351.83929
4895	-57.47522	-103.08120	295.35272	57.80451	37.07341	352.22662
4896	-57.17465	-102.69019	294.65839	57.51725	36.91134	352.62469
4897	-56.86840	-102.29623	293.97241	57.22537	36.75428	353.03259
4898	-56.55649	-101.89930	293.29468	56.92864	36.60224	353.44980
4899	-56.23890	-101.49938	292.62524	56.62689	36.45520	353.87610
4900	-55.91617	-101.09712	291.96512	56.32047	36.31334	354.31039
4901	-55.58810	-100.69226	291.31396	56.00903	36.17653	354.75272
4902	-55.25522	-100.28545	290.67279	55.69292	36.04493	355.20197
4903	-54.91734	-99.87641	290.04129	55.37184	35.91843	355.65823
4904	-54.57499	-99.46581	289.42047	55.04611	35.79718	356.12036
4905	-54.22797	-99.05338	288.80994	54.71541	35.68109	356.58844
4906	-53.87684	-98.63978	288.21072	54.38010	35.57029	357.06134
4907	-53.52156	-98.22495	287.62283	54.04002	35.46474	357.53885
4908	-53.16209	-97.80886	287.04626	53.69506	35.36431	358.02081
4909	-52.79898	-97.39211	286.48190	53.34571	35.26904	358.50629
4910	-52.43200	-96.97443	285.92941	52.99167	35.17876	358.99548
4911	-52.06169	-96.55643	285.38968	52.63343	35.09350	359.48740
4912	-51.68780	-96.13782	284.86243	52.27068	35.01308	359.98218
4913	-51.31090	-95.71925	284.34845	51.90392	34.93753	360.47894
4914	-50.93073	-95.30039	283.84750	51.53284	34.86667	360.97778
4915	-50.54786	-94.88190	283.36044	51.15796	34.80053	361.47778
4916	-50.16222	-94.46369	282.88724	50.77916	34.73898	361.97888
4917	-49.77376	-94.04568	282.42776	50.39639	34.68185	362.48105
4918	-49.38303	-93.62846	281.98270	50.01021	34.62906	362.98355
4919	-48.98973	-93.21172	281.55176	49.62037	34.58041	363.48669
4920	-48.59444	-92.79601	281.13547	49.22745	34.53582	363.98978
4921	-48.19686	-92.38103	280.73358	48.83117	34.49508	364.49304
4922	-47.79756	-91.96738	280.34668	48.43213	34.45811	364.99573
4923	-47.39624	-91.55472	279.97446	48.03004	34.42472	365.49820
4924	-46.99347	-91.14363	279.61752	47.62549	34.39480	365.99969
4925	-46.58917	-90.73402	279.27573	47.21844	34.36819	366.50027
4926	-46.18323	-90.32578	278.94901	46.80880	34.34475	367.00012
4927	-45.77619	-89.91943	278.63776	46.39718	34.32433	367.49863
4928	-45.36771	-89.51465	278.34161	45.98328	34.30677	367.99631
4929	-44.95834	-89.11197	278.06097	45.56773	34.29197	368.49258
4930	-44.54774	-88.71104	277.79556	45.15021	34.27974	368.98788
4931	-44.13646	-88.31242	277.54575	44.73134	34.26997	369.48166
4932	-43.72416	-87.91575	277.31122	44.31082	34.26249	369.97433
4933	-43.31138	-87.52157	277.09232	43.88926	34.25716	370.46539
4934	-42.89801	-87.12975	276.88892	43.46659	34.25385	370.95502
4935	-42.48391	-86.74017	276.70084	43.04269	34.25242	371.44354
4936	-42.06960	-86.35332	276.52814	42.61817	34.25275	371.93051
4937	-41.65473	-85.96884	276.37061	42.19269	34.25473	372.41644
4938	-41.23983	-85.58721	276.22830	41.76683	34.25822	372.90097
4939	-40.82451	-85.20811	276.10095	41.34026	34.26310	373.38470
4940	-40.40934	-84.83202	275.98856	40.91356	34.26925	373.86707
4941	-39.99392	-84.45858	275.89099	40.48640	34.27656	374.34872
4942	-39.57881	-84.08828	275.80814	40.05937	34.28488	374.82919
4943	-39.16385	-83.72099	275.73990	39.63235	34.29411	375.30884
4944	-38.74888	-83.35651	275.68594	39.20520	34.30414	375.78806
4945	-38.33442	-82.99529	275.64606	38.77843	34.31489	376.26639
4946	-37.92007	-82.63696	275.61987	38.35167	34.32626	376.74460
4947	-37.50636	-82.28194	275.60712	37.92545	34.33815	377.22229
4948	-37.09288	-81.92984	275.60748	37.49936	34.35048	377.70004
4949	-36.68016	-81.58109	275.62064	37.07396	34.36314	378.17758
4950	-36.26781	-81.23533	275.64636	36.64884	34.37606	378.65552
4951	-35.85633	-80.89297	275.68427	36.22453	34.38912	379.13348
4952	-35.44557	-80.55382	275.73407	35.80088	34.40224	379.61188
4953	-35.03535	-80.21770	275.79538	35.37766	34.41537	380.09109
4954	-34.62616	-79.88496	275.86771	34.95536	34.42844	380.57080
4955	-34.21760	-79.55521	275.95071	34.53353	34.44139	381.05164
4956	-33.81017	-79.22882	276.04382	34.11266	34.45415	381.53326
4957	-33.40347	-78.90540	276.14673	33.69230	34.46669	382.01633
4958	-32.99798	-78.58528	276.25891	33.27292	34.47892	382.50052
4959	-32.59332	-78.26812	276.38000	32.85408	34.49080	382.98645
4960	-32.18996	-77.95423	276.50949	32.43626	34.50225	383.47379
4961	-31.78774	-77.64342	276.64697	32.01923	34.51323	383.96292
4962	-31.38648	-77.33548	276.79196	31.60276	34.52371	384.45428
4963	-30.98666	-77.03069	276.94382	31.18729	34.53364	384.94745
4964	-30.58789	-76.72867	277.10211	30.77233	34.54299	385.44305
4965	-30.19065	-76.42968	277.26611	30.35833	34.55172	385.94073
4966	-29.79454	-76.13335	277.43549	29.94481	34.55982	386.44116
4967	-29.40004	-75.83997	277.60944	29.53220	34.56722	386.94388
4968	-29.00676	-75.54915	277.78769	29.12003	34.57391	387.44958
4969	-28.61518	-75.26115	277.96942	28.70873	34.57985	387.95786
4970	-28.22512	-74.97576	278.15421	28.29806	34.58501	388.46906
4971	-27.83642	-74.69274	278.34161	27.88776	34.58937	388.98361
4972	-27.44955	-74.41234	278.53076	27.47824	34.59294	389.50098
4973	-27.06414	-74.13415	278.72131	27.06900	34.59568	390.02176
4974	-26.68065	-73.85841	278.91251	26.66047	34.59760	390.54550
4975	-26.29872	-73.58472	279.10388	26.25216	34.59867	391.07272
4976	-25.91880	-73.31331	279.29471	25.84448	34.59890	391.60309
4977	-25.54053	-73.04380	279.48462	25.43694	34.59828	392.13712
4978	-25.16438	-72.77641	279.67276	25.02995	34.59679	392.67432
4979	-24.79018	-72.51090	279.85870	24.62325	34.59442	393.21503
4980	-24.41779	-72.24705	280.04205	24.21659	34.59117	393.75958
4981	-24.04767	-71.98506	280.22202	23.81039	34.58706	394.30734
4982	-23.67949	-71.72456	280.39835	23.40417	34.58208	394.85898
4983	-23.31370	-71.46573	280.57034	22.99834	34.57624	395.41385
4984	-22.94996	-71.20823	280.73770	22.59244	34.56954	395.97256
4985	-22.58874	-70.95224	280.89969	22.18687	34.56199	396.53455
4986	-22.22970	-70.69740	281.05597	21.78117	34.55359	397.10040
4987	-21.87328	-70.44389	281.20593	21.37574	34.54435	397.66949
4988	-21.51936	-70.19151	281.34915	20.97034	34.53427	398.24219
4989	-21.16780	-69.94002	281.48523	20.56474	34.52337	398.81870
4990	-20.81904	-69.68962	281.61374	20.15939	34.51167	399.39844
4991	-20.47277	-69.43995	281.73444	19.75384	34.49919	399.98199
4992	-20.12944	-69.19120	281.84674	19.34853	34.48595	400.56870
4993	-19.78871	-68.94302	281.95047	18.94302	34.47197	401.15909
4994	-19.45103	-68.69560	282.04514	18.53774	34.45728	401.75266
4995	-19.11609	-68.44858	282.13037	18.13226	34.44188	402.34988
4996	-18.78432	-68.20214	282.20584	17.72701	34.42580	402.95016
4997	-18.45559	-67.95609	282.27115	17.32178	34.40908	403.55374
4998	-18.12976	-67.71019	282.32620	16.91638	34.39173	404.16098
4999	-17.80725	-67.46468	282.37076	16.51128	34.37380	404.77106
5000	-17.48773	-67.21918	282.40466	16.10608	34.35532	405.38474
5001	-17.17159	-66.97394	282.42776	15.70125	34.33635	406.00122
5002	-16.85855	-66.72860	282.43991	15.29638	34.31689	406.62119
5003	-16.54896	-66.48335	282.44092	14.89197	34.29702	407.24384
5004	-16.24255	-66.23788	282.43069	14.48759	34.27674	407.86990
5005	-15.93969	-65.99237	282.40900	14.08373	34.25613	408.49860
5006	-15.64025	-65.74664	282.37573	13.68021	34.23520	409.13025
5007	-15.34409	-65.50048	282.33087	13.27686	34.21401	409.76517
5008	-15.05158	-65.25414	282.27448	12.87419	34.19262	410.40265
5009	-14.76242	-65.00728	282.20639	12.47183	34.17107	411.04333
5010	-14.47696	-64.76012	282.12683	12.07029	34.14944	411.68652
5011	-14.19491	-64.51236	282.03564	11.66918	34.12776	412.33295
5012	-13.91661	-64.26421	281.93289	11.26902	34.10611	412.98172
5013	-13.64179	-64.01534	281.81860	10.86943	34.08453	413.63367
5014	-13.37077	-63.76599	281.69278	10.47092	34.06309	414.28799
5015	-13.10343	-63.51596	281.55545	10.07333	34.04184	414.94507
5016	-12.83964	-63.26511	281.40659	9.67654	34.02083	415.60516
5017	-12.57973	-63.01366	281.24652	9.28108	34.00014	416.26764
5018	-12.32341	-62.76131	281.07513	8.88659	33.97982	416.93314
5019	-12.07099	-62.50830	280.89276	8.49361	33.95996	417.60098
5020	-11.82221	-62.25433	280.69928	8.10179	33.94059	418.27182
5021	-11.57736	-61.99965	280.49512	7.71166	33.92180	418.94489
5022	-11.33619	-61.74395	280.28003	7.32288	33.90364	419.62103
5023	-11.09899	-61.48748	280.05447	6.93597	33.88618	420.29944
5024	-10.86564	-61.23007	279.81839	6.55080	33.86949	420.98044
5025	-10.63600	-60.97158	279.57187	6.16726	33.85360	421.66437
5026	-10.41033	-60.71230	279.31540	5.78586	33.83859	422.35056
5027	-10.18836	-60.45193	279.04886	5.40629	33.82451	423.03964
5028	-9.97034	-60.19078	278.77274	5.02905	33.81140	423.73083
5029	-9.75602	-59.92856	278.48700	4.65381	33.79932	424.42493
5030	-9.54563	-59.66556	278.19211	4.28110	33.78835	425.12112
5031	-9.33892	-59.40149	277.88794	3.91058	33.77850	425.82016
5032	-9.13613	-59.13665	277.57507	3.54277	33.76985	426.52121
5033	-8.93712	-58.87090	277.25348	3.17755	33.76245	427.22467
5034	-8.74178	-58.60412	276.92331	2.81481	33.75634	427.93088
5035	-8.55030	-58.33664	276.58499	2.45504	33.75155	428.63898
5036	-8.36245	-58.06821	276.23840	2.09792	33.74813	429.34970
5037	-8.17843	-57.79915	275.88419	1.74394	33.74612	430.06235
5038	-7.99801	-57.52921	275.52209	1.39279	33.74554	430.77744
5039	-7.82138	-57.25871	275.15274	1.04494	33.74645	431.49432
5040	-7.64833	-56.98740	274.77594	0.70010	33.74887	432.21359
5041	-7.47903	-56.71561	274.39230	0.35873	33.75285	432.93454
5042	-7.31336	-56.44323	274.00183	0.02073	33.75842	433.65741
5043	-7.15122	-56.17017	273.60452	-0.31401	33.76561	434.38260
5044	-6.99275	-55.89681	273.20099	-0.64505	33.77442	435.10916
5045	-6.83776	-55.62291	272.79092	-0.97268	33.78488	435.83780
5046	-6.68640	-55.34883	272.37509	-1.29647	33.79700	436.56766
5047	-6.53847	-55.07436	271.95316	-1.61670	33.81083	437.29947
5048	-6.39412	-54.79985	271.52576	-1.93295	33.82634	438.03226
5049	-6.25316	-54.52508	271.09265	-2.24548	33.84358	438.76685
5050	-6.11572	-54.25041	270.65448	-2.55389	33.86255	439.50223
5051	-5.98169	-53.97577	270.21124	-2.85828	33.88327	440.23880
5052	-5.85097	-53.70108	269.76282	-3.15876	33.90574	440.97678
5053	-5.72366	-53.42672	269.30991	-3.45497	33.92993	441.71530
5054	-5.59959	-53.15247	268.85214	-3.74720	33.95586	442.45496
5055	-5.47884	-52.87872	268.39029	-4.03509	33.98347	443.19495
5056	-5.36126	-52.60525	267.92392	-4.31891	34.01279	443.93582
5057	-5.24691	-52.33244	267.45377	-4.59831	34.04377	444.67670
5058	-5.13565	-52.06007	266.97943	-4.87357	34.07643	445.41824
5059	-5.02755	-51.78851	266.50168	-5.14434	34.11073	446.15958
5060	-4.92252	-51.51770	266.02039	-5.41074	34.14666	446.90094
5061	-4.82044	-51.24757	265.53540	-5.67288	34.18423	447.64258
5062	-4.72138	-50.97848	265.04739	-5.93047	34.22337	448.38361
5063	-4.62519	-50.71020	264.55594	-6.18377	34.26407	449.12466
5064	-4.53192	-50.44311	264.06174	-6.43247	34.30629	449.86484
5065	-4.44142	-50.17698	263.56436	-6.67683	34.35003	450.60480
5066	-4.35374	-49.91217	263.06448	-6.91657	34.39523	451.34360
5067	-4.26873	-49.64846	262.56165	-7.15193	34.44189	452.08194
5068	-4.18645	-49.38622	262.05658	-7.38262	34.48994	452.81888
5069	-4.10679	-49.12536	261.54907	-7.60877	34.53939	453.55466
5070	-4.02965	-48.86581	261.03900	-7.83049	34.59022	454.28967
5071	-3.95506	-48.60792	260.52701	-8.04752	34.64233	455.02286
5072	-3.88287	-48.35146	260.01263	-8.26009	34.69576	455.75500
5073	-3.81310	-48.09676	259.49652	-8.46797	34.75040	456.48517
5074	-3.74561	-47.84361	258.97824	-8.67138	34.80628	457.21411
5075	-3.68042	-47.59235	258.45840	-8.87008	34.86330	457.94083
5076	-3.61740	-47.34276	257.93661	-9.06429	34.92149	458.66608
5077	-3.55654	-47.09517	257.41348	-9.25379	34.98074	459.38885
5078	-3.49776	-46.84951	256.88885	-9.43867	35.04104	460.10956
5079	-3.44095	-46.60566	256.36255	-9.61908	35.10240	460.82846
5080	-3.38608	-46.36394	255.83521	-9.79481	35.16470	461.54474
5081	-3.33302	-46.12410	255.30637	-9.96611	35.22798	462.25906
5082	-3.28174	-45.88645	254.77669	-10.13280	35.29211	462.97061
5083	-3.23212	-45.65075	254.24571	-10.29509	35.35713	463.68015
5084	-3.18412	-45.41729	253.71408	-10.45284	35.42292	464.38678
5085	-3.13761	-45.18584	253.18134	-10.60623	35.48952	465.09116
5086	-3.09257	-44.95669	252.64816	-10.75513	35.55681	465.79254
5087	-3.04889	-44.72974	252.11433	-10.89965	35.62479	466.49121
5088	-3.00646	-44.50487	251.57967	-11.03991	35.69345	467.18750
5089	-2.96525	-44.28233	251.04485	-11.17579	35.76268	467.88071
5090	-2.92512	-44.06189	250.50935	-11.30748	35.83253	468.57138
5091	-2.88603	-43.84378	249.97386	-11.43488	35.90286	469.25891
5092	-2.84787	-43.62778	249.43791	-11.55817	35.97373	469.94394
5093	-2.81059	-43.41412	248.90216	-11.67726	36.04501	470.62564
5094	-2.77405	-43.20257	248.36610	-11.79232	36.11674	471.30484
5095	-2.73823	-42.99337	247.83040	-11.90326	36.18881	471.98071
5096	-2.70301	-42.78640	247.29489	-12.01020	36.26122	472.65359
5097	-2.66831	-42.58154	246.75934	-12.11324	36.33396	473.32382
5098	-2.63406	-42.37898	246.22444	-12.21233	36.40693	473.99069
5099	-2.60017	-42.17851	245.68970	-12.30763	36.48016	474.65482
5100	-2.56657	-41.98030	245.15581	-12.39911	36.55354	475.31555
5101	-2.53317	-41.78415	244.62224	-12.48691	36.62710	475.97357
5102	-2.49992	-41.59023	244.08972	-12.57101	36.70074	476.62814
5103	-2.46669	-41.39832	243.55771	-12.65156	36.77449	477.27997
5104	-2.43345	-41.20862	243.02692	-12.72851	36.84823	477.92828
5105	-2.40010	-41.02100	242.49713	-12.80199	36.92197	478.57346
5106	-2.36656	-40.83532	241.96814	-12.87210	36.99572	479.21582
5107	-2.33280	-40.65176	241.44063	-12.93884	37.06936	479.85458
5108	-2.29872	-40.47007	240.91408	-13.00238	37.14292	480.49048
5109	-2.26431	-40.29042	240.38918	-13.06272	37.21630	481.12271
5110	-2.22945	-40.11259	239.86540	-13.12000	37.28955	481.75201
5111	-2.19413	-39.93673	239.34344	-13.17425	37.36254	482.37762
5112	-2.15824	-39.76260	238.82278	-13.22560	37.43532	483.00021
5113	-2.12177	-39.59036	238.30411	-13.27407	37.50778	483.61902
5114	-2.08462	-39.41990	237.78719	-13.31978	37.57992	484.23441
5115	-2.04676	-39.25106	237.27182	-13.36283	37.65176	484.84656
5116	-2.00817	-39.08400	236.75865	-13.40324	37.72316	485.45480
5117	-1.96878	-38.91850	236.24716	-13.44114	37.79419	486.05963
5118	-1.92860	-38.75470	235.73802	-13.47657	37.86473	486.66028
5119	-1.88755	-38.59237	235.23070	-13.50964	37.93483	487.25742
5120	-1.84564	-38.43166	234.72585	-13.54040	38.00438	487.85019
5121	-1.80278	-38.27235	234.22296	-13.56896	38.07341	488.43915
5122	-1.75899	-38.11458	233.72269	-13.59537	38.14183	489.02365
5123	-1.71421	-37.95821	233.22479	-13.61971	38.20963	489.60385
5124	-1.66840	-37.80313	232.72911	-13.64209	38.27682	490.17990
5125	-1.62160	-37.64946	232.23621	-13.66253	38.34328	490.75101
5126	-1.57375	-37.49700	231.74564	-13.68114	38.40905	491.31766
5127	-1.52489	-37.34588	231.25800	-13.69796	38.47403	491.87897
5128	-1.47496	-37.19589	230.77283	-13.71309	38.53824	492.43552
5129	-1.42399	-37.04716	230.29074	-13.72659	38.60158	492.98633
5130	-1.37192	-36.89948	229.81125	-13.73853	38.66408	493.53201
5131	-1.31879	-36.75298	229.33495	-13.74899	38.72563	494.07172
5132	-1.26458	-36.60754	228.86166	-13.75803	38.78623	494.60559
5133	-1.20926	-36.46304	228.39117	-13.76572	38.84589	495.13367
5134	-1.15291	-36.31960	227.92407	-13.77211	38.90450	495.65524
5135	-1.09548	-36.17701	227.45988	-13.77728	38.96209	496.17062
5136	-1.03706	-36.03540	226.99924	-13.78128	39.01856	496.67902
5137	-0.97759	-35.89457	226.54163	-13.78417	39.07396	497.18091
5138	-0.91715	-35.75462	226.08765	-13.78601	39.12817	497.67532
5139	-0.85569	-35.61536	225.63684	-13.78686	39.18123	498.16278
5140	-0.79331	-35.47692	225.18979	-13.78679	39.23304	498.64249
5141	-0.72998	-35.33916	224.74628	-13.78586	39.28362	499.11447
5142	-0.66570	-35.20198	224.30615	-13.78409	39.33293	499.57880
5143	-0.60057	-35.06551	223.86996	-13.78154	39.38091	500.03479
5144	-0.53458	-34.92955	223.43730	-13.77823	39.42757	500.48267
5145	-0.46782	-34.79422	223.00868	-13.77421	39.47285	500.92181
5146	-0.40026	-34.65934	222.58377	-13.76950	39.51674	501.35242
5147	-0.33200	-34.52502	222.16306	-13.76416	39.55919	501.77390
5148	-0.26303	-34.39110	221.74617	-13.75821	39.60019	502.18637
5149	-0.19343	-34.25767	221.33362	-13.75170	39.63969	502.58929
5150	-0.12323	-34.12464	220.92525	-13.74465	39.67766	502.98267
5151	-0.05241	-33.99190	220.52094	-13.73708	39.71412	503.36652
5152	0.01888	-33.85958	220.12120	-13.72902	39.74899	503.74023
