	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1	0.00000	0.00000	-2.46905	0.00000	0.00000	-0.54250
2	0.00000	0.00000	-2.47108	0.00000	0.00000	-0.54055
3	0.00000	0.00000	-2.47310	0.00000	0.00000	-0.53861
4	0.00000	0.00000	-2.47512	0.00000	0.00000	-0.53667
5	0.00000	0.00000	-2.47712	0.00000	0.00000	-0.53474
6	0.00000	0.00000	-2.47910	0.00000	0.00000	-0.53281
7	0.00000	0.00000	-2.48106	0.00000	0.00000	-0.53089
8	0.00000	0.00000	-2.48299	0.00000	0.00000	-0.52899
9	0.00000	0.00000	-2.48489	0.00000	0.00000	-0.52709
10	0.00000	0.00000	-2.48676	0.00000	0.00000	-0.52521
11	0.00000	0.00000	-2.48859	0.00000	0.00000	-0.52335
12	0.00000	0.00000	-2.49038	0.00000	0.00000	-0.52150
13	0.00000	0.00000	-2.49213	0.00000	0.00000	-0.51967
14	0.00000	0.00000	-2.49384	0.00000	0.00000	-0.51785
15	0.00000	0.00000	-2.49552	0.00000	0.00000	-0.51605
16	0.00000	0.00000	-2.49716	0.00000	0.00000	-0.51428
17	0.00000	0.00000	-2.49877	0.00000	0.00000	-0.51252
18	0.00000	0.00000	-2.50034	0.00000	0.00000	-0.51078
19	0.00000	0.00000	-2.50189	0.00000	0.00000	-0.50906
20	0.00000	0.00000	-2.50339	0.00000	0.00000	-0.50737
21	0.00000	0.00000	-2.50487	0.00000	0.00000	-0.50569
22	0.00000	0.00000	-2.50632	0.00000	0.00000	-0.50404
23	0.00000	0.00000	-2.50773	0.00000	0.00000	-0.50240
24	0.00000	0.00000	-2.50910	0.00000	0.00000	-0.50079
25	0.00000	0.00000	-2.51044	0.00000	0.00000	-0.49921
26	0.00000	0.00000	-2.51175	0.00000	0.00000	-0.49764
27	0.00000	0.00000	-2.51302	0.00000	0.00000	-0.49609
28	0.00000	0.00000	-2.51426	0.00000	0.00000	-0.49457
29	0.00000	0.00000	-2.51546	0.00000	0.00000	-0.49306
