	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
	R_KNEE_MOMENT	R_KNEE_MOMENT	R_KNEE_MOMENT	L_KNEE_MOMENT	L_KNEE_MOMENT	L_KNEE_MOMENT	R_HIP_MOMENT	R_HIP_MOMENT	R_HIP_MOMENT	L_HIP_MOMENT	L_HIP_MOMENT	L_HIP_MOMENT	R_ANKLE_MOMENT	R_ANKLE_MOMENT	R_ANKLE_MOMENT	L_ANKLE_MOMENT	L_ANKLE_MOMENT	L_ANKLE_MOMENT	WAIST_JOINT_MOMENT	WAIST_JOINT_MOMENT	WAIST_JOINT_MOMENT	NECK_MOMENT	NECK_MOMENT	NECK_MOMENT	L_SHOULDER_MOMENT	L_SHOULDER_MOMENT	L_SHOULDER_MOMENT	R_SHOULDER_MOMENT	R_SHOULDER_MOMENT	R_SHOULDER_MOMENT	L_ELBOW_MOMENT	L_ELBOW_MOMENT	L_ELBOW_MOMENT	R_ELBOW_MOMENT	R_ELBOW_MOMENT	R_ELBOW_MOMENT	L_WRIST_MOMENT	L_WRIST_MOMENT	L_WRIST_MOMENT	R_WRIST_MOMENT	R_WRIST_MOMENT	R_WRIST_MOMENT
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1																																										
2																																										
3	-12.26991	-7.10176	1.43665	-4.14587	4.90248	3.42785	-9.79943	-17.74009	2.95320	-5.47890	8.31742	4.78411	-30.35349	22.59462	-1.64319	-4.40243	2.63480	2.93621	-3.20854	12.99017	1.17015	22.16438	-16.43830	3.94466	2.76274	0.69284	0.45574	3.58206	-2.58239	1.09546	1.21982	-2.85459	0.21315	2.98631	0.23235	0.37575	0.18471	-0.39101	0.01570	0.41136	-0.05677	0.09004
4	-11.45506	-6.35267	1.16441	-4.15454	5.33891	3.66577	-4.37153	-12.60072	2.25934	-1.67771	9.15775	6.31982	-30.32498	22.48894	-1.65403	-4.40722	2.57147	2.95313	10.64505	20.91829	2.06716	22.78451	-13.55061	-0.88310	3.09711	1.03750	0.64654	2.84857	-2.17804	0.91201	0.71589	-2.35187	0.74453	2.66412	0.11773	0.44869	0.03350	-0.25292	0.16566	0.30796	-0.05944	0.05424
5	-10.91656	-6.56379	0.96289	-3.22002	4.66500	3.54508	-6.71279	-11.43551	1.69133	-2.53412	7.73070	5.49252	-30.09951	22.10581	-1.72824	-3.97406	2.48426	2.97408	3.40016	19.79098	-0.05477	18.21919	-4.95205	-3.50152	2.97622	0.08469	0.01000	2.20002	-2.34541	0.56362	0.45438	-1.50047	0.52110	2.14840	0.32493	0.05708	-0.04468	-0.05369	0.12653	0.23453	0.03056	-0.05779
6	-11.59867	-6.96936	0.99129	-2.36026	3.72609	3.31766	-15.19576	-17.03447	1.91408	-5.03852	4.78133	3.75004	-29.88194	21.84162	-1.77038	-3.61893	2.47992	2.99436	-13.83595	7.88580	-3.12684	10.10820	0.03101	-2.77055	2.70454	-1.31425	-0.85968	2.02362	-3.05820	0.18732	0.71845	-1.26789	-0.19993	2.18974	0.59610	-0.39154	0.02937	-0.03787	-0.03259	0.30018	0.09698	-0.12785
7	-13.20073	-6.99602	1.20827	-2.42333	3.27064	3.16213	-20.71450	-23.63340	2.76555	-7.14018	2.71027	2.44678	-29.70433	21.77575	-1.77096	-3.52252	2.46095	2.98985	-23.66834	-3.95911	-4.01991	7.80010	0.35499	-0.77224	2.68145	-1.26897	-1.05771	1.75521	-3.74363	-0.18146	1.24502	-1.71679	-0.64348	2.60687	0.65226	-0.50913	0.17183	-0.17065	-0.12057	0.35141	0.06425	-0.09361
8	-14.32760	-6.65058	1.35625	-3.34555	3.38045	3.08139	-18.48967	-22.44002	3.08043	-10.55362	3.24387	1.73391	-29.49393	21.72736	-1.77949	-3.46728	2.37045	2.98326	-24.10164	-2.69295	-2.73972	15.51845	-0.52021	1.12794	2.45784	0.69168	-0.32719	1.23984	-4.01497	-0.36478	1.71108	-2.36031	-0.61246	2.81643	0.49075	-0.30476	0.27681	-0.29064	-0.09155	0.29132	-0.02260	-0.00446
9	-14.12639	-6.42387	1.33310	-4.26396	3.74783	3.11956	-12.31172	-15.36003	2.45079	-14.30700	5.23190	1.92907	-29.37234	21.77218	-1.78608	-3.45197	2.35772	3.01315	-19.51395	9.76335	-0.70461	23.17686	-3.85870	2.39925	1.97007	2.48002	0.43007	0.87963	-3.67211	-0.23600	1.89696	-2.71232	-0.49741	2.77648	0.33481	0.07006	0.30724	-0.33189	-0.05748	0.23161	-0.06392	0.07221
10	-13.05574	-6.50758	1.27916	-4.23916	3.86789	3.23391	-9.37667	-11.31668	2.08829	-14.48002	6.30609	3.07015	-29.43476	22.00507	-1.74452	-3.56131	2.42742	3.03044	-14.18865	20.11949	0.74861	20.28436	-8.95199	1.75106	1.95466	1.97934	0.44251	0.88974	-2.84772	0.01309	1.61202	-2.57440	-0.31621	2.74677	0.35199	0.40485	0.25371	-0.31690	-0.03983	0.25272	-0.02279	0.09831
11	-12.03250	-6.51528	1.25324	-3.40092	3.82825	3.32496	-11.41619	-13.01142	2.66359	-10.18561	6.88064	4.48184	-29.56003	22.23273	-1.67733	-3.66300	2.44506	2.98643	-11.20335	21.64083	0.72670	12.58486	-8.10078	-1.53667	2.51193	-0.03640	0.13487	1.02869	-2.42672	-0.03339	1.04921	-2.26554	0.13734	2.69181	0.56146	0.28151	0.14500	-0.28547	0.03447	0.28144	0.06244	0.03932
12	-11.66306	-6.54378	1.19913	-2.70359	4.06604	3.38172	-13.39156	-17.34915	3.13069	-4.83952	8.13525	5.42278	-29.61616	22.24743	-1.67509	-3.62905	2.41381	2.92471	-8.90671	16.02645	0.01082	11.29226	-0.83525	-5.38435	3.19694	-1.24286	-0.06607	1.10369	-2.78255	-0.21682	0.71858	-2.13022	0.49993	2.47702	0.72832	-0.12440	0.05845	-0.23725	0.10486	0.25626	0.10634	-0.03105
13	-12.11231	-6.89067	1.13053	-2.83440	4.50314	3.40612	-12.64314	-20.60092	2.71547	-2.31163	8.62285	5.24797	-29.58532	22.05176	-1.77314	-3.53456	2.37945	2.89762	-5.84461	8.22469	-0.56375	16.79959	2.56780	-6.27613	3.73951	-0.87408	-0.33858	1.09942	-2.93387	-0.05063	0.79440	-2.12672	0.32213	2.30342	0.56084	-0.03476	0.05547	-0.17902	0.04102	0.23662	0.05146	0.01604
14	-12.97097	-7.07678	1.10534	-3.68789	4.72349	3.35865	-12.16071	-19.91703	2.17971	-3.88225	7.49354	4.03970	-29.48659	21.79181	-1.88702	-3.51868	2.30893	2.89984	-6.00117	5.60502	-1.07382	21.78480	-2.79488	-2.80474	3.44538	0.12501	-0.56012	0.85667	-2.25315	0.10407	1.07690	-2.13210	-0.26413	2.38692	0.23323	0.43868	0.13543	-0.16975	-0.13043	0.27174	-0.03243	0.10172
15	-13.44940	-6.56592	1.10125	-4.20750	4.58500	3.29982	-12.62136	-16.19478	2.24206	-7.56228	7.17402	3.36433	-29.35881	21.65339	-1.91151	-3.59200	2.21679	2.91811	-10.65091	11.00883	-0.14452	21.01215	-9.45624	3.36856	2.02068	0.91089	-0.26780	0.65808	-1.56094	-0.11767	1.34968	-2.21144	-0.69817	2.55214	0.14979	0.51489	0.22869	-0.23685	-0.22770	0.30719	-0.04200	0.07170
16	-13.33456	-6.15242	1.14712	-3.45303	4.34500	3.37656	-11.61924	-14.85168	2.70651	-9.10590	8.49553	4.28615	-29.27548	21.69923	-1.85968	-3.62230	2.17611	2.95719	-12.95185	15.62712	2.69955	15.08890	-8.26830	8.79418	0.72818	1.35983	0.52388	1.39778	-1.88231	-0.01569	1.37553	-2.36766	-0.46275	2.53392	0.32039	0.15825	0.21704	-0.29529	-0.10835	0.28714	0.01123	-0.02738
17	-13.13750	-6.44640	1.26198	-2.30371	4.15669	3.51011	-10.56604	-17.60342	3.04284	-7.03453	8.26801	5.29997	-29.25269	21.82380	-1.79835	-3.47963	2.19045	2.98803	-9.60477	11.92809	3.47853	10.02568	-2.01953	9.56521	1.13632	1.43830	1.12918	3.01242	-3.03481	0.77677	0.98251	-2.33028	0.41512	2.36193	0.48771	-0.14198	0.05849	-0.23801	0.16559	0.23988	0.05077	-0.06588
18	-13.18602	-6.62691	1.28426	-2.43424	3.94970	3.44552	-12.71444	-20.26092	2.80056	-4.94901	5.52550	4.67129	-29.23489	21.86787	-1.75543	-3.19699	2.21735	2.95643	-7.60431	5.19418	-0.33758	11.74385	-1.71400	4.07364	3.21384	0.95141	0.85703	3.86995	-3.79627	1.33707	0.50337	-2.02725	1.17673	2.22892	0.53966	-0.17983	-0.08383	-0.12523	0.35023	0.21218	0.04916	-0.02140
19	-13.14343	-6.27955	1.09626	-3.86631	3.87894	3.18346	-16.17858	-20.88874	2.05428	-6.89150	4.14012	3.09067	-29.16691	21.69992	-1.75435	-2.91066	2.21700	2.87244	-13.18126	3.13169	-4.52582	19.07396	-7.62724	-4.15406	4.89077	-0.01414	-0.16921	2.63850	-3.34496	0.75405	0.64278	-1.89251	0.90174	2.14257	0.52566	-0.10258	0.00804	-0.13736	0.23590	0.19159	0.03860	0.01988
20	-12.72572	-6.00462	0.86306	-5.31545	4.08248	2.99564	-16.82676	-20.39048	1.56671	-13.11180	5.73004	2.07963	-29.02704	21.32374	-1.79956	-2.69986	2.14557	2.82125	-23.56815	5.92430	-4.30725	25.29225	-9.08665	-8.82123	4.20584	-0.88770	-1.08697	0.08383	-2.54196	-0.70858	1.50064	-2.18257	-0.41568	2.20154	0.53685	-0.17254	0.29423	-0.28536	-0.11617	0.18498	0.04817	-0.02891
21	-12.37694	-5.82846	0.78672	-6.14882	4.17626	3.01966	-14.96294	-17.31942	1.76229	-18.59580	5.84249	1.87159	-28.91554	21.00188	-1.84273	-2.70250	2.06286	2.84328	-29.37264	9.36553	-1.72103	26.17574	-2.80324	-7.18411	2.19787	-0.98983	-1.27944	-1.42275	-2.68895	-1.77744	2.15094	-2.44766	-1.55596	2.66645	0.60704	-0.34618	0.46494	-0.35906	-0.39444	0.26191	0.06127	-0.10490
22	-12.43217	-5.27195	0.80244	-5.95447	4.26014	3.27049	-12.48800	-10.58733	1.90272	-15.22405	3.41907	2.71701	-28.96191	21.01382	-1.84363	-3.01714	2.10892	2.90631	-19.47388	14.02820	-1.21299	20.54341	2.82338	-1.69737	1.81433	-0.26076	-0.80051	-0.09770	-3.37656	-1.32624	1.75647	-2.33301	-1.23293	3.31272	0.68875	-0.34282	0.33191	-0.27437	-0.33735	0.42149	0.05991	-0.08331
23	-12.77226	-5.24670	0.88138	-4.13628	4.67617	3.61400	-10.29308	-6.57488	1.63234	-3.38770	3.63350	4.68262	-29.04400	21.18691	-1.84814	-3.32347	2.21138	2.95489	1.34068	19.42375	-1.83439	10.07217	-0.73566	3.76132	3.63934	0.54330	0.01534	3.13677	-3.35805	0.23603	0.66940	-2.11197	0.40960	3.44968	0.71929	-0.24843	0.06000	-0.18063	-0.00177	0.52501	0.06292	-0.02371
24	-13.49096	-6.43968	1.09732	-1.93918	4.74711	3.67851	-10.96484	-11.04994	1.64112	3.56785	6.83461	5.91725	-28.95510	21.16292	-1.89565	-3.24515	2.17552	2.93722	7.65619	18.35593	-0.91408	3.97526	-11.87271	5.75169	5.19221	0.52601	0.52693	5.02547	-2.77840	1.35542	-0.02723	-1.94962	1.69818	2.87476	0.64203	-0.20931	-0.08026	-0.16191	0.27486	0.44178	0.07098	-0.02912
25	-14.33079	-7.17796	1.26396	-1.39603	4.52458	3.52080	-15.56188	-18.48215	2.06458	-1.65919	9.27758	5.60547	-28.79382	21.02508	-1.91004	-2.94587	2.09943	2.90045	-9.84188	11.42640	0.56563	10.37148	-19.57458	2.55254	4.59662	-0.35755	0.10701	3.68838	-2.48892	1.34277	0.30586	-1.76779	1.22404	2.09190	0.41837	0.08348	-0.00714	-0.16346	0.23658	0.21406	0.04284	-0.00289
26	-14.18271	-6.40780	1.14953	-2.40423	4.48119	3.40680	-18.59421	-21.73022	2.30131	-10.22536	9.25133	4.86748	-28.77325	21.00731	-1.83983	-2.81761	2.13066	2.87639	-27.08431	5.65447	0.40141	22.66521	-15.10748	-2.86570	2.40272	-0.82379	-0.61995	0.95501	-2.46171	0.69125	1.23195	-1.76929	-0.36131	1.68092	0.19342	0.55406	0.14314	-0.17966	0.01115	0.03418	-0.00826	0.08798
27	-12.84280	-5.48381	0.86321	-3.31916	4.39794	3.32311	-14.44504	-21.05239	2.05753	-12.17077	7.97512	4.31782	-28.87083	20.97909	-1.78520	-2.87800	2.16233	2.84941	-22.28930	4.67909	-0.84151	30.70006	-1.33974	-5.62876	0.29131	0.09490	-0.38763	-0.71874	-2.47598	-0.19061	1.78008	-2.12372	-1.22323	1.91648	0.21704	0.59455	0.20382	-0.24272	-0.09894	0.05230	-0.01499	0.10200
28	-11.80255	-5.38375	0.66955	-3.70061	4.06112	3.17213	-7.46132	-18.61794	1.64460	-9.83254	6.98436	3.50568	-28.88202	20.70816	-1.83400	-2.83861	2.07556	2.83765	-7.62368	8.52988	-1.33503	32.87476	10.37597	-4.94534	-0.27812	1.41066	0.56998	-1.20574	-2.82327	-1.08549	1.60739	-2.48583	-0.79746	2.60020	0.42436	0.21037	0.17168	-0.29757	-0.05043	0.22516	0.00668	0.04408
29	-12.03928	-5.44412	0.68583	-4.33499	3.73704	2.99643	-7.23619	-15.23511	1.74555	-10.18649	6.08190	2.25522	-28.69740	20.31843	-1.90197	-2.58305	1.95296	2.84730	-7.14979	13.37885	-1.37314	28.87486	10.56627	-2.92981	1.01117	1.84603	1.07113	-1.31116	-3.42337	-1.69420	1.17495	-2.53530	0.04993	3.18360	0.52264	-0.15370	0.14737	-0.28106	-0.00244	0.39126	-0.00571	0.00331
30	-13.05640	-5.16895	0.91346	-5.20246	3.75594	2.92722	-15.10971	-13.07287	2.84403	-12.75203	4.89405	1.32806	-28.42820	20.16335	-1.88141	-2.30970	1.92887	2.85665	-20.15176	14.18849	-1.77435	19.77394	-0.29753	0.12026	2.95913	1.62078	0.94499	-0.85181	-3.56693	-1.66729	0.93772	-2.46833	0.62891	3.20057	0.48377	-0.36365	0.16028	-0.23932	0.01031	0.41495	-0.01930	-0.04923
31	-13.95374	-5.20006	1.27008	-4.91201	4.00874	3.04433	-22.44764	-14.77145	4.39789	-12.37026	4.99947	1.83801	-28.21859	20.31133	-1.80992	-2.17124	1.97888	2.87077	-28.16758	11.12348	-0.64263	12.20897	-12.69046	5.18536	3.78561	1.16482	0.51557	1.33172	-2.88975	-0.33764	1.01536	-2.40997	0.60173	2.60811	0.47445	-0.27116	0.17534	-0.22779	0.02012	0.29612	0.02065	-0.06789
32	-13.97821	-5.80266	1.45719	-3.44642	4.27550	3.30443	-21.81288	-18.50439	4.76549	-8.69936	6.93945	3.80567	-28.17138	20.54381	-1.77211	-2.25140	2.03386	2.89798	-23.42706	8.66055	2.19003	9.94166	-17.81955	9.96533	3.02508	0.27884	-0.25508	5.07855	-2.06200	2.01673	1.31083	-2.20790	-0.16232	2.04265	0.51758	0.14736	0.17211	-0.22081	-0.01200	0.23212	0.07226	0.03439
33	-12.90444	-6.13376	1.20747	-2.96790	4.54882	3.51718	-15.04469	-19.16350	3.00277	-6.42320	8.02166	5.46466	-28.35118	20.71985	-1.76206	-2.61045	2.09812	2.89759	-13.46782	9.30029	2.20628	11.13784	-15.16331	9.20380	2.13241	-0.59416	-1.00580	7.19520	-1.96011	3.20537	1.45189	-1.96564	-0.93174	2.19891	0.51353	0.41322	0.13132	-0.19250	-0.07475	0.35586	0.07506	0.12007
34	-11.55178	-5.94265	0.75975	-4.24128	4.92470	3.53888	-8.96998	-16.40300	0.56859	-8.13304	7.49062	5.43402	-28.61268	20.76222	-1.74869	-3.00555	2.15317	2.85133	-7.27393	11.81396	-1.60225	14.28675	-9.42610	1.70253	2.30537	-0.66979	-1.09020	4.92658	-2.59183	1.57462	1.26107	-1.99738	-0.90250	2.88213	0.51276	0.06337	0.07897	-0.18647	-0.09966	0.48900	0.05708	-0.00347
35	-11.23073	-5.63723	0.56836	-5.53209	5.29844	3.44408	-7.17785	-14.32717	-0.26596	-11.00993	7.43768	4.52814	-28.70219	20.63009	-1.75275	-3.11201	2.14151	2.79939	-6.03198	13.55740	-4.11576	18.74982	-4.50534	-6.84776	2.97095	-0.28824	-0.53997	-0.28195	-3.11936	-1.38346	1.06081	-2.24101	-0.27838	3.13409	0.48807	-0.38739	0.08757	-0.23227	-0.04914	0.38332	0.03457	-0.17252
36	-12.38910	-5.14855	0.72792	-4.92667	5.59095	3.48052	-9.60374	-14.42159	0.95465	-9.85056	8.64279	4.45151	-28.55974	20.42244	-1.78055	-2.91512	2.08285	2.80626	-6.33121	13.62828	-2.47045	22.35394	-2.07386	-10.04357	3.02802	-0.06179	0.30930	-4.12125	-3.23058	-2.99132	0.93954	-2.28530	0.49122	2.76652	0.40479	-0.32643	0.12473	-0.26917	0.09314	0.16142	-0.00000	-0.14816
37	-13.96427	-4.55691	0.99154	-2.65795	5.52023	3.63925	-14.62923	-14.78469	2.79263	-4.64372	8.74926	4.85327	-28.28789	20.20683	-1.80337	-2.55718	2.03673	2.88801	-8.38751	11.92916	-0.34718	22.90882	-1.08479	-6.71369	2.20883	0.23281	1.15807	-3.48372	-3.43918	-2.35026	0.66900	-2.00137	1.09371	2.50198	0.43011	-0.12521	0.09132	-0.22696	0.23265	0.11856	-0.00861	-0.02386
38	-14.50389	-4.62521	1.13218	-0.99917	4.79282	3.63110	-18.70233	-14.27583	3.69902	-1.88120	6.73601	4.33397	-27.99498	19.92459	-1.82775	-2.17631	2.01614	2.98927	-14.63074	10.06741	-0.83148	20.75776	-0.01443	0.04206	1.49182	0.78843	1.28953	0.86834	-3.63086	-0.17393	0.53760	-1.80120	0.94984	2.57033	0.48362	-0.02414	0.04572	-0.15527	0.17845	0.24440	-0.00139	0.05277
39	-13.66609	-5.62279	1.12009	-1.66410	3.79783	3.37587	-18.29358	-14.49559	3.40897	-5.82107	5.33065	3.33144	-27.80833	19.65720	-1.86451	-2.00688	2.02675	3.03225	-22.13805	10.39796	-0.96237	17.57795	-0.32050	5.95801	2.16105	1.19441	0.14976	4.80673	-3.20450	1.91784	1.02292	-1.96217	-0.14810	2.44607	0.32603	0.21901	0.12517	-0.14737	-0.08782	0.28936	-0.02572	0.08902
40	-12.25982	-6.53182	1.01016	-3.77334	3.49984	3.15592	-13.71270	-16.93401	2.70369	-12.28896	6.61123	3.21567	-27.80893	19.60595	-1.87165	-2.17961	2.08016	2.98826	-23.84458	11.35490	1.79667	15.17357	-2.56363	6.49736	3.96072	0.96091	-1.39663	4.50380	-2.63642	1.88038	1.74756	-2.29535	-1.21604	2.16116	0.22168	0.30292	0.27706	-0.21841	-0.30767	0.21929	-0.03507	0.07791
41	-11.51321	-6.41761	0.88129	-5.27371	4.57187	3.28894	-9.68078	-19.87668	2.21358	-14.59167	9.55412	4.27048	-27.93963	19.75620	-1.82706	-2.54865	2.18256	2.92095	-18.49626	10.16490	4.11478	16.91191	-3.68072	-0.15552	5.10640	0.11963	-1.73423	0.28302	-2.85307	-0.50031	1.76584	-2.46846	-1.00427	2.23705	0.49832	-0.09370	0.28742	-0.29537	-0.22842	0.19479	0.01990	0.02871
42	-11.93726	-5.70209	0.83768	-5.44067	6.01991	3.62466	-10.19316	-20.02732	1.89470	-12.27857	10.56297	5.22929	-28.07789	19.90073	-1.76539	-2.93023	2.31924	2.89671	-12.63026	7.29390	1.77462	23.83270	-3.12436	-8.20338	4.35165	-0.61066	-0.60581	-3.00813	-3.35076	-2.30203	1.00752	-2.35608	0.19853	2.51383	0.80803	-0.31768	0.10587	-0.29525	0.06272	0.22772	0.07133	0.04973
43	-12.46415	-5.28198	0.87778	-4.55634	6.09167	3.71118	-13.71470	-16.58038	1.66055	-9.66167	7.81452	4.71169	-28.05525	19.82201	-1.70603	-3.10167	2.38280	2.91275	-12.19844	6.17486	-3.38955	28.79478	-4.48175	-8.19903	2.34450	-0.50535	0.73117	-0.85976	-2.99075	-0.94580	0.43010	-2.15761	0.96475	2.61163	0.76547	0.10287	-0.06168	-0.22732	0.25694	0.25441	0.07923	0.11826
