	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
10	0.28632	0.21006	0.00652	0.20652	0.71921	0.00721	0.24511	0.18003	0.01276	0.19111	0.67044	0.01203	0.26783	0.16048	0.01786	0.17394	0.68292	0.01953	0.11084	0.04713	0.02133	0.11573	0.49202	0.01610
11	0.28632	0.20986	0.00672	0.20647	0.71923	0.00721	0.24516	0.17985	0.01342	0.19106	0.67051	0.01252	0.26785	0.16028	0.01852	0.17387	0.68295	0.02005	0.11080	0.04699	0.02121	0.11585	0.49201	0.01582
12	0.28624	0.20979	0.00677	0.20639	0.71932	0.00725	0.24513	0.17979	0.01378	0.19100	0.67063	0.01288	0.26783	0.16019	0.01883	0.17379	0.68302	0.02042	0.11077	0.04690	0.02100	0.11598	0.49203	0.01560
13	0.28610	0.20986	0.00668	0.20637	0.71946	0.00733	0.24502	0.17984	0.01380	0.19099	0.67078	0.01310	0.26772	0.16023	0.01879	0.17378	0.68315	0.02067	0.11069	0.04690	0.02078	0.11606	0.49214	0.01545
14	0.28599	0.20995	0.00656	0.20645	0.71956	0.00746	0.24492	0.17991	0.01365	0.19104	0.67090	0.01330	0.26762	0.16030	0.01860	0.17386	0.68326	0.02096	0.11060	0.04696	0.02068	0.11597	0.49232	0.01531
15	0.28602	0.20993	0.00646	0.20660	0.71955	0.00756	0.24494	0.17991	0.01355	0.19111	0.67093	0.01354	0.26765	0.16030	0.01849	0.17398	0.68329	0.02130	0.11058	0.04702	0.02069	0.11574	0.49247	0.01520
16	0.28623	0.20979	0.00640	0.20672	0.71942	0.00755	0.24513	0.17983	0.01363	0.19116	0.67085	0.01375	0.26781	0.16020	0.01863	0.17406	0.68323	0.02156	0.11063	0.04707	0.02074	0.11552	0.49250	0.01519
17	0.28648	0.20959	0.00636	0.20675	0.71933	0.00742	0.24537	0.17970	0.01382	0.19117	0.67078	0.01373	0.26802	0.16006	0.01892	0.17405	0.68317	0.02149	0.11073	0.04708	0.02080	0.11549	0.49245	0.01534
18	0.28665	0.20944	0.00630	0.20667	0.71944	0.00729	0.24555	0.17957	0.01390	0.19113	0.67086	0.01341	0.26818	0.15994	0.01908	0.17397	0.68326	0.02103	0.11088	0.04699	0.02091	0.11566	0.49244	0.01559
19	0.28666	0.20942	0.00618	0.20655	0.71973	0.00725	0.24558	0.17951	0.01374	0.19109	0.67107	0.01296	0.26824	0.15991	0.01890	0.17388	0.68349	0.02043	0.11107	0.04678	0.02107	0.11591	0.49255	0.01579
20	0.28653	0.20951	0.00603	0.20651	0.72000	0.00730	0.24548	0.17951	0.01338	0.19111	0.67128	0.01263	0.26819	0.15995	0.01847	0.17387	0.68371	0.02004	0.11121	0.04656	0.02118	0.11602	0.49272	0.01582
21	0.28640	0.20963	0.00595	0.20664	0.72008	0.00741	0.24536	0.17957	0.01314	0.19120	0.67137	0.01267	0.26811	0.16002	0.01813	0.17398	0.68380	0.02013	0.11126	0.04647	0.02118	0.11595	0.49287	0.01565
22	0.28636	0.20972	0.00598	0.20682	0.71997	0.00746	0.24534	0.17966	0.01326	0.19130	0.67133	0.01312	0.26809	0.16009	0.01819	0.17411	0.68374	0.02067	0.11120	0.04657	0.02106	0.11586	0.49290	0.01533
23	0.28639	0.20980	0.00613	0.20687	0.71970	0.00744	0.24538	0.17977	0.01355	0.19130	0.67114	0.01364	0.26810	0.16018	0.01849	0.17412	0.68352	0.02125	0.11111	0.04679	0.02088	0.11582	0.49272	0.01504
24	0.28645	0.20989	0.00629	0.20674	0.71938	0.00742	0.24541	0.17989	0.01367	0.19118	0.67084	0.01378	0.26811	0.16028	0.01864	0.17399	0.68321	0.02140	0.11106	0.04699	0.02072	0.11578	0.49239	0.01497
25	0.28654	0.20997	0.00635	0.20652	0.71917	0.00743	0.24548	0.17996	0.01363	0.19101	0.67057	0.01355	0.26818	0.16035	0.01862	0.17381	0.68295	0.02114	0.11113	0.04706	0.02057	0.11574	0.49207	0.01512
26	0.28661	0.21003	0.00628	0.20634	0.71912	0.00746	0.24560	0.17999	0.01369	0.19087	0.67047	0.01328	0.26831	0.16038	0.01862	0.17366	0.68286	0.02082	0.11132	0.04700	0.02043	0.11571	0.49193	0.01529
27	0.28659	0.21007	0.00620	0.20626	0.71921	0.00751	0.24564	0.17999	0.01375	0.19080	0.67053	0.01304	0.26838	0.16039	0.01859	0.17360	0.68294	0.02058	0.11149	0.04686	0.02045	0.11554	0.49203	0.01537
28	0.28650	0.21012	0.00621	0.20631	0.71939	0.00759	0.24555	0.17998	0.01355	0.19081	0.67068	0.01265	0.26832	0.16039	0.01828	0.17366	0.68312	0.02023	0.11153	0.04674	0.02072	0.11523	0.49232	0.01544
29	0.28646	0.21009	0.00630	0.20639	0.71962	0.00767	0.24543	0.17993	0.01311	0.19087	0.67085	0.01212	0.26823	0.16036	0.01781	0.17375	0.68334	0.01971	0.11150	0.04665	0.02110	0.11500	0.49263	0.01557
30	0.28655	0.20994	0.00642	0.20641	0.71984	0.00776	0.24544	0.17979	0.01277	0.19091	0.67102	0.01177	0.26824	0.16025	0.01757	0.17380	0.68353	0.01934	0.11149	0.04657	0.02134	0.11502	0.49281	0.01568
31	0.28674	0.20973	0.00659	0.20636	0.71996	0.00793	0.24558	0.17963	0.01281	0.19091	0.67113	0.01191	0.26834	0.16009	0.01780	0.17377	0.68362	0.01945	0.11153	0.04651	0.02133	0.11520	0.49284	0.01564
32	0.28691	0.20957	0.00673	0.20633	0.72001	0.00817	0.24575	0.17952	0.01324	0.19088	0.67121	0.01256	0.26847	0.15997	0.01838	0.17372	0.68365	0.02013	0.11154	0.04652	0.02112	0.11536	0.49283	0.01541
33	0.28695	0.20950	0.00668	0.20630	0.72008	0.00829	0.24588	0.17952	0.01396	0.19084	0.67137	0.01349	0.26856	0.15992	0.01908	0.17366	0.68374	0.02114	0.11149	0.04664	0.02082	0.11549	0.49289	0.01508
34	0.28685	0.20953	0.00640	0.20622	0.72019	0.00823	0.24593	0.17959	0.01464	0.19075	0.67157	0.01429	0.26859	0.15994	0.01961	0.17357	0.68388	0.02203	0.11142	0.04679	0.02056	0.11563	0.49300	0.01484
35	0.28671	0.20969	0.00614	0.20607	0.72024	0.00806	0.24590	0.17973	0.01489	0.19065	0.67167	0.01460	0.26857	0.16005	0.01971	0.17345	0.68394	0.02238	0.11140	0.04691	0.02038	0.11575	0.49301	0.01479
36	0.28667	0.20993	0.00617	0.20596	0.72014	0.00790	0.24584	0.17992	0.01461	0.19058	0.67156	0.01441	0.26854	0.16025	0.01935	0.17338	0.68382	0.02220	0.11147	0.04697	0.02026	0.11576	0.49285	0.01483
37	0.28668	0.21016	0.00642	0.20597	0.71991	0.00784	0.24574	0.18006	0.01400	0.19057	0.67128	0.01395	0.26847	0.16043	0.01876	0.17338	0.68358	0.02170	0.11154	0.04696	0.02020	0.11563	0.49263	0.01487
38	0.28657	0.21024	0.00661	0.20607	0.71972	0.00790	0.24554	0.18008	0.01340	0.19062	0.67105	0.01346	0.26831	0.16049	0.01816	0.17345	0.68340	0.02115	0.11151	0.04685	0.02030	0.11537	0.49253	0.01488
39	0.28632	0.21017	0.00644	0.20623	0.71972	0.00801	0.24530	0.17998	0.01313	0.19069	0.67103	0.01326	0.26809	0.16042	0.01787	0.17352	0.68343	0.02089	0.11138	0.04666	0.02053	0.11510	0.49266	0.01485
40	0.28609	0.21003	0.00600	0.20631	0.71989	0.00803	0.24517	0.17985	0.01335	0.19071	0.67125	0.01352	0.26797	0.16028	0.01806	0.17354	0.68365	0.02114	0.11128	0.04649	0.02070	0.11498	0.49294	0.01476
41	0.28606	0.20986	0.00559	0.20628	0.72009	0.00789	0.24528	0.17974	0.01387	0.19067	0.67154	0.01413	0.26805	0.16014	0.01854	0.17348	0.68390	0.02178	0.11127	0.04647	0.02066	0.11512	0.49315	0.01461
42	0.28622	0.20969	0.00539	0.20617	0.72013	0.00771	0.24551	0.17965	0.01434	0.19060	0.67169	0.01478	0.26825	0.16000	0.01897	0.17339	0.68398	0.02247	0.11127	0.04659	0.02044	0.11537	0.49316	0.01445
43	0.28641	0.20951	0.00537	0.20610	0.71999	0.00763	0.24569	0.17953	0.01443	0.19055	0.67160	0.01507	0.26839	0.15982	0.01900	0.17332	0.68385	0.02279	0.11119	0.04671	0.02028	0.11549	0.49300	0.01430
44	0.28653	0.20935	0.00548	0.20608	0.71979	0.00772	0.24569	0.17939	0.01402	0.19054	0.67133	0.01471	0.26838	0.15966	0.01852	0.17332	0.68361	0.02242	0.11108	0.04671	0.02032	0.11540	0.49276	0.01427
45	0.28656	0.20937	0.00565	0.20610	0.71968	0.00788	0.24558	0.17936	0.01335	0.19057	0.67108	0.01393	0.26830	0.15965	0.01781	0.17338	0.68341	0.02162	0.11105	0.04663	0.02051	0.11526	0.49259	0.01442
46	0.28654	0.20960	0.00575	0.20610	0.71965	0.00797	0.24550	0.17954	0.01289	0.19061	0.67097	0.01333	0.26825	0.15987	0.01737	0.17343	0.68334	0.02099	0.11117	0.04664	0.02067	0.11519	0.49252	0.01464
47	0.28651	0.20995	0.00576	0.20607	0.71967	0.00792	0.24549	0.17984	0.01284	0.19059	0.67097	0.01319	0.26827	0.16022	0.01740	0.17342	0.68335	0.02084	0.11136	0.04676	0.02081	0.11521	0.49251	0.01482
48	0.28646	0.21021	0.00578	0.20598	0.71970	0.00777	0.24551	0.18008	0.01315	0.19051	0.67104	0.01345	0.26830	0.16048	0.01776	0.17332	0.68340	0.02110	0.11146	0.04692	0.02095	0.11526	0.49252	0.01492
49	0.28639	0.21026	0.00580	0.20587	0.71976	0.00755	0.24553	0.18016	0.01373	0.19039	0.67119	0.01393	0.26830	0.16055	0.01835	0.17318	0.68352	0.02158	0.11144	0.04700	0.02105	0.11528	0.49261	0.01487
50	0.28631	0.21015	0.00573	0.20582	0.71984	0.00734	0.24555	0.18009	0.01438	0.19029	0.67138	0.01439	0.26831	0.16045	0.01901	0.17306	0.68369	0.02202	0.11139	0.04697	0.02097	0.11524	0.49278	0.01465
51	0.28627	0.20997	0.00557	0.20587	0.71985	0.00720	0.24560	0.17995	0.01478	0.19027	0.67146	0.01460	0.26833	0.16030	0.01945	0.17302	0.68376	0.02220	0.11133	0.04691	0.02075	0.11511	0.49290	0.01435
52	0.28632	0.20984	0.00540	0.20594	0.71977	0.00720	0.24566	0.17988	0.01479	0.19030	0.67139	0.01457	0.26836	0.16021	0.01951	0.17305	0.68370	0.02217	0.11128	0.04693	0.02047	0.11497	0.49291	0.01413
53	0.28641	0.20989	0.00534	0.20599	0.71968	0.00737	0.24569	0.17993	0.01452	0.19034	0.67126	0.01441	0.26839	0.16025	0.01923	0.17311	0.68358	0.02203	0.11124	0.04707	0.02029	0.11489	0.49282	0.01409
54	0.28644	0.21008	0.00545	0.20595	0.71966	0.00764	0.24565	0.18010	0.01421	0.19036	0.67115	0.01423	0.26835	0.16041	0.01886	0.17313	0.68348	0.02184	0.11119	0.04725	0.02026	0.11499	0.49268	0.01427
55	0.28638	0.21032	0.00564	0.20583	0.71966	0.00783	0.24555	0.18029	0.01406	0.19034	0.67108	0.01411	0.26827	0.16061	0.01865	0.17310	0.68339	0.02170	0.11116	0.04739	0.02033	0.11532	0.49247	0.01456
56	0.28628	0.21049	0.00574	0.20568	0.71959	0.00781	0.24545	0.18042	0.01403	0.19032	0.67097	0.01406	0.26819	0.16077	0.01865	0.17303	0.68325	0.02160	0.11119	0.04739	0.02044	0.11573	0.49217	0.01487
57	0.28625	0.21048	0.00575	0.20563	0.71939	0.00760	0.24541	0.18041	0.01388	0.19033	0.67075	0.01388	0.26816	0.16078	0.01858	0.17302	0.68304	0.02137	0.11124	0.04730	0.02060	0.11596	0.49187	0.01512
58	0.28634	0.21029	0.00575	0.20572	0.71918	0.00733	0.24542	0.18022	0.01359	0.19039	0.67054	0.01351	0.26817	0.16061	0.01833	0.17308	0.68286	0.02095	0.11124	0.04715	0.02074	0.11588	0.49171	0.01526
59	0.28644	0.20999	0.00580	0.20586	0.71911	0.00711	0.24547	0.17995	0.01346	0.19045	0.67048	0.01322	0.26821	0.16032	0.01818	0.17317	0.68284	0.02064	0.11117	0.04701	0.02074	0.11567	0.49178	0.01519
60	0.28647	0.20972	0.00589	0.20586	0.71918	0.00702	0.24549	0.17971	0.01360	0.19044	0.67056	0.01316	0.26820	0.16005	0.01830	0.17316	0.68292	0.02060	0.11107	0.04686	0.02058	0.11559	0.49188	0.01499
61	0.28637	0.20954	0.00604	0.20568	0.71920	0.00712	0.24540	0.17953	0.01377	0.19031	0.67055	0.01315	0.26810	0.15987	0.01849	0.17302	0.68288	0.02060	0.11097	0.04668	0.02048	0.11564	0.49179	0.01483
62	0.28622	0.20944	0.00623	0.20537	0.71910	0.00736	0.24522	0.17939	0.01369	0.19010	0.67038	0.01301	0.26794	0.15976	0.01846	0.17281	0.68269	0.02051	0.11089	0.04646	0.02057	0.11566	0.49153	0.01480
63	0.28611	0.20946	0.00635	0.20510	0.71902	0.00761	0.24508	0.17936	0.01346	0.18991	0.67022	0.01288	0.26783	0.15976	0.01824	0.17264	0.68252	0.02045	0.11090	0.04630	0.02069	0.11560	0.49132	0.01478
64	0.28609	0.20967	0.00630	0.20502	0.71905	0.00765	0.24510	0.17954	0.01341	0.18983	0.67026	0.01303	0.26786	0.15994	0.01814	0.17257	0.68254	0.02065	0.11103	0.04635	0.02058	0.11554	0.49135	0.01466
65	0.28613	0.20997	0.00605	0.20519	0.71910	0.00739	0.24524	0.17983	0.01372	0.18992	0.67043	0.01349	0.26800	0.16022	0.01838	0.17265	0.68269	0.02112	0.11117	0.04661	0.02023	0.11557	0.49154	0.01446
66	0.28612	0.21011	0.00571	0.20551	0.71907	0.00701	0.24536	0.18000	0.01416	0.19015	0.67053	0.01390	0.26810	0.16035	0.01873	0.17286	0.68278	0.02150	0.11119	0.04685	0.01992	0.11570	0.49167	0.01433
67	0.28605	0.21000	0.00551	0.20583	0.71902	0.00680	0.24534	0.17992	0.01430	0.19043	0.67053	0.01391	0.26807	0.16024	0.01879	0.17314	0.68279	0.02148	0.11107	0.04687	0.01995	0.11589	0.49171	0.01433
68	0.28595	0.20981	0.00559	0.20606	0.71904	0.00687	0.24518	0.17973	0.01404	0.19066	0.67050	0.01360	0.26793	0.16005	0.01852	0.17338	0.68279	0.02116	0.11093	0.04667	0.02028	0.11600	0.49173	0.01443
69	0.28583	0.20973	0.00587	0.20620	0.71909	0.00709	0.24495	0.17960	0.01365	0.19079	0.67048	0.01335	0.26773	0.15997	0.01819	0.17354	0.68280	0.02091	0.11086	0.04643	0.02065	0.11595	0.49179	0.01451
70	0.28569	0.20976	0.00610	0.20631	0.71905	0.00725	0.24476	0.17958	0.01345	0.19084	0.67044	0.01334	0.26756	0.16000	0.01810	0.17361	0.68279	0.02092	0.11084	0.04625	0.02079	0.11575	0.49186	0.01451
71	0.28560	0.20980	0.00613	0.20637	0.71893	0.00723	0.24468	0.17961	0.01344	0.19084	0.67034	0.01335	0.26748	0.16006	0.01818	0.17363	0.68270	0.02093	0.11083	0.04620	0.02066	0.11555	0.49184	0.01451
72	0.28566	0.20977	0.00602	0.20639	0.71880	0.00707	0.24475	0.17961	0.01347	0.19085	0.67022	0.01318	0.26753	0.16004	0.01825	0.17364	0.68260	0.02074	0.11081	0.04628	0.02044	0.11549	0.49175	0.01463
73	0.28591	0.20964	0.00590	0.20642	0.71881	0.00693	0.24497	0.17956	0.01354	0.19090	0.67022	0.01304	0.26772	0.15994	0.01829	0.17367	0.68262	0.02054	0.11079	0.04647	0.02031	0.11563	0.49172	0.01487
74	0.28622	0.20948	0.00583	0.20644	0.71897	0.00693	0.24526	0.17949	0.01369	0.19095	0.67038	0.01309	0.26796	0.15981	0.01836	0.17369	0.68277	0.02050	0.11077	0.04669	0.02036	0.11588	0.49179	0.01510
75	0.28645	0.20938	0.00589	0.20636	0.71916	0.00711	0.24546	0.17944	0.01380	0.19092	0.67053	0.01318	0.26814	0.15971	0.01839	0.17362	0.68291	0.02054	0.11077	0.04686	0.02052	0.11605	0.49187	0.01516
76	0.28654	0.20935	0.00611	0.20617	0.71925	0.00739	0.24549	0.17942	0.01373	0.19077	0.67057	0.01310	0.26817	0.15968	0.01829	0.17348	0.68294	0.02048	0.11075	0.04689	0.02068	0.11597	0.49187	0.01501
77	0.28647	0.20936	0.00633	0.20596	0.71926	0.00761	0.24537	0.17940	0.01356	0.19059	0.67053	0.01297	0.26806	0.15969	0.01816	0.17332	0.68288	0.02042	0.11072	0.04680	0.02075	0.11578	0.49183	0.01477
78	0.28628	0.20938	0.00636	0.20580	0.71924	0.00765	0.24520	0.17939	0.01360	0.19046	0.67052	0.01314	0.26790	0.15970	0.01825	0.17317	0.68284	0.02062	0.11065	0.04669	0.02068	0.11577	0.49177	0.01456
79	0.28606	0.20937	0.00616	0.20567	0.71920	0.00750	0.24509	0.17938	0.01401	0.19035	0.67056	0.01371	0.26779	0.15969	0.01868	0.17302	0.68283	0.02116	0.11057	0.04662	0.02049	0.11602	0.49166	0.01441
80	0.28586	0.20933	0.00594	0.20553	0.71911	0.00727	0.24502	0.17936	0.01455	0.19024	0.67057	0.01425	0.26771	0.15966	0.01921	0.17286	0.68279	0.02169	0.11046	0.04661	0.02031	0.11625	0.49152	0.01439
81	0.28571	0.20935	0.00586	0.20541	0.71902	0.00707	0.24495	0.17940	0.01485	0.19014	0.67050	0.01428	0.26762	0.15969	0.01953	0.17276	0.68272	0.02172	0.11038	0.04664	0.02028	0.11624	0.49142	0.01456
82	0.28564	0.20952	0.00593	0.20539	0.71901	0.00696	0.24485	0.17955	0.01468	0.19011	0.67043	0.01372	0.26754	0.15987	0.01946	0.17279	0.68269	0.02122	0.11040	0.04667	0.02044	0.11593	0.49146	0.01486
83	0.28563	0.20975	0.00601	0.20546	0.71905	0.00692	0.24475	0.17971	0.01415	0.19014	0.67038	0.01289	0.26747	0.16011	0.01905	0.17291	0.68272	0.02048	0.11054	0.04664	0.02072	0.11546	0.49163	0.01516
84	0.28564	0.20985	0.00601	0.20553	0.71909	0.00690	0.24469	0.17976	0.01357	0.19019	0.67034	0.01218	0.26744	0.16022	0.01859	0.17302	0.68274	0.01982	0.11068	0.04652	0.02098	0.11517	0.49175	0.01537
85	0.28567	0.20975	0.00589	0.20546	0.71913	0.00685	0.24471	0.17965	0.01334	0.19018	0.67034	0.01192	0.26747	0.16014	0.01841	0.17300	0.68273	0.01953	0.11077	0.04637	0.02103	0.11534	0.49168	0.01541
86	0.28574	0.20961	0.00569	0.20528	0.71917	0.00677	0.24484	0.17953	0.01353	0.19011	0.67040	0.01221	0.26758	0.16000	0.01857	0.17285	0.68273	0.01974	0.11083	0.04629	0.02085	0.11582	0.49150	0.01526
87	0.28583	0.20956	0.00559	0.20519	0.71920	0.00671	0.24497	0.17952	0.01378	0.19007	0.67048	0.01275	0.26770	0.15995	0.01875	0.17275	0.68275	0.02022	0.11084	0.04638	0.02062	0.11622	0.49139	0.01503
