	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
32	0.11120	0.04676	0.01158	0.11607	0.49280	0.00772
33	0.11118	0.04691	0.01128	0.11620	0.49292	0.00740
34	0.11111	0.04714	0.01101	0.11633	0.49308	0.00716
35	0.11107	0.04731	0.01084	0.11645	0.49310	0.00710
36	0.11111	0.04738	0.01072	0.11645	0.49294	0.00715
37	0.11117	0.04735	0.01067	0.11632	0.49270	0.00718
38	0.11111	0.04721	0.01077	0.11608	0.49257	0.00719
39	0.11097	0.04700	0.01099	0.11582	0.49268	0.00717
40	0.11086	0.04685	0.01116	0.11572	0.49297	0.00708
41	0.11087	0.04685	0.01112	0.11585	0.49321	0.00693
42	0.11088	0.04701	0.01091	0.11611	0.49326	0.00677
43	0.11079	0.04716	0.01074	0.11623	0.49311	0.00662
44	0.11065	0.04715	0.01078	0.11614	0.49287	0.00659
45	0.11058	0.04705	0.01097	0.11598	0.49266	0.00674
46	0.11069	0.04703	0.01114	0.11591	0.49256	0.00696
47	0.11089	0.04713	0.01127	0.11593	0.49254	0.00714
48	0.11100	0.04728	0.01142	0.11597	0.49256	0.00723
49	0.11101	0.04737	0.01151	0.11601	0.49266	0.00718
50	0.11098	0.04737	0.01144	0.11599	0.49285	0.00697
51	0.11095	0.04733	0.01121	0.11588	0.49299	0.00668
52	0.11092	0.04735	0.01094	0.11574	0.49299	0.00645
53	0.11088	0.04748	0.01075	0.11566	0.49290	0.00641
54	0.11080	0.04767	0.01072	0.11575	0.49275	0.00659
55	0.11075	0.04781	0.01080	0.11608	0.49252	0.00689
56	0.11078	0.04781	0.01090	0.11650	0.49221	0.00719
57	0.11084	0.04768	0.01106	0.11674	0.49189	0.00745
58	0.11083	0.04751	0.01120	0.11666	0.49171	0.00758
59	0.11076	0.04737	0.01120	0.11646	0.49176	0.00752
60	0.11067	0.04724	0.01104	0.11638	0.49187	0.00731
61	0.11058	0.04705	0.01095	0.11642	0.49179	0.00715
62	0.11050	0.04682	0.01103	0.11642	0.49153	0.00712
63	0.11050	0.04664	0.01115	0.11633	0.49133	0.00710
64	0.11062	0.04671	0.01104	0.11626	0.49138	0.00697
65	0.11077	0.04701	0.01069	0.11630	0.49158	0.00678
66	0.11079	0.04730	0.01039	0.11646	0.49174	0.00665
67	0.11066	0.04734	0.01041	0.11666	0.49176	0.00666
68	0.11050	0.04712	0.01075	0.11677	0.49177	0.00675
69	0.11042	0.04683	0.01111	0.11670	0.49182	0.00683
70	0.11041	0.04662	0.01125	0.11650	0.49189	0.00683
71	0.11043	0.04656	0.01112	0.11630	0.49187	0.00683
72	0.11042	0.04664	0.01090	0.11624	0.49177	0.00695
73	0.11040	0.04683	0.01077	0.11639	0.49172	0.00719
74	0.11037	0.04708	0.01082	0.11667	0.49177	0.00743
75	0.11035	0.04727	0.01098	0.11685	0.49184	0.00748
76	0.11032	0.04730	0.01114	0.11677	0.49185	0.00733
77	0.11028	0.04719	0.01121	0.11655	0.49183	0.00709
78	0.11023	0.04707	0.01114	0.11655	0.49178	0.00688
79	0.11017	0.04701	0.01096	0.11682	0.49169	0.00673
80	0.11009	0.04704	0.01077	0.11708	0.49157	0.00672
81	0.11002	0.04708	0.01074	0.11706	0.49147	0.00689
82	0.11005	0.04708	0.01090	0.11670	0.49149	0.00719
83	0.11019	0.04698	0.01118	0.11618	0.49163	0.00748
84	0.11033	0.04681	0.01143	0.11585	0.49173	0.00768
85	0.11042	0.04663	0.01148	0.11602	0.49164	0.00772
86	0.11049	0.04657	0.01130	0.11654	0.49147	0.00758
87	0.11050	0.04670	0.01107	0.11697	0.49137	0.00735
88	0.11040	0.04694	0.01096	0.11708	0.49142	0.00721
89	0.11026	0.04714	0.01098	0.11697	0.49153	0.00729
90	0.11017	0.04717	0.01107	0.11674	0.49162	0.00753
91	0.11020	0.04706	0.01115	0.11641	0.49171	0.00772
92	0.11030	0.04692	0.01116	0.11605	0.49183	0.00771
93	0.11042	0.04684	0.01111	0.11585	0.49195	0.00753
94	0.11047	0.04685	0.01103	0.11584	0.49207	0.00730
95	0.11044	0.04694	0.01097	0.11594	0.49222	0.00711
96	0.11040	0.04706	0.01098	0.11610	0.49235	0.00699
97	0.11047	0.04711	0.01105	0.11625	0.49241	0.00696
98	0.11067	0.04703	0.01111	0.11629	0.49243	0.00699
99	0.11088	0.04688	0.01112	0.11620	0.49247	0.00698
100	0.11095	0.04679	0.01111	0.11612	0.49241	0.00691
101	0.11089	0.04679	0.01113	0.11617	0.49210	0.00689
102	0.11078	0.04684	0.01119	0.11624	0.49167	0.00698
103	0.11072	0.04696	0.01120	0.11619	0.49137	0.00709
104	0.11065	0.04710	0.01110	0.11613	0.49128	0.00707
105	0.11049	0.04721	0.01093	0.11623	0.49128	0.00697
106	0.11025	0.04724	0.01080	0.11642	0.49129	0.00691
107	0.11008	0.04723	0.01080	0.11652	0.49136	0.00696
108	0.11010	0.04723	0.01086	0.11651	0.49155	0.00704
109	0.11035	0.04721	0.01084	0.11648	0.49183	0.00704
110	0.11075	0.04716	0.01066	0.11650	0.49212	0.00686
111	0.11113	0.04712	0.01036	0.11658	0.49234	0.00654
112	0.11124	0.04706	0.01019	0.11666	0.49242	0.00631
113	0.11101	0.04690	0.01035	0.11665	0.49233	0.00639
114	0.11065	0.04672	0.01071	0.11663	0.49210	0.00670
115	0.11042	0.04675	0.01099	0.11674	0.49183	0.00693
116	0.11041	0.04697	0.01108	0.11697	0.49163	0.00689
117	0.11052	0.04712	0.01110	0.11717	0.49152	0.00674
118	0.11061	0.04705	0.01108	0.11725	0.49149	0.00664
119	0.11064	0.04685	0.01099	0.11724	0.49155	0.00655
120	0.11065	0.04671	0.01093	0.11721	0.49169	0.00649
121	0.11069	0.04669	0.01098	0.11716	0.49187	0.00652
122	0.11081	0.04670	0.01107	0.11703	0.49201	0.00661
123	0.11095	0.04668	0.01111	0.11674	0.49204	0.00671
124	0.11100	0.04664	0.01115	0.11639	0.49193	0.00682
125	0.11094	0.04671	0.01121	0.11619	0.49176	0.00692
126	0.11086	0.04691	0.01126	0.11628	0.49163	0.00693
127	0.11078	0.04714	0.01126	0.11651	0.49160	0.00685
128	0.11067	0.04726	0.01127	0.11664	0.49167	0.00672
129	0.11048	0.04725	0.01134	0.11658	0.49178	0.00665
130	0.11024	0.04717	0.01147	0.11643	0.49182	0.00672
131	0.10999	0.04706	0.01162	0.11625	0.49174	0.00689
132	0.10982	0.04696	0.01181	0.11603	0.49164	0.00714
133	0.10980	0.04687	0.01201	0.11579	0.49164	0.00738
134	0.10995	0.04679	0.01213	0.11566	0.49176	0.00745
135	0.11016	0.04673	0.01207	0.11581	0.49180	0.00734
136	0.11033	0.04671	0.01186	0.11619	0.49167	0.00716
137	0.11041	0.04672	0.01162	0.11661	0.49153	0.00704
138	0.11041	0.04679	0.01137	0.11695	0.49156	0.00696
139	0.11032	0.04693	0.01116	0.11711	0.49174	0.00694
140	0.11018	0.04705	0.01111	0.11694	0.49200	0.00701
141	0.11004	0.04712	0.01126	0.11652	0.49225	0.00711
142	0.10992	0.04713	0.01148	0.11623	0.49239	0.00713
143	0.10986	0.04707	0.01165	0.11638	0.49234	0.00702
144	0.10985	0.04693	0.01173	0.11691	0.49214	0.00689
145	0.10985	0.04674	0.01180	0.11746	0.49192	0.00689
146	0.10984	0.04662	0.01185	0.11773	0.49177	0.00698
147	0.10983	0.04667	0.01177	0.11768	0.49179	0.00697
148	0.10986	0.04688	0.01164	0.11749	0.49197	0.00685
149	0.10992	0.04710	0.01169	0.11731	0.49212	0.00683
150	0.11000	0.04724	0.01195	0.11716	0.49214	0.00705
151	0.11010	0.04730	0.01222	0.11696	0.49210	0.00740
152	0.11022	0.04726	0.01235	0.11674	0.49207	0.00769
153	0.11037	0.04717	0.01229	0.11668	0.49204	0.00774
154	0.11050	0.04711	0.01218	0.11687	0.49197	0.00761
155	0.11055	0.04716	0.01224	0.11722	0.49179	0.00755
156	0.11055	0.04730	0.01253	0.11748	0.49162	0.00763
157	0.11060	0.04742	0.01278	0.11751	0.49164	0.00767
158	0.11070	0.04743	0.01286	0.11735	0.49188	0.00760
159	0.11068	0.04736	0.01286	0.11710	0.49217	0.00755
160	0.11046	0.04736	0.01288	0.11680	0.49237	0.00760
161	0.11015	0.04754	0.01291	0.11653	0.49245	0.00774
162	0.10993	0.04784	0.01283	0.11644	0.49243	0.00785
163	0.10992	0.04815	0.01262	0.11665	0.49233	0.00781
164	0.11010	0.04835	0.01238	0.11700	0.49214	0.00761
165	0.11038	0.04840	0.01221	0.11724	0.49187	0.00748
166	0.11060	0.04830	0.01214	0.11727	0.49159	0.00756
167	0.11069	0.04813	0.01207	0.11731	0.49141	0.00778
168	0.11071	0.04801	0.01193	0.11755	0.49138	0.00794
169	0.11068	0.04798	0.01177	0.11790	0.49153	0.00797
170	0.11062	0.04801	0.01167	0.11812	0.49187	0.00787
171	0.11051	0.04809	0.01167	0.11809	0.49231	0.00765
172	0.11038	0.04822	0.01172	0.11787	0.49262	0.00738
173	0.11026	0.04832	0.01170	0.11758	0.49269	0.00720
174	0.11019	0.04830	0.01158	0.11734	0.49253	0.00719
175	0.11011	0.04814	0.01149	0.11727	0.49225	0.00733
176	0.10998	0.04788	0.01156	0.11746	0.49198	0.00754
177	0.10986	0.04762	0.01175	0.11780	0.49189	0.00777
178	0.10981	0.04748	0.01195	0.11810	0.49200	0.00798
179	0.10982	0.04748	0.01207	0.11824	0.49222	0.00819
180	0.10982	0.04759	0.01210	0.11816	0.49242	0.00836
181	0.10983	0.04776	0.01209	0.11778	0.49258	0.00850
182	0.10983	0.04800	0.01209	0.11719	0.49267	0.00860
183	0.10978	0.04833	0.01211	0.11676	0.49272	0.00857
184	0.10963	0.04867	0.01217	0.11669	0.49275	0.00842
185	0.10944	0.04889	0.01235	0.11685	0.49273	0.00833
186	0.10932	0.04896	0.01260	0.11694	0.49268	0.00839
187	0.10939	0.04893	0.01269	0.11690	0.49263	0.00846
188	0.10958	0.04881	0.01255	0.11684	0.49259	0.00845
189	0.10972	0.04859	0.01229	0.11683	0.49253	0.00843
190	0.10973	0.04841	0.01204	0.11682	0.49248	0.00841
191	0.10971	0.04843	0.01183	0.11679	0.49250	0.00828
192	0.10973	0.04867	0.01174	0.11683	0.49251	0.00802
193	0.10971	0.04904	0.01181	0.11697	0.49245	0.00780
194	0.10959	0.04935	0.01198	0.11715	0.49231	0.00782
195	0.10948	0.04944	0.01215	0.11730	0.49216	0.00806
196	0.10949	0.04929	0.01228	0.11737	0.49212	0.00828
197	0.10960	0.04910	0.01236	0.11743	0.49225	0.00821
198	0.10968	0.04901	0.01244	0.11758	0.49243	0.00792
199	0.10966	0.04903	0.01260	0.11776	0.49256	0.00763
200	0.10949	0.04902	0.01280	0.11776	0.49261	0.00747
201	0.10922	0.04897	0.01298	0.11755	0.49259	0.00744
202	0.10907	0.04894	0.01305	0.11738	0.49245	0.00742
203	0.10917	0.04894	0.01295	0.11750	0.49215	0.00735
204	0.10946	0.04897	0.01267	0.11785	0.49177	0.00730
205	0.10975	0.04899	0.01236	0.11820	0.49145	0.00739
206	0.10994	0.04898	0.01227	0.11829	0.49134	0.00761
207	0.11001	0.04894	0.01251	0.11814	0.49146	0.00783
208	0.10995	0.04890	0.01291	0.11797	0.49167	0.00794
209	0.10973	0.04889	0.01325	0.11789	0.49181	0.00795
210	0.10948	0.04886	0.01345	0.11780	0.49186	0.00791
211	0.10938	0.04878	0.01350	0.11765	0.49192	0.00790
212	0.10949	0.04864	0.01347	0.11756	0.49201	0.00794
213	0.10968	0.04850	0.01347	0.11764	0.49205	0.00806
214	0.10978	0.04847	0.01361	0.11785	0.49200	0.00821
215	0.10974	0.04857	0.01378	0.11804	0.49184	0.00830
216	0.10966	0.04873	0.01382	0.11812	0.49163	0.00824
217	0.10963	0.04888	0.01365	0.11809	0.49145	0.00807
218	0.10972	0.04899	0.01331	0.11811	0.49135	0.00781
219	0.10986	0.04905	0.01299	0.11817	0.49128	0.00754
220	0.10992	0.04905	0.01293	0.11814	0.49121	0.00733
221	0.10984	0.04897	0.01312	0.11795	0.49122	0.00725
222	0.10967	0.04890	0.01340	0.11772	0.49140	0.00725
223	0.10947	0.04891	0.01357	0.11765	0.49168	0.00729
224	0.10926	0.04896	0.01366	0.11774	0.49192	0.00736
225	0.10906	0.04896	0.01372	0.11782	0.49196	0.00752
226	0.10895	0.04888	0.01381	0.11785	0.49181	0.00777
227	0.10899	0.04885	0.01389	0.11792	0.49157	0.00800
228	0.10912	0.04895	0.01392	0.11805	0.49142	0.00799
229	0.10927	0.04914	0.01391	0.11822	0.49140	0.00769
230	0.10937	0.04922	0.01388	0.11840	0.49138	0.00737
231	0.10946	0.04910	0.01387	0.11848	0.49123	0.00733
232	0.10949	0.04892	0.01387	0.11835	0.49101	0.00750
233	0.10938	0.04886	0.01388	0.11799	0.49092	0.00762
234	0.10917	0.04894	0.01393	0.11766	0.49108	0.00763
235	0.10900	0.04901	0.01409	0.11758	0.49137	0.00768
236	0.10894	0.04894	0.01436	0.11773	0.49158	0.00791
237	0.10896	0.04876	0.01469	0.11789	0.49160	0.00826
238	0.10902	0.04862	0.01495	0.11797	0.49150	0.00851
239	0.10910	0.04858	0.01499	0.11792	0.49142	0.00847
240	0.10920	0.04862	0.01480	0.11774	0.49141	0.00819
241	0.10928	0.04866	0.01450	0.11749	0.49143	0.00784
242	0.10931	0.04873	0.01428	0.11727	0.49142	0.00762
243	0.10931	0.04886	0.01423	0.11722	0.49138	0.00759
244	0.10931	0.04904	0.01434	0.11740	0.49135	0.00761
245	0.10934	0.04917	0.01445	0.11778	0.49138	0.00751
246	0.10936	0.04919	0.01447	0.11821	0.49150	0.00731
247	0.10937	0.04906	0.01445	0.11851	0.49160	0.00727
248	0.10947	0.04879	0.01443	0.11854	0.49161	0.00752
249	0.10973	0.04837	0.01436	0.11834	0.49154	0.00785
250	0.11005	0.04793	0.01424	0.11814	0.49146	0.00797
251	0.11020	0.04772	0.01421	0.11809	0.49140	0.00788
252	0.11013	0.04784	0.01435	0.11809	0.49138	0.00778
253	0.11000	0.04813	0.01454	0.11805	0.49136	0.00781
254	0.10999	0.04834	0.01462	0.11807	0.49130	0.00787
255	0.11007	0.04833	0.01453	0.11829	0.49117	0.00785
256	0.11018	0.04811	0.01437	0.11862	0.49103	0.00779
257	0.11030	0.04778	0.01425	0.11883	0.49098	0.00785
258	0.11047	0.04746	0.01413	0.11885	0.49105	0.00804
259	0.11067	0.04726	0.01395	0.11876	0.49119	0.00824
260	0.11088	0.04718	0.01373	0.11873	0.49126	0.00833
261	0.11103	0.04710	0.01364	0.11880	0.49118	0.00839
262	0.11109	0.04691	0.01377	0.11886	0.49102	0.00852
263	0.11105	0.04673	0.01401	0.11885	0.49094	0.00862
264	0.11107	0.04666	0.01411	0.11887	0.49102	0.00846
265	0.11123	0.04669	0.01396	0.11897	0.49117	0.00809
266	0.11145	0.04675	0.01373	0.11902	0.49131	0.00781
267	0.11157	0.04685	0.01361	0.11890	0.49142	0.00786
268	0.11156	0.04692	0.01369	0.11867	0.49156	0.00821
269	0.11159	0.04684	0.01395	0.11849	0.49168	0.00870
270	0.11174	0.04663	0.01428	0.11847	0.49172	0.00917
271	0.11194	0.04647	0.01458	0.11861	0.49170	0.00947
272	0.11207	0.04649	0.01478	0.11872	0.49163	0.00958
273	0.11213	0.04660	0.01492	0.11865	0.49152	0.00958
274	0.11224	0.04666	0.01496	0.11844	0.49140	0.00954
275	0.11248	0.04660	0.01488	0.11831	0.49141	0.00953
276	0.11278	0.04653	0.01468	0.11831	0.49157	0.00962
277	0.11293	0.04657	0.01448	0.11827	0.49175	0.00981
278	0.11283	0.04671	0.01442	0.11794	0.49185	0.01008
279	0.11268	0.04680	0.01449	0.11734	0.49191	0.01037
280	0.11273	0.04669	0.01454	0.11686	0.49190	0.01062
281	0.11298	0.04640	0.01451	0.11686	0.49171	0.01076
282	0.11317	0.04604	0.01449	0.11729	0.49133	0.01081
283	0.11307	0.04576	0.01452	0.11777	0.49100	0.01085
284	0.11273	0.04570	0.01449	0.11795	0.49097	0.01097
285	0.11242	0.04581	0.01437	0.11786	0.49122	0.01119
286	0.11235	0.04601	0.01428	0.11774	0.49160	0.01145
287	0.11251	0.04618	0.01438	0.11777	0.49200	0.01169
288	0.11272	0.04628	0.01463	0.11789	0.49238	0.01189
289	0.11284	0.04634	0.01489	0.11800	0.49267	0.01199
290	0.11284	0.04634	0.01506	0.11803	0.49283	0.01190
291	0.11283	0.04628	0.01518	0.11808	0.49289	0.01165
292	0.11278	0.04622	0.01539	0.11821	0.49291	0.01143
293	0.11262	0.04627	0.01574	0.11833	0.49299	0.01142
294	0.11226	0.04651	0.01605	0.11837	0.49316	0.01165
295	0.11167	0.04692	0.01613	0.11845	0.49341	0.01202
296	0.11090	0.04742	0.01597	0.11859	0.49380	0.01237
297	0.11014	0.04791	0.01577	0.11860	0.49436	0.01249
298	0.10953	0.04843	0.01578	0.11834	0.49494	0.01236
299	0.10896	0.04906	0.01615	0.11788	0.49531	0.01218
300	0.10815	0.04993	0.01678	0.11740	0.49543	0.01210
301	0.10690	0.05114	0.01736	0.11711	0.49543	0.01205
302	0.10531	0.05267	0.01773	0.11697	0.49548	0.01191
303	0.10372	0.05424	0.01795	0.11673	0.49570	0.01174
304	0.10249	0.05549	0.01817	0.11633	0.49610	0.01166
305	0.10169	0.05625	0.01840	0.11604	0.49657	0.01170
306	0.10117	0.05657	0.01863	0.11599	0.49693	0.01189
307	0.10073	0.05660	0.01895	0.11601	0.49709	0.01223
308	0.10026	0.05649	0.01943	0.11586	0.49711	0.01266
309	0.09985	0.05638	0.02001	0.11556	0.49708	0.01306
310	0.09962	0.05634	0.02042	0.11547	0.49698	0.01329
311	0.09964	0.05640	0.02051	0.11585	0.49677	0.01334
312	0.09975	0.05656	0.02037	0.11647	0.49657	0.01335
313	0.09982	0.05674	0.02023	0.11694	0.49648	0.01341
314	0.09989	0.05684	0.02015	0.11706	0.49647	0.01341
315	0.10006	0.05678	0.02013	0.11681	0.49652	0.01327
316	0.10033	0.05663	0.02014	0.11638	0.49659	0.01299
317	0.10060	0.05657	0.02011	0.11616	0.49664	0.01261
318	0.10078	0.05661	0.02006	0.11628	0.49657	0.01225
319	0.10087	0.05648	0.02013	0.11640	0.49641	0.01200
320	0.10098	0.05599	0.02027	0.11637	0.49624	0.01181
321	0.10122	0.05535	0.02023	0.11648	0.49609	0.01155
322	0.10154	0.05488	0.01988	0.11686	0.49595	0.01123
323	0.10183	0.05464	0.01945	0.11716	0.49585	0.01103
324	0.10210	0.05439	0.01918	0.11722	0.49570	0.01105
325	0.10237	0.05404	0.01908	0.11726	0.49543	0.01118
326	0.10257	0.05371	0.01902	0.11743	0.49514	0.01125
327	0.10261	0.05363	0.01881	0.11760	0.49496	0.01117
328	0.10259	0.05378	0.01841	0.11763	0.49493	0.01099
329	0.10269	0.05393	0.01789	0.11747	0.49497	0.01081
330	0.10302	0.05385	0.01736	0.11719	0.49502	0.01062
331	0.10353	0.05354	0.01687	0.11693	0.49502	0.01038
332	0.10407	0.05313	0.01650	0.11675	0.49498	0.01009
333	0.10451	0.05279	0.01631	0.11669	0.49495	0.00984
334	0.10483	0.05253	0.01626	0.11685	0.49494	0.00972
335	0.10509	0.05221	0.01629	0.11724	0.49479	0.00973
336	0.10540	0.05175	0.01635	0.11760	0.49440	0.00983
337	0.10576	0.05121	0.01631	0.11763	0.49391	0.00993
338	0.10619	0.05073	0.01601	0.11742	0.49356	0.01000
339	0.10663	0.05049	0.01542	0.11740	0.49340	0.01008
340	0.10701	0.05047	0.01477	0.11775	0.49329	0.01027
341	0.10729	0.05038	0.01443	0.11824	0.49305	0.01057
342	0.10752	0.05003	0.01446	0.11863	0.49261	0.01084
343	0.10771	0.04956	0.01464	0.11890	0.49207	0.01089
344	0.10783	0.04920	0.01476	0.11897	0.49165	0.01080
345	0.10786	0.04905	0.01476	0.11869	0.49147	0.01073
346	0.10789	0.04909	0.01462	0.11824	0.49150	0.01071
347	0.10801	0.04930	0.01429	0.11794	0.49160	0.01060
348	0.10824	0.04955	0.01391	0.11792	0.49167	0.01033
349	0.10847	0.04965	0.01372	0.11805	0.49162	0.01004
350	0.10862	0.04951	0.01386	0.11815	0.49140	0.01003
351	0.10876	0.04927	0.01420	0.11820	0.49102	0.01037
352	0.10897	0.04908	0.01447	0.11845	0.49061	0.01080
353	0.10926	0.04901	0.01449	0.11899	0.49031	0.01099
354	0.10956	0.04898	0.01426	0.11955	0.49026	0.01088
355	0.10979	0.04889	0.01397	0.11977	0.49042	0.01069
356	0.10988	0.04874	0.01385	0.11959	0.49061	0.01069
357	0.10981	0.04860	0.01404	0.11926	0.49070	0.01093
358	0.10970	0.04859	0.01438	0.11910	0.49072	0.01117
359	0.10969	0.04873	0.01457	0.11927	0.49079	0.01117
360	0.10980	0.04885	0.01456	0.11963	0.49094	0.01096
361	0.10996	0.04882	0.01452	0.11992	0.49107	0.01071
362	0.11012	0.04863	0.01455	0.11996	0.49108	0.01057
363	0.11032	0.04836	0.01465	0.11983	0.49098	0.01055
364	0.11051	0.04812	0.01475	0.11977	0.49085	0.01062
365	0.11061	0.04799	0.01481	0.11992	0.49074	0.01074
366	0.11054	0.04798	0.01484	0.12012	0.49061	0.01087
367	0.11037	0.04804	0.01493	0.12017	0.49045	0.01101
368	0.11017	0.04808	0.01515	0.12001	0.49034	0.01112
369	0.10999	0.04813	0.01536	0.11982	0.49033	0.01117
370	0.10984	0.04826	0.01537	0.11978	0.49038	0.01111
371	0.10981	0.04836	0.01518	0.11990	0.49039	0.01095
372	0.10997	0.04830	0.01498	0.11998	0.49035	0.01080
373	0.11019	0.04815	0.01487	0.11985	0.49042	0.01071
374	0.11028	0.04816	0.01486	0.11953	0.49063	0.01068
375	0.11019	0.04834	0.01495	0.11916	0.49091	0.01075
376	0.11002	0.04858	0.01518	0.11888	0.49114	0.01089
377	0.10987	0.04881	0.01545	0.11882	0.49130	0.01095
378	0.10984	0.04900	0.01563	0.11898	0.49135	0.01082
379	0.11001	0.04904	0.01569	0.11920	0.49129	0.01067
380	0.11034	0.04893	0.01569	0.11934	0.49116	0.01069
381	0.11066	0.04872	0.01573	0.11936	0.49105	0.01087
382	0.11080	0.04846	0.01582	0.11925	0.49098	0.01113
383	0.11077	0.04821	0.01588	0.11904	0.49100	0.01133
384	0.11066	0.04806	0.01587	0.11874	0.49117	0.01135
385	0.11055	0.04815	0.01582	0.11848	0.49144	0.01122
386	0.11040	0.04847	0.01579	0.11833	0.49167	0.01111
387	0.11020	0.04883	0.01580	0.11829	0.49172	0.01116
388	0.11002	0.04899	0.01583	0.11832	0.49160	0.01131
389	0.10995	0.04886	0.01584	0.11833	0.49148	0.01141
390	0.10997	0.04863	0.01581	0.11825	0.49146	0.01142
391	0.11003	0.04849	0.01572	0.11810	0.49148	0.01138
392	0.11013	0.04845	0.01558	0.11803	0.49148	0.01128
393	0.11030	0.04847	0.01547	0.11809	0.49143	0.01111
394	0.11046	0.04858	0.01544	0.11818	0.49135	0.01102
395	0.11051	0.04880	0.01544	0.11821	0.49127	0.01114
396	0.11042	0.04906	0.01540	0.11828	0.49122	0.01135
397	0.11020	0.04925	0.01535	0.11837	0.49123	0.01145
398	0.10989	0.04930	0.01540	0.11835	0.49128	0.01145
399	0.10961	0.04926	0.01551	0.11826	0.49138	0.01139
400	0.10949	0.04925	0.01553	0.11826	0.49151	0.01129
401	0.10947	0.04935	0.01539	0.11839	0.49164	0.01117
402	0.10944	0.04952	0.01517	0.11849	0.49175	0.01102
403	0.10941	0.04967	0.01499	0.11841	0.49181	0.01079
404	0.10944	0.04976	0.01492	0.11816	0.49188	0.01050
405	0.10951	0.04977	0.01501	0.11795	0.49197	0.01033
406	0.10957	0.04970	0.01524	0.11790	0.49206	0.01040
407	0.10958	0.04961	0.01550	0.11795	0.49205	0.01067
408	0.10951	0.04951	0.01569	0.11797	0.49192	0.01092
409	0.10945	0.04941	0.01579	0.11797	0.49184	0.01098
410	0.10949	0.04932	0.01583	0.11800	0.49192	0.01086
411	0.10958	0.04926	0.01580	0.11802	0.49207	0.01072
412	0.10963	0.04923	0.01565	0.11790	0.49214	0.01069
413	0.10963	0.04922	0.01544	0.11763	0.49206	0.01080
