	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
7	-6.48899	-3.58614	-17.36096	-1.86321	7.20577	-53.74715	-0.65997	-5.37917	-16.90493	1.45075	2.67729	-54.03291	-0.65998	-5.37917	-16.90493	1.45076	2.67729	-54.03291	11.44495	-1.83755	-25.26187	-11.41304	9.14849	-45.91398	19.57968	-3.09791	-25.07119	-6.56971	3.69465	-46.43750	-9.05085	3.50784	-34.51486	-6.42394	1.03345	-29.22598	-4.47243	-3.79177	-57.19475	-16.88913	15.08741	-55.95118	11.13591	17.63554	-53.13274	-8.97823	-24.86409	-2.82856	139.34607	-52.34693	-58.35734	111.12542	10.49783	106.62371	135.68552	-49.15627	-61.17952	113.56567	5.05864	106.33775
8	-6.22359	-3.56408	-17.41074	-1.80774	6.87886	-53.83646	-0.75274	-5.25395	-16.98980	1.30665	2.61034	-54.09431	-0.75274	-5.25395	-16.98980	1.30665	2.61034	-54.09431	11.44544	-1.85790	-25.13170	-11.31077	9.14053	-46.01793	19.60227	-3.07745	-24.94218	-6.61075	3.71490	-46.52175	-9.02616	3.47839	-34.52002	-6.40461	1.04401	-29.24743	-4.51368	-3.76370	-57.14294	-16.94905	15.10370	-55.89263	11.26620	17.51616	-53.10733	-8.92123	-24.88273	-2.72951	139.41730	-52.29293	-58.12268	111.05710	10.54824	106.48724	135.00880	-49.26088	-61.50846	113.83334	4.68144	106.17899
9	-6.26019	-3.48718	-17.45918	-1.90954	6.77787	-53.91161	-0.73732	-5.19854	-17.04060	1.24721	2.43876	-54.16549	-0.73732	-5.19853	-17.04060	1.24721	2.43876	-54.16549	11.44655	-1.87686	-25.09031	-11.24091	9.18870	-46.15050	19.62180	-3.04138	-24.90469	-6.63025	3.71296	-46.64096	-9.00808	3.44854	-34.56185	-6.40767	1.06150	-29.25223	-4.50409	-3.78557	-56.97900	-16.99200	15.04705	-55.73210	11.36922	17.42920	-53.14445	-8.89260	-24.85842	-2.67958	139.52127	-52.29116	-58.16090	110.99146	10.54269	106.77857	134.56818	-49.29329	-61.95681	114.05331	4.47682	106.44832
10	-6.70323	-3.35643	-17.48864	-2.17853	7.04925	-53.93343	-0.57861	-5.25569	-17.02828	1.32648	2.22456	-54.21712	-0.57861	-5.25569	-17.02828	1.32648	2.22456	-54.21712	11.44114	-1.88615	-25.19633	-11.24402	9.22923	-46.23259	19.62821	-3.01173	-25.01527	-6.62218	3.72415	-46.72614	-9.00997	3.40189	-34.58905	-6.44226	1.07546	-29.24741	-4.43379	-3.88153	-56.74360	-16.99320	14.90244	-55.51629	11.37618	17.42457	-53.23727	-8.87940	-24.83340	-2.68139	139.60440	-52.35051	-58.72227	110.96587	10.51130	107.53392	134.38667	-49.23497	-62.71689	114.07951	4.51294	107.19358
11	-7.23123	-3.19807	-17.48566	-2.43784	7.49620	-53.91024	-0.35518	-5.32726	-16.97388	1.50649	2.06712	-54.23953	-0.35518	-5.32726	-16.97388	1.50649	2.06712	-54.23953	11.45294	-1.88924	-25.35395	-11.28849	9.21922	-46.26442	19.60434	-3.01342	-25.17384	-6.61942	3.76039	-46.76879	-9.01039	3.35567	-34.55828	-6.48630	1.08514	-29.23530	-4.34562	-3.98002	-56.56137	-16.95883	14.76670	-55.35495	11.31734	17.48710	-53.35338	-8.86585	-24.84497	-2.69748	139.64719	-52.45041	-59.50267	110.97830	10.50229	108.29092	134.44028	-49.11635	-63.48901	113.99315	4.67853	107.94991
12	-7.57143	-3.09589	-17.45778	-2.54866	7.85509	-53.87271	-0.18567	-5.37705	-16.91131	1.69831	2.01418	-54.23868	-0.18567	-5.37705	-16.91131	1.69831	2.01418	-54.23868	11.50122	-1.89269	-25.45095	-11.31161	9.17813	-46.22342	19.54777	-3.04666	-25.26699	-6.64709	3.79300	-46.72982	-9.00383	3.35306	-34.49826	-6.51155	1.09390	-29.23283	-4.33725	-4.02172	-56.55430	-16.95037	14.72447	-55.35725	11.27510	17.56728	-53.44906	-8.87457	-24.88405	-2.72022	139.64493	-52.55487	-60.17809	111.01604	10.52265	108.59663	134.59026	-48.89644	-64.04888	113.88801	4.80754	108.26197
13	-7.70425	-3.00055	-17.44234	-2.51708	8.03182	-53.84641	-0.05794	-5.35949	-16.88406	1.83579	2.04985	-54.22958	-0.05795	-5.35949	-16.88406	1.83579	2.04985	-54.22958	11.56132	-1.91359	-25.46857	-11.29273	9.14291	-46.11108	19.48656	-3.07789	-25.27996	-6.68387	3.79657	-46.60843	-9.05444	3.42545	-34.47646	-6.51811	1.09508	-29.26964	-4.45561	-4.01355	-56.74326	-17.00753	14.77350	-55.54564	11.28068	17.63125	-53.50187	-8.92170	-24.91918	-2.75550	139.61623	-52.63312	-60.73643	111.06087	10.54849	108.35634	134.59840	-48.56699	-64.57534	113.76110	4.83539	108.03570
14	-7.72058	-2.78218	-17.47708	-2.42943	8.06218	-53.84381	0.11063	-5.20499	-16.93071	1.89192	2.12453	-54.22815	0.11063	-5.20499	-16.93071	1.89192	2.12453	-54.22815	11.59455	-1.95960	-25.44073	-11.25743	9.12046	-46.01793	19.44666	-3.07655	-25.25087	-6.69957	3.78102	-46.50543	-9.20267	3.55653	-34.51647	-6.53441	1.07692	-29.34973	-4.62006	-3.99341	-57.04343	-17.07485	14.85799	-55.84352	11.30722	17.66736	-53.52735	-8.98821	-24.93686	-2.79552	139.61249	-52.67564	-61.16192	111.07832	10.55621	107.83857	134.37300	-48.29018	-65.16082	113.62418	4.90216	107.53239
15	-7.79184	-2.47693	-17.56087	-2.42731	8.05374	-53.86752	0.30351	-4.99686	-17.03225	1.86744	2.14782	-54.25004	0.30350	-4.99686	-17.03225	1.86744	2.14782	-54.25004	11.59501	-2.00527	-25.43799	-11.22342	9.09739	-45.99330	19.42215	-3.05058	-25.25029	-6.70289	3.77298	-46.47429	-9.37491	3.68807	-34.58247	-6.57810	1.03901	-29.43660	-4.71388	-3.99348	-57.32482	-17.07619	14.91825	-56.12721	11.31685	17.67695	-53.53916	-9.04624	-24.94860	-2.83689	139.63739	-52.68579	-61.25237	111.04106	10.53290	107.46491	134.18805	-48.27916	-65.40625	113.55254	5.14632	107.16084
16	-8.00029	-2.28222	-17.64625	-2.60938	8.11162	-53.91048	0.40098	-4.91191	-17.11808	1.78860	2.05289	-54.30082	0.40097	-4.91191	-17.11808	1.78860	2.05289	-54.30082	11.59081	-2.02701	-25.52399	-11.18997	9.06765	-45.96293	19.40260	-3.02965	-25.33903	-6.71506	3.78443	-46.43782	-9.48302	3.76429	-34.61379	-6.62730	0.99755	-29.47927	-4.70519	-4.01490	-57.48894	-17.01218	14.93229	-56.29747	11.27665	17.67237	-53.51979	-9.07774	-24.96127	-2.88532	139.60612	-52.66536	-60.95673	110.97055	10.47930	107.45053	134.46176	-48.55543	-64.88705	113.56992	5.48654	107.13531
