	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
466	0.20088	0.30280	0.95784	0.23720	0.55152	1.45559	0.34753	0.50322	1.46935	0.12378	0.56277	1.27997	0.45981	0.40965	1.31857	0.04597	0.47754	1.27809	0.45258	0.28650	1.31848	0.21292	0.35002	1.59527	0.20136	0.30214	1.57827	0.20304	0.27502	1.20673	0.18299	0.24659	0.90466	0.12371	0.37363	0.70744	0.25885	0.20336	0.70365	0.13364	0.49645	0.30187	0.20342	0.14448	0.29272	0.15781	0.59599	0.02014	0.19257	0.12022	0.02095	0.15132	0.60453	0.01945	0.20598	0.11680	0.02026
467	0.20090	0.30274	0.95789	0.23705	0.55110	1.45550	0.34687	0.50343	1.46911	0.12331	0.56291	1.28011	0.46002	0.41009	1.31874	0.04555	0.47739	1.27826	0.45272	0.28689	1.31858	0.21296	0.35029	1.59507	0.20134	0.30240	1.57816	0.20313	0.27485	1.20668	0.18300	0.24652	0.90484	0.12365	0.37338	0.70754	0.25893	0.20342	0.70380	0.13370	0.49617	0.30197	0.20353	0.14469	0.29285	0.15760	0.59577	0.02029	0.19266	0.12044	0.02107	0.15111	0.60432	0.01964	0.20606	0.11702	0.02038
468	0.20096	0.30272	0.95797	0.23680	0.55093	1.45547	0.34692	0.50365	1.46912	0.12276	0.56312	1.28030	0.46010	0.41059	1.31873	0.04513	0.47731	1.27840	0.45290	0.28728	1.31875	0.21304	0.35050	1.59498	0.20131	0.30262	1.57813	0.20325	0.27478	1.20665	0.18302	0.24646	0.90506	0.12368	0.37319	0.70774	0.25900	0.20345	0.70394	0.13390	0.49592	0.30216	0.20368	0.14490	0.29296	0.15748	0.59551	0.02033	0.19277	0.12064	0.02111	0.15099	0.60405	0.01973	0.20617	0.11721	0.02044
469	0.20108	0.30282	0.95802	0.23641	0.55135	1.45557	0.34714	0.50389	1.46933	0.12234	0.56352	1.28046	0.45999	0.41127	1.31871	0.04485	0.47751	1.27838	0.45314	0.28791	1.31901	0.21305	0.35072	1.59500	0.20124	0.30285	1.57815	0.20344	0.27492	1.20666	0.18314	0.24648	0.90516	0.12380	0.37313	0.70789	0.25913	0.20350	0.70396	0.13410	0.49577	0.30226	0.20379	0.14504	0.29297	0.15752	0.59531	0.02020	0.19283	0.12072	0.02101	0.15102	0.60385	0.01960	0.20624	0.11729	0.02035
470	0.20123	0.30301	0.95801	0.23584	0.55211	1.45574	0.34705	0.50415	1.46962	0.12200	0.56400	1.28052	0.45977	0.41207	1.31885	0.04463	0.47794	1.27824	0.45339	0.28876	1.31934	0.21293	0.35101	1.59509	0.20109	0.30314	1.57823	0.20371	0.27523	1.20665	0.18335	0.24654	0.90511	0.12397	0.37313	0.70794	0.25932	0.20352	0.70385	0.13425	0.49570	0.30225	0.20384	0.14504	0.29286	0.15766	0.59521	0.02003	0.19279	0.12070	0.02083	0.15116	0.60375	0.01941	0.20619	0.11726	0.02019
471	0.20136	0.30316	0.95798	0.23517	0.55280	1.45585	0.34666	0.50447	1.46986	0.12148	0.56430	1.28055	0.45964	0.41282	1.31916	0.04425	0.47823	1.27818	0.45360	0.28960	1.31970	0.21278	0.35134	1.59518	0.20093	0.30347	1.57835	0.20401	0.27554	1.20663	0.18354	0.24656	0.90502	0.12409	0.37311	0.70789	0.25951	0.20343	0.70373	0.13437	0.49566	0.30219	0.20385	0.14487	0.29275	0.15783	0.59522	0.01998	0.19264	0.12063	0.02072	0.15131	0.60375	0.01934	0.20604	0.11717	0.02009
472	0.20145	0.30323	0.95797	0.23452	0.55329	1.45585	0.34627	0.50485	1.46989	0.12070	0.56443	1.28068	0.45974	0.41325	1.31950	0.04365	0.47831	1.27835	0.45379	0.29012	1.32005	0.21269	0.35167	1.59518	0.20087	0.30375	1.57845	0.20423	0.27576	1.20662	0.18368	0.24650	0.90494	0.12417	0.37303	0.70780	0.25968	0.20327	0.70368	0.13447	0.49560	0.30211	0.20387	0.14460	0.29274	0.15792	0.59527	0.02004	0.19245	0.12053	0.02076	0.15140	0.60380	0.01942	0.20585	0.11707	0.02013
473	0.20149	0.30328	0.95797	0.23395	0.55370	1.45579	0.34602	0.50539	1.46952	0.11978	0.56459	1.28092	0.46003	0.41328	1.31972	0.04290	0.47837	1.27870	0.45402	0.29022	1.32033	0.21266	0.35203	1.59506	0.20090	0.30407	1.57844	0.20430	0.27595	1.20662	0.18380	0.24643	0.90489	0.12425	0.37295	0.70769	0.25984	0.20315	0.70368	0.13456	0.49557	0.30204	0.20391	0.14435	0.29278	0.15791	0.59534	0.02013	0.19233	0.12038	0.02090	0.15138	0.60386	0.01955	0.20573	0.11692	0.02026
474	0.20148	0.30340	0.95795	0.23346	0.55416	1.45571	0.34582	0.50632	1.46888	0.11883	0.56491	1.28117	0.46029	0.41330	1.31978	0.04206	0.47845	1.27906	0.45426	0.29032	1.32051	0.21265	0.35251	1.59491	0.20097	0.30450	1.57836	0.20424	0.27616	1.20660	0.18390	0.24643	0.90484	0.12429	0.37296	0.70760	0.25997	0.20316	0.70368	0.13456	0.49567	0.30202	0.20397	0.14420	0.29281	0.15782	0.59542	0.02022	0.19234	0.12025	0.02101	0.15129	0.60394	0.01965	0.20574	0.11680	0.02037
475	0.20145	0.30361	0.95793	0.23306	0.55464	1.45559	0.34583	0.50753	1.46855	0.11784	0.56529	1.28139	0.46028	0.41389	1.31974	0.04109	0.47839	1.27938	0.45446	0.29098	1.32054	0.21267	0.35305	1.59483	0.20109	0.30501	1.57832	0.20414	0.27636	1.20657	0.18406	0.24653	0.90479	0.12431	0.37309	0.70755	0.26008	0.20329	0.70365	0.13444	0.49595	0.30205	0.20405	0.14417	0.29280	0.15773	0.59558	0.02029	0.19247	0.12026	0.02106	0.15121	0.60410	0.01971	0.20587	0.11679	0.02040
476	0.20148	0.30384	0.95792	0.23283	0.55500	1.45551	0.34622	0.50853	1.46896	0.11678	0.56565	1.28170	0.45999	0.41522	1.31964	0.04012	0.47825	1.27975	0.45459	0.29234	1.32048	0.21281	0.35354	1.59484	0.20131	0.30547	1.57834	0.20416	0.27648	1.20650	0.18433	0.24669	0.90475	0.12437	0.37328	0.70755	0.26025	0.20348	0.70361	0.13426	0.49632	0.30211	0.20414	0.14420	0.29278	0.15769	0.59579	0.02027	0.19261	0.12037	0.02106	0.15116	0.60431	0.01964	0.20600	0.11689	0.02035
477	0.20163	0.30404	0.95792	0.23279	0.55526	1.45555	0.34669	0.50896	1.46971	0.11577	0.56608	1.28221	0.45970	0.41677	1.31949	0.03939	0.47831	1.28024	0.45476	0.29396	1.32041	0.21303	0.35393	1.59491	0.20164	0.30584	1.57839	0.20440	0.27653	1.20644	0.18474	0.24679	0.90471	0.12450	0.37336	0.70757	0.26050	0.20369	0.70357	0.13413	0.49659	0.30216	0.20421	0.14422	0.29277	0.15762	0.59600	0.02014	0.19267	0.12045	0.02106	0.15110	0.60452	0.01948	0.20605	0.11697	0.02030
478	0.20188	0.30415	0.95793	0.23280	0.55556	1.45566	0.34670	0.50901	1.47007	0.11494	0.56657	1.28282	0.45966	0.41794	1.31934	0.03895	0.47871	1.28076	0.45506	0.29528	1.32037	0.21323	0.35424	1.59499	0.20193	0.30615	1.57844	0.20482	0.27657	1.20642	0.18518	0.24675	0.90468	0.12467	0.37325	0.70757	0.26078	0.20381	0.70353	0.13413	0.49665	0.30220	0.20425	0.14425	0.29276	0.15752	0.59606	0.02002	0.19266	0.12046	0.02108	0.15101	0.60460	0.01938	0.20605	0.11698	0.02029
479	0.20213	0.30422	0.95794	0.23266	0.55594	1.45571	0.34598	0.50915	1.46965	0.11422	0.56703	1.28328	0.45994	0.41848	1.31924	0.03860	0.47928	1.28117	0.45545	0.29602	1.32041	0.21330	0.35456	1.59499	0.20206	0.30646	1.57842	0.20523	0.27669	1.20645	0.18553	0.24663	0.90466	0.12492	0.37309	0.70760	0.26104	0.20382	0.70346	0.13431	0.49650	0.30224	0.20432	0.14429	0.29272	0.15746	0.59583	0.01995	0.19268	0.12045	0.02104	0.15097	0.60439	0.01936	0.20607	0.11699	0.02026
480	0.20232	0.30431	0.95795	0.23226	0.55627	1.45561	0.34475	0.50975	1.46847	0.11346	0.56737	1.28353	0.46044	0.41851	1.31927	0.03817	0.47980	1.28138	0.45590	0.29623	1.32059	0.21327	0.35492	1.59486	0.20207	0.30683	1.57824	0.20553	0.27691	1.20646	0.18571	0.24657	0.90467	0.12521	0.37305	0.70772	0.26124	0.20374	0.70337	0.13466	0.49623	0.30231	0.20448	0.14426	0.29263	0.15754	0.59535	0.01994	0.19276	0.12042	0.02090	0.15106	0.60390	0.01936	0.20616	0.11697	0.02015
481	0.20244	0.30443	0.95795	0.23169	0.55643	1.45550	0.34362	0.51072	1.46703	0.11261	0.56769	1.28368	0.46099	0.41843	1.31936	0.03766	0.48021	1.28142	0.45639	0.29627	1.32089	0.21325	0.35535	1.59465	0.20209	0.30728	1.57793	0.20570	0.27724	1.20641	0.18577	0.24662	0.90473	0.12544	0.37308	0.70792	0.26138	0.20362	0.70332	0.13505	0.49595	0.30242	0.20466	0.14402	0.29256	0.15772	0.59489	0.01998	0.19287	0.12026	0.02076	0.15123	0.60343	0.01939	0.20627	0.11682	0.02005
482	0.20250	0.30457	0.95797	0.23105	0.55644	1.45553	0.34296	0.51152	1.46599	0.11171	0.56809	1.28389	0.46132	0.41863	1.31935	0.03715	0.48058	1.28144	0.45682	0.29647	1.32119	0.21333	0.35579	1.59452	0.20220	0.30774	1.57774	0.20578	0.27759	1.20633	0.18580	0.24674	0.90482	0.12555	0.37309	0.70810	0.26144	0.20353	0.70337	0.13532	0.49576	0.30253	0.20474	0.14362	0.29261	0.15786	0.59467	0.02000	0.19295	0.11999	0.02073	0.15135	0.60321	0.01941	0.20635	0.11654	0.02002
483	0.20254	0.30474	0.95801	0.23047	0.55653	1.45564	0.34273	0.51196	1.46561	0.11078	0.56860	1.28420	0.46123	0.41920	1.31918	0.03665	0.48101	1.28159	0.45708	0.29690	1.32140	0.21353	0.35619	1.59454	0.20244	0.30809	1.57784	0.20585	0.27791	1.20629	0.18591	0.24685	0.90489	0.12561	0.37313	0.70819	0.26146	0.20351	0.70348	0.13543	0.49575	0.30259	0.20472	0.14324	0.29273	0.15791	0.59463	0.01994	0.19301	0.11967	0.02077	0.15140	0.60317	0.01935	0.20640	0.11622	0.02003
484	0.20260	0.30495	0.95808	0.23004	0.55682	1.45571	0.34265	0.51239	1.46562	0.10991	0.56932	1.28459	0.46078	0.42004	1.31896	0.03619	0.48168	1.28189	0.45714	0.29747	1.32152	0.21383	0.35649	1.59464	0.20282	0.30831	1.57814	0.20596	0.27823	1.20635	0.18609	0.24697	0.90494	0.12571	0.37325	0.70822	0.26146	0.20356	0.70356	0.13552	0.49587	0.30263	0.20470	0.14300	0.29282	0.15793	0.59462	0.01989	0.19309	0.11940	0.02080	0.15144	0.60317	0.01934	0.20648	0.11596	0.02000
485	0.20269	0.30525	0.95816	0.22997	0.55731	1.45573	0.34225	0.51326	1.46573	0.10923	0.57044	1.28507	0.46018	0.42118	1.31890	0.03581	0.48280	1.28227	0.45707	0.29827	1.32157	0.21417	0.35675	1.59473	0.20329	0.30848	1.57840	0.20608	0.27861	1.20650	0.18628	0.24714	0.90496	0.12584	0.37345	0.70823	0.26150	0.20367	0.70355	0.13566	0.49602	0.30267	0.20476	0.14288	0.29285	0.15802	0.59462	0.01998	0.19319	0.11920	0.02082	0.15155	0.60318	0.01947	0.20659	0.11578	0.01997
486	0.20277	0.30565	0.95824	0.23034	0.55807	1.45573	0.34140	0.51456	1.46590	0.10876	0.57191	1.28575	0.45965	0.42268	1.31904	0.03542	0.48421	1.28272	0.45705	0.29943	1.32152	0.21445	0.35703	1.59480	0.20376	0.30870	1.57852	0.20618	0.27905	1.20668	0.18642	0.24739	0.90496	0.12593	0.37369	0.70823	0.26161	0.20391	0.70351	0.13583	0.49620	0.30270	0.20492	0.14290	0.29284	0.15817	0.59468	0.02012	0.19329	0.11910	0.02084	0.15169	0.60324	0.01964	0.20669	0.11568	0.01996
487	0.20287	0.30609	0.95830	0.23087	0.55913	1.45571	0.34063	0.51577	1.46617	0.10827	0.57331	1.28656	0.45935	0.42421	1.31924	0.03485	0.48538	1.28331	0.45726	0.30069	1.32134	0.21465	0.35736	1.59489	0.20415	0.30899	1.57863	0.20631	0.27951	1.20680	0.18655	0.24767	0.90491	0.12600	0.37399	0.70818	0.26180	0.20425	0.70347	0.13596	0.49647	0.30268	0.20512	0.14309	0.29284	0.15825	0.59478	0.02008	0.19334	0.11910	0.02083	0.15176	0.60334	0.01961	0.20674	0.11569	0.01993
488	0.20302	0.30646	0.95832	0.23102	0.56028	1.45566	0.34048	0.51631	1.46639	0.10743	0.57423	1.28730	0.45935	0.42510	1.31929	0.03397	0.48598	1.28409	0.45770	0.30149	1.32114	0.21480	0.35773	1.59502	0.20441	0.30931	1.57883	0.20657	0.27993	1.20683	0.18672	0.24788	0.90484	0.12616	0.37432	0.70812	0.26202	0.20449	0.70344	0.13605	0.49678	0.30263	0.20530	0.14335	0.29284	0.15823	0.59487	0.01992	0.19335	0.11922	0.02081	0.15173	0.60342	0.01945	0.20675	0.11583	0.01991
489	0.20323	0.30669	0.95835	0.23056	0.56117	1.45554	0.34073	0.51621	1.46627	0.10619	0.57463	1.28786	0.45956	0.42520	1.31911	0.03285	0.48615	1.28503	0.45816	0.30170	1.32104	0.21492	0.35818	1.59513	0.20454	0.30972	1.57905	0.20697	0.28028	1.20683	0.18698	0.24797	0.90484	0.12645	0.37462	0.70807	0.26221	0.20442	0.70345	0.13616	0.49700	0.30260	0.20537	0.14350	0.29284	0.15819	0.59493	0.01991	0.19335	0.11948	0.02088	0.15167	0.60347	0.01946	0.20675	0.11609	0.02000
490	0.20342	0.30684	0.95840	0.22980	0.56168	1.45532	0.34067	0.51635	1.46560	0.10469	0.57483	1.28827	0.45973	0.42513	1.31879	0.03162	0.48623	1.28601	0.45848	0.30184	1.32101	0.21500	0.35874	1.59517	0.20450	0.31028	1.57917	0.20733	0.28058	1.20686	0.18731	0.24800	0.90490	0.12685	0.37487	0.70805	0.26237	0.20408	0.70352	0.13633	0.49709	0.30257	0.20534	0.14344	0.29288	0.15819	0.59492	0.02007	0.19332	0.11980	0.02099	0.15166	0.60345	0.01964	0.20673	0.11643	0.02015
491	0.20355	0.30703	0.95847	0.22929	0.56197	1.45496	0.33988	0.51748	1.46443	0.10314	0.57515	1.28869	0.45975	0.42557	1.31853	0.03041	0.48640	1.28698	0.45870	0.30243	1.32101	0.21503	0.35939	1.59520	0.20433	0.31097	1.57920	0.20754	0.28096	1.20696	0.18762	0.24809	0.90494	0.12726	0.37511	0.70803	0.26254	0.20375	0.70360	0.13654	0.49713	0.30252	0.20534	0.14317	0.29293	0.15822	0.59481	0.02011	0.19321	0.12004	0.02101	0.15167	0.60333	0.01969	0.20662	0.11668	0.02019
492	0.20363	0.30734	0.95855	0.22932	0.56237	1.45439	0.33862	0.51929	1.46312	0.10161	0.57567	1.28923	0.45979	0.42658	1.31845	0.02922	0.48662	1.28802	0.45896	0.30337	1.32106	0.21515	0.36001	1.59531	0.20417	0.31166	1.57929	0.20761	0.28141	1.20713	0.18782	0.24834	0.90491	0.12757	0.37540	0.70803	0.26272	0.20367	0.70363	0.13673	0.49724	0.30246	0.20545	0.14285	0.29296	0.15827	0.59465	0.01991	0.19303	0.12006	0.02092	0.15172	0.60316	0.01946	0.20644	0.11672	0.02004
493	0.20369	0.30775	0.95869	0.22963	0.56305	1.45374	0.33761	0.52080	1.46215	0.10003	0.57632	1.28993	0.46004	0.42774	1.31853	0.02801	0.48688	1.28925	0.45939	0.30424	1.32123	0.21548	0.36055	1.59555	0.20423	0.31227	1.57950	0.20770	0.28191	1.20737	0.18784	0.24875	0.90489	0.12774	0.37582	0.70810	0.26281	0.20391	0.70360	0.13688	0.49748	0.30249	0.20558	0.14266	0.29298	0.15837	0.59451	0.01968	0.19288	0.11995	0.02084	0.15182	0.60302	0.01915	0.20628	0.11660	0.01988
494	0.20377	0.30824	0.95888	0.22972	0.56388	1.45334	0.33748	0.52154	1.46187	0.09833	0.57707	1.29089	0.46044	0.42866	1.31858	0.02678	0.48735	1.29073	0.46002	0.30484	1.32141	0.21602	0.36105	1.59581	0.20463	0.31280	1.57976	0.20797	0.28249	1.20765	0.18773	0.24924	0.90491	0.12784	0.37635	0.70822	0.26273	0.20432	0.70361	0.13704	0.49790	0.30259	0.20558	0.14268	0.29303	0.15848	0.59451	0.01956	0.19282	0.11983	0.02087	0.15193	0.60301	0.01896	0.20622	0.11647	0.01988
495	0.20391	0.30879	0.95908	0.22944	0.56462	1.45344	0.33829	0.52171	1.46219	0.09656	0.57807	1.29223	0.46083	0.42926	1.31849	0.02558	0.48829	1.29238	0.46076	0.30519	1.32152	0.21660	0.36156	1.59598	0.20525	0.31330	1.57995	0.20840	0.28321	1.20789	0.18759	0.24972	0.90496	0.12798	0.37692	0.70829	0.26256	0.20464	0.70372	0.13727	0.49842	0.30269	0.20545	0.14280	0.29314	0.15848	0.59464	0.01950	0.19290	0.11976	0.02095	0.15194	0.60315	0.01887	0.20630	0.11639	0.01998
496	0.20409	0.30934	0.95927	0.22905	0.56513	1.45393	0.33950	0.52170	1.46272	0.09492	0.57952	1.29391	0.46123	0.42960	1.31842	0.02452	0.48988	1.29407	0.46147	0.30537	1.32164	0.21712	0.36207	1.59607	0.20592	0.31375	1.58011	0.20887	0.28404	1.20804	0.18752	0.25013	0.90505	0.12823	0.37750	0.70835	0.26242	0.20476	0.70389	0.13761	0.49892	0.30278	0.20535	0.14284	0.29328	0.15834	0.59478	0.01943	0.19311	0.11972	0.02097	0.15180	0.60329	0.01883	0.20652	0.11636	0.02006
497	0.20432	0.30985	0.95946	0.22893	0.56550	1.45441	0.34044	0.52205	1.46302	0.09347	0.58147	1.29575	0.46180	0.42986	1.31856	0.02357	0.49211	1.29576	0.46214	0.30552	1.32183	0.21762	0.36246	1.59615	0.20657	0.31406	1.58031	0.20932	0.28479	1.20815	0.18753	0.25052	0.90517	0.12856	0.37810	0.70847	0.26239	0.20473	0.70404	0.13799	0.49931	0.30291	0.20548	0.14272	0.29338	0.15820	0.59479	0.01946	0.19342	0.11972	0.02096	0.15165	0.60330	0.01888	0.20684	0.11639	0.02009
498	0.20456	0.31030	0.95965	0.22923	0.56602	1.45447	0.34077	0.52303	1.46279	0.09196	0.58367	1.29758	0.46251	0.43017	1.31887	0.02254	0.49465	1.29754	0.46287	0.30582	1.32205	0.21820	0.36262	1.59630	0.20727	0.31417	1.58055	0.20970	0.28535	1.20827	0.18756	0.25089	0.90526	0.12888	0.37875	0.70864	0.26251	0.20467	0.70408	0.13829	0.49965	0.30307	0.20585	0.14249	0.29340	0.15823	0.59470	0.01969	0.19375	0.11983	0.02103	0.15166	0.60320	0.01911	0.20718	0.11653	0.02017
499	0.20478	0.31071	0.95981	0.22970	0.56683	1.45411	0.34069	0.52406	1.46228	0.09011	0.58575	1.29944	0.46321	0.43062	1.31912	0.02121	0.49704	1.29950	0.46371	0.30635	1.32217	0.21889	0.36264	1.59652	0.20804	0.31417	1.58080	0.20999	0.28581	1.20841	0.18758	0.25117	0.90524	0.12913	0.37939	0.70875	0.26273	0.20465	0.70401	0.13849	0.50012	0.30325	0.20631	0.14227	0.29334	0.15841	0.59466	0.02008	0.19398	0.12006	0.02119	0.15183	0.60315	0.01948	0.20741	0.11677	0.02029
500	0.20496	0.31115	0.95995	0.22992	0.56776	1.45365	0.34066	0.52452	1.46200	0.08783	0.58757	1.30145	0.46386	0.43112	1.31924	0.01951	0.49906	1.30169	0.46456	0.30694	1.32220	0.21969	0.36274	1.59681	0.20892	0.31426	1.58106	0.21025	0.28634	1.20854	0.18754	0.25136	0.90514	0.12934	0.38003	0.70874	0.26294	0.20467	0.70389	0.13872	0.50077	0.30342	0.20672	0.14223	0.29326	0.15856	0.59473	0.02047	0.19406	0.12028	0.02131	0.15199	0.60321	0.01988	0.20748	0.11699	0.02038
501	0.20515	0.31165	0.96012	0.22968	0.56865	1.45335	0.34088	0.52449	1.46203	0.08522	0.58935	1.30365	0.46453	0.43160	1.31933	0.01753	0.50095	1.30409	0.46531	0.30737	1.32228	0.22066	0.36306	1.59721	0.20999	0.31457	1.58139	0.21061	0.28697	1.20869	0.18742	0.25159	0.90508	0.12958	0.38074	0.70871	0.26308	0.20473	0.70384	0.13909	0.50150	0.30359	0.20711	0.14238	0.29322	0.15855	0.59480	0.02070	0.19407	0.12038	0.02131	0.15198	0.60329	0.02016	0.20750	0.11709	0.02037
502	0.20541	0.31220	0.96036	0.22916	0.56955	1.45312	0.34114	0.52441	1.46193	0.08238	0.59142	1.30600	0.46522	0.43210	1.31936	0.01545	0.50309	1.30671	0.46599	0.30761	1.32249	0.22187	0.36356	1.59771	0.21128	0.31507	1.58185	0.21119	0.28759	1.20893	0.18723	0.25190	0.90512	0.12986	0.38155	0.70877	0.26311	0.20481	0.70386	0.13957	0.50219	0.30378	0.20755	0.14263	0.29322	0.15842	0.59481	0.02077	0.19419	0.12036	0.02122	0.15185	0.60331	0.02029	0.20761	0.11709	0.02026
503	0.20572	0.31275	0.96067	0.22862	0.57054	1.45273	0.34134	0.52434	1.46146	0.07934	0.59385	1.30846	0.46598	0.43255	1.31923	0.01336	0.50568	1.30959	0.46680	0.30772	1.32274	0.22333	0.36408	1.59827	0.21271	0.31560	1.58242	0.21191	0.28814	1.20926	0.18702	0.25226	0.90521	0.13017	0.38238	0.70894	0.26305	0.20489	0.70386	0.13996	0.50282	0.30398	0.20805	0.14283	0.29320	0.15828	0.59481	0.02071	0.19445	0.12029	0.02108	0.15170	0.60331	0.02025	0.20788	0.11705	0.02007
