Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
2547,0.10467,0.07183,0.01359,0.15573,0.42608,0.03582
2548,0.10475,0.07177,0.01294,0.156,0.42613,0.03597
2549,0.10505,0.07165,0.01214,0.15631,0.42623,0.03588
2550,0.10544,0.07145,0.01157,0.15667,0.42632,0.03584
2551,0.10568,0.07119,0.01142,0.15693,0.42631,0.03603
2552,0.10561,0.07095,0.01155,0.15709,0.42612,0.0364
2553,0.10522,0.0708,0.01173,0.15739,0.42579,0.03682
2554,0.10468,0.07081,0.01182,0.15807,0.42551,0.03728
2555,0.10427,0.07097,0.01171,0.15907,0.42541,0.03783
2556,0.10414,0.07118,0.01141,0.1601,0.42543,0.03841
2557,0.1043,0.07137,0.01112,0.16101,0.42535,0.03884
2558,0.10462,0.07157,0.01102,0.16191,0.42515,0.03909
2559,0.10496,0.0718,0.01103,0.16294,0.42503,0.0394
2560,0.10516,0.07199,0.01104,0.16408,0.42517,0.03996
2561,0.10511,0.07204,0.01106,0.16514,0.42548,0.04074
2562,0.10491,0.07205,0.01114,0.16609,0.42581,0.04151
2563,0.10475,0.07216,0.01121,0.16723,0.42608,0.04207
2564,0.10467,0.07237,0.01122,0.1688,0.42622,0.04239
2565,0.1046,0.07255,0.0112,0.17061,0.42619,0.0426
2566,0.1045,0.0727,0.01116,0.17232,0.4261,0.04293
2567,0.10442,0.07286,0.01108,0.17371,0.4261,0.04355
2568,0.10445,0.07302,0.01101,0.17486,0.42622,0.04446
2569,0.10457,0.0732,0.01098,0.17597,0.42638,0.04548
2570,0.10464,0.07346,0.01095,0.17716,0.42651,0.04649
2571,0.10449,0.0738,0.01091,0.17851,0.42661,0.04752
2572,0.10415,0.07412,0.0109,0.17999,0.42674,0.04867
2573,0.1039,0.07433,0.01094,0.18142,0.42702,0.05008
2574,0.10393,0.07448,0.01103,0.18263,0.42754,0.05181
2575,0.10419,0.07465,0.01117,0.18357,0.42817,0.05364
2576,0.10456,0.07477,0.01139,0.18429,0.42868,0.05535
2577,0.1049,0.07475,0.01162,0.18493,0.42892,0.05696
2578,0.10508,0.07461,0.01174,0.18554,0.42896,0.05866
2579,0.10503,0.07449,0.01174,0.18605,0.42894,0.06052
2580,0.10479,0.07452,0.01172,0.18651,0.42903,0.06252
2581,0.1045,0.07468,0.01174,0.18706,0.42934,0.06458
2582,0.10434,0.07481,0.01173,0.18773,0.42977,0.06674
2583,0.10439,0.07476,0.01154,0.1885,0.42996,0.0692
2584,0.10457,0.07456,0.01119,0.18939,0.42956,0.07215
2585,0.10472,0.07439,0.01087,0.19039,0.42852,0.07549
2586,0.10478,0.07439,0.01075,0.19143,0.42709,0.07891
2587,0.10479,0.07454,0.01077,0.19237,0.42553,0.08222
2588,0.10474,0.07476,0.01084,0.19306,0.42396,0.08547
2589,0.10462,0.07503,0.01095,0.19347,0.42246,0.08878
2590,0.10446,0.07525,0.01109,0.1936,0.4212,0.09221
2591,0.10439,0.07529,0.0112,0.19342,0.42029,0.09574
2592,0.10445,0.07517,0.01121,0.19286,0.41968,0.09935
2593,0.10455,0.07505,0.01115,0.19197,0.41928,0.10297
2594,0.10461,0.07501,0.01114,0.19116,0.41909,0.10643
2595,0.10472,0.07493,0.01125,0.19082,0.4192,0.10959
2596,0.10489,0.07474,0.01142,0.19085,0.41977,0.11256
2597,0.10501,0.07451,0.01153,0.19076,0.4209,0.11565
2598,0.10496,0.07449,0.01164,0.19017,0.4225,0.11879
2599,0.10473,0.07478,0.01191,0.18903,0.42433,0.12148
2600,0.10446,0.07519,0.01236,0.18758,0.42632,0.12367
2601,0.10434,0.07537,0.01269,0.18618,0.42872,0.12588
2602,0.10445,0.07517,0.01275,0.18504,0.4317,0.1283
2603,0.10474,0.07479,0.01263,0.184,0.43508,0.13033
2604,0.10507,0.0745,0.01256,0.18278,0.43864,0.13146
2605,0.1053,0.07434,0.01256,0.18146,0.44249,0.13203
2606,0.10539,0.07427,0.01254,0.18018,0.44693,0.13272
2607,0.10545,0.07425,0.01247,0.1789,0.45202,0.13375
2608,0.10553,0.07428,0.01239,0.17745,0.45744,0.13484
2609,0.10554,0.07435,0.01233,0.1758,0.46281,0.1358
2610,0.10545,0.07434,0.01219,0.17408,0.46818,0.13688
2611,0.1053,0.07412,0.01187,0.17244,0.47377,0.13843
2612,0.1052,0.07377,0.01144,0.17072,0.47947,0.14021
2613,0.10515,0.07356,0.0111,0.16847,0.48476,0.14157
2614,0.10507,0.07365,0.01105,0.16566,0.48932,0.14218
2615,0.10496,0.07399,0.01127,0.16284,0.49341,0.14239
2616,0.10488,0.07441,0.01153,0.16045,0.49752,0.14268
