Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1781,0.19955,0.12197,0.03348,0.11381,0.47278,0.04081
1782,0.19963,0.12151,0.03362,0.1134,0.47298,0.04075
1783,0.19927,0.12084,0.03395,0.11259,0.47302,0.0407
1784,0.1985,0.11997,0.03457,0.11181,0.47296,0.04071
1785,0.19746,0.11903,0.03527,0.11141,0.47292,0.04076
1786,0.19632,0.11814,0.03575,0.11143,0.47293,0.04078
1787,0.19501,0.11725,0.03599,0.1117,0.47296,0.04068
1788,0.19327,0.11621,0.03632,0.11199,0.47295,0.04047
1789,0.19083,0.11501,0.03699,0.11232,0.47294,0.04029
1790,0.18769,0.11369,0.03794,0.11283,0.47294,0.04026
1791,0.18407,0.11216,0.03901,0.11354,0.47299,0.04034
1792,0.1801,0.11037,0.04012,0.11421,0.47304,0.04039
1793,0.1757,0.10837,0.04133,0.11473,0.47298,0.04042
1794,0.17075,0.10622,0.04285,0.11529,0.47272,0.04052
1795,0.16529,0.104,0.04478,0.11602,0.47235,0.04066
1796,0.15954,0.10183,0.04699,0.11686,0.47207,0.0407
1797,0.15382,0.09977,0.04915,0.11759,0.47204,0.04049
1798,0.14841,0.09785,0.05099,0.11805,0.47229,0.04006
1799,0.14345,0.09612,0.05248,0.11828,0.47269,0.03961
1800,0.13892,0.09457,0.05376,0.11841,0.47299,0.03932
1801,0.13486,0.0932,0.05483,0.11844,0.473,0.03924
1802,0.13145,0.09199,0.05549,0.11841,0.4728,0.03926
1803,0.12893,0.09097,0.05544,0.11848,0.47254,0.03928
1804,0.12743,0.09028,0.05461,0.11876,0.47226,0.0393
1805,0.12684,0.09012,0.05319,0.11914,0.4719,0.03936
1806,0.1268,0.09054,0.0515,0.11936,0.47152,0.03953
1807,0.12683,0.09133,0.04974,0.11929,0.47128,0.03982
1808,0.12659,0.09208,0.04793,0.119,0.47132,0.04017
1809,0.12603,0.09256,0.04606,0.11862,0.47156,0.0404
1810,0.1253,0.09286,0.0442,0.11838,0.47185,0.04047
1811,0.12457,0.09318,0.04248,0.11849,0.47202,0.04059
1812,0.12395,0.09353,0.04111,0.11893,0.47203,0.04095
1813,0.12348,0.09373,0.04014,0.11942,0.47195,0.04152
1814,0.12318,0.09365,0.03936,0.11973,0.47184,0.04213
1815,0.12307,0.09333,0.03846,0.11986,0.4717,0.04274
1816,0.12314,0.09287,0.03726,0.1199,0.4716,0.04341
1817,0.12329,0.09228,0.03585,0.11998,0.47169,0.04423
1818,0.12343,0.09156,0.03448,0.12037,0.47206,0.04528
1819,0.12349,0.09068,0.03338,0.12107,0.47257,0.04643
1820,0.1235,0.08975,0.03255,0.12179,0.47294,0.04742
1821,0.12347,0.08892,0.03178,0.12237,0.47306,0.04816
1822,0.12343,0.08825,0.03093,0.12277,0.47304,0.04875
1823,0.12334,0.08773,0.03003,0.12292,0.47306,0.0493
1824,0.12323,0.08733,0.02914,0.12279,0.47317,0.04997
1825,0.12317,0.08707,0.02828,0.12251,0.47335,0.05076
1826,0.12328,0.0869,0.02745,0.12222,0.47361,0.0515
1827,0.12352,0.08659,0.02674,0.12208,0.47394,0.05209
1828,0.12373,0.08602,0.02628,0.12226,0.47423,0.05266
1829,0.12374,0.08537,0.026,0.12281,0.47433,0.05338
1830,0.12355,0.08496,0.02565,0.12353,0.47425,0.05421
1831,0.12332,0.08489,0.02503,0.12416,0.47411,0.055
1832,0.12327,0.08503,0.02426,0.12456,0.47403,0.05561
1833,0.12344,0.0852,0.02363,0.12486,0.47397,0.05599
1834,0.12368,0.08534,0.02326,0.12518,0.47389,0.05615
1835,0.12383,0.08539,0.023,0.12541,0.47379,0.05614
1836,0.12384,0.08527,0.02274,0.12535,0.4736,0.05603
1837,0.12373,0.08498,0.02253,0.12518,0.47328,0.05592
1838,0.12355,0.08473,0.02246,0.12522,0.4729,0.05583
1839,0.12339,0.08467,0.02245,0.12551,0.47263,0.05577
1840,0.12328,0.0847,0.02234,0.12575,0.47255,0.05572
1841,0.12317,0.08478,0.02208,0.1257,0.47262,0.05566
1842,0.12307,0.08502,0.02172,0.1254,0.47272,0.0556
1843,0.12306,0.0854,0.02131,0.12518,0.4728,0.05551
1844,0.12322,0.08564,0.02094,0.12526,0.47288,0.0554
1845,0.1235,0.08551,0.02075,0.1256,0.47297,0.05534
1846,0.12376,0.08515,0.02071,0.12599,0.47302,0.05533
1847,0.12395,0.08485,0.02066,0.12626,0.47302,0.05522
1848,0.12408,0.08471,0.02048,0.12629,0.47299,0.05499
1849,0.12415,0.08462,0.02027,0.12606,0.47293,0.05486
1850,0.12418,0.08454,0.02016,0.12572,0.47279,0.05503
1851,0.12422,0.08459,0.02012,0.12559,0.47265,0.05548
1852,0.12426,0.08482,0.02005,0.12581,0.47264,0.05612
1853,0.12425,0.08507,0.01993,0.12632,0.47275,0.05688
1854,0.1241,0.08515,0.01984,0.12686,0.47285,0.05767
1855,0.12385,0.085,0.01986,0.12701,0.47293,0.05836
1856,0.12364,0.08471,0.01991,0.12654,0.47316,0.05893
1857,0.12353,0.08439,0.01984,0.1258,0.4736,0.05952
1858,0.12351,0.08423,0.01962,0.12529,0.47414,0.06022
1859,0.12356,0.08426,0.01939,0.12513,0.4746,0.06098
1860,0.12368,0.0843,0.01932,0.12497,0.4749,0.06165
1861,0.12378,0.08417,0.01933,0.12448,0.47508,0.06224
1862,0.12379,0.08396,0.01926,0.12366,0.47525,0.06291
1863,0.12369,0.08384,0.01906,0.12269,0.47558,0.06383
1864,0.12358,0.08378,0.01876,0.12169,0.47619,0.06497
1865,0.12354,0.0837,0.01835,0.12063,0.47703,0.06614
1866,0.12355,0.08362,0.0179,0.11952,0.47792,0.06729
1867,0.12357,0.08363,0.01755,0.11849,0.47877,0.06848
1868,0.12357,0.08376,0.01733,0.11758,0.47971,0.06966
1869,0.12357,0.0839,0.01715,0.11662,0.48084,0.07068
1870,0.12353,0.08389,0.01696,0.11552,0.48194,0.07158
1871,0.12346,0.08374,0.01673,0.11443,0.48265,0.07251
1872,0.12341,0.08355,0.01652,0.11359,0.48288,0.07352
1873,0.1234,0.08336,0.01641,0.11299,0.48279,0.07443
1874,0.12342,0.0831,0.01642,0.11245,0.48261,0.07507
1875,0.12347,0.0828,0.01646,0.11197,0.48247,0.07539
1876,0.12348,0.08265,0.01649,0.11174,0.48238,0.07556
1877,0.12342,0.08276,0.01652,0.11187,0.48226,0.07581
1878,0.12326,0.08304,0.01651,0.11228,0.482,0.07617
1879,0.12313,0.0833,0.01642,0.11284,0.48154,0.07646
1880,0.12313,0.08349,0.01628,0.11339,0.48102,0.07646
1881,0.12324,0.0836,0.01616,0.11369,0.48061,0.0761
1882,0.12332,0.08359,0.01611,0.11361,0.48035,0.07555
1883,0.12334,0.0835,0.01606,0.11337,0.4801,0.07498
1884,0.1234,0.08346,0.01591,0.1135,0.47969,0.07435
1885,0.12353,0.08351,0.01566,0.11425,0.47913,0.07361
1886,0.12368,0.08363,0.01539,0.11535,0.47862,0.07281
1887,0.12371,0.08376,0.0152,0.11635,0.4783,0.07208
1888,0.12361,0.08381,0.01511,0.117,0.47821,0.07146
1889,0.1235,0.08372,0.01517,0.11735,0.47831,0.07089
1890,0.1235,0.08353,0.01531,0.1177,0.47852,0.07037
1891,0.12354,0.08336,0.01544,0.11836,0.47874,0.06996
1892,0.12348,0.08316,0.0155,0.1192,0.47887,0.06971
1893,0.1233,0.0829,0.01553,0.11985,0.47887,0.06949
1894,0.12315,0.08271,0.01546,0.12012,0.47875,0.06906
1895,0.12312,0.0827,0.01523,0.12007,0.47862,0.06836
1896,0.12317,0.08286,0.0149,0.11976,0.47861,0.06754
1897,0.1232,0.0831,0.01461,0.11923,0.47875,0.06674
1898,0.12314,0.08328,0.01448,0.11849,0.47894,0.06611
1899,0.12302,0.08333,0.01457,0.11759,0.47906,0.06571
1900,0.12286,0.0833,0.01479,0.11656,0.47913,0.06542
1901,0.12273,0.08327,0.01492,0.11546,0.47928,0.06506
1902,0.12271,0.08326,0.01482,0.11443,0.47955,0.06455
1903,0.12285,0.08328,0.01458,0.1135,0.4798,0.0639
1904,0.12307,0.08326,0.01442,0.11259,0.47989,0.06321
1905,0.12326,0.08317,0.01444,0.11164,0.47982,0.06265
1906,0.1234,0.08304,0.01455,0.11075,0.47966,0.06232
1907,0.12348,0.08297,0.01467,0.11001,0.47951,0.06212
1908,0.12351,0.083,0.01466,0.10948,0.47943,0.06184
1909,0.12347,0.08304,0.01447,0.10908,0.47942,0.06139
1910,0.12338,0.08296,0.01425,0.10868,0.47934,0.06096
1911,0.12329,0.08273,0.01417,0.10816,0.47907,0.06069
