Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
915,0.00623,0.07397,0.00993,0.14043,0.47434,0.05832
916,0.00602,0.07431,0.01,0.13983,0.4744,0.05825
917,0.00586,0.07445,0.01007,0.13944,0.47425,0.05812
918,0.00582,0.07428,0.0101,0.13931,0.47403,0.05797
919,0.00592,0.07399,0.0101,0.13927,0.47399,0.05786
920,0.00612,0.0738,0.01013,0.1393,0.47413,0.05791
921,0.00624,0.0738,0.01023,0.13951,0.4743,0.05824
922,0.00618,0.07399,0.01032,0.13978,0.47436,0.05883
923,0.00602,0.07422,0.01028,0.13988,0.47434,0.05934
924,0.00595,0.07435,0.01013,0.13982,0.47433,0.0595
925,0.00601,0.07435,0.01,0.13976,0.47439,0.05932
926,0.00609,0.07434,0.00997,0.13975,0.47449,0.05911
927,0.0061,0.07439,0.00997,0.13965,0.47457,0.05912
928,0.0061,0.07442,0.00991,0.13939,0.47459,0.05935
929,0.00617,0.07432,0.00979,0.13909,0.47455,0.05969
930,0.00632,0.07411,0.00967,0.13897,0.47453,0.06
931,0.00645,0.07386,0.00964,0.13905,0.47458,0.06021
932,0.00647,0.07364,0.0097,0.13923,0.47476,0.06021
933,0.00643,0.07356,0.00975,0.13944,0.47502,0.05997
934,0.00646,0.07366,0.00967,0.13966,0.47519,0.05963
935,0.00659,0.07379,0.00953,0.13978,0.47521,0.05942
936,0.00675,0.07378,0.00945,0.13954,0.47515,0.0594
937,0.00682,0.07361,0.0095,0.13897,0.47511,0.05949
938,0.00679,0.07345,0.00959,0.13848,0.47506,0.05963
939,0.00676,0.0734,0.00967,0.13836,0.47491,0.05973
940,0.00681,0.07342,0.00972,0.13847,0.4747,0.05983
941,0.00694,0.07341,0.00965,0.1386,0.47456,0.05998
942,0.00703,0.07331,0.00945,0.13878,0.47449,0.06018
943,0.00701,0.07321,0.00923,0.13895,0.47443,0.06031
944,0.00685,0.07322,0.0092,0.13894,0.47432,0.06032
945,0.00666,0.07332,0.00935,0.13873,0.47425,0.0603
946,0.00655,0.07339,0.00956,0.13859,0.47425,0.06032
947,0.00652,0.07333,0.00971,0.13864,0.47429,0.06031
948,0.0065,0.07321,0.00978,0.13876,0.47429,0.06019
949,0.00645,0.07318,0.00983,0.13881,0.47425,0.06001
950,0.00638,0.07325,0.00987,0.13871,0.47419,0.05998
951,0.0063,0.07332,0.00985,0.13852,0.47421,0.06018
952,0.00627,0.07331,0.00974,0.13835,0.47438,0.06048
953,0.00638,0.07326,0.00959,0.13828,0.47462,0.06073
954,0.00661,0.07319,0.00953,0.13822,0.47483,0.06095
955,0.00681,0.0731,0.00956,0.13806,0.47491,0.06115
956,0.00684,0.07305,0.0096,0.13786,0.47481,0.06126
957,0.00668,0.07312,0.00961,0.13778,0.47453,0.06121
958,0.00645,0.07327,0.00967,0.13772,0.47423,0.06107
959,0.00632,0.07336,0.00979,0.1374,0.47412,0.06101
960,0.00637,0.07333,0.00986,0.13683,0.47429,0.06112
961,0.00653,0.07328,0.00986,0.13632,0.47461,0.06135
962,0.00664,0.07322,0.0098,0.13609,0.47485,0.06157
963,0.00667,0.07315,0.0097,0.13603,0.47496,0.06176
964,0.00669,0.07311,0.00961,0.13605,0.47498,0.06199
965,0.00672,0.07317,0.00952,0.13616,0.47495,0.06225
966,0.00673,0.07327,0.00939,0.13627,0.47485,0.06249
967,0.00665,0.07325,0.00929,0.13616,0.47469,0.06275
968,0.00647,0.0731,0.00932,0.13575,0.47459,0.06309
969,0.0063,0.073,0.00947,0.13527,0.47464,0.06347
970,0.00623,0.0731,0.00956,0.13503,0.47482,0.06379
971,0.0063,0.07333,0.00946,0.13514,0.47502,0.06401
972,0.00645,0.07344,0.00922,0.13537,0.47517,0.06425
973,0.00656,0.07326,0.009,0.1353,0.4753,0.06465
974,0.00655,0.07285,0.00897,0.13483,0.47543,0.06516
975,0.00644,0.07241,0.00903,0.13422,0.47554,0.06552
976,0.00634,0.07215,0.009,0.13379,0.47564,0.06561
977,0.00636,0.07208,0.00885,0.13362,0.47574,0.06564
978,0.00646,0.07217,0.00878,0.13358,0.47582,0.06594
979,0.00648,0.0724,0.00888,0.13343,0.47582,0.06648
980,0.00633,0.07266,0.00905,0.13314,0.47567,0.06694
981,0.00614,0.07287,0.00908,0.13294,0.47549,0.06712
982,0.0061,0.07302,0.00892,0.13284,0.4754,0.06709
983,0.0062,0.07317,0.00869,0.13264,0.47544,0.06703
984,0.00627,0.07333,0.00862,0.13223,0.47555,0.06704
985,0.00626,0.07336,0.00884,0.13173,0.4757,0.0671
986,0.0062,0.07313,0.00918,0.13128,0.47586,0.06728
987,0.00618,0.07278,0.00938,0.131,0.476,0.06755
988,0.00619,0.07259,0.00932,0.13084,0.47607,0.06775
989,0.00626,0.07273,0.00906,0.13059,0.47604,0.06768
990,0.00637,0.07313,0.0088,0.13002,0.47594,0.06735
991,0.00646,0.07361,0.00865,0.12926,0.47584,0.0669
992,0.00643,0.07394,0.00869,0.12871,0.47579,0.06647
993,0.00623,0.07401,0.00895,0.12856,0.47576,0.06624
994,0.00604,0.07389,0.00929,0.12859,0.47564,0.06623
