Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2214,-0.00059,-0.00051,0.00117,-0.02752,-0.0222,0.0611,-0.21967,-0.47718,0.56341,-0.00432,-0.00526,0.00076,-0.00389,-0.00364,0.00022,-0.00022,3e-05,-0.00109,-0.05495,-0.00234,0.02229,-0.0395,-0.00041,0.01994,-0.0064,-0.00197,-0.00186,-0.00541,-0.0082,0.02103,0.03283,0.10865,0.04699,0.00708,0.01539,0.003,0.00023,-0.00114,0.00116,0.00023,-0.00114,0.00116,-1e-05,-0.0,0.0,-0.03608,0.07257,0.06387,0.02287,0.00307,-0.00365,0.00031,0.00096,0.00393,0.00031,0.00096,0.00393,2e-05,-1e-05,1e-05,-0.26112,-2.06476,2.08915
2215,-0.00044,-0.00036,0.00069,-0.02063,-0.01486,0.03623,-0.1633,-0.412,0.53967,-0.00756,-0.00875,0.00043,-0.00561,-0.00481,0.00219,0.00013,-0.00049,-0.00035,-0.04868,-0.00768,0.02281,-0.03808,-0.00729,0.01846,-0.00598,-0.00269,-0.00149,-0.00569,-0.00984,0.01954,0.05815,0.12416,0.026,0.00414,0.01054,0.00137,2e-05,-0.00015,0.00121,2e-05,-0.00015,0.00121,1e-05,-1e-05,0.0,-0.0311,0.06689,0.08423,0.02201,0.00426,-0.00122,0.00321,-2e-05,0.00159,0.00321,-2e-05,0.00159,2e-05,-0.0,0.0,-0.072,-1.9581,1.98379
2216,-0.0002,-0.00018,0.00032,-0.00909,-0.00754,0.01679,-0.11191,-0.34884,0.54804,-0.00325,-0.0099,0.00298,-0.00378,-0.00583,0.00406,-8e-05,-0.00088,0.00063,-0.04236,-0.01142,0.02371,-0.03354,-0.01365,0.02103,-0.00328,-0.00156,0.00071,-0.00425,-0.01195,0.01989,0.06756,0.12381,0.01007,0.00198,0.00817,-0.0002,-4e-05,0.00112,0.00081,-4e-05,0.00112,0.00081,2e-05,-1e-05,0.0,-0.02359,0.07825,0.10143,0.01764,-0.00091,0.00192,0.00627,-0.00047,0.00035,0.00627,-0.00047,0.00035,1e-05,1e-05,-0.0,0.14252,-1.74457,2.03711
2217,-0.00013,-0.00012,0.00025,-0.0062,-0.00511,0.01304,-0.05249,-0.31883,0.60059,0.00627,-0.00839,0.00716,0.00034,-0.00633,0.00456,-0.00083,-0.00089,0.0011,-0.0392,-0.01383,0.0246,-0.02852,-0.0182,0.02608,3e-05,0.00012,0.0035,-0.00259,-0.01321,0.0221,0.06901,0.10666,0.00631,0.00038,0.00871,-0.00104,0.00023,0.00189,0.00028,0.00023,0.00189,0.00028,2e-05,1e-05,0.0,-0.01355,0.09951,0.09544,0.01344,-0.00929,0.00257,0.00757,-8e-05,0.00111,0.00757,-8e-05,0.00111,1e-05,2e-05,-0.0,0.23561,-1.61219,2.24199
2218,-0.00024,-0.00015,0.00033,-0.01134,-0.00629,0.01715,0.02046,-0.33801,0.65209,0.01404,-0.00708,0.00976,0.00407,-0.00664,0.00387,-0.00157,-0.00091,0.00098,-0.03877,-0.0167,0.02478,-0.02494,-0.0203,0.03105,0.00194,0.00065,0.00594,-0.00183,-0.01259,0.02507,0.07994,0.08685,0.01124,-0.00173,0.01053,-0.00121,0.00066,0.00169,0.0,0.00066,0.00169,0.0,1e-05,2e-05,-0.0,-0.00577,0.11594,0.07245,0.01272,-0.01514,0.00037,0.0069,0.00068,0.00285,0.0069,0.00068,0.00285,1e-05,2e-05,1e-05,0.14917,-1.61995,2.46215
2219,-0.00028,-0.00017,0.00033,-0.01317,-0.0067,0.01726,0.06767,-0.36752,0.63987,0.01563,-0.00871,0.00909,0.00554,-0.00727,0.00306,-0.00161,-0.00128,0.00065,-0.03814,-0.01988,0.02334,-0.02259,-0.01991,0.03335,0.00192,-0.00013,0.00748,-0.00201,-0.00987,0.02724,0.10369,0.07771,0.01885,-0.00389,0.01232,-0.00105,0.00066,0.00101,0.00029,0.00066,0.00101,0.00029,1e-05,2e-05,0.0,-0.00599,0.12344,0.0634,0.01561,-0.01578,-0.00164,0.00566,0.00089,0.00399,0.00566,0.00089,0.00399,1e-05,2e-05,1e-05,-0.06589,-1.61712,2.56756
2220,-0.00012,-0.00012,0.00025,-0.00565,-0.00526,0.01328,0.04601,-0.35147,0.56571,0.01213,-0.01237,0.00653,0.00421,-0.0079,0.00298,-0.00093,-0.00181,0.00056,-0.03514,-0.02035,0.02071,-0.02107,-0.01734,0.03105,0.00037,-0.00116,0.00759,-0.00281,-0.00653,0.02807,0.12251,0.07761,0.02823,-0.00388,0.01432,-0.00059,0.00014,0.00035,0.00103,0.00014,0.00035,0.00103,0.0,1e-05,0.0,-0.00944,0.12476,0.08412,0.01935,-0.0132,-0.00091,0.00493,0.0002,0.00438,0.00493,0.0002,0.00438,1e-05,0.0,2e-05,-0.31316,-1.4964,2.55053
2221,8e-05,-0.00011,0.00029,0.00388,-0.00556,0.01522,-0.02204,-0.29596,0.51158,0.00755,-0.01444,0.0051,0.00051,-0.0077,0.00334,-6e-05,-0.00212,0.00073,-0.02926,-0.01653,0.01841,-0.02016,-0.01393,0.02433,-0.00205,-0.00176,0.00623,-0.00412,-0.00518,0.0287,0.11818,0.08107,0.04164,-0.00096,0.01653,0.0006,-0.00032,-0.00014,0.00181,-0.00032,-0.00014,0.00181,-0.0,-1e-05,1e-05,-0.00895,0.11798,0.11581,0.02103,-0.01069,0.00193,0.00476,-0.00067,0.00481,0.00476,-0.00067,0.00481,1e-05,-1e-05,2e-05,-0.49186,-1.33142,2.50135
2222,8e-05,-0.00019,0.00057,0.00392,-0.01002,0.02946,-0.05836,-0.26211,0.54883,0.00523,-0.0125,0.00634,-0.00371,-0.00661,0.00313,0.00063,-0.00206,0.00072,-0.02099,-0.01148,0.0174,-0.01908,-0.01178,0.016,-0.00419,-0.00186,0.00407,-0.00556,-0.00656,0.03089,0.09406,0.09042,0.05617,0.00235,0.01754,0.00253,-0.0004,-0.00023,0.00232,-0.0004,-0.00023,0.00232,-0.0,-1e-05,1e-05,-0.00979,0.09826,0.131,0.02036,-0.00979,0.00443,0.00476,-0.00083,0.00534,0.00476,-0.00083,0.00534,0.0,-2e-05,2e-05,-0.5059,-1.22761,2.49593
