Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1422,-2e-05,0.00011,-0.00013,-0.00079,0.00398,-0.00554,-0.01205,0.06428,-0.06152,-0.00569,0.00199,-0.00527,-0.00262,0.0023,-0.00282,-0.00136,-0.00034,0.0,-0.00643,-0.00175,-0.00198,-0.00405,0.0027,0.00147,-0.0015,0.00037,0.0008,0.00496,-0.00956,0.00355,0.0365,0.02692,0.01872,-0.00229,0.00239,0.00309,0.00028,0.00034,-0.00103,0.00028,0.00034,-0.00103,1e-05,1e-05,-0.0,-0.11424,0.01352,0.01962,0.03402,-0.01,-0.0038,0.00193,-0.00039,0.00723,0.00193,-0.00039,0.00723,-1e-05,-1e-05,2e-05,0.94362,0.4135,-0.10624
1423,-8e-05,0.00014,-0.00028,-0.00358,0.00552,-0.01214,0.03654,0.12108,-0.08503,-0.00134,-0.00117,-0.00347,-0.00304,0.00211,-0.00143,-0.00179,-0.00011,0.00036,-0.00422,-0.00043,-0.00135,-0.00333,0.00255,0.00111,-0.00102,0.00055,0.00047,0.00427,-0.01008,0.0016,0.04945,0.01359,0.03357,-0.00386,0.00588,0.00445,0.00034,0.00067,-0.00063,0.00034,0.00067,-0.00063,1e-05,1e-05,-0.0,-0.10472,0.03277,-0.00107,0.03095,-0.00784,-0.00685,0.00273,-0.0012,0.00699,0.00273,-0.0012,0.00699,-2e-05,-2e-05,2e-05,0.6,0.37539,-0.11175
1424,9e-05,7e-05,-0.00028,0.00407,0.00269,-0.01232,0.07409,0.11092,-0.0864,0.00105,-0.00393,-0.00112,-0.00383,0.00073,0.00017,-0.00173,0.00021,0.00055,-0.0022,0.00155,-0.00048,-0.00284,0.00255,0.00068,-0.00055,0.00056,0.0002,0.00164,-0.00976,0.0041,0.05169,0.01409,0.0422,-0.00542,0.00797,0.00535,0.00062,0.00025,-0.00012,0.00062,0.00025,-0.00012,1e-05,1e-05,-0.0,-0.07045,0.04158,-0.0018,0.02241,-0.00651,-0.00607,0.00296,-0.00128,0.0055,0.00296,-0.00128,0.0055,-3e-05,-2e-05,2e-05,0.30822,0.34421,-0.01657
1425,0.00029,-4e-05,-0.00017,0.01277,-0.00132,-0.00745,0.08327,0.05069,-0.07666,-0.00055,-0.00456,-0.00025,-0.00508,-0.00052,0.00103,-0.00102,0.00093,0.00047,-0.00109,0.00273,-0.00046,-0.00299,0.00245,-0.00048,-0.00046,0.0002,-0.00027,-0.00223,-0.01044,0.0083,0.03888,0.02785,0.04053,-0.00429,0.00648,0.00542,0.00083,-0.00048,0.0002,0.00083,-0.00048,0.0002,0.0,0.0,0.0,-0.03054,0.03664,0.01012,0.01245,-0.00468,-0.00259,0.00287,-0.00072,0.00313,0.00287,-0.00072,0.00313,-2e-05,-1e-05,1e-05,0.08665,0.29625,0.07875
1426,0.00035,-4e-05,-5e-05,0.01526,-0.00161,-0.00213,0.0656,-0.00175,-0.0719,-0.00439,-0.0025,-0.00185,-0.00567,-0.00029,0.00013,-0.00015,0.00159,7e-05,-0.00156,0.00302,-0.00105,-0.00403,0.00232,-0.00202,-0.0007,-0.0002,-0.00106,-0.00506,-0.01078,0.01006,0.02258,0.03702,0.02857,-0.00072,0.00352,0.00402,0.00058,-0.00097,0.00052,0.00058,-0.00097,0.00052,-0.0,-1e-05,0.0,-0.00962,0.0262,0.01862,0.0063,-0.00211,0.00028,0.00277,-0.00019,0.00107,0.00277,-0.00019,0.00107,-1e-05,-0.0,0.0,-0.04923,0.26995,0.08456
1427,0.00029,6e-05,4e-05,0.01233,0.0016,0.00157,0.05441,0.00192,-0.0713,-0.00665,0.00087,-0.00396,-0.0046,0.00055,-0.00258,0.00047,0.00139,-0.00081,-0.00373,0.00332,-0.00104,-0.00552,0.00263,-0.00238,-0.00075,-8e-05,-0.00162,-0.00537,-0.00873,0.00869,0.01568,0.03251,0.01131,0.00216,0.00152,0.00159,-0.00018,-0.0009,0.00096,-0.00018,-0.0009,0.00096,-0.0,-1e-05,0.0,-0.00985,0.01848,0.01741,0.00462,-0.00051,0.0009,0.00287,-0.0,0.00023,0.00287,-0.0,0.00023,-1e-05,0.0,0.0,-0.06259,0.29509,0.02475
1428,0.00016,0.0001,0.00012,0.00699,0.00301,0.00496,0.07438,0.05057,-0.06435,-0.00515,0.00346,-0.00365,-0.00237,0.00045,-0.00522,0.00068,0.00052,-0.00199,-0.00551,0.00381,-0.0002,-0.00629,0.00347,-0.00086,-0.00046,0.00055,-0.00133,-0.00428,-0.00584,0.0065,0.01808,0.02117,-0.00458,0.00238,0.00044,-0.00059,-0.00089,-0.00037,0.00124,-0.00089,-0.00037,0.00124,-0.0,-2e-05,0.0,-0.01212,0.01489,0.01286,0.0042,-0.00123,0.00033,0.00318,9e-05,0.00037,0.00318,9e-05,0.00037,-1e-05,0.0,0.0,0.0167,0.3224,-0.01529
1429,1e-05,2e-05,0.00018,0.00042,0.00048,0.00777,0.09839,0.0928,-0.0484,-0.00126,0.00409,-0.00081,-0.00047,-0.00025,-0.00547,0.00032,7e-05,-0.00272,-0.00396,0.00363,0.00044,-0.00555,0.00399,0.00108,-0.00046,0.0012,-0.0004,-0.00356,-0.00574,0.00557,0.02082,0.00838,-0.01391,0.0005,0.0001,-0.00177,-0.00091,0.00026,0.00098,-0.00091,0.00026,0.00098,1e-05,-1e-05,0.0,-0.00288,0.01002,0.0136,0.00316,-0.0031,0.00053,0.00301,0.00035,0.00061,0.00301,0.00035,0.00061,0.0,1e-05,0.0,0.09357,0.26032,-0.00411
1430,-0.00015,-4e-05,0.00014,-0.00639,-0.00162,0.0063,0.08078,0.10054,-0.03258,0.00165,0.0027,0.0015,-0.0001,-0.00054,-0.00355,-0.00046,0.0003,-0.0025,0.00037,0.00248,0.00011,-0.00403,0.00349,0.00161,-0.00105,0.00134,0.00031,-0.00323,-0.00861,0.00539,0.02183,-0.00923,-0.01442,-0.00275,0.00162,-0.0021,-0.00027,0.00067,0.00025,-0.00027,0.00067,0.00025,1e-05,-0.0,0.0,0.01268,0.00025,0.02007,0.00178,-0.0038,0.00209,0.00166,0.0006,0.00057,0.00166,0.0006,0.00057,2e-05,1e-05,0.0,0.13093,0.08624,0.00803
