Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1048,-0.00037,-9e-05,-8e-05,-0.01561,-0.00228,-0.0036,0.04425,0.02486,-0.04412,0.00439,0.00273,0.00042,0.00212,0.00215,-0.00187,0.00095,-0.00025,0.00019,0.01273,0.00409,-0.00205,0.00337,0.0003,-0.00462,0.00132,-0.00123,-0.00123,-0.0064,-0.00042,0.00226,0.05437,0.00031,0.01126,-0.00734,0.00417,0.00189,0.00067,-0.00111,0.00106,0.00067,-0.00111,0.00106,-2e-05,0.0,0.0,-0.06677,0.0538,-0.00261,0.01246,-0.00371,-0.00575,0.00239,-0.00071,0.00058,0.00239,-0.00071,0.00058,-1e-05,-1e-05,0.0,-0.09165,0.7237,0.0344
1049,-0.00039,-2e-05,-0.00013,-0.01693,0.00017,-0.00577,0.06968,0.02836,-0.015,0.00313,0.00405,0.00167,0.00236,0.00067,-0.00197,0.00138,3e-05,-0.00079,0.0133,0.00512,-0.00057,0.00223,0.00092,-0.00298,0.0012,-0.00103,-0.00062,-0.00439,0.00161,0.00318,0.0654,-0.01477,-0.00092,-0.01075,0.00215,0.001,0.00017,0.00015,0.00031,0.00017,0.00015,0.00031,-1e-05,1e-05,0.0,-0.05554,0.02523,-7e-05,0.01119,-0.00192,-0.0033,0.00161,-0.0002,-0.0006,0.00161,-0.0002,-0.0006,-0.0,-0.0,-0.0,0.09274,0.61753,0.0947
1050,-0.00036,1e-05,-0.00014,-0.01541,0.00122,-0.00602,0.08587,0.02852,-0.02596,0.00133,0.00439,0.0015,0.00209,-0.00054,-0.0027,0.0017,5e-05,-0.00163,0.01278,0.0056,0.00102,0.00214,0.00108,-0.00112,0.00127,-0.00054,6e-05,-0.00227,0.00584,0.00403,0.06748,-0.02393,-0.01138,-0.01322,-0.00016,0.00034,-7e-05,0.00104,-0.0005,-7e-05,0.00104,-0.0005,1e-05,1e-05,-0.0,-0.04656,0.00465,-0.00032,0.00934,-0.00101,-0.00182,0.00091,0.00021,-0.0009,0.00091,0.00021,-0.0009,-0.0,0.0,-0.0,0.15899,0.53312,0.06679
1051,-0.00029,-2e-05,-0.0001,-0.01261,-0.00024,-0.00431,0.06563,0.04014,-0.06075,0.00036,0.00307,0.00015,0.00168,-0.0007,-0.003,0.00182,-0.00016,-0.00155,0.0122,0.00526,0.00209,0.00328,0.00042,-1e-05,0.00129,0.00017,0.00043,-0.00072,0.00924,0.0045,0.05691,-0.0209,-0.01175,-0.01257,-0.00105,0.00042,-5e-05,0.00099,-0.00112,-5e-05,0.00099,-0.00112,1e-05,1e-05,-0.0,-0.04093,-0.00474,0.00144,0.007,-0.00141,-0.00095,0.00078,0.00015,0.00016,0.00078,0.00015,0.00016,-0.0,0.0,0.0,0.05023,0.53005,-0.01996
1052,-0.00025,-4e-05,-0.00011,-0.01073,-0.00099,-0.00489,0.01538,0.04776,-0.08346,0.00087,0.00097,-0.00119,0.00129,0.00045,-0.00205,0.00168,-0.00024,-0.00037,0.01222,0.00458,0.00219,0.00419,-0.00051,-0.00042,0.00088,0.00074,0.00015,-0.00084,0.00962,0.00406,0.03797,-0.01393,-0.00576,-0.00964,-3e-05,0.00053,0.00011,0.00034,-0.00142,0.00011,0.00034,-0.00142,1e-05,-0.0,-1e-05,-0.03881,-0.00811,0.00658,0.00491,-0.0021,-4e-05,0.00132,-1e-05,0.00116,0.00132,-1e-05,0.00116,-1e-05,0.0,0.0,-0.15055,0.57514,-0.0845
1053,-0.00025,0.0,-0.00018,-0.01084,0.00071,-0.00798,-0.02247,0.03352,-0.07807,0.00197,9e-05,-0.00161,0.00094,0.00222,-0.00061,0.0013,-5e-05,0.00102,0.01202,0.00456,0.00208,0.00421,-0.00107,-0.00158,0.00036,0.00112,-0.00054,-0.00147,0.007,0.0036,0.01958,-0.01785,-0.00077,-0.00735,0.00207,1e-05,9e-05,2e-05,-0.00113,9e-05,2e-05,-0.00113,1e-05,-0.0,-0.0,-0.03585,-0.01425,0.01506,0.00303,-0.00165,0.00175,0.00165,5e-05,0.0008,0.00165,5e-05,0.0008,-0.0,0.0,0.0,-0.23021,0.58231,-0.05011
1054,-0.00024,6e-05,-0.00019,-0.01052,0.00293,-0.00823,-0.01538,0.01683,-0.04641,0.00202,0.00135,-0.00128,0.00071,0.00337,5e-05,0.0007,0.00018,0.00155,0.01074,0.00634,0.00326,0.0039,-0.0008,-0.00182,0.00039,0.00158,-0.00096,0.00054,0.00336,0.00389,0.00971,-0.03468,0.00153,-0.00772,0.00407,-0.00068,-0.00032,0.00042,3e-05,-0.00032,0.00042,3e-05,1e-05,-1e-05,-0.0,-0.02947,-0.0238,0.02561,0.00115,-0.00026,0.00427,0.00068,0.00017,-0.00045,0.00068,0.00017,-0.00045,1e-05,0.0,-0.0,-0.07265,0.5318,0.08766
1055,-0.00013,0.00012,-6e-05,-0.00579,0.00429,-0.00259,0.00612,0.0227,0.01256,0.00064,0.00327,-0.00072,0.00069,0.00308,-7e-05,0.0,0.00019,0.00111,0.00922,0.01007,0.00567,0.00361,0.00062,-0.00068,0.00098,0.00199,-0.00064,0.0059,0.00117,0.00382,0.01041,-0.05224,0.00274,-0.01001,0.00558,-0.00102,-0.00076,0.00093,0.00188,-0.00076,0.00093,0.00188,2e-05,-1e-05,0.0,-0.02381,-0.02766,0.02966,0.00015,0.00062,0.0054,-0.00127,5e-05,-0.00109,-0.00127,5e-05,-0.00109,3e-05,-0.0,-0.0,0.171,0.47404,0.25242
1056,5e-05,0.00017,0.0001,0.00162,0.00578,0.00432,-0.02178,0.04563,0.09243,-0.00064,0.00351,2e-05,0.00068,0.00162,2e-05,-0.00038,7e-05,0.00045,0.00855,0.01375,0.00728,0.00289,0.00275,0.00055,0.00161,0.00163,0.00016,0.01051,0.00158,0.00251,0.01691,-0.06076,0.00285,-0.01135,0.00701,-0.0014,-0.00084,0.00088,0.0034,-0.00084,0.00088,0.0034,3e-05,-2e-05,1e-05,-0.01925,-0.02254,0.01689,0.00031,0.00045,0.00335,-0.00254,-0.00014,-0.00049,-0.00254,-0.00014,-0.00049,3e-05,-0.0,-0.0,0.25202,0.42911,0.35609
