Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
2874,0.0,0.0,-0.84435,0.0,0.0,-4.36921
2875,0.0,0.0,-0.72662,0.0,0.0,-4.25912
2876,0.0,0.0,-0.64876,0.0,0.0,-4.11711
2877,0.0,0.0,-0.61651,0.0,0.0,-3.99452
2878,0.0,0.0,-0.61954,0.0,0.0,-3.94422
2879,0.0,0.0,-0.6418,0.0,0.0,-3.99208
2880,0.0,0.0,-0.6666,0.0,0.0,-4.11672
2881,0.0,0.0,-0.68524,0.0,0.0,-4.28056
2882,0.0,0.0,-0.69027,0.0,0.0,-4.4419
2883,0.0,0.0,-0.67151,0.0,0.0,-4.55598
2884,0.0,0.0,-0.62836,0.0,0.0,-4.5895
2885,0.0,0.0,-0.6032,0.0,0.0,-4.52942
2886,0.0,0.0,-0.65186,0.0,0.0,-4.38693
2887,0.0,0.0,-0.77535,0.0,0.0,-4.18696
2888,0.0,0.0,-0.68604,0.0,0.0,-3.96184
2889,0.0,0.0,-0.69679,0.0,0.0,-3.74684
2890,0.0,0.0,-0.67436,0.0,0.0,-3.56892
2891,0.0,0.0,-0.65235,0.0,0.0,-3.44349
2892,0.0,0.0,-0.70086,0.0,0.0,-3.37945
2893,0.0,0.0,0.63702,0.0,0.0,-3.37751
2894,0.0,0.0,-0.27334,0.0,0.0,-3.42483
2895,0.0,0.0,-0.30767,0.0,0.0,-3.5081
2896,0.0,0.0,-0.30656,0.0,0.0,-3.62302
2897,0.0,0.0,-0.2973,0.0,0.0,-3.7522
2898,0.0,0.0,-0.29337,0.0,0.0,-3.86949
2899,0.0,0.0,-0.29515,0.0,0.0,-3.9555
2900,0.0,0.0,-0.29978,0.0,0.0,-3.99597
2901,0.0,0.0,-0.30264,0.0,0.0,-3.98588
2902,0.0,0.0,-0.29887,0.0,0.0,-3.92065
2903,0.0,0.0,-0.2906,0.0,0.0,-3.79477
2904,0.0,0.0,-0.27848,0.0,0.0,-3.61099
2905,0.0,0.0,-0.26365,0.0,0.0,-3.37481
2906,0.0,0.0,-0.24834,0.0,0.0,-3.08431
2907,0.0,0.0,-0.23625,0.0,0.0,-2.72546
2908,0.0,0.0,-0.22901,0.0,0.0,-2.28088
2909,0.0,0.0,-0.22967,0.0,0.0,-1.74451
2910,0.0,0.0,-0.2377,0.0,0.0,-1.13013
2911,0.0,0.0,-0.24905,0.0,0.0,-0.47345
2912,0.0,0.0,-0.25793,0.0,0.0,0.18282
2913,0.0,0.0,-0.2636,0.0,0.0,0.80695
2914,0.0,0.0,-0.27005,0.0,0.0,1.38666
2915,0.0,0.0,-0.28061,0.0,0.0,1.9274
2916,0.0,0.0,-0.29035,0.0,0.0,2.44314
2917,0.0,0.0,-0.29671,0.0,0.0,2.95215
2918,0.0,0.0,-0.30145,0.0,0.0,3.47332
2919,0.0,0.0,-0.30519,0.0,0.0,4.02159
2920,0.0,0.0,-0.30804,0.0,0.0,4.61128
2921,0.0,0.0,-0.30964,0.0,0.0,5.26012
2922,0.0,0.0,-0.30934,0.0,0.0,5.97364
2923,0.0,0.0,-0.31009,0.0,0.0,6.73281
2924,0.0,0.0,-0.31213,0.0,0.0,7.49043
2925,0.0,0.0,-0.31339,0.0,0.0,8.18963
2926,0.0,0.0,-0.30927,0.0,0.0,8.78003
2927,0.0,0.0,-0.29787,0.0,0.0,9.23325
2928,0.0,0.0,-0.28326,0.0,0.0,9.56152
2929,0.0,0.0,-0.27309,0.0,0.0,9.80963
2930,0.0,0.0,-0.26976,0.0,0.0,10.03315
2931,0.0,0.0,-0.26883,0.0,0.0,10.27651
2932,0.0,0.0,-0.26232,0.0,0.0,10.56992
2933,0.0,0.0,-0.23859,0.0,0.0,10.92808
2934,0.0,0.0,0.05723,0.0,0.0,11.35358
2935,0.0,0.0,-0.29291,0.0,0.0,11.84156
2936,0.0,0.0,-0.26247,0.0,0.0,12.36569
2937,0.0,0.0,-0.25452,0.0,0.0,12.86608
2938,0.0,0.0,-0.25498,0.0,0.0,13.25488
2939,0.0,0.0,-0.25744,0.0,0.0,13.43793
2940,0.0,0.0,-0.25285,0.0,0.0,13.3496
2941,0.0,0.0,-0.239,0.0,0.0,12.97914
2942,0.0,0.0,-0.22431,0.0,0.0,12.3772
2943,0.0,0.0,-0.21686,0.0,0.0,11.64056
2944,0.0,0.0,-0.22012,0.0,0.0,10.86319
2945,0.0,0.0,-0.22954,0.0,0.0,10.09595
2946,0.0,0.0,-0.23408,0.0,0.0,9.334
2947,0.0,0.0,-0.23432,0.0,0.0,8.53706
2948,0.0,0.0,-0.23517,0.0,0.0,7.67153
2949,0.0,0.0,-0.23667,0.0,0.0,6.72392
2950,0.0,0.0,-0.23272,0.0,0.0,5.70272
2951,0.0,0.0,-0.22382,0.0,0.0,4.63643
2952,0.0,0.0,-0.21538,0.0,0.0,3.57391
2953,0.0,0.0,-0.21099,0.0,0.0,2.58279
2954,0.0,0.0,-0.21298,0.0,0.0,1.73298
2955,0.0,0.0,-0.21931,0.0,0.0,1.07361
2956,0.0,0.0,-0.22864,0.0,0.0,0.61768
2957,0.0,0.0,-0.2406,0.0,0.0,0.33798
2958,0.0,0.0,-0.25409,0.0,0.0,0.18238
2959,0.0,0.0,-0.26094,0.0,0.0,0.08997
