Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1796,-3e-05,3e-05,-0.00037,-0.00105,0.00216,-0.01733,-0.1144,0.02378,0.02405,0.00425,-0.00554,-0.00026,0.00145,-0.00237,-0.00018,0.00079,-0.0011,-0.0004,0.00352,-0.00327,0.0003,0.0022,-0.00319,0.00016,0.00024,0.00123,-0.00031,-0.00293,0.00085,-0.00243,-0.02239,-0.00516,0.0227,-0.00123,-0.00524,0.00334,0.00129,-0.00048,-0.00101,0.00129,-0.00048,-0.00101,1e-05,4e-05,-0.0,0.04953,-0.00947,-0.01453,-0.00848,0.00067,-0.00072,0.0001,0.00024,-0.00061,0.0001,0.00024,-0.00061,-3e-05,1e-05,-1e-05,0.00876,-0.05126,-0.0068
1797,3e-05,8e-05,-0.00025,0.00138,0.00338,-0.01146,-0.07253,0.01235,-0.03074,0.00408,-0.0049,-0.00033,0.00168,-0.00204,-0.00028,0.00032,-0.00178,-7e-05,0.00321,-0.00111,0.0018,0.00175,-0.00237,0.00063,0.00072,0.00169,-0.00041,-0.00115,0.00217,-0.00683,-0.02022,-0.02052,-0.00642,-0.00029,-0.00261,-0.00101,0.00029,-0.00023,-0.00039,0.00029,-0.00023,-0.00039,-0.0,2e-05,0.0,0.03761,-0.00276,-0.0064,-0.00862,0.00124,-9e-05,-0.00034,0.00036,-0.00081,-0.00034,0.00036,-0.00081,-2e-05,1e-05,-1e-05,0.02945,0.10221,-0.07332
1798,5e-05,1e-05,-0.0,0.00235,6e-05,-0.00012,-0.02393,-0.0101,-0.06071,0.00371,-0.0037,-0.00027,0.00096,-0.0009,2e-05,0.00031,-0.00163,0.00037,0.00324,0.00039,0.00177,-0.00017,-0.00096,-0.00028,0.00093,0.00078,-0.00091,0.00275,0.00536,-0.00826,-0.02906,-0.03447,-0.02114,0.001,-0.00052,-0.00355,-0.00051,5e-05,0.00034,-0.00051,5e-05,0.00034,-1e-05,0.0,0.0,0.0265,-0.00594,-0.00697,-0.00623,0.00243,0.00011,-0.00158,0.00018,-0.00138,-0.00158,0.00018,-0.00138,-1e-05,1e-05,-1e-05,-0.0289,0.23393,-0.11565
1799,1e-05,-0.0001,0.00018,0.00075,-0.00426,0.00832,-0.01576,-0.01539,-0.03091,0.00295,-0.00328,0.00011,-0.00036,-0.00085,-0.0,0.00069,-0.00095,0.00023,0.00313,-0.00011,-0.00053,-0.00181,0.00039,-0.00161,0.00069,-0.00067,-0.00121,0.0063,0.00872,-0.00483,-0.04538,-0.03516,-0.01206,0.00176,-0.00106,-0.00258,-0.00064,0.00038,0.00083,-0.00064,0.00038,0.00083,-1e-05,-1e-05,0.0,0.02881,-0.01991,-0.01602,-0.00342,0.00404,-1e-05,-0.00332,-1e-05,-0.00172,-0.00332,-1e-05,-0.00172,-1e-05,-0.0,-0.0,-0.08223,0.32299,-0.08869
1800,-0.0001,-0.00013,0.00024,-0.00402,-0.00505,0.01128,-0.0428,-0.01184,0.01547,0.00161,-0.00394,0.00054,-0.00138,-0.00257,-0.00074,0.00096,-0.00053,-0.00057,0.00307,-0.00172,-0.00336,-0.00159,0.00105,-0.00221,-3e-05,-0.00154,-0.00082,0.00678,0.01012,0.00017,-0.05172,-0.02589,0.00738,0.00098,-0.00239,0.00025,2e-05,-0.0003,0.00071,2e-05,-0.0003,0.00071,-0.0,-0.0,0.0,0.05282,-0.03217,-0.02613,-0.00396,0.00487,-0.00033,-0.00409,-3e-05,-0.00131,-0.00409,-3e-05,-0.00131,-1e-05,-1e-05,-0.0,-0.00335,0.35132,-0.03809
1801,-0.00018,-0.00015,0.00023,-0.0075,-0.00554,0.01084,-0.05852,-0.03784,0.02197,0.00022,-0.00486,0.00055,-0.00152,-0.00445,-0.00145,0.00057,-0.00054,-0.00132,0.00412,-0.00261,-0.00438,7e-05,0.0007,-0.0023,-0.00073,-0.0016,-0.00025,0.00322,0.00858,0.00284,-0.03977,-0.01783,0.0189,-0.00088,-0.00249,0.00228,0.00087,-0.00173,2e-05,0.00087,-0.00173,2e-05,0.0,1e-05,0.0,0.09337,-0.03408,-0.02609,-0.00865,0.00385,-0.00021,-0.00334,0.00016,-0.00053,-0.00334,0.00016,-0.00053,-2e-05,-0.0,0.0,0.22403,0.31399,-0.01397
1802,-0.00011,-0.00027,0.00021,-0.0042,-0.01042,0.01028,-0.03319,-0.09707,0.0024,-0.00015,-0.00489,0.00042,-0.00098,-0.0045,-0.00091,-9e-05,-0.00042,-0.00122,0.00647,-0.00196,-0.00276,0.00157,-0.0005,-0.00275,-0.00073,-0.00123,-0.0004,-0.00161,0.00496,0.00247,-0.02217,-0.01572,0.0171,-0.00202,-0.00174,0.00235,0.00094,-0.00204,-0.00063,0.00094,-0.00204,-0.00063,0.0,2e-05,-0.0,0.12774,-0.02818,-0.01089,-0.01358,0.00181,0.00102,-0.0024,0.00039,-0.00029,-0.0024,0.00039,-0.00029,-3e-05,0.0,-0.0,0.45687,0.22223,0.01118
1803,7e-05,-0.00037,0.00022,0.00404,-0.01492,0.01064,0.00796,-0.13047,0.00937,0.00074,-0.00338,0.00089,-0.00041,-0.00246,0.00103,4e-05,1e-05,-0.00016,0.00798,-0.00059,0.00011,0.00207,-0.00191,-0.00345,0.00018,-0.00071,-0.00128,-0.00304,0.00168,0.00017,-0.01498,-0.01537,0.0106,-0.00156,-0.00095,0.00143,0.00012,-0.00058,-0.0008,0.00012,-0.00058,-0.0008,-0.0,0.0,-0.0,0.13287,-0.0191,0.01067,-0.01475,0.00096,0.00279,-0.00274,0.00038,-0.00065,-0.00274,0.00038,-0.00065,-3e-05,0.0,-0.0,0.53448,0.10915,0.06976
1804,0.00019,-0.00023,0.00019,0.00909,-0.0101,0.00913,0.0145,-0.08616,0.05326,0.00184,-0.00083,0.00183,-6e-05,0.00013,0.0029,0.00091,0.00025,0.00111,0.00634,6e-05,0.00175,0.00209,-0.00263,-0.00311,0.00151,-4e-05,-0.00183,0.00032,-0.00012,-0.00195,-0.0228,-0.00817,0.00468,-0.00071,-0.00057,0.00046,-0.00089,0.00137,-0.00047,-0.00089,0.00137,-0.00047,-0.0,-2e-05,-0.0,0.11363,-0.0128,0.02743,-0.01293,0.00202,0.00433,-0.00447,0.0002,-0.00101,-0.00447,0.0002,-0.00101,-2e-05,-1e-05,-0.0,0.42811,0.02538,0.12665
