Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1663,-2.30007,0.0,0.0,-1.28989,-0.0,0.0,-0.71277,-4.9361,5.94567,12.54427,4.97561,-16.68744,-17.3824,-0.24061,-1e-05,-25.08204,-2.76543,0.00289,22.98927,8.07352,6.11934,12.79046,-3.52266,-14.84335,29.14891,21.63023,-3.68023,49.15693,-5.80055,37.16237,132.05093,0.00064,-100.00747,114.81749,-0.00106,99.7021,-7.43449,-14.58016,-0.00573,-11.39038,0.59355,0.0015,-3.45372,-11.7252,12.67221,-26.63741,-15.70568,7.10014,0.4257,-0.01422,6.39764
1664,-2.3147,-0.0,0.0,-1.13334,0.0,0.0,-0.74409,-4.68985,5.7022,12.21611,5.09397,-16.3934,-17.42621,-0.28334,0.00014,-26.05452,-2.70696,0.0017,23.11411,7.83749,6.15674,13.4011,-3.98355,-14.86531,29.32387,21.60326,-3.76727,49.27435,-5.95646,37.20023,132.06776,0.00133,-100.77475,114.82178,-0.00096,99.64398,-6.66413,-14.73981,-0.00114,-11.55266,0.40949,0.00122,-3.44421,-11.75088,12.58331,-26.63515,-15.69501,7.00653,0.33502,-0.12517,6.28131
1665,-2.45972,-0.0,0.0,-1.01329,-0.0,0.0,-0.68627,-4.50547,5.51866,11.89579,5.16189,-16.24028,-17.49413,-0.3753,0.00028,-27.08945,-2.60458,-0.00037,23.21389,7.62104,6.08455,14.0038,-4.43472,-14.78094,29.50477,21.50704,-3.85644,49.42363,-6.1238,37.21645,132.09802,0.00174,-101.54073,114.79589,-0.00048,99.83907,-5.90562,-14.70122,0.00362,-11.69941,0.36015,0.00056,-3.48169,-11.80411,12.47842,-26.68363,-15.70349,6.88672,0.20899,-0.23673,6.15799
1666,-2.67667,0.0,-0.0,-0.94113,-0.0,0.0,-0.55537,-4.37007,5.40854,11.61532,5.20092,-16.21873,-17.57074,-0.4917,0.00031,-28.16532,-2.46151,-0.0019,23.28421,7.40225,5.93455,14.58742,-4.88682,-14.62334,29.70529,21.35169,-3.97221,49.59443,-6.27286,37.20298,132.12436,0.00173,-102.11255,114.75294,0.00034,100.44566,-5.26702,-14.51751,0.00553,-11.77252,0.4981,0.00035,-3.53637,-11.8461,12.38119,-26.74764,-15.70458,6.77866,0.05538,-0.36059,6.02096
1667,-2.88833,0.0,-0.0,-0.89995,-0.0,0.0,-0.38491,-4.25959,5.37102,11.39653,5.26645,-16.27995,-17.63924,-0.60419,0.00023,-29.25472,-2.30009,-0.00237,23.33131,7.16616,5.75851,15.15189,-5.34535,-14.44296,29.93471,21.16997,-4.12034,49.77214,-6.37448,37.15986,132.12427,0.00159,-102.37252,114.70284,0.00112,101.43525,-4.82114,-14.31288,0.00448,-11.73161,0.77515,0.00077,-3.57284,-11.85088,12.3114,-26.78795,-15.68205,6.71151,-0.1089,-0.50296,5.87289
1668,-3.05227,-0.0,0.0,-0.86762,0.0,0.0,-0.20508,-4.16665,5.40469,11.24071,5.39043,-16.37443,-17.68578,-0.69246,0.00013,-30.32925,-2.13765,-0.00196,23.35922,6.91062,5.59225,15.6957,-5.80663,-14.26879,30.18752,21.00434,-4.29139,49.94207,-6.41352,37.0978,132.08334,0.00138,-102.38902,114.649,0.00158,102.60189,-4.60366,-14.21458,0.00292,-11.56936,1.07449,0.00116,-3.56846,-11.81967,12.27027,-26.78205,-15.6375,6.68586,-0.27218,-0.65971,5.72432
1669,-3.15518,0.0,-0.0,-0.82975,-0.0,0.0,-0.03729,-4.11324,5.48732,11.12655,5.56068,-16.45286,-17.70521,-0.74145,7e-05,-31.36169,-1.98507,-0.00114,23.37018,6.64594,5.45765,16.21294,-6.2575,-14.11947,30.44261,20.88764,-4.46924,50.09475,-6.39717,37.03588,132.00458,0.00085,-102.37581,114.5907,0.00163,103.70892,-4.61681,-14.29583,0.00289,-11.31195,1.301,0.00099,-3.52315,-11.77622,12.24027,-26.73336,-15.58599,6.67562,-0.43157,-0.81609,5.58853
1670,-3.20223,0.0,-0.0,-0.78908,0.0,-0.0,0.10864,-4.12952,5.5759,11.02663,5.72928,-16.47769,-17.70445,-0.74208,6e-05,-32.32769,-1.84323,-0.00051,23.36976,6.38886,5.36156,16.69413,-6.68,-14.00518,30.674,20.82705,-4.64021,50.22908,-6.35141,36.99368,131.90567,-1e-05,-102.54316,114.52682,0.00129,104.58896,-4.82514,-14.55696,0.00419,-11.00662,1.42826,0.00048,-3.45686,-11.75039,12.2008,-26.66608,-15.54703,6.64932,-0.59007,-0.95257,5.47369
1671,-3.20656,0.0,0.0,-0.76128,0.0,-0.0,0.23165,-4.21282,5.62808,10.92887,5.84309,-16.44067,-17.69922,-0.69546,9e-05,-33.2086,-1.7026,-0.00033,23.36986,6.15527,5.29447,17.13047,-7.05715,-13.92251,30.86687,20.80258,-4.79925,50.35051,-6.30805,36.98058,131.80545,-0.00077,-102.97237,114.45943,0.00061,105.12801,-5.15549,-14.93242,0.00501,-10.70256,1.47503,0.00012,-3.39948,-11.76185,12.14455,-26.61258,-15.53586,6.5921,-0.74995,-1.05421,5.37829
1672,-3.17405,-0.0,0.0,-0.75538,0.0,0.0,0.32999,-4.30908,5.61744,10.84533,5.87831,-16.36075,-17.70576,-0.61258,8e-05,-33.99459,-1.55502,-0.00039,23.38659,5.95583,5.24526,17.51963,-7.37655,-13.86247,31.02843,20.78157,-4.94994,50.46672,-6.29016,36.99032,131.71268,-0.0011,-103.60008,114.39462,-0.00017,105.22212,-5.50544,-15.32604,0.004,-10.42928,1.46643,0.00013,-3.37809,-11.81172,12.08159,-26.59955,-15.55739,6.5129,-0.90733,-1.11752,5.29411
1673,-3.10358,-0.0,0.0,-0.75987,-0.0,0.0,0.39688,-4.34125,5.53737,10.8058,5.84775,-16.2697,-17.73357,-0.5079,2e-05,-34.68587,-1.40274,-0.00032,23.43217,5.79366,5.21724,17.86551,-7.63315,-13.81667,31.1855,20.73737,-5.09894,50.58351,-6.30338,37.00486,131.62627,-0.00107,-104.30332,114.33983,-0.00068,104.79619,-5.75571,-15.66219,0.00159,-10.17886,1.41318,0.00037,-3.40406,-11.88426,12.02988,-26.63585,-15.60409,6.43492,-1.05487,-1.15171,5.21348
1674,-2.98859,0.0,-0.0,-0.74447,-0.0,0.0,0.42272,-4.26274,5.39063,10.84121,5.78388,-16.18794,-17.78401,-0.38892,-9e-05,-35.2897,-1.26182,0.0001,23.50881,5.66478,5.23675,18.17406,-7.82956,-13.78484,31.37201,20.66059,-5.25088,50.70164,-6.33711,37.00404,131.54048,-0.00088,-105.00163,114.29952,-0.00061,103.90653,-5.802,-15.9058,-0.00053,-9.91253,1.31583,0.00055,-3.46625,-11.95576,11.99994,-26.70728,-15.65824,6.37768,-1.18836,-1.17276,5.13544
1675,-2.81667,0.0,-0.0,-0.67641,0.0,0.0,0.40064,-4.09387,5.18043,10.96787,5.71763,-16.10864,-17.8534,-0.25192,-0.00022,-35.81419,-1.15643,0.00071,23.61048,5.56254,5.34191,18.44933,-7.97202,-13.77653,31.61409,20.56054,-5.40767,50.81513,-6.37423,36.97438,131.44791,-0.00054,-105.65501,114.27296,-9e-05,102.80771,-5.60765,-16.04147,-0.00102,-9.60028,1.17688,0.00043,-3.53713,-12.00503,11.9846,-26.7843,-15.69759,6.34316,-1.30938,-1.19361,5.06691
