Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2601,-4.71436,0.0,-0.0,-2.01598,0.0,0.0,-4.46826,-8.08599,8.6217,15.50223,-0.70843,-22.86245,-17.87648,0.02803,-0.00389,-22.4939,-3.56253,0.00109,24.51792,11.90736,8.31575,11.76072,3.47156,-13.37789,17.28863,18.24737,-4.79874,41.67742,-12.80828,32.02983,127.50876,0.005,-111.21677,120.17327,-0.00176,109.19646,-1.90866,-13.22609,-0.00083,-4.56951,6.08756,0.00423,-7.90955,-10.00978,8.37226,-31.08724,-12.46628,3.79402,1.22702,0.57033,6.0581
2602,-4.3265,-0.0,-0.0,-1.76823,-0.0,-0.0,-4.278,-8.28441,8.52509,15.74546,-0.74033,-22.85051,-18.40264,0.00387,-0.00357,-23.06285,-3.62995,0.00085,24.63322,11.89759,8.18226,11.96252,3.31932,-13.32118,18.05911,18.38333,-5.14067,42.5438,-12.77075,32.50792,127.5761,0.00419,-110.91567,120.07187,-0.00362,108.26759,-1.88196,-13.35006,-0.00185,-4.35023,6.30639,0.00403,-7.89428,-10.12463,8.53831,-31.07759,-12.63621,3.90169,1.2992,0.66964,6.01071
2603,-4.09551,-0.0,-0.0,-1.5758,0.0,-0.0,-4.14765,-8.42573,8.35964,15.94734,-0.76854,-22.85461,-19.17001,-0.09367,-0.00218,-23.56796,-3.68378,0.00042,24.84992,11.94772,8.0451,12.10537,3.15124,-13.23273,18.95926,18.5322,-5.55614,43.45893,-12.68274,33.0096,127.71706,0.00094,-110.24893,119.9668,-0.00502,107.04428,-1.94149,-13.54563,-0.00161,-4.17468,6.48455,0.00289,-7.85267,-10.26921,8.73981,-31.04331,-12.8472,4.03023,1.33481,0.73357,5.98293
2604,-3.95084,0.0,-0.0,-1.4468,0.0,-0.0,-4.13999,-8.47642,8.10694,16.09879,-0.79553,-22.83155,-20.21582,-0.25678,1e-05,-23.99214,-3.71983,1e-05,25.20246,12.06391,7.93481,12.18462,2.96447,-13.15245,19.95797,18.69804,-6.04021,44.40861,-12.56246,33.52686,127.94566,-0.00413,-109.17722,119.83724,-0.00503,105.83961,-2.17435,-13.82845,0.00042,-4.09739,6.56878,0.00146,-7.76567,-10.46218,8.95654,-30.96766,-13.10854,4.15332,1.33148,0.78157,5.97527
2605,-3.79591,0.0,-0.0,-1.40551,-0.0,-0.0,-4.34439,-8.44328,7.73555,16.20988,-0.83682,-22.73432,-21.56743,-0.46513,0.00255,-24.33072,-3.73884,-0.00027,25.7228,12.24879,7.89705,12.202,2.75085,-13.12928,21.02889,18.89956,-6.57642,45.38788,-12.41842,34.05348,128.2578,-0.0089,-107.76186,119.66807,-0.00284,105.01244,-2.65003,-14.17649,0.00344,-4.06724,6.53601,5e-05,-7.61849,-10.7021,9.16304,-30.83672,-13.40904,4.24784,1.28895,0.82846,5.98806
2606,-3.60584,0.0,-0.0,-1.48254,-0.0,-0.0,-4.85258,-8.38697,7.22182,16.3093,-0.91003,-22.54522,-23.23842,-0.69587,0.00515,-24.59208,-3.74159,-0.00043,26.4338,12.50222,7.96763,12.16289,2.50032,-13.1796,22.15482,19.15707,-7.13516,46.39619,-12.24897,34.58905,128.63736,-0.0109,-106.16375,119.45319,0.00109,104.76569,-3.36512,-14.5478,0.00594,-3.96364,6.40017,-0.00138,-7.41834,-10.97275,9.34092,-30.65705,-13.72666,4.30319,1.21018,0.87853,6.02098
2607,-3.48821,-0.0,0.0,-1.69906,0.0,-0.0,-5.73314,-8.38518,6.55934,16.43272,-1.01718,-22.28855,-25.23178,-0.93213,0.00771,-24.79322,-3.72783,-0.00051,27.35067,12.82218,8.14367,12.07544,2.20772,-13.27354,23.33319,19.47757,-7.68175,47.43456,-12.05053,35.13991,129.06459,-0.00915,-104.59037,119.19374,0.00517,105.04626,-4.23787,-14.91252,0.00693,-3.68846,6.21097,-0.0024,-7.19765,-11.2538,9.49086,-30.45926,-14.04296,4.32816,1.10103,0.92622,6.07509
2608,-3.65348,0.0,-0.0,-2.05129,-0.0,0.0,-7.01818,-8.46498,5.74372,16.60345,-1.13586,-22.01504,-27.54686,-1.16536,0.0099,-24.9534,-3.70129,-0.00054,28.48454,13.20393,8.37801,11.95082,1.87699,-13.35583,24.58228,19.84949,-8.18898,48.5038,-11.82794,35.71037,129.51863,-0.00499,-103.19232,118.89883,0.00796,105.66524,-5.14876,-15.26309,0.00631,-3.21183,6.04181,-0.00224,-6.99954,-11.52698,9.63166,-30.28419,-14.34845,4.34762,0.96674,0.95959,6.15919
2609,-4.30921,0.0,-0.0,-2.50359,0.0,0.0,-8.69661,-8.56492,4.75162,16.81635,-1.22858,-21.77578,-30.18355,-1.3886,0.01044,-25.08956,-3.67189,-0.00051,29.8433,13.63531,8.60148,11.80271,1.51752,-13.37826,25.93969,20.2506,-8.6455,49.60224,-11.59921,36.29403,129.9765,-0.00097,-101.98438,118.59065,0.00865,106.46214,-5.98349,-15.60102,0.00436,-2.58166,5.96184,-0.00101,-6.85831,-11.77551,9.78447,-30.16369,-14.6359,4.38808,0.80823,0.96391,6.28908
