Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2326,-3.35488,0.0,-0.0,-0.46162,0.0,0.0,-3.84012,-6.60833,6.16769,19.98632,-0.17664,-21.44225,-24.74997,-1.76341,-0.00506,-31.02597,-3.24266,-0.00115,26.6659,12.09853,8.52324,13.39371,-0.52538,-13.22202,38.13335,23.73924,-11.0543,54.87014,-9.27244,40.43968,134.71695,-0.00225,-97.57063,118.74309,0.00056,102.95039,-1.54623,-18.83299,0.00276,-7.7119,9.76903,0.00842,-10.56977,-11.03008,7.96883,-33.84884,-13.24745,3.00741,1.57466,-1.41941,7.30343
2327,-2.61741,0.0,-0.0,-0.41315,0.0,-0.0,-4.87418,-6.69241,5.72854,20.15487,-0.08871,-21.07542,-26.91366,-1.81213,-0.00648,-30.63455,-3.37718,-0.00127,27.83271,12.42911,8.52139,13.01939,-0.51929,-13.35193,38.64679,23.82238,-11.68356,55.2381,-9.55139,40.61925,134.8605,-0.00029,-96.80244,118.96925,0.00212,103.15854,-1.64396,-19.1132,-0.00066,-7.3395,10.31733,0.01182,-10.65044,-11.14376,7.9027,-33.94149,-13.32621,2.89998,1.59926,-1.24069,7.35758
2328,-1.99812,0.0,0.0,-0.43005,0.0,0.0,-6.4176,-6.92604,5.12367,20.29449,-0.09178,-20.70615,-29.44463,-1.88549,-0.00866,-30.23023,-3.49271,-0.00071,29.22067,12.85533,8.56171,12.58972,-0.53286,-13.51307,39.15833,23.89083,-12.28911,55.58667,-9.86181,40.76291,135.00053,0.00257,-96.40948,119.26248,0.00373,103.15881,-1.39642,-19.38844,-0.00353,-6.88939,10.87027,0.01147,-10.75299,-11.2719,7.93285,-34.05549,-13.4556,2.87581,1.55098,-1.06166,7.44605
2329,-1.63891,0.0,0.0,-0.49783,-0.0,0.0,-8.42468,-7.26296,4.3409,20.41575,-0.1691,-20.37222,-32.30352,-1.9781,-0.01001,-29.88135,-3.56968,0.00014,30.78539,13.37684,8.63777,12.12596,-0.5799,-13.65474,39.66073,23.93516,-12.84083,55.94287,-10.22465,40.8824,135.1353,0.0051,-96.39384,119.62287,0.00313,103.00627,-0.82758,-19.58319,-0.00361,-6.43156,11.34504,0.0083,-10.87519,-11.43903,8.03556,-34.19157,-13.64894,2.90291,1.40342,-0.88414,7.57868
2330,-1.70025,0.0,0.0,-0.57942,0.0,0.0,-10.74645,-7.57445,3.38236,20.53913,-0.2803,-20.10238,-35.43217,-2.09864,-0.00772,-29.6501,-3.59711,0.00065,32.49019,13.97244,8.72051,11.67335,-0.68608,-13.72162,40.14519,23.95378,-13.32506,56.33506,-10.64844,40.99091,135.27081,0.00604,-96.57688,120.02942,-0.00046,102.91808,-0.11521,-19.6494,-0.00126,-5.97338,11.67763,0.00369,-10.99091,-11.65598,8.16057,-34.32579,-13.89665,2.93027,1.16459,-0.72289,7.75591
2331,-2.3023,-0.0,0.0,-0.63512,0.0,-0.0,-13.14028,-7.70482,2.27753,20.68647,-0.39284,-19.91397,-38.77213,-2.2703,0.00049,-29.58365,-3.5662,0.00033,34.31413,14.60567,8.76683,11.28945,-0.88536,-13.6695,40.60599,23.95529,-13.74398,56.78298,-11.12617,41.09438,135.41954,0.00446,-96.67405,120.44522,-0.00463,103.04049,0.471,-19.60056,0.00132,-5.50142,11.81893,-0.00146,-11.05458,-11.91,8.25539,-34.41269,-14.16666,2.91435,0.87279,-0.60152,7.96308
2332,-3.44586,-0.0,-0.0,-0.64019,0.0,0.0,-15.3117,-7.5528,1.09435,20.87119,-0.49818,-19.81287,-42.27625,-2.51868,0.01421,-29.70915,-3.46884,-0.00091,36.24407,15.23742,8.73723,11.02236,-1.20785,-13.47749,41.04272,23.95468,-14.1122,57.28709,-11.64051,41.18392,135.59499,4e-05,-96.39625,120.83531,-0.0062,103.30085,0.66686,-19.51282,0.00374,-5.01215,11.7491,-0.00602,-11.02225,-12.16826,8.29053,-34.40575,-14.41736,2.84119,0.57516,-0.54332,8.17679
2333,-4.95067,0.0,0.0,-0.58538,0.0,0.0,-16.98691,-7.11301,-0.07435,21.09319,-0.5832,-19.7846,-45.90925,-2.84992,0.02961,-30.02825,-3.31074,-0.00253,38.25994,15.83462,8.6175,10.88764,-1.66909,-13.17297,41.46206,23.96989,-14.45118,57.82391,-12.17109,41.23695,135.80296,-0.00618,-95.55774,121.18328,-0.00417,103.48853,0.3188,-19.48321,0.0079,-4.5172,11.50408,-0.00868,-10.87648,-12.39274,8.26827,-34.28349,-14.61475,2.72849,0.30166,-0.56378,8.37275
2334,-6.48073,0.0,-0.0,-0.47111,-0.0,-0.0,-17.99137,-6.47592,-1.12651,21.34142,-0.60417,-19.78951,-49.63871,-3.23934,0.04122,-30.51464,-3.1196,-0.00355,40.32294,16.37253,8.4283,10.85639,-2.26881,-12.83345,41.87687,24.01799,-14.78093,58.35467,-12.70049,41.22904,136.0332,-0.01175,-94.11161,121.49326,0.00036,103.38731,-0.56456,-19.57026,0.01383,-4.0518,11.17541,-0.00855,-10.63712,-12.55654,8.21214,-34.06224,-14.74328,2.60921,0.04988,-0.67026,8.53159
