R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
X,Y,Z,X,Y,Z
0.12233000000000001,0.08240000000000003,0.012140000000000001,0.10651,0.4809100000000001,0.07066
0.12195190036163023,0.08247842229657527,0.011699973159171364,0.10507319543748123,0.484822818171543,0.07818184246247914
0.12155307408865539,0.08188237084653349,0.011932661343187666,0.10488452190098453,0.49105186843497667,0.09099316492968587
0.12245965966584363,0.08210062513207739,0.011617597235731029,0.10423203767349509,0.49937931730758406,0.10666286633951443
0.12182311658820646,0.08212729993557363,0.01073802434643677,0.10747948127593256,0.5062187284708948,0.11917021795019422
0.12165911789883903,0.08256819047681471,0.010267399129842597,0.11456949889608453,0.5118782615287523,0.1235554898180782
0.12187472874730662,0.083513991958345,0.010164145836599194,0.12109264412460771,0.5192336926638742,0.1231931199401569
0.12143412268382066,0.08531041641474309,0.009004823313116035,0.1287173199038446,0.5250398730215916,0.1173950123301653
0.12190739499129793,0.0874178806733518,0.010035110790950375,0.13683359445517684,0.5202896524797479,0.11098932687682388
0.12081714593489998,0.08983926728149061,0.01053996816508276,0.14079255007101849,0.5213451802712743,0.10995033930076678
0.12034988260995812,0.09152914918119726,0.010882608032698204,0.1334329756506082,0.5231556012516632,0.11329644843037756
0.1205819887813231,0.0920709527826337,0.012563673160565562,0.13131055004511033,0.5247766857432632,0.11411027787366139
0.11947690793467088,0.09296201399557746,0.013788614623688425,0.13801720203984674,0.5282326454192426,0.11662058161005583
0.12018834545240455,0.0917295396629987,0.02288801278974664,0.13997183096468585,0.5307659033156261,0.11916335366924179
0.12900080163615574,0.09818554977475266,0.07528314305395979,0.14083424178138113,0.5363358716893318,0.12574229239595086
0.17176235819068525,0.13281366872365555,0.19881252297056393,0.14500938595634993,0.5393296020576025,0.12537012447181112
0.26379483542789917,0.2104896489999516,0.37444992570626945,0.1652052620264831,0.5440983563809678,0.12680585248126303
0.3528094275182489,0.3581269420251072,0.5557917092653925,0.18631668824516212,0.5477574293629428,0.12721861031821377
0.4758563238442254,0.5408796437164227,0.7368720529665999,0.20988218225407354,0.5569128078512372,0.12500461668986837
0.5830601059666349,0.8137399036514834,0.9091073043102236,0.22758269085935462,0.5882206340537499,0.13418316183819035
0.5859800325843935,1.1655297659455661,1.0670135992181757,0.25825376235373054,0.6272201698848516,0.1321238521270996
0.33767279167325404,1.458504527976113,1.1690168987096314,0.27863873523323246,0.6481173884058044,0.12186634437585069
0.3442311296043395,1.4521384478433756,1.221623115681175,0.2857800838541963,0.6656422641557777,0.12115955978015247
