Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1338,6e-05,-0.00019,0.0001,0.00309,-0.00984,0.00531,0.07865,-0.06192,0.13307,0.00012,0.00056,-0.00156,-0.00175,0.00114,-0.00111,-0.00092,-0.00019,-0.0009,0.00638,-0.01119,0.00325,0.00477,-0.01358,0.00273,0.00102,-0.00259,0.00111,-0.00784,0.00346,0.00893,0.06251,0.00934,-0.00454,0.00555,-0.00262,-0.00017,-0.00019,-0.00123,-0.00039,-0.00019,-0.00123,-0.00039,0.0,0.0,-0.0,0.01264,0.03823,0.02145,0.01265,-0.013,-0.00163,0.00127,-0.00152,0.0012,0.00127,-0.00152,0.0012,-1e-05,2e-05,1e-05,1.79821,-0.53485,0.25277
1339,7e-05,-7e-05,0.00024,0.0029,-0.00494,0.01214,0.13153,-0.13822,0.08178,-0.00143,-0.00015,-0.00061,-0.00234,0.00258,-0.0015,-0.00077,-0.0,-0.00038,0.00527,-0.01116,0.00231,0.00408,-0.01299,0.00159,0.00075,-0.00331,0.00126,-0.00547,-0.00106,0.00588,0.04622,0.01514,0.00212,0.00613,-0.00348,0.00084,-9e-05,-0.00054,-0.00072,-9e-05,-0.00054,-0.00072,0.0,0.0,-0.0,0.00483,0.04949,0.03421,0.01324,-0.01266,-0.0002,0.00088,-0.00102,0.00122,0.00088,-0.00102,0.00122,-0.0,0.0,0.0,1.82006,-0.50507,0.17019
1340,7e-05,7e-05,0.00035,0.0019,0.00139,0.01684,0.14678,-0.22113,0.01211,-0.00443,0.00168,0.00022,-0.00299,0.00416,-0.00155,-0.00076,0.00046,1e-05,0.00433,-0.00955,0.00209,0.00384,-0.01164,0.00163,0.00096,-0.00298,0.00108,-0.00248,-0.00547,-0.00018,0.02808,0.01689,0.01296,0.00662,-0.00287,0.00206,-0.00016,-0.00017,-0.00062,-0.00016,-0.00017,-0.00062,-0.0,0.0,-0.0,-0.00543,0.06689,0.03771,0.01248,-0.01068,0.00018,0.0005,-0.00041,0.00043,0.0005,-0.00041,0.00043,1e-05,-1e-05,0.0,1.80579,-0.41408,0.02481
1341,4e-05,0.00012,0.00035,0.00019,0.00394,0.01699,0.09955,-0.23413,-0.00357,-0.00722,0.00451,0.00071,-0.00296,0.00527,-0.00155,-0.00064,0.00104,2e-05,0.00417,-0.00795,0.00273,0.00428,-0.00973,0.00325,0.0019,-0.00187,0.00081,-0.00088,-0.00517,-0.00315,0.01948,0.00934,0.02084,0.00665,-0.0009,0.00258,-0.00032,-0.00065,-0.00013,-0.00032,-0.00065,-0.00013,-0.0,1e-05,-0.0,-0.00688,0.06727,0.02746,0.0099,-0.00757,-0.00047,0.00056,-0.0005,-0.00029,0.00056,-0.0005,-0.00029,1e-05,-1e-05,-0.0,1.71032,-0.33289,-0.03934
1342,1e-05,2e-05,0.00026,-0.00076,-0.00021,0.01277,0.01153,-0.15858,0.05656,-0.00819,0.00628,0.00037,-0.00285,0.00575,-0.00185,-0.00057,0.00145,-0.00027,0.00582,-0.00737,0.00341,0.00523,-0.00777,0.00479,0.00298,-0.00084,0.00078,-0.00208,-0.00065,0.00055,0.02584,-0.00301,0.01815,0.00542,0.00118,0.00179,-0.00013,-0.00114,0.00032,-0.00013,-0.00114,0.00032,1e-05,1e-05,0.0,0.00281,0.04409,0.01212,0.00726,-0.00553,-0.00129,0.00066,-0.00085,-0.00047,0.00066,-0.00085,-0.00047,0.0,-0.0,-0.0,1.52209,-0.32095,0.0423
1343,-0.0,-0.00015,0.00013,-6e-05,-0.00785,0.00708,-0.05845,-0.0509,0.13181,-0.00704,0.00603,-0.00081,-0.00355,0.00589,-0.00245,-0.00087,0.00151,-0.00059,0.00911,-0.00755,0.00331,0.0059,-0.00639,0.00429,0.00326,-0.0007,0.00086,-0.00555,0.00257,0.00774,0.04207,-0.00967,0.00629,0.0028,0.00186,0.00032,0.00048,-0.00073,0.00049,0.00048,-0.00073,0.00049,1e-05,0.0,0.0,0.01536,0.0136,0.00449,0.00684,-0.00586,-0.00141,0.00037,-0.00068,-0.00044,0.00037,-0.00068,-0.00044,0.0,-0.0,-0.0,1.31209,-0.4093,0.17311
1344,1e-05,-0.00024,5e-05,0.00113,-0.01198,0.00347,-0.06858,0.01028,0.14075,-0.00497,0.00427,-0.00188,-0.00455,0.00585,-0.003,-0.0013,0.0013,-0.00078,0.01198,-0.00777,0.00259,0.00559,-0.00603,0.00193,0.00264,-0.00137,0.00068,-0.00892,0.00082,0.0118,0.05598,-0.00512,-0.00484,0.00044,0.00074,-0.00058,0.001,0.00019,0.00042,0.001,0.00019,0.00042,1e-05,-1e-05,0.0,0.02387,-0.00256,0.00794,0.00878,-0.00713,-0.00078,-7e-05,-0.00022,-0.00076,-7e-05,-0.00022,-0.00076,0.0,-1e-05,-0.0,1.19796,-0.58461,0.2033
1345,2e-05,-0.00019,5e-05,0.00128,-0.00985,0.00309,-0.02106,-0.00084,0.07516,-0.00343,0.00249,-0.00199,-0.00461,0.00542,-0.00309,-0.00143,0.00121,-0.00097,0.01245,-0.00755,0.00212,0.0045,-0.00634,-7e-05,0.00183,-0.00206,0.0003,-0.00979,-0.00317,0.01028,0.05841,0.00591,-0.01001,0.00065,-0.00131,-0.00073,0.00088,0.00045,0.00014,0.00088,0.00045,0.00014,1e-05,-1e-05,-0.0,0.02725,-1e-05,0.01539,0.01092,-0.0073,1e-05,-0.00011,-9e-05,-0.00147,-0.00011,-9e-05,-0.00147,1e-05,-1e-05,-1e-05,1.20881,-0.75962,0.10894
1346,2e-05,-0.0001,9e-05,0.00075,-0.00526,0.0048,0.05343,-0.04231,0.00041,-0.00275,0.00192,-0.00144,-0.00383,0.00464,-0.00241,-0.00142,0.00149,-0.00132,0.01064,-0.0065,0.00239,0.00334,-0.00622,-9e-05,0.00155,-0.00235,0.00026,-0.00765,-0.00462,0.00653,0.05002,0.01416,-0.01033,0.00368,-0.00301,-0.00071,0.00012,-0.00024,-0.00026,0.00012,-0.00024,-0.00026,0.0,-1e-05,-0.0,0.02763,0.00865,0.01695,0.01077,-0.006,0.00021,0.00033,-0.00023,-0.00193,0.00033,-0.00023,-0.00193,1e-05,-1e-05,-1e-05,1.27001,-0.8204,0.00044
