Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
341,-6.01436,0.0,-0.0,-2.88004,0.0,0.0,-7.34147,-9.2263,9.54417,18.69253,6.08905,-8.41914,-16.14699,-2.49299,0.00015,-19.46091,-1.9895,0.00014,35.87921,13.02772,6.32506,10.92045,1.20818,-10.83923,9.99484,12.6767,-32.77438,10.10518,-13.80779,33.73994,38.45994,-0.00056,-73.23969,31.8197,-0.00072,89.36111,-10.16852,-11.26104,3e-05,-8.61595,5.27211,0.00091,5.69445,0.23736,17.47983,-15.66167,-6.32383,16.33088,0.53923,0.15755,4.3936
342,-5.01467,0.0,0.0,-2.43269,-0.0,0.0,-7.70082,-8.97295,9.17713,18.46546,5.94622,-8.65536,-16.05599,-2.4747,8e-05,-19.21948,-1.92386,-0.00027,35.64125,13.12774,6.70997,10.60776,1.32103,-10.62881,10.09256,12.66128,-32.86172,10.07304,-13.78494,33.61545,38.58065,0.00045,-73.48693,31.87581,-0.00107,89.30505,-10.15812,-11.15195,-0.00042,-8.63551,5.17777,0.00067,5.73691,0.23514,17.55061,-15.61168,-6.35167,16.3964,0.25936,0.21573,4.43876
343,-4.48377,-0.0,-0.0,-2.11667,0.0,0.0,-7.85623,-8.49198,9.01592,18.23791,5.89609,-8.8574,-16.03957,-2.59152,0.00019,-18.87506,-1.99004,-0.00073,35.50275,13.3062,6.82974,10.31552,1.55961,-10.46721,10.15603,12.59351,-33.08348,9.9462,-13.71152,33.37299,38.61004,-0.0,-74.21843,31.97089,-0.00109,89.64602,-10.51088,-11.20223,0.00029,-8.50584,5.36086,0.00077,5.66922,0.18094,17.70006,-15.66542,-6.45654,16.51663,0.12715,0.34068,4.48062
344,-4.38035,0.0,0.0,-1.95201,0.0,-0.0,-7.80864,-7.98743,9.01702,18.10329,5.92697,-8.9641,-16.09072,-2.77687,0.0003,-18.58936,-2.14127,-0.00041,35.46715,13.50718,6.76957,10.13187,1.82171,-10.38311,10.1717,12.50445,-33.36447,9.78757,-13.61718,33.13731,38.62083,-0.00018,-74.82909,32.03174,-0.00048,89.98427,-10.92986,-11.43252,0.00054,-8.38097,5.61394,0.00032,5.52345,0.05156,17.86026,-15.79914,-6.63533,16.61947,0.14885,0.4697,4.50504
345,-4.30908,-0.0,-0.0,-1.84861,-0.0,0.0,-7.74809,-7.72256,9.02152,18.08232,6.08322,-8.93784,-16.13997,-2.8816,0.00021,-18.49549,-2.30077,0.00023,35.48659,13.62865,6.74002,10.09061,1.9809,-10.42126,10.17811,12.4284,-33.62725,9.68941,-13.56846,33.09359,38.68965,-0.00035,-75.08138,32.03093,-4e-05,90.10909,-11.14285,-11.66751,-0.0003,-8.39969,5.71723,7e-05,5.42438,-0.07417,17.94526,-15.89429,-6.78336,16.65316,0.23157,0.55327,4.50141
346,-4.09339,-0.0,0.0,-1.76797,0.0,0.0,-7.78514,-7.80185,8.96839,18.1113,6.38652,-8.83408,-16.14573,-2.85013,0.00012,-18.56661,-2.41599,0.0004,35.51818,13.63608,6.80255,10.13576,2.01287,-10.55265,10.24438,12.4044,-33.87919,9.67382,-13.59992,33.24389,38.81973,-0.00114,-75.08233,32.00829,0.00016,90.05677,-11.13641,-11.69289,-0.00048,-8.55726,5.60801,0.00041,5.44424,-0.09728,17.89921,-15.88047,-6.78815,16.6015,0.26526,0.5836,4.48523
347,-4.0477,0.0,0.0,-1.85502,0.0,0.0,-7.80594,-8.07679,8.97099,18.15895,6.71989,-8.76749,-16.14068,-2.78077,0.0001,-18.67035,-2.47111,0.00017,35.59792,13.59487,6.7865,10.21837,2.00085,-10.67505,10.37141,12.44416,-34.10508,9.67577,-13.6888,33.37798,38.98635,-0.0017,-74.98731,32.02285,0.00033,89.89398,-10.99397,-11.48601,0.00018,-8.73695,5.38961,0.00038,5.51739,-0.03813,17.73305,-15.82285,-6.67261,16.46732,0.25524,0.59586,4.48671
348,-4.41619,0.0,0.0,-2.20567,-0.0,0.0,-7.69535,-8.25152,9.10388,18.24037,6.89242,-8.74691,-16.16624,-2.78528,0.00013,-18.72066,-2.48812,-2e-05,35.76633,13.59673,6.57255,10.33821,2.03527,-10.74254,10.45503,12.49713,-34.17267,9.62134,-13.80338,33.34607,39.20924,0.00013,-75.05547,32.11176,5e-05,89.7655,-10.71844,-11.19947,0.00083,-8.84171,5.27442,-6e-05,5.53299,-0.01205,17.52599,-15.82845,-6.57293,16.28273,0.28604,0.64543,4.52667
349,-4.82539,0.0,0.0,-2.54691,-0.0,-0.0,-7.56061,-8.16001,9.22372,18.30991,6.83781,-8.68561,-16.19999,-2.85699,0.00014,-18.71839,-2.49143,-7e-05,35.90903,13.67043,6.34004,10.42588,2.12309,-10.77936,10.41374,12.50291,-33.98784,9.50924,-13.91548,33.21122,39.52483,0.0045,-75.59531,32.25446,-0.00077,89.89718,-10.25381,-11.00081,0.00066,-8.8609,5.39487,-0.00024,5.46194,-0.07594,17.38575,-15.91713,-6.58133,16.12784,0.32717,0.74452,4.60053
