Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2446,-6.22112,0.0,-0.0,-1.65489,0.0,-0.0,-9.91065,-8.00143,21.43806,16.8761,5.22606,-14.31752,-12.63446,-3.50704,0.0,-15.59496,-1.86484,0.00018,31.03416,19.36891,10.11464,5.85129,5.35855,-11.94069,7.59436,23.01017,-18.94732,-5.86983,-23.40093,7.18979,59.52905,0.00024,-97.20703,36.28593,-0.00013,86.52756,-8.90215,-1.15356,-0.00029,-24.59914,5.27936,-0.00031,6.81061,-1.13582,25.32986,-13.59881,-10.408,23.24875,0.44479,6.47947,5.14912
2447,-5.69987,0.0,-0.0,-1.4475,0.0,-0.0,-10.05712,-7.99241,21.22083,16.92755,5.27802,-14.43915,-12.73036,-3.49613,3e-05,-15.66362,-1.88245,0.00011,30.94171,19.3559,10.31442,5.76462,5.3262,-11.86932,7.44328,22.8758,-18.58963,-5.8997,-23.39297,7.17688,59.5807,0.00053,-97.74141,36.37099,0.00012,86.75531,-8.84513,-1.33469,-0.00045,-24.37731,5.44895,-0.00021,6.74328,-1.33273,25.40003,-13.66818,-10.61701,23.24579,0.27374,6.4179,5.19254
2448,-5.05786,0.0,0.0,-1.36569,-0.0,-0.0,-10.16654,-8.08066,21.05541,17.01357,5.07835,-14.65976,-12.73329,-3.48101,3e-05,-15.64726,-1.80286,0.00014,30.73404,19.33928,10.48434,5.57908,5.28488,-11.59817,7.28319,22.7906,-18.2987,-6.01354,-23.29052,7.06684,59.60924,0.0004,-98.16473,36.4877,0.00106,86.56612,-9.0229,-1.70762,0.00083,-24.51053,5.4101,0.00048,6.60315,-1.39623,25.54212,-13.79079,-10.72606,23.35873,0.08985,6.32446,5.25159
2449,-4.49088,0.0,-0.0,-1.34117,0.0,-0.0,-10.28866,-8.10419,20.80626,17.08331,4.76736,-14.8931,-12.68513,-3.45427,0.0,-15.57452,-1.6931,0.00011,30.55657,19.3302,10.6889,5.40079,5.27079,-11.308,7.24391,22.70635,-18.16247,-6.12021,-23.1544,6.96493,59.51916,-8e-05,-98.35832,36.53671,0.00086,86.06261,-9.40644,-2.127,0.00156,-24.74568,5.12508,0.00058,6.47717,-1.33671,25.61423,-13.90178,-10.69537,23.4486,-0.03984,6.24801,5.31847
2450,-4.20314,0.0,-0.0,-1.35943,0.0,0.0,-10.4174,-7.91981,20.47234,17.11914,4.56077,-15.00779,-12.67339,-3.4453,4e-05,-15.49066,-1.63427,-0.0,30.57608,19.35843,10.89229,5.34614,5.31807,-11.20135,7.30859,22.55428,-18.08364,-6.13,-23.06905,7.0486,59.30688,-0.00092,-98.51996,36.43682,-0.00048,85.47442,-9.82016,-2.47384,0.00056,-24.88134,4.82338,-0.00032,6.43583,-1.24394,25.58101,-13.94216,-10.59684,23.4498,-0.03309,6.24036,5.34396
2451,-4.26374,0.0,0.0,-1.39385,0.0,0.0,-10.47552,-7.56775,20.20915,17.13314,4.55983,-14.95644,-12.73878,-3.49795,0.00019,-15.41005,-1.64183,-9e-05,30.75206,19.44495,10.97925,5.36791,5.41801,-11.32257,7.34222,22.34346,-17.92779,-6.03272,-23.06795,7.37722,59.04317,-0.00108,-98.72047,36.16613,-0.00169,84.9074,-10.03074,-2.61572,-0.00028,-24.96147,4.75309,-0.00093,6.4421,-1.16866,25.53606,-13.9379,-10.51063,23.43361,0.06853,6.30884,5.31061
2452,-4.60532,0.0,0.0,-1.37421,0.0,0.0,-10.42274,-7.25049,20.15442,17.12619,4.68482,-14.78017,-12.84289,-3.60676,0.00025,-15.3235,-1.67647,-8e-05,30.9052,19.55198,10.90468,5.33838,5.51138,-11.59804,7.28617,22.16166,-17.73702,-5.91512,-23.12607,7.7975,58.80225,5e-05,-98.71816,35.78753,-0.00153,84.42689,-9.89434,-2.47727,0.00125,-25.05947,4.91023,-0.00084,6.39465,-1.117,25.52671,-13.98346,-10.45894,23.443,0.13772,6.40313,5.26467
2453,-5.14147,0.0,0.0,-1.29434,0.0,0.0,-10.28482,-7.15245,20.33822,17.09668,4.78286,-14.60281,-12.91388,-3.72144,0.00013,-15.22459,-1.68187,1e-05,30.94983,19.59442,10.715,5.23294,5.5331,-11.90237,7.19649,22.05592,-17.63051,-5.88751,-23.20878,8.12066,58.61827,0.00098,-98.32745,35.42928,-0.00025,84.13127,-9.43392,-2.15901,0.00288,-25.13515,5.11164,-0.00022,6.2392,-1.08615,25.48063,-14.144,-10.41398,23.41,0.13269,6.45592,5.25377
2454,-5.91793,0.0,0.0,-1.35298,0.0,-0.0,-10.04836,-7.3184,20.77963,17.08802,4.79343,-14.62741,-12.92663,-3.82752,4e-05,-15.13095,-1.61546,0.0001,30.96027,19.54006,10.38719,5.14265,5.48496,-12.0472,7.09744,21.96615,-17.59171,-5.98803,-23.29465,8.3304,58.49641,0.00073,-97.79043,35.19461,0.00061,84.07233,-8.81712,-1.94122,0.00121,-25.16887,5.21671,0.00027,6.0013,-1.05797,25.3346,-14.40243,-10.33669,23.28086,0.14037,6.45031,5.27668
2455,-6.91358,0.0,0.0,-1.77736,0.0,0.0,-9.70049,-7.62014,21.41806,17.16945,4.77533,-14.93772,-12.91882,-3.94733,7e-05,-15.08525,-1.49305,3e-05,31.03926,19.44025,9.8991,5.15547,5.42422,-11.92943,6.93709,21.80985,-17.53098,-6.17443,-23.3712,8.52828,58.43918,0.00015,-97.56272,35.09099,0.0006,84.17381,-8.27207,-2.09231,-0.00149,-25.21236,5.22327,0.00047,5.74546,-1.01067,25.13366,-14.6858,-10.22227,23.10627,0.24923,6.41936,5.3079
2456,-7.78988,-0.0,-0.0,-2.47749,0.0,0.0,-9.36272,-7.83413,21.98541,17.35508,4.76935,-15.34389,-12.94299,-4.0626,0.00016,-15.12481,-1.38472,-7e-05,31.21835,19.34708,9.41837,5.28802,5.38409,-11.69667,6.70616,21.5815,-17.45986,-6.38492,-23.43913,8.74405,58.43356,-0.00011,-97.79659,35.06586,0.0004,84.23557,-7.96126,-2.57842,-0.0013,-25.28919,5.22677,0.00051,5.54115,-0.95273,24.97802,-14.90996,-10.11363,22.97869,0.4399,6.39078,5.32657
2457,-8.05353,0.0,-0.0,-3.03395,0.0,0.0,-9.25094,-7.80913,22.1747,17.56,4.75045,-15.5831,-13.03413,-4.11444,9e-05,-15.24437,-1.34346,-3e-05,31.45728,19.27009,9.18244,5.47477,5.35888,-11.58717,6.49822,21.32999,-17.4623,-6.55681,-23.51379,8.94208,58.41697,-0.00031,-98.16445,35.0622,0.0003,84.07567,-7.87446,-3.05825,0.00011,-25.39679,5.33873,0.00024,5.43441,-0.91743,24.91909,-15.02337,-10.05997,22.93514,0.59149,6.37672,5.31637
2458,-7.40998,0.0,-0.0,-3.06045,0.0,-0.0,-9.49807,-7.53148,21.88559,17.65937,4.74,-15.5674,-13.19675,-4.07335,-0.00018,-15.39862,-1.37063,7e-05,31.65722,19.20505,9.29833,5.59027,5.33828,-11.67756,6.40998,21.07303,-17.55568,-6.62563,-23.61097,9.16862,58.29297,-4e-05,-98.24496,35.02199,0.00012,83.7477,-7.85668,-3.28026,0.00044,-25.56948,5.61746,-0.00047,5.41174,-0.94178,24.91859,-15.04762,-10.0826,22.92602,0.57969,6.38712,5.27925
2459,-6.10195,0.0,0.0,-2.55249,0.0,-0.0,-10.0009,-7.07353,21.269,17.60982,4.81452,-15.36149,-13.40435,-3.96809,-0.00043,-15.54471,-1.44408,0.00013,31.76309,19.14915,9.70902,5.5863,5.31525,-11.91081,6.42839,20.77394,-17.66394,-6.58865,-23.73607,9.54991,57.99612,0.00041,-97.99563,34.92273,0.00015,83.46988,-7.78477,-3.30101,0.00012,-25.85015,5.99251,-0.0009,5.41313,-1.04963,24.8975,-15.05613,-10.17628,22.86765,0.4281,6.41994,5.24389
