RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.2637200000000001,0.17826000000000006,0.006410000000000001,0.18658000000000002,0.74579,0.0054600000000000004,0.22679,0.14211,0.00861,0.19466000000000003,0.6947500000000002,0.0077300000000000025,0.24465000000000006,0.13371000000000002,0.016660000000000005,0.17331,0.6979500000000001,0.013470000000000003,0.1045,-0.003380000000000001,0.022450000000000005,0.20557000000000003,0.4991800000000002,0.016190000000000003
0.26399,0.17803000000000002,0.006560000000000001,0.18645999999999996,0.74565,0.00508,0.22713,0.14181,0.00868,0.19469,0.6946500000000001,0.007729999999999999,0.24498999999999999,0.13347000000000003,0.016820000000000005,0.17331000000000002,0.6977600000000002,0.013430000000000001,0.10510000000000003,-0.0039,0.022540000000000004,0.20635000000000003,0.4991300000000001,0.01636
0.2644099999999999,0.17821999999999996,0.006159999999999998,0.18578000000000003,0.7455899999999998,0.0049499999999999995,0.22762,0.14195999999999998,0.00869,0.19429999999999997,0.6946299999999999,0.00745,0.24539,0.13369,0.017079999999999998,0.17291999999999996,0.69765,0.01316,0.10570999999999998,-0.0039,0.021869999999999997,0.20695999999999998,0.49918999999999997,0.016420000000000004
0.2648,0.17847,0.005260000000000001,0.18542000000000003,0.74566,0.005200000000000001,0.22801000000000007,0.14225,0.00841,0.19409000000000004,0.6947200000000002,0.007510000000000001,0.24577000000000002,0.13397,0.016830000000000005,0.17272,0.6977,0.01328,0.10600000000000001,-0.00355,0.021420000000000005,0.20718000000000003,0.49931000000000003,0.016770000000000004
0.2651700000000001,0.17811000000000005,0.004910000000000001,0.18563000000000002,0.74541,0.005190000000000002,0.22834000000000002,0.14195,0.008310000000000001,0.19415,0.6944400000000001,0.007580000000000001,0.24617000000000006,0.13359,0.016510000000000004,0.17283000000000007,0.6975000000000001,0.013530000000000002,0.10616000000000003,-0.0036500000000000005,0.02185,0.20667000000000002,0.49901,0.017080000000000005
0.26564000000000004,0.17732,0.004830000000000001,0.18568000000000004,0.7449699999999999,0.00538,0.22874000000000003,0.14122999999999997,0.008170000000000002,0.19407999999999997,0.694,0.0079,0.24662,0.13284,0.01624,0.17282999999999998,0.69711,0.014030000000000003,0.1064,-0.00414,0.022730000000000007,0.20627,0.49855000000000005,0.017410000000000002
0.26566000000000006,0.17698999999999998,0.004910000000000001,0.18606000000000006,0.7448200000000003,0.005680000000000001,0.22882000000000002,0.14084000000000002,0.008179999999999998,0.19428999999999996,0.69383,0.00845,0.24671000000000004,0.13251,0.016270000000000007,0.17303000000000002,0.6969799999999999,0.01456,0.10672000000000002,-0.004690000000000001,0.023180000000000003,0.20597,0.4983300000000001,0.017550000000000003
0.2656200000000001,0.17711000000000002,0.005290000000000001,0.1863,0.7447399999999998,0.005470000000000001,0.22876999999999997,0.14093,0.008259999999999998,0.19451999999999994,0.6937599999999999,0.008459999999999999,0.24667999999999998,0.13259,0.016279999999999996,0.17320999999999998,0.6969,0.0144,0.10676,-0.00468,0.02319,0.20625,0.49827,0.017800000000000003
0.26594,0.17686000000000002,0.00544,0.18580000000000008,0.74471,0.005080000000000002,0.22901,0.14079000000000003,0.008550000000000002,0.19424,0.69377,0.008000000000000002,0.24688,0.13240000000000002,0.016600000000000004,0.17287,0.69685,0.013740000000000004,0.10658000000000001,-0.00449,0.023380000000000005,0.20665000000000003,0.49836,0.01819
0.26578,0.17677999999999996,0.005600000000000001,0.18533,0.74474,0.005389999999999999,0.22889999999999996,0.14065999999999998,0.00875,0.19384999999999997,0.6938100000000001,0.00835,0.24677,0.13232999999999998,0.01688,0.17247,0.6968300000000001,0.014059999999999998,0.10669,-0.004769999999999999,0.023889999999999998,0.20665,0.4984,0.01796
0.26533,0.17696000000000003,0.005450000000000001,0.18551,0.74489,0.00586,0.22852999999999996,0.14073,0.00847,0.19400999999999996,0.6939700000000001,0.009019999999999999,0.24644999999999995,0.13244999999999998,0.016550000000000002,0.17263,0.69694,0.014760000000000002,0.10671999999999998,-0.00499,0.023999999999999997,0.20697999999999997,0.49853000000000003,0.017759999999999998
0.26571,0.17662,0.005190000000000001,0.18619,0.74534,0.00568,0.22879,0.14052,0.00823,0.19461,0.6944,0.00859,0.24672000000000002,0.13215000000000005,0.01617,0.17322,0.69746,0.01427,0.10653,-0.00478,0.02412,0.20699999999999996,0.49895999999999996,0.01826
0.26627000000000006,0.17595,0.005219999999999999,0.1865,0.74555,0.005340000000000001,0.22922000000000003,0.14002999999999996,0.008639999999999998,0.19479999999999997,0.6945699999999999,0.008050000000000002,0.24711,0.13156,0.01657,0.17340999999999998,0.6977299999999997,0.01368,0.10627,-0.00474,0.024109999999999993,0.2065,0.49912999999999996,0.01847
0.26658,0.17546,0.005659999999999999,0.18646000000000001,0.74529,0.005220000000000001,0.22947999999999996,0.13959999999999997,0.00935,0.19473000000000001,0.6943600000000001,0.00879,0.24736000000000002,0.13103999999999996,0.01721,0.17331000000000002,0.6974399999999998,0.01434,0.10625,-0.00502,0.023839999999999997,0.20685000000000003,0.4989099999999999,0.01851
