Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2037,0.21438,0.44907,1.46116,0.12291,0.58087,0.07672,0.22022,0.08562,0.08061,0.09571,0.55699,0.47872,0.25208,0.21285,0.45835,0.06625,0.37954,0.85548,0.22696,0.28954,0.85646,0.02694,0.46813,1.39738,0.34966,0.34118,1.39112,-0.01777,0.59496,1.13077,0.45744,0.44745,1.13658,0.17472,0.71056,1.24081,0.37953,0.65223,1.22147
2038,0.21288,0.44738,1.46161,0.12279,0.58076,0.07672,0.22041,0.08554,0.0807,0.09599,0.55658,0.47874,0.25255,0.21253,0.45851,0.06652,0.37882,0.85535,0.22712,0.28865,0.8567,0.02682,0.46663,1.39768,0.34871,0.33957,1.39234,-0.01661,0.5949,1.13155,0.45851,0.44886,1.13995,0.17546,0.71053,1.24231,0.37828,0.65132,1.22817
2039,0.21124,0.44586,1.46215,0.1227,0.5807,0.0768,0.22058,0.0854,0.08076,0.09609,0.55621,0.47881,0.25315,0.21212,0.45862,0.06683,0.37818,0.85531,0.22737,0.28789,0.85686,0.02652,0.46536,1.39817,0.34785,0.3381,1.39365,-0.01555,0.59469,1.13233,0.45934,0.4501,1.1432,0.17582,0.71037,1.24425,0.37642,0.65018,1.23432
2040,0.20975,0.44447,1.46275,0.12264,0.58074,0.07694,0.22068,0.08529,0.08082,0.09613,0.55574,0.47892,0.2538,0.21155,0.45879,0.06728,0.37771,0.85545,0.22776,0.28732,0.85701,0.0261,0.46418,1.39883,0.34698,0.33684,1.39495,-0.01432,0.59446,1.1332,0.45975,0.45122,1.14615,0.17632,0.70993,1.24656,0.37429,0.64901,1.23988
2041,0.20861,0.44315,1.46328,0.12246,0.58086,0.07706,0.22068,0.08524,0.08081,0.09619,0.55507,0.47901,0.25429,0.21085,0.45895,0.06774,0.37745,0.85577,0.22811,0.28687,0.85712,0.02559,0.46298,1.39953,0.34611,0.33577,1.39614,-0.01272,0.59432,1.13412,0.45987,0.45227,1.14878,0.1772,0.70947,1.24899,0.37255,0.64806,1.24497
2042,0.20784,0.44181,1.46374,0.12203,0.58097,0.07712,0.22055,0.08517,0.08069,0.09619,0.55423,0.47904,0.25439,0.21016,0.45901,0.06803,0.37726,0.85613,0.22827,0.28644,0.85713,0.02498,0.46178,1.40011,0.34522,0.33483,1.39719,-0.01082,0.59447,1.13501,0.45994,0.45335,1.15124,0.17856,0.7092,1.25119,0.37159,0.64751,1.24975
2043,0.20723,0.44035,1.46425,0.12152,0.581,0.07714,0.22032,0.0851,0.0805,0.0961,0.55336,0.47902,0.25411,0.20964,0.45898,0.06813,0.3769,0.85636,0.22832,0.28599,0.8571,0.02431,0.46068,1.40039,0.34431,0.33393,1.39803,-0.00885,0.59517,1.13586,0.46012,0.45454,1.15361,0.18038,0.70911,1.25306,0.37132,0.64737,1.25432
2044,0.20656,0.43882,1.46487,0.1212,0.58096,0.07715,0.22008,0.08507,0.08038,0.09601,0.55253,0.47899,0.25377,0.20934,0.45895,0.06818,0.37634,0.85646,0.22842,0.28551,0.85714,0.02377,0.45984,1.40039,0.34358,0.33294,1.39865,-0.00695,0.59649,1.13667,0.46045,0.45592,1.15593,0.18246,0.70908,1.25489,0.37136,0.64754,1.25866
2045,0.20573,0.43741,1.46548,0.12116,0.5809,0.07718,0.2199,0.08506,0.0804,0.09601,0.55181,0.47898,0.2536,0.20917,0.45902,0.06837,0.37573,0.85652,0.22863,0.28495,0.85731,0.02351,0.45927,1.40034,0.34324,0.33186,1.3991,-0.00515,0.59808,1.13751,0.46088,0.45754,1.15813,0.18442,0.70907,1.25698,0.3713,0.6479,1.26276
2046,0.20486,0.43635,1.46595,0.12129,0.58082,0.07719,0.21985,0.08499,0.08049,0.09613,0.55122,0.47895,0.25358,0.20892,0.45917,0.06869,0.37522,0.85654,0.22887,0.28429,0.85756,0.02336,0.45885,1.40045,0.34318,0.33087,1.39954,-0.0036,0.59935,1.13834,0.46125,0.45926,1.16022,0.18584,0.70898,1.25926,0.37082,0.64824,1.26661
2047,0.20421,0.43559,1.46631,0.12146,0.5807,0.07711,0.21991,0.08489,0.08053,0.09639,0.55069,0.47885,0.25354,0.20852,0.45932,0.06904,0.37476,0.85648,0.2291,0.28362,0.85777,0.02296,0.45836,1.40068,0.34296,0.33014,1.4001,-0.00258,0.59996,1.13903,0.46139,0.46093,1.16226,0.18659,0.70872,1.26117,0.36978,0.64844,1.27023
2048,0.20387,0.43494,1.46665,0.12159,0.58056,0.07699,0.22001,0.08486,0.08046,0.09677,0.55012,0.47871,0.2534,0.20806,0.45941,0.06929,0.37429,0.85637,0.2293,0.28306,0.8579,0.02219,0.45772,1.40078,0.34225,0.32966,1.40076,-0.00202,0.60011,1.13943,0.4613,0.46243,1.16433,0.18695,0.70842,1.26227,0.36841,0.64851,1.27368
2049,0.20373,0.43423,1.46706,0.12163,0.58043,0.07696,0.22007,0.08486,0.08038,0.09708,0.54955,0.47866,0.25319,0.20767,0.45947,0.06935,0.37377,0.85633,0.22942,0.28266,0.85799,0.02137,0.45704,1.40062,0.34119,0.32926,1.4014,-0.00144,0.60031,1.13962,0.46116,0.46366,1.16635,0.18734,0.7084,1.26293,0.36719,0.64844,1.27696
2050,0.20356,0.43347,1.4675,0.12153,0.58035,0.07707,0.22013,0.08477,0.08037,0.09715,0.54905,0.47875,0.25298,0.20734,0.45957,0.0692,0.37326,0.8564,0.22937,0.28233,0.85809,0.0208,0.45646,1.40026,0.34016,0.32873,1.40192,-0.00034,0.60104,1.13984,0.46114,0.46453,1.16821,0.18808,0.70874,1.26404,0.36629,0.64814,1.28001
2051,0.20322,0.43281,1.46788,0.12134,0.58035,0.07724,0.22018,0.08461,0.0804,0.09695,0.54856,0.47888,0.25286,0.20704,0.45966,0.06893,0.37285,0.85656,0.22912,0.28194,0.85819,0.02048,0.45605,1.39989,0.33945,0.32799,1.40233,0.00124,0.60238,1.14031,0.4612,0.46519,1.16983,0.18912,0.70913,1.26613,0.3656,0.64772,1.28277
2052,0.20267,0.43242,1.46812,0.12116,0.58038,0.07738,0.2201,0.08443,0.08039,0.09663,0.54797,0.47896,0.25289,0.20678,0.45966,0.0687,0.37256,0.85679,0.22876,0.28141,0.85822,0.02024,0.45583,1.39965,0.33916,0.32716,1.40265,0.00269,0.60388,1.14093,0.46116,0.46597,1.17124,0.18992,0.70929,1.26884,0.36509,0.64759,1.28523
2053,0.20197,0.43228,1.46822,0.12108,0.58043,0.07746,0.21983,0.08426,0.08035,0.09641,0.54731,0.47898,0.25307,0.20658,0.4596,0.06858,0.37233,0.85701,0.2284,0.28078,0.85821,0.01997,0.45581,1.39964,0.33913,0.32649,1.40299,0.00344,0.6049,1.14144,0.46099,0.46693,1.17249,0.18998,0.70926,1.27121,0.36491,0.64798,1.28737
2054,0.20129,0.43209,1.4683,0.12111,0.58046,0.07748,0.21954,0.08411,0.08035,0.0964,0.54671,0.47895,0.25326,0.20639,0.45957,0.06855,0.37213,0.85716,0.22813,0.28015,0.85823,0.01962,0.45596,1.39977,0.33912,0.32613,1.40349,0.0035,0.60526,1.14168,0.46083,0.46782,1.17368,0.18939,0.70923,1.2727,0.36506,0.64864,1.28918
2055,0.20077,0.43156,1.46848,0.1212,0.58047,0.07742,0.21941,0.08403,0.08037,0.0965,0.54627,0.47884,0.25333,0.2061,0.45964,0.06853,0.372,0.85719,0.2279,0.27966,0.85832,0.01922,0.45611,1.39986,0.33895,0.32599,1.40411,0.0034,0.6054,1.14174,0.46083,0.4685,1.1749,0.18875,0.70932,1.27354,0.36521,0.64921,1.29072
2056,0.20046,0.43083,1.46873,0.12123,0.58047,0.07728,0.21948,0.08404,0.08039,0.09646,0.546,0.47868,0.25326,0.20567,0.45981,0.06849,0.37196,0.85714,0.2277,0.27936,0.85846,0.01882,0.45613,1.39975,0.33861,0.32592,1.4046,0.00366,0.60577,1.14179,0.46104,0.46918,1.17615,0.18855,0.70955,1.27434,0.36509,0.64957,1.29218
2057,0.20036,0.43038,1.4689,0.12111,0.5805,0.07714,0.21964,0.08406,0.08044,0.09619,0.54588,0.47852,0.25316,0.2051,0.46007,0.06838,0.37194,0.85703,0.22757,0.2793,0.85862,0.01854,0.45604,1.3995,0.33816,0.32593,1.40478,0.00434,0.60638,1.14189,0.46145,0.47,1.17731,0.18876,0.7098,1.27539,0.36474,0.64978,1.29365
