Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1359,0.17363,0.3954,1.46388,0.13868,0.59266,0.07912,0.15893,0.05298,0.07917,0.09685,0.5335,0.4762,0.21766,0.17223,0.45629,0.06211,0.34389,0.84653,0.21876,0.24742,0.85548,-0.00851,0.42621,1.39915,0.31185,0.2849,1.40315,-0.04473,0.56057,1.13495,0.46347,0.38995,1.17147,0.16038,0.63848,1.2549,0.34783,0.56847,1.2713
1360,0.17368,0.39446,1.46404,0.13872,0.59234,0.07897,0.15894,0.05291,0.07893,0.09677,0.53284,0.47599,0.21757,0.17219,0.45607,0.06251,0.34349,0.8465,0.21921,0.24709,0.8553,-0.00808,0.42532,1.39907,0.31215,0.28373,1.40312,-0.04415,0.56035,1.1352,0.46409,0.38973,1.17209,0.16088,0.63811,1.25539,0.34785,0.56803,1.27162
1361,0.17386,0.39354,1.46406,0.13877,0.59217,0.07881,0.15875,0.05273,0.07879,0.09674,0.53211,0.47573,0.21759,0.17212,0.45586,0.06276,0.34318,0.84648,0.21954,0.24689,0.85512,-0.00772,0.42477,1.39926,0.31266,0.28265,1.40297,-0.04326,0.56025,1.13554,0.46486,0.38993,1.17269,0.16181,0.63749,1.256,0.34803,0.56798,1.27198
1362,0.17436,0.39276,1.46394,0.13876,0.59217,0.0787,0.15855,0.05242,0.07879,0.09668,0.53146,0.47552,0.2178,0.17186,0.45578,0.06286,0.34283,0.84643,0.21974,0.2467,0.85503,-0.00727,0.42446,1.39963,0.31331,0.28176,1.40275,-0.04258,0.56026,1.13605,0.46502,0.39014,1.17267,0.16277,0.63679,1.25646,0.34846,0.5682,1.27226
1363,0.17506,0.39221,1.4637,0.13867,0.59224,0.0787,0.15852,0.05207,0.07887,0.09652,0.53099,0.47542,0.21806,0.17142,0.45584,0.06291,0.34236,0.84636,0.21986,0.24634,0.85507,-0.00678,0.42422,1.39989,0.31395,0.28109,1.40263,-0.04221,0.56045,1.13654,0.46469,0.39021,1.17227,0.16343,0.63642,1.25682,0.34887,0.56839,1.2725
1364,0.17566,0.39179,1.46344,0.13853,0.59227,0.07879,0.15864,0.05186,0.07889,0.09629,0.53064,0.47545,0.21824,0.17095,0.45593,0.06299,0.34176,0.84629,0.21992,0.24574,0.85519,-0.00636,0.42387,1.39981,0.31441,0.28061,1.40269,-0.04176,0.56092,1.13688,0.46427,0.39008,1.17192,0.16391,0.6365,1.25737,0.34899,0.5683,1.27269
1365,0.17597,0.39131,1.46329,0.13841,0.59222,0.0789,0.15877,0.05186,0.0788,0.0961,0.53026,0.4755,0.21837,0.17052,0.45598,0.06314,0.34114,0.84624,0.21994,0.24492,0.85531,-0.006,0.42334,1.39954,0.31458,0.2803,1.40282,-0.04101,0.56146,1.13712,0.46399,0.38983,1.17178,0.16446,0.63677,1.25812,0.34881,0.56795,1.27284
1366,0.17607,0.39079,1.46332,0.13837,0.59212,0.07889,0.15882,0.05197,0.07867,0.09608,0.52982,0.47544,0.21857,0.17011,0.45599,0.06337,0.34063,0.84617,0.21996,0.2441,0.8554,-0.00556,0.42276,1.39939,0.31456,0.28024,1.40285,-0.0403,0.56164,1.13734,0.4639,0.38969,1.17173,0.165,0.63694,1.25863,0.34863,0.56765,1.27299
1367,0.17617,0.39043,1.46339,0.13833,0.59204,0.07872,0.1588,0.052,0.07858,0.09628,0.52934,0.47523,0.21882,0.16975,0.45598,0.06361,0.34033,0.84606,0.22003,0.24354,0.85542,-0.00492,0.42229,1.39951,0.31458,0.28036,1.40273,-0.04004,0.5613,1.13758,0.46392,0.38983,1.17161,0.16532,0.63698,1.25853,0.34868,0.56767,1.2731
