	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
8605	-4.31891	-31.46284	171.90392	0.64273	41.34628	618.18176
8606	-4.31807	-31.45566	171.90509	0.66352	41.34974	618.21173
8607	-4.31728	-31.44841	171.90547	0.68426	41.35309	618.24164
8608	-4.31653	-31.44111	171.90498	0.70490	41.35631	618.27118
8609	-4.31582	-31.43373	171.90366	0.72545	41.35942	618.30054
8610	-4.31514	-31.42627	171.90140	0.74594	41.36240	618.32965
8611	-4.31448	-31.41873	171.89827	0.76635	41.36528	618.35864
8612	-4.31384	-31.41108	171.89421	0.78670	41.36804	618.38739
8613	-4.31321	-31.40333	171.88916	0.80697	41.37069	618.41589
8614	-4.31259	-31.39547	171.88316	0.82717	41.37323	618.44415
8615	-4.31197	-31.38749	171.87616	0.84731	41.37566	618.47223
8616	-4.31134	-31.37939	171.86815	0.86738	41.37798	618.50006
8617	-4.31070	-31.37117	171.85909	0.88739	41.38021	618.52765
8618	-4.31004	-31.36283	171.84901	0.90736	41.38236	618.55505
8619	-4.30935	-31.35435	171.83791	0.92728	41.38443	618.58221
8620	-4.30862	-31.34574	171.82570	0.94719	41.38642	618.60913
8621	-4.30785	-31.33700	171.81242	0.96705	41.38835	618.63593
8622	-4.30703	-31.32813	171.79808	0.98688	41.39022	618.66241
8623	-4.30616	-31.31912	171.78261	1.00672	41.39204	618.68872
8624	-4.30521	-31.30998	171.76605	1.02653	41.39381	618.71478
8625	-4.30420	-31.30070	171.74837	1.04634	41.39556	618.74066
8626	-4.30310	-31.29129	171.72958	1.06615	41.39728	618.76630
8627	-4.30191	-31.28173	171.70967	1.08596	41.39898	618.79169
8628	-4.30062	-31.27202	171.68860	1.10582	41.40070	618.81683
8629	-4.29922	-31.26217	171.66643	1.12568	41.40241	618.84180
8630	-4.29770	-31.25218	171.64311	1.14556	41.40414	618.86646
8631	-4.29605	-31.24203	171.61864	1.16550	41.40591	618.89087
8632	-4.29427	-31.23174	171.59306	1.18546	41.40771	618.91504
8633	-4.29234	-31.22130	171.56633	1.20547	41.40956	618.93896
8634	-4.29025	-31.21069	171.53847	1.22554	41.41148	618.96259
8635	-4.28800	-31.19994	171.50946	1.24564	41.41346	618.98596
8636	-4.28556	-31.18902	171.47934	1.26579	41.41551	619.00903
8637	-4.28294	-31.17794	171.44810	1.28597	41.41765	619.03186
8638	-4.28012	-31.16669	171.41579	1.30618	41.41988	619.05444
8639	-4.27709	-31.15527	171.38234	1.32645	41.42220	619.07666
8640	-4.27385	-31.14368	171.34782	1.34672	41.42463	619.09857
8641	-4.27037	-31.13192	171.31226	1.36702	41.42718	619.12024
8642	-4.26665	-31.11999	171.27562	1.38734	41.42985	619.14154
8643	-4.26268	-31.10788	171.23792	1.40768	41.43264	619.16266
8644	-4.25846	-31.09558	171.19914	1.42804	41.43557	619.18341
8645	-4.25399	-31.08313	171.15941	1.44837	41.43861	619.20392
8646	-4.24925	-31.07051	171.11873	1.46869	41.44178	619.22406
8647	-4.24424	-31.05771	171.07701	1.48900	41.44509	619.24396
8648	-4.23896	-31.04476	171.03439	1.50926	41.44852	619.26355
8649	-4.23339	-31.03164	170.99081	1.52949	41.45209	619.28290
8650	-4.22754	-31.01836	170.94638	1.54966	41.45579	619.30188
8651	-4.22140	-31.00492	170.90105	1.56977	41.45963	619.32068
8652	-4.21496	-30.99132	170.85486	1.58982	41.46359	619.33905
8653	-4.20823	-30.97758	170.80788	1.60978	41.46768	619.35724
8654	-4.20120	-30.96369	170.76010	1.62965	41.47189	619.37524
8655	-4.19387	-30.94965	170.71153	1.64945	41.47621	619.39301
8656	-4.18626	-30.93548	170.66231	1.66912	41.48064	619.41046
8657	-4.17834	-30.92118	170.61238	1.68868	41.48518	619.42780
8658	-4.17012	-30.90675	170.56183	1.70811	41.48980	619.44489
8659	-4.16161	-30.89219	170.51065	1.72741	41.49453	619.46179
8660	-4.15278	-30.87750	170.45885	1.74659	41.49934	619.47852
8661	-4.14366	-30.86271	170.40654	1.76560	41.50424	619.49512
8662	-4.13425	-30.84781	170.35378	1.78445	41.50921	619.51166
8663	-4.12452	-30.83280	170.30046	1.80316	41.51425	619.52808
8664	-4.11452	-30.81770	170.24684	1.82167	41.51936	619.54443
8665	-4.10421	-30.80251	170.19286	1.84001	41.52451	619.56073
8666	-4.09362	-30.78725	170.13853	1.85815	41.52972	619.57709
8667	-4.08274	-30.77190	170.08394	1.87610	41.53498	619.59338
8668	-4.07156	-30.75648	170.02910	1.89385	41.54028	619.60974
8669	-4.06010	-30.74100	169.97411	1.91138	41.54562	619.62622
8670	-4.04836	-30.72545	169.91893	1.92870	41.55097	619.64276
8671	-4.03634	-30.70987	169.86368	1.94580	41.55635	619.65948
8672	-4.02406	-30.69425	169.80840	1.96267	41.56174	619.67633
8673	-4.01152	-30.67862	169.75311	1.97931	41.56715	619.69342
8674	-3.99873	-30.66297	169.69786	1.99573	41.57255	619.71082
8675	-3.98570	-30.64731	169.64272	2.01191	41.57794	619.72839
8676	-3.97241	-30.63165	169.58763	2.02788	41.58333	619.74634
8677	-3.95890	-30.61602	169.53276	2.04360	41.58869	619.76465
8678	-3.94517	-30.60042	169.47813	2.05907	41.59403	619.78333
8679	-3.93121	-30.58484	169.42368	2.07432	41.59935	619.80237
8680	-3.91705	-30.56933	169.36960	2.08933	41.60463	619.82196
8681	-3.90269	-30.55389	169.31584	2.10411	41.60987	619.84198
8682	-3.88814	-30.53853	169.26248	2.11867	41.61508	619.86249
8683	-3.87341	-30.52326	169.20952	2.13301	41.62025	619.88354
8684	-3.85849	-30.50809	169.15697	2.14715	41.62537	619.90527
8685	-3.84340	-30.49305	169.10490	2.16108	41.63046	619.92755
8686	-3.82816	-30.47815	169.05342	2.17480	41.63548	619.95044
8687	-3.81276	-30.46339	169.00247	2.18832	41.64046	619.97406
8688	-3.79722	-30.44880	168.95213	2.20166	41.64538	619.99835
8689	-3.78154	-30.43439	168.90242	2.21481	41.65026	620.02338
8690	-3.76572	-30.42016	168.85336	2.22780	41.65508	620.04913
8691	-3.74978	-30.40613	168.80499	2.24063	41.65984	620.07568
8692	-3.73370	-30.39230	168.75728	2.25332	41.66457	620.10303
8693	-3.71752	-30.37871	168.71036	2.26586	41.66923	620.13116
8694	-3.70123	-30.36535	168.66420	2.27827	41.67384	620.16010
8695	-3.68482	-30.35224	168.61882	2.29058	41.67841	620.18994
8696	-3.66834	-30.33939	168.57428	2.30276	41.68292	620.22070
8697	-3.65176	-30.32682	168.53059	2.31484	41.68738	620.25226
8698	-3.63510	-30.31454	168.48778	2.32682	41.69179	620.28467
8699	-3.61837	-30.30254	168.44583	2.33871	41.69616	620.31805
8700	-3.60154	-30.29083	168.40479	2.35053	41.70048	620.35236
8701	-3.58467	-30.27945	168.36467	2.36224	41.70475	620.38745
8702	-3.56774	-30.26838	168.32553	2.37388	41.70898	620.42358
8703	-3.55075	-30.25764	168.28729	2.38546	41.71317	620.46057
8704	-3.53372	-30.24725	168.25009	2.39696	41.71732	620.49841
8705	-3.51665	-30.23720	168.21388	2.40841	41.72142	620.53717
8706	-3.49954	-30.22750	168.17867	2.41979	41.72549	620.57697
8707	-3.48242	-30.21817	168.14449	2.43112	41.72953	620.61743
8708	-3.46527	-30.20921	168.11134	2.44239	41.73353	620.65900
8709	-3.44812	-30.20063	168.07924	2.45360	41.73750	620.70129
8710	-3.43096	-30.19244	168.04820	2.46476	41.74144	620.74451
8711	-3.41380	-30.18463	168.01817	2.47588	41.74535	620.78864
8712	-3.39666	-30.17723	167.98927	2.48693	41.74924	620.83350
8713	-3.37954	-30.17024	167.96143	2.49794	41.75310	620.87921
8714	-3.36246	-30.16366	167.93468	2.50890	41.75694	620.92578
8715	-3.34540	-30.15750	167.90903	2.51980	41.76075	620.97302
8716	-3.32837	-30.15177	167.88445	2.53066	41.76455	621.02124
8717	-3.31141	-30.14647	167.86099	2.54144	41.76831	621.07007
8718	-3.29450	-30.14161	167.83864	2.55216	41.77205	621.11969
8719	-3.27764	-30.13721	167.81740	2.56280	41.77575	621.16992
8720	-3.26086	-30.13325	167.79727	2.57336	41.77941	621.22089
8721	-3.24415	-30.12975	167.77824	2.58384	41.78304	621.27246
8722	-3.22753	-30.12671	167.76038	2.59423	41.78662	621.32471
8723	-3.21100	-30.12415	167.74361	2.60452	41.79017	621.37750
8724	-3.19456	-30.12206	167.72798	2.61472	41.79367	621.43085
8725	-3.17823	-30.12045	167.71349	2.62480	41.79712	621.48480
8726	-3.16200	-30.11931	167.70010	2.63478	41.80052	621.53918
8727	-3.14587	-30.11866	167.68781	2.64465	41.80387	621.59406
8728	-3.12988	-30.11849	167.67667	2.65440	41.80715	621.64935
8729	-3.11401	-30.11881	167.66663	2.66402	41.81036	621.70496
8730	-3.09827	-30.11962	167.65771	2.67352	41.81352	621.76099
8731	-3.08267	-30.12092	167.64990	2.68288	41.81660	621.81726
8732	-3.06719	-30.12272	167.64320	2.69212	41.81961	621.87396
8733	-3.05188	-30.12501	167.63762	2.70120	41.82254	621.93073
8734	-3.03672	-30.12780	167.63310	2.71015	41.82538	621.98779
8735	-3.02169	-30.13109	167.62968	2.71896	41.82814	622.04504
8736	-3.00684	-30.13487	167.62737	2.72760	41.83080	622.10236
8737	-2.99216	-30.13914	167.62610	2.73610	41.83338	622.15973
8738	-2.97764	-30.14390	167.62592	2.74444	41.83586	622.21710
8739	-2.96330	-30.14916	167.62679	2.75262	41.83824	622.27454
8740	-2.94913	-30.15492	167.62872	2.76065	41.84051	622.33191
8741	-2.93514	-30.16117	167.63170	2.76850	41.84267	622.38922
8742	-2.92133	-30.16791	167.63570	2.77620	41.84472	622.44635
8743	-2.90772	-30.17513	167.64075	2.78372	41.84664	622.50342
8744	-2.89431	-30.18283	167.64684	2.79107	41.84843	622.56012
8745	-2.88111	-30.19101	167.65390	2.79825	41.85009	622.61664
8746	-2.86811	-30.19965	167.66199	2.80525	41.85160	622.67273
8747	-2.85533	-30.20877	167.67107	2.81208	41.85297	622.72858
8748	-2.84275	-30.21835	167.68115	2.81873	41.85419	622.78406
8749	-2.83042	-30.22839	167.69221	2.82520	41.85523	622.83899
8750	-2.81831	-30.23887	167.70425	2.83148	41.85611	622.89343
8751	-2.80643	-30.24982	167.71727	2.83760	41.85682	622.94739
8752	-2.79479	-30.26119	167.73120	2.84352	41.85734	623.00067
8753	-2.78339	-30.27299	167.74608	2.84927	41.85767	623.05328
8754	-2.77222	-30.28522	167.76189	2.85485	41.85783	623.10522
8755	-2.76129	-30.29787	167.77858	2.86026	41.85778	623.15631
8756	-2.75059	-30.31093	167.79622	2.86550	41.85753	623.20667
8757	-2.74013	-30.32440	167.81471	2.87057	41.85707	623.25616
8758	-2.72992	-30.33826	167.83408	2.87548	41.85641	623.30469
8759	-2.71995	-30.35251	167.85431	2.88023	41.85553	623.35223
8760	-2.71021	-30.36714	167.87538	2.88482	41.85442	623.39880
8761	-2.70072	-30.38214	167.89725	2.88926	41.85309	623.44415
8762	-2.69146	-30.39750	167.91997	2.89354	41.85153	623.48834
8763	-2.68243	-30.41323	167.94347	2.89768	41.84974	623.53143
8764	-2.67362	-30.42932	167.96779	2.90167	41.84772	623.57324
8765	-2.66505	-30.44574	167.99283	2.90552	41.84546	623.61359
8766	-2.65670	-30.46250	168.01866	2.90924	41.84296	623.65265
8767	-2.64857	-30.47960	168.04524	2.91282	41.84022	623.69019
8768	-2.64067	-30.49701	168.07254	2.91626	41.83722	623.72626
8769	-2.63298	-30.51473	168.10052	2.91958	41.83398	623.76062
8770	-2.62550	-30.53274	168.12921	2.92277	41.83048	623.79346
8771	-2.61823	-30.55106	168.15862	2.92583	41.82672	623.82446
8772	-2.61116	-30.56967	168.18869	2.92877	41.82269	623.85370
8773	-2.60429	-30.58854	168.21939	2.93159	41.81840	623.88116
8774	-2.59761	-30.60768	168.25073	2.93429	41.81383	623.90662
8775	-2.59113	-30.62708	168.28271	2.93687	41.80898	623.93005
8776	-2.58483	-30.64672	168.31529	2.93934	41.80386	623.95148
8777	-2.57872	-30.66659	168.34846	2.94169	41.79845	623.97076
8778	-2.57277	-30.68671	168.38223	2.94393	41.79275	623.98773
8779	-2.56699	-30.70703	168.41655	2.94605	41.78675	624.00262
8780	-2.56137	-30.72756	168.45143	2.94806	41.78045	624.01501
8781	-2.55590	-30.74828	168.48683	2.94995	41.77384	624.02515
8782	-2.55056	-30.76918	168.52274	2.95172	41.76692	624.03265
8783	-2.54536	-30.79028	168.55920	2.95337	41.75967	624.03772
8784	-2.54028	-30.81152	168.59610	2.95491	41.75210	624.04010
8785	-2.53531	-30.83290	168.63348	2.95632	41.74420	624.03986
8786	-2.53046	-30.85443	168.67133	2.95761	41.73595	624.03680
8787	-2.52569	-30.87609	168.70959	2.95878	41.72738	624.03101
8788	-2.52101	-30.89791	168.74837	2.95982	41.71843	624.02234
8789	-2.51641	-30.91982	168.78754	2.96072	41.70913	624.01074
8790	-2.51187	-30.94184	168.82712	2.96150	41.69946	623.99609
8791	-2.50739	-30.96398	168.86716	2.96213	41.68943	623.97839
8792	-2.50295	-30.98620	168.90758	2.96262	41.67901	623.95758
8793	-2.49854	-31.00852	168.94844	2.96297	41.66821	623.93347
8794	-2.49416	-31.03092	168.98967	2.96317	41.65702	623.90619
8795	-2.48979	-31.05339	169.03128	2.96322	41.64543	623.87555
8796	-2.48542	-31.07595	169.07333	2.96311	41.63342	623.84149
8797	-2.48104	-31.09857	169.11575	2.96284	41.62100	623.80402
8798	-2.47663	-31.12125	169.15857	2.96239	41.60816	623.76294
8799	-2.47218	-31.14401	169.20181	2.96178	41.59487	623.71838
8800	-2.46769	-31.16681	169.24542	2.96099	41.58115	623.67010
8801	-2.46314	-31.18967	169.28941	2.96001	41.56697	623.61816
8802	-2.45851	-31.21258	169.33383	2.95884	41.55234	623.56244
8803	-2.45380	-31.23553	169.37862	2.95747	41.53724	623.50287
8804	-2.44898	-31.25856	169.42387	2.95590	41.52164	623.43939
8805	-2.44405	-31.28160	169.46948	2.95412	41.50558	623.37207
8806	-2.43899	-31.30469	169.51550	2.95213	41.48901	623.30072
8807	-2.43377	-31.32786	169.56203	2.94991	41.47193	623.22528
8808	-2.42841	-31.35105	169.60887	2.94746	41.45436	623.14594
8809	-2.42287	-31.37429	169.65619	2.94477	41.43627	623.06256
8810	-2.41713	-31.39758	169.70392	2.94184	41.41765	622.97498
8811	-2.41119	-31.42093	169.75212	2.93866	41.39851	622.88330
8812	-2.40502	-31.44434	169.80080	2.93521	41.37881	622.78735
8813	-2.39862	-31.46780	169.84990	2.93150	41.35857	622.68732
8814	-2.39196	-31.49132	169.89949	2.92752	41.33777	622.58289
8815	-2.38504	-31.51490	169.94957	2.92325	41.31641	622.47430
8816	-2.37783	-31.53853	170.00011	2.91871	41.29448	622.36145
8817	-2.37031	-31.56221	170.05116	2.91387	41.27199	622.24438
8818	-2.36248	-31.58594	170.10269	2.90874	41.24892	622.12299
8819	-2.35432	-31.60973	170.15475	2.90331	41.22527	621.99738
8820	-2.34580	-31.63359	170.20741	2.89756	41.20099	621.86719
8821	-2.33692	-31.65749	170.26054	2.89151	41.17615	621.73285
8822	-2.32766	-31.68144	170.31421	2.88514	41.15070	621.59418
8823	-2.31799	-31.70546	170.36852	2.87843	41.12461	621.45093
8824	-2.30791	-31.72950	170.42332	2.87139	41.09793	621.30365
8825	-2.29739	-31.75358	170.47873	2.86401	41.07061	621.15198
8826	-2.28642	-31.77769	170.53471	2.85626	41.04265	620.99597
8827	-2.27498	-31.80182	170.59132	2.84815	41.01403	620.83569
8828	-2.26304	-31.82599	170.64857	2.83966	40.98473	620.67108
8829	-2.25058	-31.85017	170.70648	2.83078	40.95477	620.50220
8830	-2.23761	-31.87436	170.76500	2.82150	40.92412	620.32910
8831	-2.22408	-31.89856	170.82422	2.81182	40.89276	620.15173
8832	-2.21001	-31.92274	170.88406	2.80171	40.86071	619.97015
8833	-2.19535	-31.94690	170.94461	2.79116	40.82796	619.78461
8834	-2.18012	-31.97103	171.00584	2.78016	40.79447	619.59479
8835	-2.16428	-31.99511	171.06778	2.76869	40.76026	619.40112
8836	-2.14782	-32.01917	171.13052	2.75672	40.72527	619.20319
8837	-2.13074	-32.04313	171.19394	2.74426	40.68956	619.00159
8838	-2.11303	-32.06702	171.25806	2.73127	40.65310	618.79608
8839	-2.09465	-32.09084	171.32304	2.71774	40.61582	618.58667
8840	-2.07563	-32.11452	171.38870	2.70367	40.57781	618.37372
8841	-2.05592	-32.13809	171.45514	2.68902	40.53902	618.15717
8842	-2.03554	-32.16152	171.52235	2.67379	40.49943	617.93695
8843	-2.01446	-32.18479	171.59035	2.65793	40.45903	617.71344
8844	-1.99265	-32.20793	171.65924	2.64141	40.41779	617.48621
8845	-1.97016	-32.23084	171.72884	2.62425	40.37576	617.25592
8846	-1.94693	-32.25356	171.79924	2.60641	40.33291	617.02252
8847	-1.92297	-32.27607	171.87050	2.58785	40.28919	616.78595
8848	-1.89827	-32.29833	171.94257	2.56858	40.24465	616.54639
8849	-1.87281	-32.32034	172.01546	2.54855	40.19925	616.30396
8850	-1.84659	-32.34208	172.08920	2.52774	40.15297	616.05865
8851	-1.81961	-32.36351	172.16376	2.50614	40.10583	615.81085
8852	-1.79185	-32.38464	172.23920	2.48370	40.05780	615.56042
8853	-1.76332	-32.40541	172.31544	2.46043	40.00890	615.30774
8854	-1.73401	-32.42582	172.39255	2.43628	39.95910	615.05286
8855	-1.70388	-32.44585	172.47058	2.41121	39.90835	614.79565
8856	-1.67299	-32.46546	172.54941	2.38523	39.85674	614.53674
8857	-1.64129	-32.48463	172.62909	2.35831	39.80420	614.27606
8858	-1.60880	-32.50335	172.70963	2.33042	39.75074	614.01373
8859	-1.57550	-32.52160	172.79105	2.30153	39.69635	613.74988
8860	-1.54136	-32.53935	172.87341	2.27159	39.64098	613.48450
8861	-1.50647	-32.55657	172.95656	2.24065	39.58473	613.21832
8862	-1.47079	-32.57325	173.04054	2.20866	39.52756	612.95123
8863	-1.43430	-32.58936	173.12543	2.17557	39.46943	612.68323
8864	-1.39705	-32.60489	173.21114	2.14141	39.41039	612.41486
8865	-1.35901	-32.61980	173.29771	2.10611	39.35040	612.14594
8866	-1.32021	-32.63408	173.38509	2.06969	39.28952	611.87701
8867	-1.28064	-32.64771	173.47331	2.03212	39.22771	611.60809
8868	-1.24028	-32.66066	173.56239	1.99336	39.16495	611.33929
8869	-1.19920	-32.67294	173.65225	1.95344	39.10131	611.07092
8870	-1.15737	-32.68451	173.74292	1.91232	39.03679	610.80328
8871	-1.11475	-32.69538	173.83447	1.86994	38.97130	610.53613
8872	-1.07145	-32.70552	173.92671	1.82639	38.90500	610.27032
8873	-1.02743	-32.71492	174.01973	1.78160	38.83784	610.00580
8874	-0.98269	-32.72357	174.11349	1.73557	38.76984	609.74261
8875	-0.93725	-32.73145	174.20802	1.68827	38.70098	609.48120
8876	-0.89106	-32.73856	174.30338	1.63964	38.63121	609.22125
8877	-0.84423	-32.74487	174.39935	1.58979	38.56072	608.96375
8878	-0.79674	-32.75039	174.49605	1.53867	38.48944	608.70844
8879	-0.74853	-32.75511	174.59351	1.48621	38.41735	608.45544
8880	-0.69972	-32.75901	174.69154	1.43254	38.34460	608.20551
8881	-0.65029	-32.76210	174.79021	1.37760	38.27118	607.95844
8882	-0.60024	-32.76436	174.88953	1.32138	38.19709	607.71466
8883	-0.54958	-32.76579	174.98946	1.26390	38.12237	607.47430
8884	-0.49830	-32.76639	175.09003	1.20512	38.04701	607.23737
8885	-0.44647	-32.76614	175.19113	1.14510	37.97112	607.00446
8886	-0.39405	-32.76504	175.29282	1.08379	37.89466	606.77545
8887	-0.34110	-32.76311	175.39502	1.02125	37.81773	606.55072
8888	-0.28767	-32.76034	175.49767	0.95752	37.74043	606.33057
8889	-0.23375	-32.75674	175.60078	0.89257	37.66275	606.11505
8890	-0.17937	-32.75231	175.70432	0.82644	37.58475	605.90436
8891	-0.12454	-32.74705	175.80823	0.75912	37.50649	605.69879
8892	-0.06923	-32.74096	175.91263	0.69056	37.42793	605.49817
8893	-0.01358	-32.73407	176.01727	0.62093	37.34928	605.30328
8894	0.04245	-32.72636	176.12222	0.55017	37.27052	605.11401
8895	0.09888	-32.71782	176.22754	0.47821	37.19162	604.93042
8896	0.15557	-32.70851	176.33299	0.40523	37.11282	604.75287
8897	0.21255	-32.69839	176.43864	0.33116	37.03408	604.58148
8898	0.26979	-32.68750	176.54446	0.25603	36.95549	604.41650
8899	0.32727	-32.67583	176.65041	0.17985	36.87709	604.25787
8900	0.38498	-32.66338	176.75650	0.10259	36.79892	604.10583
8901	0.44288	-32.65017	176.86264	0.02432	36.72108	603.96057
8902	0.50089	-32.63622	176.96877	-0.05491	36.64366	603.82233
8903	0.55905	-32.62151	177.07492	-0.13516	36.56665	603.69110
8904	0.61727	-32.60605	177.18094	-0.21633	36.49022	603.56720
8905	0.67553	-32.58985	177.28683	-0.29845	36.41437	603.45062
8906	0.73382	-32.57290	177.39253	-0.38150	36.33919	603.34149
8907	0.79207	-32.55517	177.49796	-0.46547	36.26475	603.23993
8908	0.85034	-32.53666	177.60323	-0.55044	36.19105	603.14594
8909	0.90845	-32.51740	177.70798	-0.63619	36.11831	603.05981
8910	0.96643	-32.49737	177.81230	-0.72282	36.04652	602.98157
8911	1.02430	-32.47654	177.91623	-0.81039	35.97568	602.91132
8912	1.08192	-32.45495	178.01952	-0.89870	35.90602	602.84912
8913	1.13929	-32.43257	178.12216	-0.98783	35.83753	602.79523
8914	1.19638	-32.40941	178.22411	-1.07776	35.77028	602.74939
8915	1.25315	-32.38546	178.32529	-1.16847	35.70433	602.71179
8916	1.30962	-32.36070	178.42575	-1.26003	35.63968	602.68243
8917	1.36563	-32.33517	178.52518	-1.35222	35.57656	602.66132
8918	1.42120	-32.30886	178.62361	-1.44514	35.51494	602.64844
8919	1.47632	-32.28174	178.72105	-1.53880	35.45488	602.64386
8920	1.53088	-32.25383	178.81731	-1.63308	35.39650	602.64752
8921	1.58489	-32.22514	178.91235	-1.72802	35.33984	602.65961
8922	1.63833	-32.19564	179.00618	-1.82364	35.28493	602.67993
8923	1.69110	-32.16537	179.09860	-1.91982	35.23191	602.70862
8924	1.74322	-32.13430	179.18964	-2.01661	35.18077	602.74554
8925	1.79460	-32.10248	179.27910	-2.11391	35.13164	602.79071
8926	1.84523	-32.06989	179.36700	-2.21173	35.08455	602.84412
8927	1.89512	-32.03650	179.45331	-2.31015	35.03952	602.90576
8928	1.94412	-32.00238	179.53780	-2.40893	34.99671	602.97559
8929	1.99224	-31.96751	179.62047	-2.50815	34.95613	603.05347
8930	2.03947	-31.93189	179.70123	-2.60778	34.91785	603.13953
8931	2.08573	-31.89552	179.78004	-2.70779	34.88192	603.23364
8932	2.13106	-31.85836	179.85684	-2.80826	34.84836	603.33594
8933	2.17530	-31.82049	179.93141	-2.90891	34.81730	603.44611
8934	2.21847	-31.78187	180.00369	-3.00984	34.78874	603.56421
8935	2.26054	-31.74247	180.07370	-3.11105	34.76274	603.69025
8936	2.30143	-31.70234	180.14125	-3.21241	34.73937	603.82404
8937	2.34115	-31.66143	180.20631	-3.31397	34.71866	603.96570
8938	2.37959	-31.61979	180.26872	-3.41561	34.70069	604.11499
8939	2.41676	-31.57739	180.32845	-3.51732	34.68549	604.27197
8940	2.45264	-31.53420	180.38541	-3.61914	34.67309	604.43665
8941	2.48715	-31.49026	180.43951	-3.72088	34.66353	604.60870
8942	2.52030	-31.44552	180.49068	-3.82257	34.65685	604.78827
8943	2.55208	-31.39994	180.53891	-3.92427	34.65306	604.97528
8944	2.58240	-31.35359	180.58395	-4.02570	34.65219	605.16949
8945	2.61127	-31.30642	180.62589	-4.12694	34.65430	605.37085
8946	2.63866	-31.25841	180.66454	-4.22794	34.65939	605.57928
8947	2.66454	-31.20956	180.69989	-4.32864	34.66749	605.79486
8948	2.68890	-31.15980	180.73187	-4.42911	34.67866	606.01758
8949	2.71169	-31.10921	180.76036	-4.52908	34.69287	606.24695
8950	2.73290	-31.05773	180.78531	-4.62862	34.71017	606.48309
8951	2.75255	-31.00528	180.80666	-4.72777	34.73058	606.72626
8952	2.77057	-30.95195	180.82431	-4.82626	34.75408	606.97583
8953	2.78697	-30.89767	180.83821	-4.92416	34.78070	607.23199
8954	2.80173	-30.84241	180.84828	-5.02142	34.81046	607.49469
8955	2.81484	-30.78617	180.85448	-5.11798	34.84337	607.76379
8956	2.82628	-30.72888	180.85669	-5.21385	34.87946	608.03943
8957	2.83603	-30.67059	180.85487	-5.30887	34.91872	608.32117
8958	2.84410	-30.61122	180.84894	-5.40309	34.96119	608.60938
8959	2.85048	-30.55077	180.83885	-5.49643	35.00684	608.90369
8960	2.85516	-30.48926	180.82454	-5.58878	35.05567	609.20398
8961	2.85815	-30.42664	180.80594	-5.68016	35.10770	609.51025
8962	2.85945	-30.36289	180.78299	-5.77052	35.16292	609.82257
8963	2.85906	-30.29798	180.75562	-5.85981	35.22136	610.14075
8964	2.85697	-30.23182	180.72372	-5.94809	35.28307	610.46527
8965	2.85318	-30.16454	180.68733	-6.03512	35.34793	610.79510
8966	2.84770	-30.09604	180.64633	-6.12095	35.41600	611.13074
8967	2.84053	-30.02624	180.60063	-6.20564	35.48736	611.47235
8968	2.83170	-29.95526	180.55028	-6.28899	35.56184	611.81921
8969	2.82122	-29.88302	180.49522	-6.37106	35.63949	612.17157
8970	2.80912	-29.80951	180.43538	-6.45181	35.72031	612.52948
8971	2.79540	-29.73471	180.37071	-6.53122	35.80428	612.89276
8972	2.78007	-29.65856	180.30118	-6.60931	35.89144	613.26160
8973	2.76316	-29.58109	180.22675	-6.68600	35.98173	613.63568
8974	2.74470	-29.50233	180.14740	-6.76122	36.07507	614.01477
8975	2.72468	-29.42218	180.06303	-6.83503	36.17157	614.39923
8976	2.70315	-29.34071	179.97371	-6.90733	36.27110	614.78851
8977	2.68012	-29.25787	179.87933	-6.97813	36.37369	615.18280
8978	2.65563	-29.17365	179.77986	-7.04743	36.47932	615.58209
8979	2.62969	-29.08803	179.67526	-7.11519	36.58798	615.98621
8980	2.60231	-29.00090	179.56537	-7.18148	36.69978	616.39563
8981	2.57357	-28.91245	179.45039	-7.24612	36.81445	616.80933
8982	2.54347	-28.82257	179.33017	-7.30918	36.93209	617.22778
8983	2.51200	-28.73114	179.20451	-7.37069	37.05282	617.65131
8984	2.47926	-28.63835	179.07368	-7.43051	37.17636	618.07892
8985	2.44525	-28.54409	178.93748	-7.48869	37.30283	618.51111
8986	2.41000	-28.44834	178.79588	-7.54522	37.43219	618.94763
8987	2.37354	-28.35110	178.64882	-7.60008	37.56443	619.38867
8988	2.33587	-28.25224	178.49611	-7.65332	37.69967	619.83447
8989	2.29711	-28.15196	178.33800	-7.70481	37.83760	620.28406
8990	2.25726	-28.05015	178.17432	-7.75459	37.97835	620.73798
8991	2.21631	-27.94672	178.00490	-7.80268	38.12197	621.19623
