	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
	Neck_Joint_Position	Neck_Joint_Position	Neck_Joint_Position	L_ANKLE_POSITION	L_ANKLE_POSITION	L_ANKLE_POSITION	R_ANKLE_POSITION	R_ANKLE_POSITION	R_ANKLE_POSITION	L_KNEE_POSITION	L_KNEE_POSITION	L_KNEE_POSITION	R_KNEE_POSITION	R_KNEE_POSITION	R_KNEE_POSITION	L_HIP_POSITION	L_HIP_POSITION	L_HIP_POSITION	R_HIP_POSITION	R_HIP_POSITION	R_HIP_POSITION	L_SHOULDER_POSITION	L_SHOULDER_POSITION	L_SHOULDER_POSITION	R_SHOULDER_POSITION	R_SHOULDER_POSITION	R_SHOULDER_POSITION	L_ELBOW_POSITION	L_ELBOW_POSITION	L_ELBOW_POSITION	R_ELBOW_POSITION	R_ELBOW_POSITION	R_ELBOW_POSITION	L_WRIST_POSITION	L_WRIST_POSITION	L_WRIST_POSITION	R_WRIST_POSITION	R_WRIST_POSITION	R_WRIST_POSITION
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	0.13512	0.20623	1.54024	0.13154	0.47707	0.08070	0.11005	0.09485	0.07935	0.12091	0.42333	0.50250	0.19987	0.15222	0.49229	0.09075	0.27037	0.92098	0.24210	0.16414	0.92995	-0.03469	0.24327	1.45669	0.28624	0.10902	1.47942	-0.05148	0.36359	1.17324	0.36988	0.21808	1.20134	0.02761	0.43204	1.42591	0.31843	0.33392	1.43738
2	0.13560	0.20642	1.54010	0.13162	0.47699	0.08077	0.11029	0.09531	0.07975	0.12067	0.42328	0.50257	0.20011	0.15232	0.49274	0.09070	0.27026	0.92104	0.24229	0.16441	0.93039	-0.03484	0.24231	1.45690	0.28498	0.10853	1.47909	-0.05214	0.36341	1.17380	0.36977	0.21796	1.20151	0.02801	0.43279	1.42589	0.31780	0.33389	1.43738
3	0.13561	0.20636	1.53976	0.13162	0.47685	0.08085	0.11051	0.09583	0.07991	0.12051	0.42316	0.50265	0.20029	0.15253	0.49295	0.09061	0.26986	0.92103	0.24250	0.16447	0.93060	-0.03473	0.24140	1.45695	0.28412	0.10825	1.47909	-0.05267	0.36324	1.17421	0.36964	0.21744	1.20163	0.02853	0.43390	1.42560	0.31787	0.33374	1.43737
4	0.13513	0.20591	1.53946	0.13140	0.47674	0.08086	0.11053	0.09611	0.07973	0.12044	0.42299	0.50265	0.20033	0.15281	0.49277	0.09054	0.26945	0.92094	0.24264	0.16434	0.93043	-0.03434	0.24085	1.45648	0.28419	0.10805	1.47935	-0.05311	0.36310	1.17397	0.36956	0.21678	1.20167	0.02868	0.43477	1.42488	0.31859	0.33381	1.43722
5	0.13452	0.20510	1.53944	0.13089	0.47675	0.08077	0.11031	0.09607	0.07936	0.12039	0.42285	0.50256	0.20027	0.15297	0.49234	0.09054	0.26938	0.92087	0.24270	0.16432	0.92999	-0.03376	0.24064	1.45566	0.28517	0.10781	1.47978	-0.05347	0.36290	1.17322	0.36946	0.21613	1.20160	0.02834	0.43522	1.42394	0.31974	0.33425	1.43687
6	0.13405	0.20426	1.53974	0.13027	0.47681	0.08065	0.11002	0.09583	0.07910	0.12029	0.42276	0.50243	0.20018	0.15291	0.49201	0.09059	0.26964	0.92088	0.24273	0.16453	0.92964	-0.03343	0.24046	1.45509	0.28631	0.10753	1.48020	-0.05388	0.36264	1.17268	0.36922	0.21549	1.20147	0.02787	0.43578	1.42318	0.32106	0.33504	1.43635
7	0.13362	0.20377	1.54020	0.12985	0.47684	0.08060	0.10995	0.09554	0.07918	0.12013	0.42257	0.50236	0.20014	0.15277	0.49206	0.09062	0.26991	0.92099	0.24279	0.16483	0.92967	-0.03379	0.24018	1.45524	0.28666	0.10723	1.48040	-0.05465	0.36239	1.17287	0.36900	0.21490	1.20140	0.02773	0.43705	1.42271	0.32221	0.33617	1.43567
8	0.13307	0.20367	1.54056	0.12976	0.47682	0.08064	0.11019	0.09526	0.07955	0.12000	0.42225	0.50236	0.20018	0.15281	0.49244	0.09064	0.26998	0.92115	0.24287	0.16501	0.93004	-0.03469	0.24004	1.45590	0.28597	0.10697	1.48032	-0.05583	0.36207	1.17346	0.36896	0.21440	1.20141	0.02783	0.43882	1.42225	0.32302	0.33770	1.43478
9	0.13253	0.20367	1.54076	0.13000	0.47682	0.08069	0.11050	0.09502	0.07993	0.12015	0.42198	0.50237	0.20026	0.15312	0.49279	0.09065	0.26995	0.92124	0.24292	0.16505	0.93040	-0.03554	0.24029	1.45648	0.28478	0.10692	1.48009	-0.05684	0.36156	1.17373	0.36905	0.21395	1.20141	0.02768	0.44044	1.42155	0.32353	0.33969	1.43356
10	0.13215	0.20357	1.54089	0.13035	0.47691	0.08069	0.11062	0.09488	0.08006	0.12068	0.42202	0.50237	0.20034	0.15363	0.49283	0.09063	0.26995	0.92118	0.24286	0.16501	0.93047	-0.03597	0.24075	1.45669	0.28361	0.10714	1.47987	-0.05698	0.36097	1.17347	0.36912	0.21347	1.20130	0.02730	0.44183	1.42074	0.32398	0.34205	1.43196
11	0.13197	0.20334	1.54104	0.13059	0.47701	0.08066	0.11053	0.09488	0.07994	0.12135	0.42243	0.50239	0.20039	0.15414	0.49260	0.09053	0.26990	0.92098	0.24270	0.16487	0.93028	-0.03605	0.24096	1.45668	0.28273	0.10755	1.47969	-0.05616	0.36062	1.17315	0.36915	0.21283	1.20101	0.02725	0.44352	1.42004	0.32450	0.34447	1.43004
12	0.13198	0.20319	1.54115	0.13056	0.47710	0.08071	0.11039	0.09498	0.07973	0.12181	0.42289	0.50249	0.20036	0.15443	0.49235	0.09037	0.26973	0.92080	0.24254	0.16471	0.93005	-0.03601	0.24055	1.45660	0.28236	0.10798	1.47956	-0.05510	0.36054	1.17314	0.36919	0.21196	1.20052	0.02788	0.44578	1.41938	0.32500	0.34670	1.42783
13	0.13215	0.20340	1.54113	0.13032	0.47721	0.08087	0.11032	0.09513	0.07959	0.12191	0.42299	0.50266	0.20015	0.15444	0.49226	0.09023	0.26950	0.92084	0.24255	0.16467	0.92994	-0.03591	0.23954	1.45633	0.28243	0.10831	1.47944	-0.05459	0.36038	1.17321	0.36927	0.21089	1.19989	0.02871	0.44835	1.41838	0.32544	0.34882	1.42535
14	0.13236	0.20408	1.54103	0.13009	0.47729	0.08104	0.11036	0.09521	0.07957	0.12171	0.42267	0.50278	0.19979	0.15425	0.49236	0.09027	0.26934	0.92103	0.24279	0.16479	0.92998	-0.03566	0.23832	1.45576	0.28253	0.10842	1.47931	-0.05489	0.35966	1.17290	0.36947	0.20961	1.19927	0.02897	0.45091	1.41667	0.32602	0.35111	1.42258
15	0.13242	0.20487	1.54097	0.13009	0.47731	0.08105	0.11050	0.09515	0.07967	0.12138	0.42224	0.50273	0.19941	0.15404	0.49260	0.09053	0.26926	0.92115	0.24317	0.16489	0.93013	-0.03517	0.23754	1.45515	0.28228	0.10825	1.47924	-0.05571	0.35825	1.17211	0.36976	0.20793	1.19884	0.02857	0.45331	1.41428	0.32689	0.35378	1.41944
16	0.13236	0.20520	1.54100	0.13033	0.47739	0.08087	0.11065	0.09503	0.07981	0.12098	0.42201	0.50249	0.19916	0.15392	0.49282	0.09087	0.26921	0.92103	0.24346	0.16479	0.93029	-0.03447	0.23747	1.45484	0.28180	0.10792	1.47937	-0.05659	0.35638	1.17115	0.37004	0.20579	1.19856	0.02801	0.45552	1.41157	0.32804	0.35689	1.41578
17	0.13238	0.20480	1.54113	0.13065	0.47767	0.08062	0.11067	0.09497	0.07986	0.12064	0.42194	0.50218	0.19911	0.15387	0.49288	0.09104	0.26910	0.92074	0.24351	0.16455	0.93035	-0.03385	0.23774	1.45485	0.28147	0.10776	1.47962	-0.05735	0.35441	1.17034	0.37030	0.20363	1.19831	0.02776	0.45764	1.40885	0.32939	0.36039	1.41169
18	0.13258	0.20394	1.54133	0.13088	0.47801	0.08043	0.11057	0.09498	0.07975	0.12054	0.42180	0.50192	0.19929	0.15372	0.49274	0.09093	0.26891	0.92047	0.24336	0.16431	0.93025	-0.03365	0.23770	1.45492	0.28137	0.10791	1.47974	-0.05807	0.35245	1.16971	0.37067	0.20192	1.19795	0.02786	0.45984	1.40607	0.33105	0.36396	1.40759
19	0.13271	0.20317	1.54152	0.13095	0.47816	0.08036	0.11043	0.09501	0.07956	0.12069	0.42147	0.50179	0.19968	0.15345	0.49248	0.09063	0.26870	0.92035	0.24312	0.16418	0.93005	-0.03393	0.23713	1.45482	0.28137	0.10811	1.47954	-0.05888	0.35034	1.16905	0.37114	0.20070	1.19742	0.02814	0.46240	1.40283	0.33321	0.36729	1.40379
20	0.13239	0.20283	1.54156	0.13089	0.47797	0.08036	0.11036	0.09498	0.07941	0.12086	0.42108	0.50177	0.20011	0.15313	0.49226	0.09037	0.26861	0.92040	0.24291	0.16414	0.92988	-0.03445	0.23632	1.45454	0.28141	0.10801	1.47896	-0.05981	0.34793	1.16817	0.37151	0.19969	1.19665	0.02852	0.46553	1.39871	0.33604	0.37041	1.40006
21	0.13160	0.20289	1.54142	0.13080	0.47756	0.08039	0.11046	0.09485	0.07934	0.12085	0.42083	0.50181	0.20028	0.15287	0.49219	0.09027	0.26865	0.92054	0.24274	0.16407	0.92984	-0.03485	0.23574	1.45411	0.28145	0.10767	1.47812	-0.06075	0.34538	1.16703	0.37168	0.19864	1.19563	0.02891	0.46919	1.39378	0.33935	0.37371	1.39584
22	0.13080	0.20310	1.54123	0.13072	0.47724	0.08041	0.11068	0.09467	0.07933	0.12075	0.42077	0.50187	0.20005	0.15263	0.49229	0.09033	0.26876	0.92068	0.24262	0.16390	0.92993	-0.03486	0.23571	1.45367	0.28143	0.10745	1.47731	-0.06164	0.34292	1.16575	0.37177	0.19733	1.19451	0.02925	0.47307	1.38843	0.34270	0.37741	1.39074
23	0.13060	0.20331	1.54113	0.13068	0.47717	0.08040	0.11087	0.09458	0.07937	0.12065	0.42075	0.50187	0.19959	0.15240	0.49249	0.09050	0.26889	0.92075	0.24257	0.16374	0.93008	-0.03449	0.23611	1.45340	0.28141	0.10766	1.47683	-0.06257	0.34043	1.16455	0.37200	0.19552	1.19347	0.02952	0.47676	1.38299	0.34584	0.38128	1.38475
24	0.13123	0.20358	1.54118	0.13070	0.47727	0.08033	0.11082	0.09470	0.07942	0.12056	0.42065	0.50177	0.19919	0.15226	0.49265	0.09065	0.26903	0.92075	0.24263	0.16374	0.93020	-0.03406	0.23643	1.45339	0.28147	0.10827	1.47669	-0.06361	0.33766	1.16359	0.37243	0.19316	1.19254	0.02967	0.48031	1.37744	0.34887	0.38491	1.37816
25	0.13229	0.20401	1.54128	0.13078	0.47742	0.08025	0.11056	0.09505	0.07950	0.12046	0.42044	0.50164	0.19901	0.15225	0.49276	0.09069	0.26909	0.92073	0.24275	0.16392	0.93027	-0.03394	0.23647	1.45352	0.28155	0.10888	1.47662	-0.06478	0.33474	1.16283	0.37283	0.19046	1.19161	0.02945	0.48415	1.37159	0.35185	0.38819	1.37116
26	0.13309	0.20454	1.54135	0.13080	0.47761	0.08023	0.11037	0.09542	0.07956	0.12028	0.42011	0.50154	0.19894	0.15233	0.49284	0.09054	0.26903	0.92073	0.24279	0.16416	0.93033	-0.03430	0.23654	1.45359	0.28150	0.10907	1.47636	-0.06615	0.33191	1.16205	0.37290	0.18776	1.19057	0.02863	0.48852	1.36521	0.35461	0.39147	1.36362
27	0.13316	0.20481	1.54135	0.13062	0.47779	0.08028	0.11043	0.09555	0.07952	0.12001	0.41974	0.50151	0.19889	0.15237	0.49283	0.09017	0.26881	0.92075	0.24267	0.16429	0.93033	-0.03488	0.23697	1.45355	0.28129	0.10887	1.47580	-0.06773	0.32923	1.16112	0.37254	0.18529	1.18936	0.02750	0.49315	1.35822	0.35698	0.39507	1.35527
28	0.13265	0.20439	1.54139	0.13026	0.47786	0.08038	0.11057	0.09536	0.07935	0.11972	0.41942	0.50156	0.19887	0.15220	0.49269	0.08975	0.26843	0.92076	0.24247	0.16422	0.93020	-0.03523	0.23762	1.45344	0.28119	0.10869	1.47511	-0.06925	0.32686	1.16021	0.37205	0.18293	1.18797	0.02680	0.49783	1.35081	0.35911	0.39891	1.34597
29	0.13208	0.20330	1.54160	0.12995	0.47781	0.08046	0.11050	0.09502	0.07908	0.11968	0.41918	0.50162	0.19900	0.15173	0.49240	0.08946	0.26799	0.92074	0.24236	0.16403	0.92993	-0.03505	0.23796	1.45328	0.28164	0.10900	1.47470	-0.07040	0.32510	1.15957	0.37165	0.18035	1.18656	0.02684	0.50274	1.34335	0.36139	0.40255	1.33589
30	0.13171	0.20214	1.54192	0.12983	0.47772	0.08048	0.11016	0.09478	0.07882	0.12000	0.41896	0.50164	0.19916	0.15113	0.49208	0.08939	0.26768	0.92069	0.24241	0.16386	0.92961	-0.03444	0.23774	1.45312	0.28267	0.10981	1.47481	-0.07123	0.32387	1.15929	0.37120	0.17752	1.18533	0.02711	0.50814	1.33581	0.36397	0.40571	1.32552
31	0.13141	0.20163	1.54213	0.12986	0.47768	0.08054	0.10972	0.09476	0.07872	0.12036	0.41876	0.50168	0.19919	0.15084	0.49191	0.08934	0.26752	0.92072	0.24242	0.16379	0.92944	-0.03362	0.23731	1.45322	0.28352	0.11053	1.47510	-0.07208	0.32260	1.15936	0.37051	0.17480	1.18438	0.02706	0.51396	1.32770	0.36660	0.40851	1.31530
32	0.13096	0.20202	1.54211	0.12998	0.47769	0.08072	0.10952	0.09498	0.07883	0.12033	0.41850	0.50182	0.19910	0.15115	0.49200	0.08908	0.26735	0.92088	0.24219	0.16365	0.92955	-0.03277	0.23738	1.45385	0.28331	0.11044	1.47500	-0.07314	0.32099	1.15976	0.36976	0.17247	1.18362	0.02660	0.52005	1.31854	0.36916	0.41121	1.30520
33	0.13033	0.20281	1.54197	0.13021	0.47767	0.08093	0.10973	0.09535	0.07904	0.11982	0.41817	0.50197	0.19903	0.15185	0.49221	0.08859	0.26699	0.92101	0.24174	0.16334	0.92983	-0.03203	0.23810	1.45495	0.28220	0.10947	1.47430	-0.07425	0.31919	1.16042	0.36935	0.17060	1.18295	0.02584	0.52628	1.30835	0.37199	0.41400	1.29488
34	0.12963	0.20317	1.54193	0.13051	0.47764	0.08101	0.11011	0.09569	0.07910	0.11918	0.41786	0.50198	0.19900	0.15244	0.49233	0.08809	0.26648	0.92097	0.24131	0.16297	0.93001	-0.03144	0.23888	1.45607	0.28115	0.10831	1.47335	-0.07526	0.31736	1.16107	0.36945	0.16913	1.18228	0.02467	0.53230	1.29745	0.37530	0.41690	1.28402
35	0.12912	0.20278	1.54208	0.13070	0.47767	0.08096	0.11028	0.09585	0.07902	0.11876	0.41762	0.50187	0.19898	0.15256	0.49230	0.08783	0.26601	0.92079	0.24117	0.16269	0.93000	-0.03093	0.23907	1.45677	0.28074	0.10753	1.47251	-0.07622	0.31534	1.16141	0.36980	0.16783	1.18156	0.02293	0.53763	1.28605	0.37889	0.41963	1.27263
36	0.12912	0.20209	1.54233	0.13063	0.47777	0.08093	0.11012	0.09580	0.07893	0.11865	0.41739	0.50180	0.19903	0.15228	0.49220	0.08791	0.26568	0.92069	0.24137	0.16254	0.92988	-0.03045	0.23855	1.45698	0.28087	0.10726	1.47188	-0.07712	0.31292	1.16134	0.37005	0.16635	1.18073	0.02076	0.54197	1.27421	0.38247	0.42170	1.26087
37	0.12969	0.20165	1.54253	0.13038	0.47782	0.08102	0.10983	0.09568	0.07893	0.11871	0.41714	0.50185	0.19915	0.15198	0.49213	0.08812	0.26539	0.92074	0.24171	0.16243	0.92979	-0.03011	0.23753	1.45691	0.28118	0.10744	1.47143	-0.07779	0.31026	1.16102	0.36999	0.16444	1.17975	0.01846	0.54542	1.26210	0.38575	0.42281	1.24883
38	0.13052	0.20148	1.54258	0.13005	0.47773	0.08121	0.10970	0.09562	0.07896	0.11878	0.41691	0.50203	0.19919	0.15197	0.49212	0.08818	0.26507	0.92089	0.24195	0.16236	0.92976	-0.02995	0.23640	1.45681	0.28135	0.10788	1.47121	-0.07816	0.30779	1.16069	0.36954	0.16214	1.17881	0.01597	0.54847	1.25010	0.38859	0.42305	1.23657
39	0.13122	0.20124	1.54248	0.12974	0.47757	0.08145	0.10976	0.09575	0.07899	0.11884	0.41665	0.50227	0.19902	0.15220	0.49218	0.08801	0.26478	0.92109	0.24201	0.16241	0.92981	-0.02983	0.23569	1.45687	0.28124	0.10825	1.47136	-0.07842	0.30585	1.16052	0.36875	0.15963	1.17823	0.01270	0.55166	1.23835	0.39147	0.42258	1.22422
40	0.13158	0.20089	1.54231	0.12956	0.47753	0.08174	0.10989	0.09607	0.07905	0.11885	0.41636	0.50253	0.19871	0.15237	0.49236	0.08778	0.26463	0.92139	0.24203	0.16262	0.92995	-0.02951	0.23575	1.45718	0.28100	0.10815	1.47189	-0.07882	0.30447	1.16061	0.36775	0.15703	1.17812	0.00823	0.55516	1.22665	0.39518	0.42139	1.21187
41	0.13171	0.20073	1.54215	0.12961	0.47767	0.08202	0.11001	0.09649	0.07914	0.11876	0.41606	0.50274	0.19840	0.15219	0.49262	0.08766	0.26455	0.92168	0.24213	0.16287	0.93015	-0.02883	0.23649	1.45773	0.28089	0.10749	1.47254	-0.07950	0.30360	1.16103	0.36671	0.15440	1.17817	0.00311	0.55869	1.21480	0.39975	0.41940	1.19954
42	0.13182	0.20092	1.54200	0.12988	0.47786	0.08215	0.11008	0.09681	0.07921	0.11853	0.41584	0.50279	0.19818	0.15172	0.49286	0.08762	0.26438	0.92177	0.24225	0.16296	0.93035	-0.02790	0.23749	1.45845	0.28089	0.10658	1.47296	-0.08039	0.30321	1.16175	0.36579	0.15187	1.17808	-0.00135	0.56175	1.20288	0.40390	0.41691	1.18712
43	0.13199	0.20134	1.54190	0.13022	0.47790	0.08206	0.11010	0.09693	0.07921	0.11826	0.41573	0.50266	0.19807	0.15121	0.49297	0.08755	0.26409	0.92159	0.24225	0.16280	0.93044	-0.02719	0.23828	1.45921	0.28074	0.10592	1.47311	-0.08128	0.30290	1.16255	0.36506	0.14972	1.17783	-0.00421	0.56372	1.19116	0.40609	0.41445	1.17440
44	0.13216	0.20190	1.54183	0.13047	0.47777	0.08188	0.11005	0.09690	0.07913	0.11807	0.41567	0.50248	0.19804	0.15088	0.49292	0.08734	0.26378	0.92131	0.24206	0.16253	0.93040	-0.02714	0.23855	1.45985	0.28041	0.10580	1.47312	-0.08203	0.30208	1.16311	0.36443	0.14812	1.17754	-0.00563	0.56413	1.17973	0.40635	0.41223	1.16123
45	0.13223	0.20263	1.54178	0.13056	0.47762	0.08180	0.11002	0.09680	0.07902	0.11803	0.41550	0.50240	0.19802	0.15083	0.49281	0.08697	0.26355	0.92118	0.24173	0.16237	0.93032	-0.02774	0.23830	1.46032	0.28025	0.10616	1.47310	-0.08250	0.30057	1.16329	0.36375	0.14702	1.17717	-0.00659	0.56324	1.16847	0.40649	0.40985	1.14768
46	0.13221	0.20339	1.54174	0.13051	0.47752	0.08184	0.11010	0.09668	0.07893	0.11811	0.41517	0.50240	0.19793	0.15103	0.49272	0.08651	0.26348	0.92124	0.24136	0.16243	0.93026	-0.02856	0.23780	1.46060	0.28057	0.10678	1.47303	-0.08260	0.29896	1.16320	0.36304	0.14616	1.17660	-0.00819	0.56204	1.15699	0.40829	0.40679	1.13412
47	0.13213	0.20385	1.54175	0.13040	0.47738	0.08186	0.11025	0.09657	0.07885	0.11821	0.41481	0.50240	0.19775	0.15132	0.49265	0.08608	0.26354	0.92134	0.24109	0.16273	0.93021	-0.02902	0.23758	1.46069	0.28128	0.10749	1.47288	-0.08235	0.29778	1.16297	0.36241	0.14516	1.17587	-0.01108	0.56118	1.14483	0.41186	0.40272	1.12118
48	0.13217	0.20397	1.54185	0.13026	0.47716	0.08178	0.11037	0.09653	0.07877	0.11823	0.41469	0.50234	0.19751	0.15154	0.49261	0.08577	0.26360	0.92133	0.24096	0.16306	0.93016	-0.02878	0.23817	1.46070	0.28207	0.10827	1.47274	-0.08191	0.29673	1.16261	0.36187	0.14357	1.17508	-0.01541	0.56023	1.13214	0.41608	0.39760	1.10944
49	0.13254	0.20416	1.54201	0.13009	0.47695	0.08169	0.11043	0.09647	0.07871	0.11817	0.41487	0.50231	0.19732	0.15164	0.49258	0.08558	0.26349	0.92118	0.24094	0.16321	0.93011	-0.02803	0.23960	1.46075	0.28267	0.10917	1.47266	-0.08158	0.29500	1.16214	0.36123	0.14140	1.17432	-0.02083	0.55827	1.11991	0.41983	0.39172	1.09894
50	0.13316	0.20486	1.54205	0.12986	0.47685	0.08170	0.11055	0.09624	0.07868	0.11809	0.41516	0.50238	0.19726	0.15173	0.49255	0.08547	0.26319	0.92104	0.24095	0.16310	0.93007	-0.02729	0.24122	1.46089	0.28307	0.11005	1.47256	-0.08161	0.29232	1.16165	0.36046	0.13930	1.17360	-0.02627	0.55493	1.10913	0.42250	0.38583	1.08906
51	0.13362	0.20599	1.54191	0.12962	0.47683	0.08186	0.11077	0.09587	0.07865	0.11803	0.41539	0.50259	0.19731	0.15182	0.49249	0.08545	0.26285	0.92104	0.24097	0.16282	0.93003	-0.02686	0.24233	1.46106	0.28339	0.11078	1.47227	-0.08205	0.28939	1.16132	0.35974	0.13794	1.17286	-0.03051	0.55081	1.09979	0.42417	0.38049	1.07907
52	0.13364	0.20711	1.54173	0.12941	0.47684	0.08210	0.11099	0.09558	0.07863	0.11794	0.41553	0.50285	0.19739	0.15182	0.49246	0.08555	0.26263	0.92119	0.24104	0.16254	0.93000	-0.02661	0.24275	1.46121	0.28367	0.11147	1.47182	-0.08258	0.28708	1.16119	0.35923	0.13724	1.17208	-0.03313	0.54673	1.09103	0.42539	0.37532	1.06854
