	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
591	0.24682	0.09331	0.01057	0.12013	0.67457	-0.00113	0.19678	0.08737	0.01522	0.12339	0.62807	0.01858	0.20428	0.07273	0.02176	0.11860	0.63524	0.02373	0.01483	0.05121	0.01789	0.13361	0.44560	0.09208
592	0.24685	0.09307	0.01052	0.12049	0.67468	-0.00130	0.19683	0.08718	0.01545	0.12362	0.62843	0.01901	0.20430	0.07252	0.02198	0.11884	0.63563	0.02413	0.01483	0.05127	0.01776	0.13365	0.44629	0.09337
593	0.24708	0.09300	0.01039	0.12071	0.67497	-0.00140	0.19708	0.08713	0.01553	0.12376	0.62894	0.01941	0.20453	0.07247	0.02209	0.11897	0.63616	0.02450	0.01507	0.05128	0.01748	0.13372	0.44711	0.09452
594	0.24737	0.09305	0.01024	0.12083	0.67557	-0.00133	0.19737	0.08719	0.01542	0.12380	0.62966	0.01977	0.20482	0.07256	0.02205	0.11902	0.63691	0.02483	0.01537	0.05130	0.01734	0.13349	0.44815	0.09567
595	0.24751	0.09305	0.01019	0.12087	0.67624	-0.00113	0.19748	0.08722	0.01508	0.12376	0.63038	0.02006	0.20494	0.07260	0.02174	0.11902	0.63767	0.02508	0.01547	0.05135	0.01753	0.13297	0.44931	0.09708
596	0.24742	0.09295	0.01019	0.12095	0.67662	-0.00099	0.19733	0.08715	0.01458	0.12376	0.63083	0.02038	0.20482	0.07255	0.02124	0.11905	0.63818	0.02534	0.01534	0.05132	0.01790	0.13251	0.45035	0.09882
597	0.24719	0.09287	0.01010	0.12117	0.67661	-0.00099	0.19709	0.08706	0.01421	0.12388	0.63108	0.02095	0.20461	0.07247	0.02085	0.11919	0.63848	0.02585	0.01512	0.05113	0.01817	0.13241	0.45122	0.10083
598	0.24703	0.09295	0.00991	0.12148	0.67643	-0.00107	0.19694	0.08707	0.01409	0.12407	0.63134	0.02176	0.20449	0.07249	0.02072	0.11937	0.63878	0.02661	0.01503	0.05089	0.01825	0.13258	0.45211	0.10304
599	0.24701	0.09314	0.00969	0.12169	0.67629	-0.00117	0.19694	0.08718	0.01405	0.12419	0.63166	0.02256	0.20451	0.07260	0.02066	0.11949	0.63914	0.02734	0.01509	0.05075	0.01827	0.13271	0.45321	0.10553
600	0.24703	0.09318	0.00952	0.12169	0.67630	-0.00124	0.19696	0.08722	0.01387	0.12416	0.63201	0.02312	0.20454	0.07265	0.02049	0.11947	0.63955	0.02781	0.01511	0.05077	0.01834	0.13262	0.45455	0.10821
601	0.24691	0.09288	0.00940	0.12166	0.67648	-0.00121	0.19682	0.08703	0.01355	0.12410	0.63240	0.02353	0.20439	0.07247	0.02021	0.11942	0.64001	0.02813	0.01492	0.05089	0.01853	0.13228	0.45600	0.11082
602	0.24669	0.09237	0.00930	0.12202	0.67680	-0.00106	0.19656	0.08666	0.01326	0.12430	0.63292	0.02406	0.20411	0.07210	0.01994	0.11966	0.64059	0.02858	0.01459	0.05098	0.01880	0.13180	0.45738	0.11313
603	0.24656	0.09191	0.00927	0.12303	0.67723	-0.00089	0.19641	0.08630	0.01314	0.12497	0.63368	0.02482	0.20395	0.07172	0.01979	0.12040	0.64142	0.02931	0.01438	0.05096	0.01904	0.13129	0.45871	0.11508
604	0.24665	0.09163	0.00934	0.12448	0.67780	-0.00083	0.19651	0.08604	0.01330	0.12595	0.63479	0.02581	0.20403	0.07143	0.01988	0.12147	0.64259	0.03028	0.01445	0.05082	0.01909	0.13092	0.46010	0.11670
605	0.24690	0.09151	0.00948	0.12581	0.67854	-0.00079	0.19678	0.08588	0.01372	0.12687	0.63625	0.02698	0.20429	0.07123	0.02023	0.12246	0.64409	0.03145	0.01471	0.05066	0.01887	0.13091	0.46164	0.11808
606	0.24715	0.09143	0.00954	0.12651	0.67937	-0.00060	0.19708	0.08580	0.01424	0.12736	0.63781	0.02827	0.20455	0.07113	0.02074	0.12299	0.64566	0.03275	0.01497	0.05065	0.01847	0.13126	0.46327	0.11950
607	0.24728	0.09142	0.00943	0.12628	0.68007	-0.00017	0.19726	0.08581	0.01461	0.12719	0.63904	0.02945	0.20469	0.07113	0.02115	0.12282	0.64691	0.03392	0.01510	0.05080	0.01815	0.13162	0.46486	0.12134
608	0.24724	0.09153	0.00924	0.12516	0.68045	0.00034	0.19725	0.08591	0.01477	0.12634	0.63974	0.03038	0.20468	0.07124	0.02134	0.12198	0.64763	0.03481	0.01509	0.05090	0.01812	0.13174	0.46636	0.12372
609	0.24703	0.09179	0.00902	0.12337	0.68062	0.00082	0.19710	0.08608	0.01499	0.12495	0.64026	0.03130	0.20455	0.07141	0.02154	0.12058	0.64816	0.03568	0.01499	0.05081	0.01833	0.13197	0.46776	0.12617
610	0.24677	0.09211	0.00887	0.12089	0.68093	0.00150	0.19693	0.08625	0.01535	0.12311	0.64094	0.03244	0.20441	0.07158	0.02185	0.11863	0.64880	0.03680	0.01490	0.05059	0.01859	0.13297	0.46902	0.12810
611	0.24665	0.09237	0.00888	0.11746	0.68165	0.00273	0.19683	0.08640	0.01548	0.12074	0.64161	0.03350	0.20435	0.07173	0.02197	0.11607	0.64936	0.03785	0.01488	0.05031	0.01871	0.13495	0.47012	0.12939
612	0.24672	0.09256	0.00907	0.11299	0.68268	0.00448	0.19683	0.08653	0.01506	0.11782	0.64192	0.03408	0.20438	0.07189	0.02156	0.11292	0.64953	0.03842	0.01495	0.05014	0.01863	0.13742	0.47114	0.13028
613	0.24687	0.09265	0.00927	0.10790	0.68378	0.00641	0.19688	0.08666	0.01437	0.11444	0.64207	0.03431	0.20445	0.07205	0.02091	0.10933	0.64954	0.03866	0.01501	0.05026	0.01841	0.13943	0.47220	0.13087
614	0.24697	0.09264	0.00932	0.10301	0.68495	0.00807	0.19692	0.08676	0.01395	0.11094	0.64261	0.03463	0.20446	0.07215	0.02052	0.10570	0.64997	0.03901	0.01499	0.05068	0.01820	0.14028	0.47333	0.13100
615	0.24696	0.09259	0.00926	0.09913	0.68625	0.00915	0.19690	0.08681	0.01393	0.10789	0.64365	0.03502	0.20442	0.07218	0.02049	0.10258	0.65092	0.03946	0.01491	0.05107	0.01819	0.14004	0.47441	0.13057
616	0.24687	0.09265	0.00923	0.09640	0.68753	0.00958	0.19682	0.08686	0.01398	0.10556	0.64476	0.03502	0.20434	0.07221	0.02048	0.10024	0.65199	0.03952	0.01483	0.05113	0.01845	0.13910	0.47536	0.12980
617	0.24670	0.09285	0.00923	0.09447	0.68847	0.00930	0.19665	0.08698	0.01390	0.10381	0.64550	0.03435	0.20422	0.07231	0.02032	0.09850	0.65273	0.03886	0.01472	0.05098	0.01886	0.13774	0.47615	0.12907
618	0.24648	0.09300	0.00925	0.09305	0.68895	0.00841	0.19642	0.08708	0.01373	0.10243	0.64582	0.03317	0.20402	0.07243	0.02012	0.09716	0.65309	0.03767	0.01454	0.05089	0.01924	0.13611	0.47678	0.12854
619	0.24627	0.09292	0.00931	0.09220	0.68924	0.00734	0.19619	0.08706	0.01362	0.10146	0.64603	0.03199	0.20380	0.07243	0.02007	0.09627	0.65336	0.03648	0.01431	0.05099	0.01951	0.13451	0.47723	0.12800
620	0.24616	0.09264	0.00940	0.09200	0.68975	0.00656	0.19605	0.08690	0.01362	0.10104	0.64650	0.03123	0.20363	0.07230	0.02016	0.09592	0.65386	0.03574	0.01411	0.05117	0.01965	0.13330	0.47743	0.12704
621	0.24614	0.09240	0.00944	0.09221	0.69050	0.00624	0.19602	0.08676	0.01367	0.10104	0.64719	0.03087	0.20357	0.07218	0.02031	0.09594	0.65454	0.03543	0.01401	0.05134	0.01956	0.13263	0.47737	0.12557
622	0.24618	0.09242	0.00936	0.09232	0.69116	0.00614	0.19607	0.08681	0.01368	0.10106	0.64771	0.03057	0.20359	0.07225	0.02039	0.09593	0.65502	0.03516	0.01404	0.05147	0.01925	0.13242	0.47708	0.12387
623	0.24631	0.09276	0.00916	0.09197	0.69135	0.00595	0.19622	0.08711	0.01359	0.10081	0.64772	0.03002	0.20374	0.07257	0.02035	0.09562	0.65496	0.03465	0.01419	0.05166	0.01889	0.13250	0.47654	0.12221
624	0.24658	0.09321	0.00895	0.09133	0.69092	0.00552	0.19649	0.08753	0.01341	0.10036	0.64713	0.02924	0.20402	0.07300	0.02018	0.09511	0.65432	0.03388	0.01449	0.05194	0.01872	0.13268	0.47564	0.12062
625	0.24694	0.09357	0.00882	0.09096	0.69002	0.00481	0.19685	0.08785	0.01323	0.10008	0.64614	0.02831	0.20440	0.07333	0.01999	0.09478	0.65329	0.03297	0.01489	0.05215	0.01883	0.13271	0.47436	0.11904
626	0.24726	0.09379	0.00878	0.09126	0.68898	0.00396	0.19718	0.08803	0.01315	0.10025	0.64498	0.02730	0.20475	0.07352	0.01990	0.09494	0.65212	0.03196	0.01526	0.05214	0.01907	0.13233	0.47285	0.11754
627	0.24738	0.09399	0.00873	0.09207	0.68804	0.00322	0.19732	0.08814	0.01322	0.10077	0.64383	0.02626	0.20492	0.07364	0.01995	0.09550	0.65099	0.03092	0.01547	0.05193	0.01929	0.13156	0.47130	0.11620
628	0.24728	0.09417	0.00856	0.09284	0.68735	0.00272	0.19724	0.08824	0.01328	0.10125	0.64287	0.02533	0.20487	0.07374	0.02000	0.09602	0.65006	0.03000	0.01545	0.05175	0.01942	0.13063	0.46994	0.11498
629	0.24708	0.09428	0.00826	0.09316	0.68707	0.00247	0.19707	0.08833	0.01317	0.10138	0.64231	0.02459	0.20471	0.07383	0.01987	0.09619	0.64951	0.02928	0.01529	0.05181	0.01953	0.12976	0.46898	0.11378
630	0.24701	0.09429	0.00801	0.09307	0.68726	0.00242	0.19698	0.08841	0.01287	0.10124	0.64219	0.02393	0.20462	0.07390	0.01954	0.09604	0.64938	0.02862	0.01517	0.05214	0.01964	0.12905	0.46849	0.11259
631	0.24713	0.09432	0.00796	0.09286	0.68766	0.00252	0.19706	0.08853	0.01252	0.10109	0.64224	0.02326	0.20469	0.07400	0.01917	0.09585	0.64941	0.02794	0.01520	0.05255	0.01969	0.12856	0.46828	0.11152
632	0.24729	0.09446	0.00805	0.09282	0.68785	0.00257	0.19720	0.08871	0.01235	0.10108	0.64213	0.02264	0.20483	0.07419	0.01901	0.09583	0.64930	0.02733	0.01533	0.05283	0.01970	0.12820	0.46801	0.11066
633	0.24733	0.09465	0.00817	0.09298	0.68768	0.00240	0.19723	0.08888	0.01243	0.10117	0.64180	0.02213	0.20487	0.07437	0.01912	0.09596	0.64899	0.02683	0.01538	0.05292	0.01984	0.12781	0.46754	0.11003
634	0.24721	0.09478	0.00829	0.09315	0.68738	0.00203	0.19713	0.08897	0.01263	0.10122	0.64143	0.02164	0.20478	0.07448	0.01933	0.09607	0.64865	0.02636	0.01532	0.05284	0.02016	0.12738	0.46715	0.10965
635	0.24710	0.09490	0.00845	0.09309	0.68726	0.00167	0.19702	0.08903	0.01279	0.10111	0.64124	0.02113	0.20469	0.07456	0.01952	0.09601	0.64849	0.02584	0.01525	0.05270	0.02049	0.12700	0.46714	0.10957
636	0.24712	0.09505	0.00865	0.09281	0.68735	0.00145	0.19703	0.08914	0.01289	0.10087	0.64125	0.02069	0.20472	0.07470	0.01967	0.09579	0.64852	0.02538	0.01531	0.05262	0.02067	0.12669	0.46744	0.10974
637	0.24727	0.09506	0.00884	0.09255	0.68753	0.00127	0.19717	0.08918	0.01298	0.10064	0.64140	0.02042	0.20485	0.07477	0.01983	0.09558	0.64869	0.02511	0.01543	0.05272	0.02066	0.12648	0.46781	0.10990
638	0.24740	0.09484	0.00894	0.09252	0.68774	0.00097	0.19729	0.08906	0.01303	0.10059	0.64169	0.02034	0.20493	0.07467	0.01996	0.09554	0.64899	0.02503	0.01547	0.05297	0.02054	0.12649	0.46816	0.10988
639	0.24743	0.09457	0.00892	0.09269	0.68798	0.00058	0.19731	0.08891	0.01299	0.10072	0.64209	0.02036	0.20491	0.07452	0.01996	0.09565	0.64939	0.02505	0.01541	0.05322	0.02039	0.12674	0.46852	0.10979
640	0.24739	0.09450	0.00886	0.09291	0.68820	0.00029	0.19726	0.08889	0.01295	0.10093	0.64245	0.02039	0.20485	0.07449	0.01993	0.09582	0.64973	0.02506	0.01533	0.05336	0.02032	0.12702	0.46891	0.10986
641	0.24735	0.09457	0.00885	0.09313	0.68837	0.00018	0.19724	0.08893	0.01318	0.10116	0.64265	0.02034	0.20483	0.07452	0.02013	0.09600	0.64992	0.02497	0.01531	0.05332	0.02034	0.12719	0.46932	0.11025
642	0.24732	0.09455	0.00891	0.09338	0.68852	0.00018	0.19727	0.08887	0.01379	0.10145	0.64273	0.02015	0.20484	0.07445	0.02072	0.09627	0.65002	0.02473	0.01534	0.05314	0.02036	0.12729	0.46982	0.11091
643	0.24729	0.09434	0.00897	0.09364	0.68869	0.00013	0.19731	0.08866	0.01450	0.10176	0.64278	0.01983	0.20485	0.07425	0.02147	0.09657	0.65010	0.02434	0.01535	0.05294	0.02027	0.12733	0.47044	0.11174
644	0.24725	0.09402	0.00892	0.09381	0.68881	-0.00008	0.19731	0.08842	0.01492	0.10198	0.64281	0.01937	0.20482	0.07403	0.02200	0.09679	0.65016	0.02382	0.01530	0.05287	0.02013	0.12728	0.47113	0.11259
645	0.24716	0.09376	0.00875	0.09377	0.68886	-0.00043	0.19723	0.08826	0.01487	0.10200	0.64281	0.01887	0.20471	0.07390	0.02203	0.09681	0.65019	0.02328	0.01517	0.05298	0.02009	0.12724	0.47172	0.11318
646	0.24707	0.09369	0.00851	0.09341	0.68892	-0.00073	0.19710	0.08823	0.01438	0.10176	0.64288	0.01856	0.20459	0.07387	0.02153	0.09656	0.65027	0.02294	0.01503	0.05313	0.02022	0.12736	0.47210	0.11333
647	0.24707	0.09379	0.00834	0.09282	0.68898	-0.00088	0.19705	0.08830	0.01368	0.10132	0.64304	0.01858	0.20458	0.07389	0.02069	0.09608	0.65040	0.02296	0.01500	0.05320	0.02045	0.12759	0.47231	0.11325
648	0.24721	0.09392	0.00833	0.09228	0.68895	-0.00084	0.19714	0.08840	0.01319	0.10088	0.64312	0.01883	0.20471	0.07392	0.02004	0.09562	0.65046	0.02322	0.01513	0.05327	0.02062	0.12770	0.47242	0.11342
649	0.24745	0.09389	0.00846	0.09205	0.68885	-0.00068	0.19736	0.08841	0.01311	0.10066	0.64308	0.01911	0.20492	0.07390	0.01987	0.09542	0.65043	0.02350	0.01532	0.05349	0.02069	0.12759	0.47257	0.11400
650	0.24763	0.09373	0.00864	0.09210	0.68886	-0.00063	0.19752	0.08835	0.01321	0.10063	0.64313	0.01930	0.20505	0.07381	0.01996	0.09543	0.65052	0.02368	0.01541	0.05379	0.02080	0.12733	0.47291	0.11477
651	0.24766	0.09359	0.00882	0.09213	0.68905	-0.00093	0.19753	0.08828	0.01325	0.10055	0.64342	0.01927	0.20505	0.07374	0.02001	0.09540	0.65085	0.02364	0.01539	0.05392	0.02098	0.12700	0.47355	0.11544
652	0.24760	0.09359	0.00901	0.09192	0.68927	-0.00159	0.19746	0.08823	0.01327	0.10028	0.64377	0.01895	0.20499	0.07372	0.02007	0.09514	0.65124	0.02328	0.01535	0.05369	0.02102	0.12661	0.47440	0.11602
653	0.24750	0.09371	0.00917	0.09155	0.68931	-0.00238	0.19737	0.08822	0.01340	0.09991	0.64393	0.01842	0.20493	0.07376	0.02029	0.09478	0.65143	0.02271	0.01534	0.05318	0.02082	0.12617	0.47520	0.11663
654	0.24738	0.09379	0.00925	0.09132	0.68911	-0.00305	0.19728	0.08819	0.01362	0.09965	0.64379	0.01787	0.20484	0.07380	0.02064	0.09453	0.65132	0.02210	0.01531	0.05271	0.02047	0.12570	0.47576	0.11732
655	0.24727	0.09365	0.00927	0.09133	0.68879	-0.00354	0.19717	0.08808	0.01377	0.09962	0.64346	0.01738	0.20471	0.07373	0.02089	0.09450	0.65102	0.02155	0.01518	0.05263	0.02012	0.12527	0.47604	0.11797
656	0.24719	0.09333	0.00925	0.09142	0.68850	-0.00397	0.19708	0.08791	0.01372	0.09967	0.64319	0.01699	0.20456	0.07355	0.02090	0.09452	0.65077	0.02110	0.01498	0.05297	0.01985	0.12493	0.47625	0.11846
657	0.24715	0.09309	0.00917	0.09143	0.68838	-0.00446	0.19702	0.08782	0.01358	0.09961	0.64314	0.01668	0.20446	0.07343	0.02073	0.09443	0.65072	0.02074	0.01481	0.05346	0.01969	0.12444	0.47657	0.11888
658	0.24712	0.09310	0.00895	0.09153	0.68837	-0.00496	0.19699	0.08791	0.01351	0.09949	0.64313	0.01627	0.20441	0.07349	0.02062	0.09435	0.65077	0.02028	0.01472	0.05386	0.01965	0.12340	0.47702	0.11944
659	0.24708	0.09323	0.00865	0.09203	0.68835	-0.00524	0.19698	0.08808	0.01362	0.09959	0.64280	0.01547	0.20439	0.07365	0.02074	0.09460	0.65057	0.01943	0.01470	0.05412	0.01972	0.12164	0.47753	0.12036
660	0.24702	0.09320	0.00837	0.09310	0.68821	-0.00518	0.19698	0.08811	0.01396	0.10012	0.64198	0.01416	0.20437	0.07370	0.02112	0.09533	0.64992	0.01802	0.01466	0.05434	0.01987	0.11935	0.47805	0.12169
661	0.24693	0.09289	0.00822	0.09453	0.68799	-0.00503	0.19695	0.08792	0.01442	0.10091	0.64103	0.01271	0.20429	0.07352	0.02164	0.09632	0.64914	0.01645	0.01455	0.05450	0.01999	0.11701	0.47868	0.12312
662	0.24679	0.09249	0.00822	0.09580	0.68799	-0.00543	0.19683	0.08762	0.01464	0.10156	0.64075	0.01179	0.20413	0.07321	0.02190	0.09708	0.64897	0.01543	0.01437	0.05449	0.01998	0.11504	0.47947	0.12409
663	0.24664	0.09220	0.00843	0.09651	0.68848	-0.00665	0.19662	0.08735	0.01436	0.10174	0.64167	0.01184	0.20392	0.07296	0.02164	0.09730	0.64992	0.01545	0.01415	0.05433	0.01991	0.11361	0.48038	0.12430
664	0.24653	0.09203	0.00886	0.09668	0.68931	-0.00823	0.19639	0.08718	0.01365	0.10148	0.64347	0.01267	0.20372	0.07281	0.02096	0.09701	0.65169	0.01631	0.01394	0.05418	0.01995	0.11271	0.48137	0.12403
665	0.24652	0.09181	0.00934	0.09659	0.69012	-0.00942	0.19627	0.08701	0.01301	0.10107	0.64521	0.01347	0.20361	0.07268	0.02038	0.09657	0.65340	0.01714	0.01380	0.05429	0.02015	0.11213	0.48249	0.12394
666	0.24668	0.09138	0.00961	0.09646	0.69082	-0.00991	0.19639	0.08678	0.01290	0.10079	0.64617	0.01351	0.20368	0.07245	0.02033	0.09631	0.65438	0.01716	0.01380	0.05479	0.02037	0.11157	0.48370	0.12437
667	0.24702	0.09070	0.00957	0.09650	0.69153	-0.00980	0.19673	0.08641	0.01322	0.10080	0.64654	0.01297	0.20393	0.07205	0.02068	0.09636	0.65480	0.01657	0.01396	0.05546	0.02050	0.11099	0.48480	0.12496
668	0.24739	0.08992	0.00936	0.09693	0.69255	-0.00944	0.19711	0.08591	0.01347	0.10112	0.64720	0.01263	0.20423	0.07149	0.02090	0.09672	0.65549	0.01621	0.01417	0.05597	0.02068	0.11053	0.48569	0.12501
669	0.24766	0.08924	0.00914	0.09769	0.69414	-0.00906	0.19738	0.08543	0.01341	0.10166	0.64866	0.01278	0.20445	0.07098	0.02080	0.09729	0.65694	0.01639	0.01433	0.05622	0.02096	0.11023	0.48652	0.12433
670	0.24782	0.08885	0.00892	0.09826	0.69618	-0.00852	0.19753	0.08515	0.01329	0.10211	0.65057	0.01306	0.20459	0.07069	0.02068	0.09772	0.65883	0.01671	0.01444	0.05632	0.02121	0.11011	0.48754	0.12334
671	0.24792	0.08875	0.00871	0.09804	0.69841	-0.00773	0.19765	0.08508	0.01332	0.10207	0.65249	0.01316	0.20471	0.07066	0.02078	0.09763	0.66071	0.01684	0.01455	0.05635	0.02133	0.11036	0.48891	0.12259
672	0.24803	0.08883	0.00856	0.09697	0.70071	-0.00674	0.19779	0.08515	0.01340	0.10147	0.65440	0.01317	0.20484	0.07077	0.02095	0.09698	0.66258	0.01688	0.01470	0.05629	0.02129	0.11105	0.49064	0.12224
673	0.24821	0.08900	0.00844	0.09565	0.70311	-0.00562	0.19798	0.08530	0.01336	0.10072	0.65642	0.01321	0.20504	0.07096	0.02098	0.09619	0.66456	0.01695	0.01491	0.05627	0.02112	0.11202	0.49269	0.12216
674	0.24843	0.08923	0.00830	0.09480	0.70564	-0.00444	0.19819	0.08553	0.01312	0.10036	0.65857	0.01330	0.20525	0.07121	0.02078	0.09581	0.66670	0.01706	0.01512	0.05653	0.02096	0.11315	0.49489	0.12215
675	0.24859	0.08942	0.00810	0.09490	0.70821	-0.00334	0.19832	0.08581	0.01267	0.10078	0.66080	0.01336	0.20537	0.07149	0.02035	0.09621	0.66891	0.01714	0.01522	0.05715	0.02106	0.11439	0.49708	0.12205
676	0.24857	0.08953	0.00786	0.09622	0.71071	-0.00246	0.19827	0.08604	0.01216	0.10217	0.66294	0.01317	0.20532	0.07174	0.01987	0.09762	0.67105	0.01695	0.01513	0.05791	0.02139	0.11565	0.49920	0.12184
677	0.24837	0.08960	0.00760	0.09887	0.71304	-0.00197	0.19805	0.08622	0.01176	0.10457	0.66492	0.01262	0.20510	0.07194	0.01950	0.10009	0.67307	0.01640	0.01489	0.05850	0.02173	0.11678	0.50125	0.12156
678	0.24815	0.08973	0.00726	0.10263	0.71516	-0.00216	0.19782	0.08640	0.01143	0.10778	0.66684	0.01198	0.20488	0.07214	0.01920	0.10339	0.67505	0.01574	0.01466	0.05888	0.02192	0.11784	0.50318	0.12114
679	0.24806	0.08984	0.00677	0.10684	0.71696	-0.00311	0.19775	0.08658	0.01109	0.11140	0.66869	0.01142	0.20480	0.07234	0.01890	0.10706	0.67695	0.01516	0.01457	0.05929	0.02202	0.11929	0.50488	0.12053
680	0.24815	0.08975	0.00626	0.11067	0.71833	-0.00446	0.19785	0.08666	0.01086	0.11494	0.67030	0.01089	0.20488	0.07245	0.01873	0.11059	0.67855	0.01461	0.01462	0.05993	0.02221	0.12174	0.50621	0.11966
681	0.24833	0.08942	0.00599	0.11361	0.71947	-0.00577	0.19803	0.08662	0.01083	0.11803	0.67172	0.01040	0.20500	0.07243	0.01882	0.11359	0.67992	0.01413	0.01469	0.06082	0.02256	0.12545	0.50712	0.11835
682	0.24847	0.08906	0.00611	0.11576	0.72065	-0.00679	0.19815	0.08655	0.01086	0.12061	0.67320	0.01012	0.20504	0.07239	0.01896	0.11604	0.68129	0.01392	0.01468	0.06182	0.02293	0.12990	0.50762	0.11643
683	0.24857	0.08882	0.00642	0.11768	0.72187	-0.00740	0.19820	0.08650	0.01073	0.12295	0.67467	0.01007	0.20505	0.07237	0.01891	0.11827	0.68265	0.01397	0.01464	0.06260	0.02315	0.13423	0.50783	0.11418
684	0.24874	0.08870	0.00670	0.11966	0.72290	-0.00757	0.19832	0.08645	0.01048	0.12524	0.67577	0.01002	0.20515	0.07233	0.01871	0.12047	0.68366	0.01400	0.01474	0.06296	0.02317	0.13790	0.50786	0.11223
685	0.24903	0.08866	0.00680	0.12134	0.72349	-0.00747	0.19859	0.08640	0.01031	0.12726	0.67628	0.00978	0.20542	0.07230	0.01856	0.12243	0.68411	0.01380	0.01500	0.06300	0.02316	0.14099	0.50789	0.11107
686	0.24930	0.08877	0.00672	0.12222	0.72363	-0.00745	0.19887	0.08646	0.01026	0.12860	0.67635	0.00943	0.20572	0.07238	0.01854	0.12372	0.68415	0.01346	0.01532	0.06286	0.02332	0.14386	0.50811	0.11076
687	0.24938	0.08908	0.00652	0.12230	0.72357	-0.00774	0.19897	0.08665	0.01025	0.12922	0.67639	0.00919	0.20588	0.07261	0.01855	0.12430	0.68415	0.01322	0.01552	0.06259	0.02382	0.14667	0.50865	0.11099
688	0.24929	0.08947	0.00631	0.12197	0.72358	-0.00818	0.19891	0.08689	0.01031	0.12939	0.67656	0.00898	0.20590	0.07290	0.01862	0.12444	0.68431	0.01303	0.01560	0.06227	0.02477	0.14897	0.50941	0.11137
689	0.24915	0.08977	0.00617	0.12153	0.72368	-0.00849	0.19881	0.08706	0.01057	0.12922	0.67665	0.00854	0.20590	0.07314	0.01890	0.12430	0.68441	0.01259	0.01568	0.06198	0.02649	0.15004	0.51009	0.11164
690	0.24900	0.09006	0.00607	0.12106	0.72378	-0.00863	0.19872	0.08724	0.01106	0.12875	0.67655	0.00786	0.20596	0.07342	0.01944	0.12393	0.68437	0.01191	0.01589	0.06177	0.02951	0.14976	0.51051	0.11175
691	0.24875	0.09067	0.00589	0.12066	0.72393	-0.00862	0.19857	0.08766	0.01170	0.12821	0.67645	0.00718	0.20604	0.07399	0.02011	0.12350	0.68434	0.01124	0.01627	0.06164	0.03427	0.14883	0.51087	0.11188
692	0.24835	0.09162	0.00549	0.12049	0.72419	-0.00852	0.19831	0.08834	0.01235	0.12794	0.67646	0.00656	0.20613	0.07484	0.02072	0.12330	0.68441	0.01059	0.01696	0.06166	0.04094	0.14815	0.51153	0.11235
693	0.24798	0.09243	0.00488	0.12061	0.72447	-0.00855	0.19814	0.08890	0.01290	0.12808	0.67656	0.00593	0.20636	0.07557	0.02116	0.12346	0.68455	0.00988	0.01828	0.06197	0.04957	0.14806	0.51265	0.11335
694	0.24782	0.09263	0.00407	0.12098	0.72468	-0.00895	0.19823	0.08901	0.01347	0.12848	0.67671	0.00535	0.20691	0.07587	0.02155	0.12386	0.68476	0.00920	0.02067	0.06285	0.06044	0.14827	0.51410	0.11474
695	0.24772	0.09236	0.00298	0.12143	0.72478	-0.00966	0.19854	0.08885	0.01436	0.12889	0.67687	0.00484	0.20773	0.07593	0.02223	0.12429	0.68497	0.00859	0.02453	0.06462	0.07397	0.14850	0.51563	0.11628
696	0.24712	0.09195	0.00146	0.12173	0.72483	-0.01034	0.19876	0.08883	0.01602	0.12921	0.67701	0.00442	0.20855	0.07617	0.02359	0.12462	0.68516	0.00808	0.03017	0.06751	0.09046	0.14889	0.51714	0.11782
697	0.24525	0.09156	-0.00049	0.12180	0.72493	-0.01079	0.19860	0.08924	0.01900	0.12947	0.67717	0.00410	0.20910	0.07689	0.02615	0.12486	0.68535	0.00766	0.03783	0.07138	0.10984	0.14968	0.51872	0.11937
