Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1796,-0.02916,0.0153,0.02591,-0.02214,-0.01369,0.0476,-0.04397,0.05392,0.11827,-0.03268,0.03783,0.01981,0.03074,0.10807,0.09522,-0.00136,0.04344,-0.02979,0.02544,0.09534,0.05887,-0.05443,0.07241,0.02018,-0.02384,0.05845,0.0181,-0.03358,-0.02572,0.01584,-0.04535,0.02908,0.02308,-0.02721,0.06082,0.03517,-0.04675,-0.00106,0.02576,-0.01336,0.06503,0.05852,-0.0132,-0.03541,0.02315,-0.0331,0.01596,0.05116,0.01917,-0.00233,0.03214,-0.03211,0.01643,0.05224,0.01819,-0.00466,0.02669
1797,-0.01969,0.02423,0.02758,0.01071,-0.01826,0.05071,-0.07686,0.06273,0.10791,-0.0401,0.03874,0.02858,0.04059,0.08873,0.09169,0.00138,0.03832,-0.01202,0.03336,0.0807,0.05399,-0.03751,0.05818,0.03193,-0.01686,0.04818,0.03205,-0.01302,-0.0037,0.01686,-0.04162,0.03892,0.02616,-0.01856,0.07334,0.04061,-0.04215,-9e-05,0.02116,-0.01875,0.06591,0.05689,-0.00743,-0.02237,0.01883,-0.04565,0.00906,0.04597,0.01047,-0.01563,0.02064,-0.04437,0.00932,0.04634,0.01015,-0.01665,0.02001
1798,-0.0142,0.0382,0.03467,0.03412,0.01803,0.07582,-0.06459,0.06935,0.10514,-0.02155,0.06126,0.05765,0.0419,0.08237,0.09167,0.00298,0.03852,0.03485,0.02941,0.06883,0.06019,-0.0179,0.06145,0.02935,-0.01776,0.06038,0.03254,0.00362,0.02485,0.02164,-0.04479,0.049,0.03532,-0.01898,0.0837,0.06226,-0.04141,0.00408,0.01384,-0.02149,0.07746,0.07406,-0.00314,-0.01908,0.01202,-0.04044,0.01285,0.05687,0.00148,-0.02843,0.00689,-0.03806,0.01224,0.0543,0.00185,-0.02772,0.0097
1799,-0.01695,0.05037,0.04259,0.04276,0.06944,0.10041,-0.03292,0.07641,0.10192,0.01654,0.08937,0.0859,0.02991,0.09236,0.095,-0.00059,0.05003,0.08097,0.02135,0.064,0.08054,-0.00882,0.07697,0.01781,-0.02438,0.08336,0.02136,0.00682,0.04254,0.02566,-0.05435,0.05589,0.04418,-0.03135,0.09003,0.08867,-0.04725,0.0133,0.00713,-0.02299,0.09912,0.10452,-0.0047,-0.02562,0.00561,-0.03033,0.02,0.07812,-0.00158,-0.02982,-0.00405,-0.02727,0.01799,0.07123,-0.00086,-0.02763,-0.00201
1800,-0.02223,0.05784,0.04135,0.0306,0.10152,0.0933,-0.02207,0.07978,0.09303,0.04714,0.10074,0.08832,0.01557,0.09716,0.10194,-0.0075,0.06682,0.08919,0.02286,0.05779,0.10982,-0.01156,0.08526,0.00758,-0.03229,0.09604,0.00498,0.0039,0.04697,0.02226,-0.06203,0.05729,0.03855,-0.0451,0.09806,0.09692,-0.05342,0.02545,-0.00293,-0.02324,0.12628,0.1271,-0.01254,-0.02755,-0.00395,-0.02664,0.02953,0.09565,0.00429,-0.01784,-0.00403,-0.02435,0.02666,0.08665,0.00495,-0.01571,-0.00264
1801,-0.02227,0.06212,0.02973,0.0024,0.09714,0.06635,-0.03468,0.08538,0.08046,0.04981,0.09636,0.06792,0.01112,0.08336,0.11224,-0.01061,0.08003,0.05546,0.03298,0.04762,0.1342,-0.02281,0.07631,0.00386,-0.04282,0.08806,-0.0032,0.00998,0.04736,0.01042,-0.0627,0.05393,0.01732,-0.05132,0.11128,0.079,-0.05331,0.03481,-0.01369,-0.02326,0.15425,0.12999,-0.0196,-0.01614,-0.01411,-0.03176,0.04216,0.10004,0.01438,-0.00274,0.00468,-0.03098,0.03964,0.09271,0.01468,-0.00243,0.00805
1802,-0.0159,0.06699,0.01904,-0.02011,0.06193,0.05937,-0.04383,0.09577,0.07264,0.02506,0.09515,0.04976,0.01289,0.07419,0.11548,-0.00572,0.09009,0.01053,0.03963,0.05209,0.13406,-0.03556,0.05721,0.00587,-0.05607,0.06665,0.00661,0.02561,0.05295,-0.00098,-0.05531,0.0517,-0.00147,-0.04808,0.12612,0.05375,-0.04446,0.03906,-0.0141,-0.02571,0.17741,0.12169,-0.0169,0.00217,-0.01441,-0.04009,0.05253,0.09373,0.01865,0.00327,0.00888,-0.03985,0.05083,0.08893,0.01848,0.0016,0.01333
1803,-0.01067,0.07686,0.01785,-0.02175,0.00825,0.08853,-0.04295,0.0983,0.07497,-0.01183,0.10054,0.04924,0.00627,0.09987,0.09645,0.00089,0.10089,-0.01128,0.03316,0.08871,0.09997,-0.04117,0.0454,0.00983,-0.06386,0.05126,0.02484,0.03029,0.06774,-0.00406,-0.0412,0.05921,-0.00275,-0.0366,0.1402,0.04513,-0.03129,0.04351,-0.00316,-0.03233,0.19117,0.1155,-0.00865,0.01783,-0.00345,-0.04206,0.05278,0.08457,0.00833,-0.00015,0.00222,-0.04116,0.0509,0.07918,0.00781,-0.00262,0.00439
1804,-0.01349,0.0934,0.02239,-0.01297,-0.04578,0.12977,-0.05054,0.09831,0.0772,-0.04208,0.09843,0.05991,-0.01189,0.15217,0.05792,-0.00295,0.11038,0.00084,0.01514,0.14534,0.0482,-0.03963,0.05486,0.0132,-0.05858,0.05768,0.03199,0.00963,0.08912,-0.00054,-0.02465,0.07943,0.00701,-0.02111,0.15727,0.05472,-0.02172,0.0559,0.00754,-0.03841,0.19959,0.1153,-0.00952,0.02669,0.00824,-0.03536,0.04009,0.07576,-0.01603,-0.0069,-0.00985,-0.03376,0.03667,0.06618,-0.01659,-0.00868,-0.01129
